match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_interceptionWon,stat_wonTackle,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,captain,stat_hitWoodwork,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11352530,home,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,805123,EUR,841708800,F,11,11,False,13.0,9.0,,,3.0,5.0,6.0,8.0,6.0,7.0,1.0,1.0,,,4.0,,,,87.0,33.0,7.3,11.0,0.0152639,5,,1.0,2.0,2.0,,3.0,,,2.0,4.0,3.0,1.0,0.6966,1.0,1.0,,,,,,2.0,1.0,0.3719,,,,yowissa,,1.0,1.0,,
11352530,home,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,799251,EUR,820454400,M,8,8,True,8.0,5.0,1.0,,1.0,2.0,4.0,6.0,1.0,2.0,,1.0,,,2.0,,,,13.0,15.0,6.6,5.0,0.00075036,0,,,,,,,,,2.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,
11352530,home,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,1031258,EUR,1078099200,M,33,33,True,4.0,3.0,,,,,3.0,4.0,,,,,,,1.0,,,,9.0,10.0,6.7,2.0,0.00474655,0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11352530,home,Brentford,Neal Maupay,neal-maupay,N. Maupay,F,17,171,2370,M,268903,EUR,839980800,F,7,7,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,9.0,2.0,6.5,,0.0014058,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352530,home,Brentford,Thomas Strakosha,thomas-strakosha,T. Strakosha,G,1,191,1714,M,227212,EUR,795571200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352530,home,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,972421,EUR,982800000,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352530,home,Brentford,Kim Ji-Soo,kim-ji-soo,K. Ji-Soo,D,5,192,1312,M,1185061,EUR,1103846400,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Kim Ji-Soo,,,,,,,,,,,,,,,
11352530,home,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,548050,EUR,747273600,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352530,home,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,907072,EUR,962582400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352530,home,Brentford,Shandon Baptiste,shandon-baptiste,S. Baptiste,M,26,180,115,M,892111,EUR,891993600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352530,away,Chelsea,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,882604,EUR,939340800,G,28,28,False,37.0,21.0,22.0,6.0,16.0,17.0,5.0,20.0,,,,,,,12.0,,1.0,3.0,90.0,47.0,6.4,16.0,0.00067269,0,-0.3692,,,,,,,,,,,,,,,,,,,,,,,,,,dj.petrovic12,,,,1.0,1.0
11352530,away,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,827243,EUR,889574400,D,2,2,False,61.0,55.0,5.0,4.0,30.0,33.0,25.0,28.0,3.0,6.0,,,,3.0,7.0,,,,90.0,77.0,7.6,7.0,0.00717356,2,,2.0,1.0,,,1.0,,,2.0,1.0,3.0,1.0,0.2782,,3.0,,,,,,1.0,1.0,0.2073,,,,axel_disasi,,,,,
11352530,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,826134,EUR,931132800,D,14,14,False,70.0,60.0,5.0,1.0,43.0,48.0,17.0,22.0,4.0,3.0,,,,2.0,7.0,,,,90.0,76.0,6.5,10.0,0.00771727,0,,4.0,2.0,,,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,yungchalobah,,,,,
11352530,away,Chelsea,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,996911,EUR,1046217600,D,26,26,False,71.0,56.0,9.0,2.0,26.0,32.0,30.0,39.0,1.0,7.0,,,,6.0,1.0,,,,79.0,93.0,6.9,19.0,0.0187397,0,,,3.0,,,,,1.0,3.0,2.0,1.0,1.0,,,,3.0,,,,,,,,,,,LColwill,,,,,
11352530,away,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,996958,EUR,1053302400,M,27,27,False,63.0,54.0,1.0,1.0,19.0,20.0,37.0,48.0,6.0,6.0,,4.0,2.0,,5.0,,,,90.0,93.0,7.4,16.0,0.220246,0,,3.0,,,,,,,3.0,,1.0,2.0,,3.0,,2.0,,,5.0,2.0,,,,1.0,,,malogst,,,,,
11352530,away,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,904970,EUR,949795200,M,23,23,False,74.0,64.0,1.0,1.0,13.0,15.0,51.0,61.0,3.0,9.0,1.0,2.0,2.0,,9.0,,,,90.0,100.0,7.4,20.0,0.0462687,1,,,1.0,1.0,,,,,5.0,7.0,1.0,2.0,0.0344,3.0,,3.0,,,2.0,,,,,,,,conorgallagher92,1.0,,,,
11352530,away,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,987650,EUR,1004659200,M,25,25,False,78.0,70.0,3.0,2.0,29.0,33.0,41.0,45.0,5.0,9.0,,2.0,1.0,3.0,8.0,,,,90.0,99.0,7.1,13.0,0.0285283,0,,2.0,1.0,1.0,,,,1.0,7.0,1.0,,1.0,,,,2.0,,,,,,,,,,,MoisesCaicedo55,,,,,
11352530,away,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,974505,EUR,979689600,M,8,8,False,53.0,52.0,3.0,3.0,25.0,25.0,28.0,29.0,6.0,3.0,,1.0,,,2.0,,,,71.0,71.0,7.5,8.0,0.698244,3,,2.0,,3.0,1.0,2.0,,,3.0,2.0,,,0.0983,4.0,,3.0,,,1.0,1.0,,,,,,,Enzo8,1.0,,1.0,,
11352530,away,Chelsea,Ben Chilwell,ben-chilwell,B. Chilwell,D,3,181,10903,M,802695,EUR,851126400,M,21,21,False,61.0,50.0,5.0,,18.0,23.0,32.0,41.0,4.0,3.0,,2.0,1.0,2.0,3.0,,,,90.0,81.0,6.6,17.0,0.0133103,2,,2.0,1.0,,,1.0,,,1.0,1.0,,1.0,0.0897,1.0,,,,,3.0,,,,,,True,,Chilly,1.0,,,,
11352530,away,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,982780,EUR,1020643200,F,20,20,False,48.0,45.0,1.0,1.0,9.0,9.0,38.0,42.0,5.0,3.0,,6.0,2.0,,5.0,,,,90.0,70.0,7.7,12.0,0.421426,6,,,,1.0,1.0,2.0,,,,3.0,1.0,,0.3011,2.0,1.0,,,,3.0,2.0,2.0,,0.5041,1.0,,,ColdPalmer,2.0,,1.0,,
11352530,away,Chelsea,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,1085381,EUR,992995200,F,15,15,False,13.0,8.0,,,1.0,1.0,7.0,12.0,6.0,5.0,1.0,1.0,1.0,,,,,,90.0,28.0,7.2,11.0,0.175131,3,,2.0,3.0,3.0,,,,,1.0,3.0,,1.0,1.0105,,,,Nicolas Jackson,,,,3.0,1.0,0.4975,,,,NJackson11,,1.0,2.0,,
11352530,away,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,958966,EUR,978652800,M,10,10,True,5.0,5.0,,,,,5.0,6.0,1.0,2.0,,,,,,,,,19.0,8.0,6.7,2.0,0.00194229,0,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,MMudryk10,,,,,
11352530,away,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,138534,EUR,786844800,F,7,7,True,8.0,5.0,,,1.0,2.0,4.0,8.0,4.0,3.0,,4.0,1.0,,2.0,,,,11.0,20.0,6.5,9.0,0.0222546,0,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,2.0,,,,,,,,Sterling7,,,,,
11352530,away,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,920546,EUR,879811200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,RS1,,,,,
11352530,away,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42659,M,33541,EUR,464659200,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,ThiagoSilva,,,,,
11352530,away,Chelsea,Alfie Gilchrist,alfie-gilchrist,A. Gilchrist,D,14,183,4310,M,1114837,EUR,1069977600,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352530,away,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,794939,EUR,901065600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,cucurella3,,,,,
11352530,away,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,966547,EUR,1015718400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,nonzinoo10,,,,,
11352530,away,Chelsea,Cesare Casadei,cesare-casadei,C. Casadei,M,22,192,6575,M,1016788,EUR,1042156800,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,cesarecasadei,,,,,
11352530,away,Chelsea,Jimi Tauriainen,jimi-tauriainen,J. Tauriainen,M,42,188,637,M,1391111,EUR,1078790400,M,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Jimi Tauriainen,,,,,,,,,,,,,,,
