match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,player_firstName,player_lastName,captain,stat_onTargetScoringAttempt,stat_goals,stat_clearanceOffLine,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,stat_keyPass,stat_goalAssist,stat_interceptionWon,stat_wasFouled,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_errorLeadToAGoal
10408420,home,Almería,Fernando Martínez,fernando-martinez,F. Martínez,G,13,185,172,M,139925,EUR,644976000,G,13,13,False,22.0,12.0,14.0,4.0,9.0,10.0,3.0,12.0,7.0,2.0,2.0,2.0,90.0,32.0,6.9,10.0,0.0,0.0,0.00056596,0,-0.6005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408420,home,Almería,Chumi,chumi,Chumi,D,21,186,188,M,913455,EUR,920332800,D,21,21,False,32.0,23.0,4.0,3.0,16.0,20.0,7.0,12.0,4.0,,,,90.0,49.0,6.5,11.0,0.0,0.0,0.00282611,0,,2.0,4.0,6.0,1.0,2.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10408420,home,Almería,Rodrigo Ely,rodrigo-ely,R. Ely,D,5,188,877,M,168745,EUR,752284800,D,19,19,False,31.0,26.0,4.0,2.0,17.0,19.0,9.0,12.0,4.0,,,,90.0,39.0,6.8,5.0,0.0,0.0,0.0059459,0,,4.0,4.0,5.0,,,7.0,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,
10408420,home,Almería,Srđan Babić,srdan-babic,S. Babić,D,6,195,634,M,280815,EUR,830131200,D,22,22,False,28.0,24.0,3.0,,20.0,21.0,4.0,7.0,3.0,,,,90.0,38.0,7.7,5.0,0.2756,0.0861,0.0009173,1,,,1.0,,,,3.0,,,,1.0,,,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10408420,home,Almería,Álex Centelles,centelles-alex,Á. Centelles,D,20,185,70,M,964174,EUR,935971200,D,20,20,False,22.0,14.0,5.0,1.0,7.0,12.0,9.0,13.0,3.0,,,,90.0,50.0,6.4,17.0,0.0,0.0,0.112415,0,,1.0,4.0,4.0,1.0,,2.0,3.0,3.0,,1.0,,,,,,,,3.0,2.0,2.0,4.0,2.0,,,,,,,,,,,
10408420,home,Almería,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,988351,EUR,975283200,M,23,23,False,47.0,39.0,7.0,3.0,24.0,26.0,15.0,21.0,6.0,,,,90.0,82.0,7.1,14.0,0.0,0.0,0.0323161,0,,3.0,10.0,8.0,2.0,,9.0,4.0,3.0,3.0,3.0,,,,,,,,,,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,
10408420,home,Almería,Arnau Puigmal,arnau-puigmal,A. Puigmal,M,2,173,145,M,910023,EUR,979084800,M,18,18,False,24.0,13.0,3.0,1.0,3.0,7.0,10.0,17.0,5.0,,,,66.0,39.0,6.5,16.0,0.2084,0.2827,0.022933,2,,2.0,5.0,6.0,,3.0,,3.0,2.0,,1.0,,,,1.0,,,,,,2.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,
10408420,home,Almería,Gonzalo Melero,gonzalo-melero,G. Melero,M,16,183,159,M,789886,EUR,757468800,M,3,3,False,28.0,26.0,1.0,,14.0,15.0,12.0,13.0,7.0,,,,78.0,37.0,7.0,3.0,0.0759,0.4708,0.0112322,1,,,6.0,3.0,3.0,2.0,,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,
10408420,home,Almería,Lucas Robertone,lucas-robertone,L. Robertone,M,8,173,656,M,848926,EUR,858643200,M,5,5,False,30.0,24.0,4.0,2.0,15.0,15.0,10.0,18.0,4.0,,,,89.0,48.0,7.3,9.0,0.1215,0.0569,0.158244,2,,,5.0,4.0,3.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,3.0,1.0,,,2.0,1.0,,3.0,,,1.0,1.0,,,,
10408420,home,Almería,Léo Baptistão,leo-baptistao,Léo Baptistão,M,12,181,560,M,252857,EUR,714787200,F,12,12,False,18.0,11.0,1.0,1.0,3.0,7.0,8.0,12.0,4.0,,,,78.0,34.0,6.8,11.0,0.0294,0.0,0.0177221,1,,1.0,5.0,7.0,3.0,5.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,,,,1.0,4.0,,,,1.0,,,
10408420,home,Almería,Luis Javier Suárez,luis-javier-suarez,L. J. Suárez ,F,97,185,22877,M,914213,EUR,881020800,F,16,16,False,26.0,13.0,2.0,1.0,5.0,7.0,8.0,20.0,3.0,,,,89.0,40.0,6.5,17.0,0.1622,0.0,0.0161616,2,,2.0,9.0,5.0,3.0,,1.0,1.0,1.0,4.0,1.0,Luis,Javier Suárez,,,,,1.0,1.0,,1.0,,,,,2.0,,,1.0,,1.0,1.0,,
10408420,home,Almería,Alejandro Pozo,alejandro-pozo,A. Pozo,D,7,174,158,M,848080,EUR,919641600,M,17,17,True,3.0,3.0,,,,,3.0,3.0,2.0,,,,24.0,6.0,6.8,1.0,0.0,0.0,0.00337854,0,,,,2.0,,,,2.0,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
10408420,home,Almería,Largie Ramazani,largie-ramazani,L. Ramazani,M,17,167,1568,M,909966,EUR,983232000,F,7,7,True,,,,,,,,,,,,,12.0,6.0,6.6,1.0,0.0232,0.0,0.0,1,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,,,,1.0,1.0,,
10408420,home,Almería,César de la Hoz,cesar-de-la-hoz,C. de la Hoz,M,,179,47,M,233328,EUR,701913600,M,6,6,True,2.0,,1.0,,,1.0,,1.0,,,,,12.0,2.0,6.4,2.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408420,home,Almería,Kaiky,kaiky,Kaiky,D,15,185,747,M,1105331,EUR,1073865600,D,2,2,True,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,Kaiky,,,,,,,,,,,,,,,,,,,,,,
10408420,home,Almería,Íñigo Eguaras,inigo-eguaras,Í. Eguaras,M,16,181,52,M,572198,EUR,699926400,M,4,4,True,1.0,1.0,,,,,1.0,1.0,,,,,1.0,3.0,,,0.0,0.0,0.00100946,0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10408420,home,Almería,Diego Mariño,diego-marino,D. Mariño,G,1,187,90,M,69379,EUR,642211200,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408420,home,Almería,Houboulang Mendes,houboulang-mendes,H. Mendes,D,17,183,116,M,845119,EUR,894240000,D,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408420,home,Almería,Adrián Embarba,adrian-embarba,A. Embarba,M,23,173,477,M,346516,EUR,705196800,F,10,10,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408420,home,Almería,Martin Šviderský,martin-svidersky,M. Šviderský,M,6,180,139,M,964161,EUR,1033689600,M,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408420,home,Almería,Francisco Portillo,francisco-portillo,F. Portillo,M,20,169,93,M,106288,EUR,645235200,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408420,home,Almería,Marciano Sanca Tchami,sanca-tchami-marciano,M. S. Tchami,M,23,185,152,M,1493213,EUR,1080950400,F,27,27,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408420,home,Almería,Lázaro,lazaro,Lázaro,F,7,181,1882,M,1002556,EUR,1015891200,F,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408420,away,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,930997,EUR,970185600,G,25,25,False,18.0,10.0,12.0,4.0,6.0,6.0,4.0,12.0,5.0,,1.0,2.0,90.0,21.0,5.6,8.0,0.0,0.0,0.00125314,0,-1.1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mamardashvili,1.0
10408420,away,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,151138,EUR,732844800,D,20,20,False,39.0,30.0,2.0,,6.0,9.0,25.0,42.0,2.0,,,,90.0,78.0,6.5,25.0,0.0,0.0,0.157921,0,,,5.0,4.0,,7.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,12.0,1.0,,,2.0,,,,3.0,,,,,,,
10408420,away,Valencia,Mouctar Diakhaby,mouctar-diakhaby,M. Diakhaby,D,4,192,4026,M,797306,EUR,850953600,D,12,12,False,54.0,43.0,6.0,1.0,25.0,30.0,18.0,24.0,6.0,,,,90.0,65.0,6.4,11.0,0.1216,0.0,0.00836569,1,,1.0,5.0,3.0,,1.0,3.0,,,3.0,2.0,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,mouctar_dkh,
10408420,away,Valencia,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190,733,M,953097,EUR,970790400,D,15,15,False,65.0,58.0,8.0,5.0,30.0,33.0,29.0,33.0,10.0,,,,90.0,73.0,6.8,7.0,0.0,0.0,0.0107009,0,,1.0,4.0,4.0,,1.0,,2.0,1.0,,4.0,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,
10408420,away,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,227922,EUR,801360000,D,14,14,False,36.0,29.0,4.0,2.0,15.0,19.0,15.0,25.0,8.0,,,,90.0,73.0,6.7,20.0,0.0452,0.0293,0.194417,1,,1.0,5.0,4.0,,3.0,3.0,2.0,1.0,,2.0,,,True,1.0,,,,8.0,1.0,1.0,,1.0,,,,1.0,,,,,,,
10408420,away,Valencia,Samu Castillejo,samu-castillejo,S. Castillejo,M,70,182,950,M,188405,EUR,790387200,M,11,11,False,39.0,33.0,,,5.0,6.0,29.0,38.0,3.0,,,,73.0,55.0,7.6,12.0,0.1117,0.2665,0.338222,1,,,5.0,6.0,4.0,2.0,,3.0,2.0,,,,,,1.0,1.0,,,5.0,1.0,,1.0,2.0,,,2.0,1.0,,,1.0,,,,
10408420,away,Valencia,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,954056,EUR,1010016000,M,17,17,False,34.0,30.0,1.0,1.0,11.0,13.0,19.0,21.0,4.0,,,,50.0,40.0,7.2,4.0,0.0,0.0,0.0121838,0,,1.0,1.0,6.0,,3.0,,2.0,2.0,1.0,,,,,,,,1.0,,,,,1.0,,,,3.0,,,,,,nico14,
10408420,away,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176,1200,M,845693,EUR,959644800,M,18,18,False,58.0,50.0,6.0,3.0,13.0,14.0,37.0,50.0,5.0,,,,90.0,83.0,6.1,21.0,0.0164,0.0,0.0352133,1,,,8.0,5.0,3.0,4.0,1.0,,,1.0,,,,,,,,,6.0,,1.0,3.0,,,1.0,4.0,1.0,,,,1.0,,,
10408420,away,Valencia,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,851596,EUR,925862400,F,9,9,False,12.0,9.0,,,,1.0,10.0,15.0,1.0,,,,42.0,23.0,6.6,8.0,0.5358,0.1037,0.014767,2,,,1.0,1.0,,2.0,,,,,,,,,2.0,,,,4.0,1.0,,1.0,,,,,1.0,1.0,,,,,justinkluivert,
