match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,playerName,reason,rescinded,player_id,player_name,description
11406844,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
11406844,,,,,90,,,1,,,substitution,122447453.0,False,True,regular,,,,,,,
11406844,,,,,90,,,1,,,substitution,122447452.0,False,True,regular,,,,,,,
11406844,,,,,90,0.0,,1,,,injuryTime,,,,,5.0,,,,,,
11406844,,,,,88,,,3,,,card,121166787.0,,False,yellow,,Matías Vecino,Foul,False,158615.0,Matías Vecino,
11406844,,,,,85,,,6,,,substitution,122447435.0,False,True,regular,,,,,,,
11406844,,,,,81,,,10,,,substitution,122447423.0,False,True,regular,,,,,,,
11406844,,,,,78,,,13,,,substitution,122447418.0,False,False,regular,,,,,,,
11406844,,,,,78,,,13,,,substitution,122447417.0,False,False,regular,,,,,,,
11406844,,2.0,1.0,,69,,,22,,,goal,178917921.0,,True,regular,,,,,36784.0,Giacomo Bonaventura,
11406844,,,,,67,,,24,,,inGamePenalty,118452976.0,,True,missed,,,woodwork,,901325.0,Nicolás González,Woodwork
11406844,,,,,67,,,24,,,card,121166758.0,,False,yellow,,Mattéo Guendouzi,Argument,False,852404.0,Mattéo Guendouzi,
11406844,,,,,62,,,29,,,substitution,122447346.0,False,False,regular,,,,,,,
11406844,,1.0,1.0,,61,,,30,,,goal,178917526.0,,True,regular,,,,,1137431.0,Michael Kayode,
11406844,,,,,46,,,45,,,substitution,122447283.0,False,False,regular,,,,,,,
11406844,,,,,46,,,45,,,substitution,122447282.0,False,False,regular,,,,,,,
11406844,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
11406844,,0.0,1.0,,45,,,1,,,goal,178916505.0,,False,regular,,,,,111416.0,Luis Alberto,
11406844,,,,,45,0.0,,1,,,injuryTime,,,,,1.0,,,,,,
