match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalContest,stat_wonContest,stat_fouls,stat_blockedScoringAttempt,stat_outfielderBlock,stat_keyPass,stat_totalCross,stat_accurateCross,stat_challengeLost,captain,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_goals,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_crossNotClaimed,stat_punches
10406775,home,RC Sporting Charleroi,Hervé Koffi,herve-koffi,H. Koffi,G,12,187,15803,M,HKoffi,867299,EUR,845424000,G,16,16,False,24.0,15.0,18.0,9.0,10.0,10.0,5.0,14.0,10.0,2.0,2.0,2.0,90.0,33.0,7.3,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406775,home,RC Sporting Charleroi,Jonas Bager,jonas-bager,J. Bager,D,5,182,87,M,,541350,EUR,837648000,D,2,2,False,30.0,20.0,5.0,1.0,13.0,16.0,7.0,14.0,7.0,,,,45.0,38.0,6.8,10.0,0,,,4.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
10406775,home,RC Sporting Charleroi,Damien Marcq,damien-marcq,D. Marcq,D,,183,29,M,,51622,EUR,597542400,D,25,25,False,56.0,42.0,11.0,4.0,31.0,38.0,11.0,18.0,5.0,,,,90.0,72.0,7.7,14.0,0,,,6.0,5.0,8.0,8.0,6.0,3.0,2.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10406775,home,RC Sporting Charleroi,Stefan Knežević,stefan-knezevic,S. Knežević,D,5,187,77,M,,842160,EUR,846633600,D,3,3,False,48.0,39.0,8.0,4.0,26.0,31.0,13.0,17.0,4.0,,,,90.0,62.0,7.7,10.0,1,,,1.0,2.0,3.0,8.0,2.0,2.0,4.0,3.0,2.0,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,
10406775,home,RC Sporting Charleroi,Jules Van Cleemput,jules-van-cleemput,J. Van Cleemput,D,2,182,37,M,,799163,EUR,878601600,M,4,4,False,35.0,25.0,7.0,5.0,16.0,20.0,13.0,23.0,2.0,,,,90.0,68.0,7.9,14.0,0,,,4.0,2.0,6.0,7.0,4.0,7.0,3.0,3.0,1.0,1.0,1.0,1.0,,,2.0,8.0,4.0,1.0,,,,,,,,,,,
10406775,home,RC Sporting Charleroi,Marco Ilaimaharitra,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178,500,M,,358198,EUR,806716800,M,26,26,False,53.0,45.0,12.0,7.0,23.0,25.0,22.0,28.0,13.0,,,,90.0,67.0,6.9,12.0,1,,,2.0,,10.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,,,2.0,,,4.0,True,1.0,1.0,1.0,1.0,,,,,,
10406775,home,RC Sporting Charleroi,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184,6525,M,AdemZorgane,1000472,EUR,947116800,M,6,6,False,59.0,44.0,5.0,3.0,18.0,22.0,27.0,42.0,8.0,,,,89.0,77.0,8.1,21.0,2,,,2.0,2.0,4.0,7.0,2.0,,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,
10406775,home,RC Sporting Charleroi,Joris Kayembe,joris-kayembe-ditu,J. Kayembe,D,18,180,4977,M,joriskayembe23,354046,EUR,776304000,M,12,12,False,26.0,19.0,4.0,2.0,9.0,10.0,11.0,18.0,6.0,,,,65.0,45.0,6.4,12.0,0,,,1.0,2.0,7.0,3.0,2.0,1.0,,,1.0,1.0,,1.0,,,,2.0,1.0,2.0,,2.0,,,,,,,,,
10406775,home,RC Sporting Charleroi,Daan Heymans,heymans-daan,D. Heymans,M,38,186,544,M,,845344,EUR,929404800,F,18,18,False,45.0,30.0,5.0,1.0,19.0,23.0,11.0,23.0,10.0,,,,90.0,68.0,6.7,23.0,2,,,1.0,5.0,5.0,14.0,1.0,,7.0,4.0,1.0,2.0,1.0,,,,1.0,1.0,,1.0,,2.0,,2.0,3.0,,2.0,,,,
10406775,home,RC Sporting Charleroi,Nikola Štulić,nikola-stulic,N. Štulić,F,9,188,1224,M,,1029748,EUR,999907200,F,19,19,False,13.0,8.0,2.0,,4.0,7.0,4.0,6.0,2.0,,,,77.0,19.0,6.8,7.0,1,,,8.0,2.0,8.0,4.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,2.0,,,1.0,2.0,,
10406775,home,RC Sporting Charleroi,Vakoun Bayo,bayo-vakoun-issouf,V. I. Bayo,F,15,184,3418,M,,796455,EUR,852854400,F,9,9,False,21.0,12.0,2.0,,5.0,7.0,7.0,15.0,4.0,,,,90.0,54.0,5.5,23.0,8,,,6.0,5.0,19.0,12.0,1.0,1.0,4.0,2.0,2.0,5.0,1.0,4.0,2.0,,,1.0,,1.0,,5.0,,2.0,4.0,,3.0,4.0,,,
