match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,player_firstName,player_lastName,stat_aerialLost,stat_wasFouled,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_totalOffside
11067618,home,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,False,21.0,14.0,,,5.0,7.0,10.0,18.0,3.0,,,90.0,44.0,7.1,15.0,0.306032,6,,,4.0,1.0,13.0,12.0,16.0,2.0,1.0,1.0,,,1.0,,,,3.0,1.0,2.0,2.0,,0.93,0.9934,,,,8.0,4.0,2.0,2.0,1.0,,,,
11067618,home,Vasco da Gama,Paulinho Paula,paulinho-paula,Paulinho,M,18,173,1795,M,,879902,EUR,852681600,M,18,18,True,28.0,24.0,2.0,2.0,6.0,7.0,18.0,21.0,5.0,,,65.0,42.0,7.9,6.0,0.0261793,1,,,,,2.0,2.0,10.0,,,3.0,2.0,,1.0,,5.0,3.0,1.0,,,1.0,,0.096,0.0892,,,,1.0,1.0,,,,1.0,,,
11067618,home,Vasco da Gama,Serginho,serginho,Serginho,M,70,180,332,M,,849301,EUR,797126400,F,70,70,True,5.0,4.0,,,1.0,1.0,3.0,6.0,2.0,,,26.0,13.0,7.2,5.0,0.00107713,1,,,2.0,,,1.0,1.0,,1.0,,,,,,,,1.0,,,1.0,,0.2603,0.3729,,,,,1.0,,,,1.0,,,
11067618,home,Vasco da Gama,Léo,leo,Léo,D,3,183,707,M,,360940,EUR,826070400,D,3,3,True,11.0,8.0,3.0,1.0,3.0,5.0,5.0,6.0,,,,19.0,14.0,6.6,3.0,0.00345383,0,,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11067618,home,Vasco da Gama,Zé Gabriel,ze-gabriel,Zé Gabriel,M,35,184,375,M,,988852,EUR,916876800,D,23,23,True,8.0,7.0,1.0,1.0,3.0,4.0,4.0,4.0,,,,19.0,8.0,6.6,1.0,0.00165139,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067618,home,Vasco da Gama,Ivan Quaresma,ivan-quaresma,Ivan,G,12,195,673,M,,795029,EUR,855273600,G,97,97,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067618,home,Vasco da Gama,Manuel Capasso,manuel-capasso,M. Capasso,D,28,188,442,M,,940611,EUR,829872000,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067618,home,Vasco da Gama,Robson Bambu,robson-bambu,R. Bambu,D,3,184,359,M,,923186,EUR,879292800,D,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067618,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,,877591,EUR,858297600,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067618,home,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,,1391962,EUR,1016409600,M,85,85,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Matheus Carvalho,,,,,,,,,,
11067618,home,Vasco da Gama,Rossi,rossi,Rossi,M,,170,602,M,,243425,EUR,735436800,F,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067618,home,Vasco da Gama,Sebastián Ferreira,sebastian-ferreira,S. Ferreira,F,11,181,444,M,,822783,EUR,887328000,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067618,home,Vasco da Gama,Alex Teixeira,alex-teixeira,A. Teixeira,F,90,173,1081,M,,39649,EUR,631584000,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067618,away,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,,844576,EUR,871948800,G,1,1,False,24.0,16.0,11.0,3.0,13.0,15.0,3.0,9.0,6.0,,4.0,90.0,34.0,6.7,8.0,0.00177985,0,-0.1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
11067618,away,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178,537,M,,987589,EUR,1009065600,D,34,34,False,30.0,24.0,3.0,3.0,12.0,13.0,12.0,19.0,3.0,,,90.0,40.0,6.6,9.0,0.020264,0,,,2.0,,,5.0,2.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,4.0,,,,,,,,
11067618,away,Red Bull Bragantino,Léo Realpe,leonardo-realpe,L. Realpe,D,3,186,474,M,,977676,EUR,983145600,D,2,2,False,48.0,43.0,3.0,,31.0,32.0,12.0,16.0,2.0,,,75.0,51.0,5.7,5.0,0.00269154,0,,,,,1.0,7.0,2.0,,,,,,1.0,,1.0,,,3.0,,,,,,,,,5.0,,,,,,,,
11067618,away,Red Bull Bragantino,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,leortiz33,869643,EUR,820627200,D,3,3,False,66.0,55.0,5.0,2.0,35.0,36.0,20.0,30.0,7.0,,,90.0,76.0,7.2,11.0,0.0347275,2,,,,,6.0,4.0,6.0,1.0,,,,,6.0,,,,,1.0,1.0,1.0,2.0,0.3088,0.9113,True,,,2.0,,1.0,,,1.0,,1.0,
11067618,away,Red Bull Bragantino,Luan Cândido,luan-candido,L. Cândido,D,36,187,716,M,,905459,EUR,981072000,D,36,36,False,40.0,33.0,1.0,,25.0,27.0,8.0,13.0,4.0,,,90.0,58.0,6.5,10.0,0.0148205,0,,,,,1.0,2.0,2.0,,,,,,4.0,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,
11067618,away,Red Bull Bragantino,Lucas Evangelista,lucas-evangelista,L. Evangelista,M,30,181,3216,M,,331397,EUR,799718400,M,8,8,False,28.0,27.0,,,8.0,9.0,19.0,20.0,5.0,,,90.0,34.0,6.8,4.0,0.0318606,1,,,1.0,,,3.0,1.0,,,2.0,1.0,,,1.0,,,1.0,,2.0,,,0.045,,,,,2.0,,1.0,,,,,,
11067618,away,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,,840150,EUR,899164800,M,35,35,False,37.0,30.0,,,18.0,20.0,12.0,18.0,2.0,,,45.0,42.0,6.4,9.0,0.00659207,0,,,1.0,,3.0,4.0,5.0,1.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,
11067618,away,Red Bull Bragantino,Eric Ramires,eric-ramires,E. Ramires,M,7,172,386,M,,950545,EUR,965865600,M,7,7,False,9.0,5.0,,,1.0,2.0,4.0,9.0,,,,22.0,16.0,6.4,7.0,0.00304672,0,,,2.0,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
11067618,away,Red Bull Bragantino,Helinho,helinho,Helinho,M,11,175,1509,M,,906837,EUR,956620800,F,11,11,False,17.0,14.0,1.0,1.0,5.0,5.0,10.0,15.0,4.0,,,79.0,33.0,6.8,10.0,0.0627167,2,,,3.0,1.0,,5.0,2.0,1.0,,5.0,1.0,,,,,,,,2.0,1.0,,0.0424,0.0658,,,,,1.0,1.0,,,,,,
11067618,away,Red Bull Bragantino,Eduardo Sasha,eduardo-sasha,E. Sasha,F,8,173,1446,M,,143846,EUR,698889600,F,19,19,False,12.0,9.0,2.0,2.0,4.0,6.0,5.0,6.0,2.0,,,62.0,15.0,6.4,3.0,0.00516016,1,,,,,1.0,3.0,1.0,1.0,,,,,1.0,,,,,,,,,0.054,,,,,2.0,,,1.0,,,,,
11067618,away,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,28,181,1064,M,,982405,EUR,922924800,F,28,28,False,17.0,13.0,2.0,1.0,3.0,4.0,10.0,13.0,4.0,,,45.0,31.0,6.1,10.0,0.00836103,1,,,,,,9.0,2.0,2.0,1.0,3.0,,,,,,,2.0,3.0,,,2.0,0.0474,,,,,2.0,2.0,,1.0,,,,,
11067618,away,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176,308,M,,1463904,EUR,1082678400,F,22,22,True,30.0,24.0,2.0,,12.0,14.0,12.0,16.0,2.0,,,68.0,50.0,6.5,14.0,0.00729099,1,,,,,3.0,6.0,7.0,,2.0,2.0,1.0,,,,2.0,2.0,4.0,1.0,,,2.0,0.0147,,,,,3.0,1.0,,1.0,,,,,
11067618,away,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178,87,M,,1097858,EUR,1013644800,D,31,31,True,21.0,17.0,1.0,,13.0,16.0,4.0,5.0,2.0,,,45.0,33.0,6.6,8.0,0.0018357,0,,,,,1.0,4.0,3.0,,,1.0,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,2.0,,,,,,,,1.0
11067618,away,Red Bull Bragantino,Henry Mosquera,henry-mosquera,H. Mosquera,F,30,175,705,M,,1170680,EUR,1005782400,M,16,16,True,8.0,4.0,1.0,,3.0,5.0,1.0,4.0,3.0,,,45.0,23.0,6.5,10.0,0.00045383,1,,,1.0,,,6.0,6.0,,,5.0,2.0,,,,2.0,2.0,1.0,1.0,,,,0.3292,,,Henry Mosquera,,2.0,2.0,,1.0,,,,,
11067618,away,Red Bull Bragantino,Thiago Borbas,thiago-borbas,T. Borbas,F,17,186,801,M,,1018547,EUR,1018137600,F,18,18,True,7.0,5.0,,,2.0,3.0,3.0,4.0,1.0,,,28.0,10.0,6.5,2.0,0.00265672,0,,,,,,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,
11067618,away,Red Bull Bragantino,Sorriso,sorriso,Sorriso,M,7,175,553,M,,1105595,EUR,982886400,F,27,27,True,4.0,2.0,,,,,2.0,5.0,1.0,,,11.0,7.0,6.6,3.0,0.00077827,0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,Sorriso,,,,,,,,,,
11067618,away,Red Bull Bragantino,Lucão,lucao,Lucão,G,40,190,225,M,,981586,EUR,983145600,G,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067618,away,Red Bull Bragantino,Lucas Cunha,lucas-cunha,L. Cunha,D,3,186,169,M,,794139,EUR,853977600,D,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067618,away,Red Bull Bragantino,Aderlan,aderlan,Aderlan,D,13,180,379,M,,584432,EUR,650937600,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067618,away,Red Bull Bragantino,Ignacio Laquintana,ignacio-laquintana,I. Laquintana,M,19,177,612,M,,948004,EUR,917827200,M,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067618,away,Red Bull Bragantino,Talisson,talisson,Talisson,M,33,188,167,M,,1463902,EUR,1021939200,F,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Talisson,,,,,,,,,,
11067618,away,Red Bull Bragantino,Raul,raul,Raul,M,31,180,175,M,,870760,EUR,837043200,M,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067618,away,Red Bull Bragantino,Bruno Goncalves De Jesus,goncalves-de-jesus-bruno,Bruninho,F,17,174,254,M,,1868441,EUR,1047600000,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
