match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalOffside,stat_aerialLost,stat_dispossessed,stat_interceptionWon,player_firstName,player_lastName,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
12117187,home,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,AgustinRossi,1140986,EUR,808963200,G,1,1,False,29.0,15.0,21.0,7.0,0.0,14.0,19.0,1.0,10.0,8.0,2.0,5.0,90.0,38.0,7.3,14.0,0.00034846,0,1.2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117187,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,WesleyFranca03,1134200,EUR,1062806400,D,43,43,False,37.0,34.0,2.0,,0.0,11.0,12.0,24.0,26.0,9.0,,,90.0,58.0,7.1,8.0,0.229495,1,,1.0,1.0,1.0,4.0,7.0,2.0,3.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,0.0429,0.042,1.0,,,,,,,,,,,,,,,,
12117187,home,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,False,34.0,29.0,4.0,4.0,0.0,21.0,24.0,8.0,10.0,2.0,,,90.0,45.0,6.9,5.0,0.00372451,0,,,,2.0,2.0,6.0,1.0,,,,6.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12117187,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,leopereira4,358548,EUR,823046400,D,4,4,False,37.0,30.0,6.0,3.0,0.0,21.0,24.0,9.0,14.0,1.0,,,90.0,48.0,6.7,8.0,0.00887565,0,,1.0,,3.0,2.0,4.0,,1.0,1.0,,7.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,
12117187,home,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,AyrtonLucas,818473,EUR,866678400,D,6,6,False,30.0,24.0,3.0,,0.0,13.0,15.0,11.0,15.0,4.0,,,60.0,45.0,6.8,9.0,0.0140695,0,,,,,3.0,4.0,,3.0,1.0,,,2.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,
12117187,home,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,erick05,590262,EUR,758592000,M,5,5,False,35.0,25.0,1.0,,0.0,17.0,18.0,8.0,17.0,7.0,,,78.0,49.0,6.5,15.0,0.00327914,0,,,,3.0,9.0,6.0,2.0,,,,1.0,1.0,1.0,3.0,2.0,2.0,,,,,4.0,1.0,3.0,,,,,,,,,,,,
12117187,home,Flamengo,Nicolás de la Cruz,nicolas-de-la-cruz,N. de la Cruz,M,18,167,16989,M,nicodelacruz10,877513,EUR,865123200,M,18,18,False,38.0,29.0,4.0,1.0,0.0,10.0,13.0,19.0,29.0,3.0,,,78.0,54.0,7.3,14.0,0.0776517,0,,4.0,,,5.0,7.0,,,,,1.0,1.0,1.0,,6.0,,,,2.0,,4.0,1.0,1.0,,,,,,,,,,,,
12117187,home,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,gerson_santos,611876,EUR,864086400,M,8,8,False,42.0,31.0,1.0,1.0,0.0,11.0,14.0,21.0,30.0,3.0,,,90.0,52.0,7.6,13.0,0.128898,1,,2.0,1.0,3.0,3.0,7.0,,1.0,1.0,,2.0,2.0,2.0,,1.0,1.0,0.1221,,1.0,,1.0,1.0,,,,True,1.0,,,,,,,,
12117187,home,Flamengo,Giorgian De Arrascaeta,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,G10DeArrascaeta,333587,EUR,770428800,M,14,14,False,38.0,28.0,3.0,3.0,0.0,7.0,10.0,21.0,30.0,1.0,,,90.0,60.0,7.6,15.0,0.0725108,3,,2.0,,1.0,8.0,7.0,,,,2.0,1.0,3.0,2.0,,3.0,4.0,0.5397,1.0277,2.0,,1.0,3.0,,,,,1.0,1.0,1.0,,,,,,
12117187,home,Flamengo,Everton,everton,Everton,M,11,174,12386,M,Evertons,386198,EUR,827452800,M,11,11,False,5.0,3.0,,,0.0,,1.0,4.0,5.0,1.0,,,12.0,11.0,6.8,4.0,0.0715508,1,,1.0,1.0,,2.0,2.0,,2.0,1.0,1.0,,1.0,1.0,,,,0.0726,0.5638,,,,1.0,,Everton,,,,,,,,,,,
12117187,home,Flamengo,Pedro,pedro,Pedro,F,9,186,57455,M,pedroguilherme,840219,EUR,866764800,F,9,9,False,12.0,9.0,,,0.0,4.0,4.0,5.0,8.0,1.0,,,78.0,26.0,7.3,8.0,0.00310916,2,,,,1.0,4.0,6.0,,2.0,1.0,2.0,,1.0,,2.0,3.0,,0.1007,0.5069,,,2.0,1.0,,,,,,,,1.0,,,,,
12117187,home,Flamengo,Luiz Araújo,luiz-araujo,L. Araújo,M,7,175,16511,M,l_araujo11ofi,840451,EUR,833673600,F,7,7,True,23.0,19.0,2.0,1.0,0.0,5.0,5.0,14.0,21.0,3.0,,,78.0,39.0,7.3,11.0,0.0223042,3,,3.0,,,5.0,4.0,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.1222,0.0428,2.0,,,2.0,,,,,,,,,1.0,2.0,,,
12117187,home,Flamengo,Matías Viña,matias-vina,M. Viña,D,17,180,7057,M,matiasv17,875295,EUR,879033600,D,17,17,True,7.0,4.0,,,0.0,2.0,4.0,2.0,3.0,2.0,,,30.0,18.0,6.2,6.0,0.00030501,0,,,,,5.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,
12117187,home,Flamengo,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,leortiz33,869643,EUR,820627200,D,3,3,True,7.0,6.0,,,0.0,3.0,4.0,3.0,3.0,3.0,,,12.0,8.0,6.4,1.0,0.00239797,0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117187,home,Flamengo,Allan,allan,Allan,M,29,172,5267,M,,828839,EUR,857347200,M,21,21,True,8.0,6.0,1.0,1.0,0.0,2.0,4.0,4.0,4.0,1.0,,,12.0,12.0,6.7,3.0,0.00622067,0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,
12117187,home,Flamengo,Gabriel Barbosa,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,Gabigol,358554,EUR,841363200,F,99,99,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,,,12.0,8.0,6.5,2.0,0.00148289,0,,,,,2.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
12117187,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Matheus Cunha,,,,,,,,,,,
12117187,home,Flamengo,Cleiton,cleiton-santana,Cleiton,D,33,194,3448,M,,1134199,EUR,1051228800,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117187,home,Flamengo,Evertton Araujo,evertton,E. Araujo,M,52,185,4689,M,,1145106,EUR,1046390400,M,52,52,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117187,home,Flamengo,Igor Jesus,igor-jesus,Igor Jesus,M,6,179,1493,M,,1170912,EUR,1046995200,M,48,48,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117187,home,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,,1175553,EUR,1124323200,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Matheus Gonçalves,,,,,,,,,,,
12117187,home,Flamengo,Victor Hugo,victor-hugo,V. Hugo,M,30,184,3548,M,,1170954,EUR,1084233600,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117187,home,Flamengo,Carlinhos,carlinhos,Carlinhos,F,99,195,1670,M,,852534,EUR,855705600,F,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117187,away,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,Weverton,243529,EUR,566352000,G,21,21,False,30.0,20.0,15.0,5.0,0.0,15.0,18.0,5.0,12.0,7.0,4.0,6.0,90.0,40.0,7.7,11.0,0.00230509,0,1.1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12117187,away,Palmeiras,Vitor Reis,reis-vitor,V. Reis,D,12,186,12928,M,vitorreiss_06,1485300,EUR,1137024000,D,44,44,False,53.0,49.0,1.0,,0.0,34.0,37.0,15.0,16.0,4.0,,,90.0,63.0,6.7,4.0,0.00314868,0,,,,3.0,2.0,5.0,,,,,6.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,
12117187,away,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,gustavogomez,220833,EUR,736646400,D,15,15,False,30.0,25.0,5.0,2.0,0.0,20.0,20.0,5.0,10.0,2.0,,,90.0,40.0,6.9,5.0,0.00971706,0,,,,2.0,6.0,4.0,,,,,4.0,2.0,1.0,,,4.0,,,,1.0,2.0,,2.0,,,True,,,,,,,,,2.0
12117187,away,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,,874729,EUR,859420800,D,26,26,False,38.0,31.0,6.0,2.0,0.0,23.0,25.0,8.0,13.0,4.0,,,90.0,50.0,6.2,10.0,0.0337724,0,,,,,7.0,3.0,,2.0,,,5.0,3.0,3.0,,,4.0,,,,,1.0,,,,,,,,,,,,,,
