match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_ownGoals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonTackle,stat_blockedScoringAttempt,player_sofascoreId,stat_goodHighClaim,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed
12528205,home,Çaykur Rizespor,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188,108,M,225012,EUR,788918400,G,23,23,False,True,37.0,24.0,17.0,4.0,0.0,23.0,27.0,1.0,10.0,1.0,8.0,4.0,4.0,90.0,46.0,5.9,13.0,0.00160648,0,-2.7864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528205,home,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,236,M,1394729,EUR,972172800,D,37,37,False,,26.0,20.0,4.0,2.0,0.0,11.0,11.0,11.0,21.0,,3.0,,,67.0,42.0,5.9,12.0,0.065276,0,,Taha Sahin,,6.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
12528205,home,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,,61.0,51.0,9.0,5.0,0.0,32.0,34.0,19.0,27.0,3.0,4.0,,,90.0,65.0,6.1,10.0,0.019904,0,,,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
12528205,home,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186,2631,M,1121174,EUR,923184000,D,2,2,False,,64.0,55.0,4.0,2.0,0.0,49.0,53.0,6.0,11.0,10.0,5.0,,,90.0,85.0,6.5,9.0,0.00168871,2,,,,,,1.0,4.0,3.0,,,,,,,,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0399,0.032,,,,,,,
12528205,home,Çaykur Rizespor,Halil Ibrahim Pehlivan,halil-ibrahim-pehlivan,H. I. Pehlivan,D,3,175,17,M,777291,EUR,745891200,D,3,3,False,,38.0,32.0,5.0,3.0,0.0,20.0,20.0,14.0,23.0,3.0,4.0,,,79.0,58.0,6.4,10.0,0.164601,0,,,,5.0,2.0,,2.0,4.0,,,1.0,1.0,,1.0,1.0,,1.0,2.0,,,,2.0,,,,2.0,,,,,,
12528205,home,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178,457,M,1008173,EUR,880934400,M,10,10,False,,33.0,28.0,3.0,2.0,0.0,17.0,20.0,11.0,14.0,,3.0,,,90.0,52.0,6.4,12.0,0.00989183,4,,,,1.0,,,4.0,3.0,,2.0,1.0,,2.0,3.0,3.0,2.0,1.0,,1.0,1.0,,,,0.2836,0.1084,,2.0,,,,,
12528205,home,Çaykur Rizespor,Giannis Papanikolaou,giannis-papanikolaou,G. Papanikolaou,M,6,182,211,M,856988,EUR,911347200,M,6,6,False,,41.0,36.0,4.0,2.0,0.0,26.0,31.0,10.0,10.0,2.0,2.0,,,61.0,46.0,6.6,5.0,0.00599486,0,,,,,,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,
12528205,home,Çaykur Rizespor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,11,178,297,M,798676,EUR,821491200,M,28,28,False,,21.0,16.0,1.0,,0.0,5.0,5.0,11.0,16.0,1.0,5.0,,,90.0,37.0,6.3,10.0,0.0666759,1,,,,,,2.0,6.0,6.0,,2.0,,,,3.0,4.0,3.0,1.0,3.0,1.0,,,,,0.0183,,,,,,,,
12528205,home,Çaykur Rizespor,Dal Varešanović,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,False,,19.0,17.0,1.0,1.0,0.0,11.0,12.0,6.0,8.0,,2.0,,,67.0,28.0,6.2,5.0,0.0100246,2,,,,1.0,,,3.0,2.0,1.0,1.0,,,,1.0,2.0,1.0,,1.0,1.0,1.0,,,,0.1597,0.0659,,,,,,,
12528205,home,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185,140,M,991742,EUR,963878400,M,77,77,False,,15.0,14.0,4.0,4.0,0.0,6.0,7.0,8.0,9.0,,3.0,,,61.0,23.0,6.3,5.0,0.0154133,0,,,,1.0,,,4.0,2.0,,,2.0,,,1.0,,,,2.0,,,,2.0,,,,,,,,,,
12528205,home,Çaykur Rizespor,Ali Sowe,ali-sowe,A. Sowe,F,9,186,1036,M,238394,EUR,771552000,F,9,9,False,,16.0,10.0,1.0,,0.0,8.0,11.0,2.0,5.0,,3.0,,,90.0,30.0,6.3,14.0,0.00145889,0,,,,,,2.0,9.0,6.0,,2.0,1.0,,,5.0,4.0,,,6.0,,,,,,,,,,,,,,
12528205,home,Çaykur Rizespor,Amir Hadžiahmetović,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1354,M,795421,EUR,857779200,M,20,20,True,,26.0,23.0,1.0,1.0,0.0,17.0,19.0,6.0,7.0,,3.0,,,29.0,30.0,6.3,5.0,0.00258514,0,,,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,
12528205,home,Çaykur Rizespor,Martin Minchev,minchev-martin,M. Minchev,F,17,184,404,M,878699,EUR,987897600,F,90,90,True,,11.0,9.0,1.0,,0.0,4.0,6.0,5.0,6.0,,2.0,,,29.0,16.0,6.4,5.0,0.00785044,0,,,,1.0,,,3.0,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,
12528205,home,Çaykur Rizespor,Eray Korkmaz,korkmaz-eray,E. Korkmaz,D,17,182,35,M,1145620,EUR,1055030400,D,27,27,True,,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,2.0,,,23.0,9.0,6.8,1.0,0.00087875,0,,,,,,,,3.0,,,,,,,1.0,,,,,,,2.0,,,,2.0,,,,,,
12528205,home,Çaykur Rizespor,Seyfettin Anıl Yaşar,seyfettin-anil-yasar,S. A. Yaşar,D,16,192,26,M,999646,EUR,1025481600,D,16,16,True,,11.0,11.0,,,0.0,8.0,8.0,3.0,3.0,,,,,23.0,13.0,6.6,,0.00076781,0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
12528205,home,Çaykur Rizespor,Mithat Pala,mithat-pala,M. Pala,D,54,172,54,M,1016393,EUR,966297600,M,54,54,True,,7.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,3.0,,,,,11.0,8.0,6.6,1.0,0.00052246,0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12528205,home,Çaykur Rizespor,Tarık Çetin,tarik-cetin,T. Çetin,G,13,193,860,M,913985,EUR,852681600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528205,home,Çaykur Rizespor,Habil Özbakir,habil-ozbakir,H. Özbakir,D,21,178,10,,1865901,EUR,1107648000,D,95,95,True,,,,,,,,,,,,,,,,,,,,0,,Habil,Özbakir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528205,home,Çaykur Rizespor,Muhamed Buljubašić,muhamed-buljubasic,M. Buljubašić,M,18,180,202,M,1134586,EUR,1088899200,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528205,home,Çaykur Rizespor,Óscar Pinchi,oscar-pinchi,Ó. Pinchi,M,,173,35,M,826654,EUR,834883200,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528205,home,Çaykur Rizespor,Emrecan Bulut,emrecan-bulut,E. Bulut,F,99,185,165,M,1480663,EUR,1038268800,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,Emrecan Bulut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528205,away,Fenerbahçe,Dominik Livaković,dominik-livakovic,D. Livaković,G,40,186,12816,M,190419,EUR,789609600,G,40,40,False,,27.0,23.0,11.0,7.0,0.0,21.0,22.0,2.0,5.0,,9.0,2.0,3.0,90.0,36.0,7.5,4.0,0.00049719,0,0.2063,,,,,,,,,,,,,,,,,,,,,,,,,,,Livakovic40,1.0,,,
12528205,away,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184,2868,M,836683,EUR,923097600,D,16,16,False,,37.0,34.0,4.0,3.0,1.0,11.0,12.0,24.0,28.0,,1.0,,,90.0,48.0,7.2,8.0,0.13713,0,,,,3.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12528205,away,Fenerbahçe,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187,4170,M,758608,EUR,832809600,D,2,2,False,,27.0,21.0,1.0,1.0,0.0,15.0,19.0,6.0,9.0,2.0,3.0,,,70.0,36.0,6.9,7.0,0.00473362,0,,,,1.0,,5.0,4.0,7.0,,,1.0,1.0,3.0,,,2.0,,2.0,,,,1.0,,,,,,soyuncu_caglar,,,,
12528205,away,Fenerbahçe,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4708,M,289977,EUR,776390400,D,6,6,False,,55.0,51.0,4.0,2.0,0.0,36.0,38.0,15.0,17.0,3.0,2.0,,,90.0,65.0,7.3,4.0,0.00787335,2,,,,,,2.0,7.0,2.0,,,,,2.0,,,5.0,,2.0,2.0,,1.0,,,0.2002,,,,alex_djiku,,,,
12528205,away,Fenerbahçe,Jayden Oosterwolde,jayden-oosterwolde,J. Oosterwolde,D,24,189,3122,M,1048324,EUR,988243200,D,24,24,False,,34.0,26.0,6.0,2.0,0.0,13.0,15.0,14.0,20.0,1.0,6.0,,,90.0,46.0,7.3,10.0,0.152627,1,,Jayden Oosterwolde,,1.0,1.0,3.0,5.0,4.0,,,,,,2.0,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,,0.0692,0.2919,,,,,,,
12528205,away,Fenerbahçe,Fred,fred,Fred,M,7,169,11630,M,243623,EUR,731289600,M,13,13,False,,42.0,34.0,2.0,2.0,0.0,13.0,15.0,21.0,27.0,,5.0,,,81.0,56.0,9.2,12.0,0.0469027,3,,,,,,,3.0,,,1.0,2.0,,2.0,1.0,,,1.0,,,3.0,,,,0.3266,0.3979,,,fred08,,3.0,,
12528205,away,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183,3150,M,952600,EUR,917308800,M,5,5,False,,69.0,63.0,1.0,1.0,0.0,33.0,35.0,30.0,34.0,3.0,9.0,,,90.0,84.0,7.8,7.0,0.0576023,1,,,,,,1.0,2.0,8.0,,,1.0,1.0,2.0,1.0,,2.0,1.0,,1.0,,,6.0,,0.0171,,4.0,,,,,,
12528205,away,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12245,M,38560,EUR,595987200,M,10,10,False,,31.0,25.0,5.0,3.0,1.0,6.0,6.0,23.0,34.0,,5.0,,,78.0,47.0,8.1,14.0,0.441739,1,,,,9.0,4.0,,1.0,1.0,,1.0,,,,2.0,,,5.0,,,,,1.0,,0.0779,,,1.0,dusantadic,,,1.0,
12528205,away,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174,10886,M,847983,EUR,926294400,M,53,53,False,,32.0,24.0,4.0,2.0,0.0,9.0,10.0,15.0,23.0,,3.0,,,90.0,44.0,7.2,12.0,0.152095,1,,,,1.0,,,3.0,4.0,1.0,,,,2.0,3.0,3.0,2.0,1.0,,1.0,,,1.0,,0.0236,,,,szymanski_11,,,1.0,
12528205,away,Fenerbahçe,Allan Saint-Maximin,allan-saint-maximin,A. Saint-Maximin,F,9,173,12629,M,347010,EUR,858124800,M,97,97,False,,20.0,16.0,,,1.0,7.0,7.0,10.0,17.0,,4.0,,,70.0,33.0,7.8,7.0,0.255376,2,,,,4.0,1.0,,3.0,6.0,1.0,,1.0,1.0,,,3.0,1.0,2.0,1.0,2.0,,,2.0,,0.0931,,2.0,,st_maximin,,,1.0,
12528205,away,Fenerbahçe,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23292,M,14990,EUR,511401600,F,9,9,False,True,19.0,13.0,2.0,2.0,0.0,5.0,5.0,8.0,14.0,,,,,70.0,29.0,7.0,7.0,0.0139951,6,,,,,,2.0,2.0,5.0,,,,,,1.0,3.0,1.0,,1.0,1.0,3.0,,,,0.8259,1.3109,,2.0,EDzeko,,1.0,,2.0
12528205,away,Fenerbahçe,Rodrigo Becão,rodrigo-becao,R. Becão,D,50,191,1866,M,880207,EUR,822009600,D,50,50,True,,20.0,19.0,,,0.0,11.0,11.0,8.0,9.0,1.0,,,,20.0,21.0,6.6,1.0,0.00127123,0,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
12528205,away,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4232,M,226986,EUR,805766400,M,17,17,True,,17.0,16.0,,,0.0,5.0,5.0,11.0,13.0,,1.0,,,20.0,23.0,6.8,4.0,0.164861,0,,,,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,irfankahveci,,,,
12528205,away,Fenerbahçe,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34537,M,846470,EUR,865123200,F,19,19,True,,9.0,5.0,,,0.0,,1.0,5.0,8.0,,1.0,,,20.0,15.0,6.8,8.0,0.0193564,2,,,,,,1.0,4.0,1.0,,4.0,,,,,,,,,1.0,1.0,,,,0.1934,0.213,,,ennesyri15,,,,
12528205,away,Fenerbahçe,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173,4740,M,758876,EUR,868838400,F,20,20,True,,9.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,7.0,,,,,12.0,10.0,6.6,1.0,0.0872122,0,,,,,,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,cengizunder,,,,
12528205,away,Fenerbahçe,Levent Mercan,munir-levent-mercan,L. Mercan,D,22,176,1692,M,1085938,EUR,976406400,D,22,22,True,,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,,1.0,,,9.0,10.0,6.9,1.0,0.13445,0,,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,2.0,,,,1.0,,,,,,
12528205,away,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,1983,M,594618,EUR,891216000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
