match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_wonContest,captain,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,player_sofascoreId,stat_goalAssist,stat_hitWoodwork,stat_goals
11396429,home,1. FC Köln,Marvin Schwäbe,,,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,25.0,23.0,4.0,2.0,22.0,22.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,90.0,28.0,6.5,2.0,0.0,0.0,0.00026337,0,0.0726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396429,home,1. FC Köln,Rasmus Carstensen,,,rasmus-carstensen,R. Carstensen,D,29,187,193,M,988203,EUR,973814400,D,18,18,False,32.0,18.0,4.0,1.0,8.0,15.0,10.0,22.0,,7.0,,7.0,,,,,,90.0,60.0,5.9,25.0,0.0,0.0,0.0156906,0,,5.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11396429,home,1. FC Köln,Timo Hübers,,,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,39.0,27.0,7.0,,20.0,25.0,7.0,14.0,4.0,11.0,2.0,7.0,,,,,,90.0,54.0,6.5,12.0,0.1645,0.0,0.00413006,1,,,3.0,2.0,,,4.0,2.0,2.0,,,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11396429,home,1. FC Köln,Jeff Chabot,,,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,59.0,52.0,6.0,4.0,37.0,41.0,15.0,18.0,2.0,4.0,5.0,10.0,,,,,,90.0,70.0,7.0,7.0,0.0,0.0,0.0475116,0,,,5.0,1.0,,,2.0,1.0,,,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,
11396429,home,1. FC Köln,Leart Paqarada,,,leart-paqarada,L. Paqarada,D,32,184,333,M,151581,EUR,781574400,D,17,17,False,40.0,36.0,5.0,3.0,17.0,18.0,20.0,32.0,3.0,4.0,2.0,2.0,,,,,,90.0,65.0,7.0,15.0,0.0183,0.0425,0.100722,1,,10.0,3.0,,,1.0,,3.0,2.0,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,
11396429,home,1. FC Köln,Denis Huseinbašić,,,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,False,16.0,15.0,,,11.0,11.0,4.0,5.0,,4.0,,5.0,,,,,,76.0,26.0,6.2,5.0,0.0,0.0,0.00364247,0,,,,,,2.0,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,
11396429,home,1. FC Köln,Dejan Ljubičić,,,dejan-ljubicic,D. Ljubičić,M,21,186,826,M,869883,EUR,876268800,M,7,7,False,37.0,29.0,1.0,1.0,9.0,12.0,20.0,26.0,2.0,8.0,,4.0,,,,,,90.0,55.0,7.0,14.0,0.0653,0.3869,0.0256072,2,,1.0,7.0,1.0,,4.0,,4.0,2.0,3.0,,3.0,1.0,,1.0,,,,2.0,2.0,,,,,,,,,,
11396429,home,1. FC Köln,Florian Kainz,,,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,False,32.0,28.0,3.0,3.0,17.0,19.0,13.0,18.0,,5.0,1.0,6.0,,,,,,60.0,52.0,7.1,10.0,0.0477,0.0,0.0316631,2,,5.0,4.0,1.0,,1.0,,3.0,3.0,2.0,1.0,4.0,,,,,2.0,,,,True,2.0,,,,,,,,
11396429,home,1. FC Köln,Linton Maina,,,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,M,37,37,False,29.0,28.0,1.0,1.0,10.0,10.0,19.0,27.0,1.0,3.0,,3.0,,,,,,86.0,51.0,7.6,13.0,0.0565,0.0,0.488839,1,,8.0,4.0,1.0,1.0,3.0,,1.0,1.0,2.0,,,,1.0,,5.0,1.0,1.0,,3.0,,,,,,,,,,
11396429,home,1. FC Köln,Steffen Tigges,,,steffen-tigges,S. Tigges,F,27,195,329,M,826884,EUR,901843200,F,21,21,False,11.0,5.0,,,4.0,8.0,1.0,5.0,2.0,3.0,,1.0,,,,,,61.0,19.0,6.6,9.0,0.0414,0.0,0.00046545,1,,2.0,5.0,,,2.0,1.0,,,,1.0,,3.0,1.0,,,,,,1.0,,,1.0,,,,,,,
