match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,confirmed,player_id,player_name,length,playerName,reason,rescinded
12764987,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12764987,,,,,90,1.0,,1,,,substitution,123129682.0,False,True,regular,,,,,,,
12764987,,,,,90,1.0,,1,,,substitution,123129681.0,False,True,regular,,,,,,,
12764987,,,,,90,1.0,,1,,,varDecision,28478.0,,True,goalAwarded,False,822559.0,Ousmane Camara,,,,
12764987,,,,,90,0.0,,1,,,injuryTime,,,,,,,,4.0,,,
12764987,,,,,84,,,7,,,card,121607531.0,,True,yellow,,937821.0,Ramazan Karimov,,Ramazan Karimov,Foul,False
12764987,,,,,84,,,7,,,substitution,123129661.0,False,False,regular,,,,,,,
12764987,,,,,84,,,7,,,substitution,123129660.0,False,True,regular,,,,,,,
12764987,,,,,78,,,13,,,substitution,123129639.0,False,False,regular,,,,,,,
12764987,,,,,72,,,19,,,substitution,123129599.0,False,True,regular,,,,,,,
12764987,,,,,69,,,22,,,substitution,123129591.0,True,False,injury,,,,,,,
12764987,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12764987,,,,,45,0.0,,1,,,injuryTime,,,,,,,,2.0,,,
12764987,,,,,39,,,7,,,card,121607455.0,,False,yellow,,267591.0,Milan Radin,,Milan Radin,Foul,False
12764987,,1.0,0.0,,15,,,31,,,goal,187926469.0,,True,regular,,986043.0,Kipras Kazukolovas,,,,
12764987,,,,,7,,,39,,,card,121607409.0,,False,yellow,,879556.0,Stefan Jovanović,,Stefan Jovanović,Foul,False
