match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_challengeLost,stat_interceptionWon,stat_bigChanceCreated,stat_wonTackle,stat_totalOffside,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12764987,home,Astana,Marat Bystrov,marat-bystrov,M. Bystrov,D,4,181.0,86,M,869942,EUR,708912000,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764987,home,Astana,Stanislav Basmanov,stanislav-basmanov,S. Basmanov,M,72,176.0,22,M,962362,EUR,993340800,M,72,72,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764987,home,Astana,Abzal Beysebekov,abzal-beysebekov,A. Beysebekov,M,15,187.0,45,M,86285,EUR,723081600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764987,home,Astana,Timur Dosmagambetov,timur-dosmagambetov,T. Dosmagambetov,M,,175.0,45,M,60469,EUR,609984000,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764987,home,Astana,Barnes Osei,barnes-osei,B. Osei,M,24,179.0,94,M,555608,EUR,789523200,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764987,away,FK TSC Bačka Topola,Veljko Ilić,veljko-ilic,V. Ilić,G,30,195.0,415,M,1132010,EUR,1058745600,G,12,12,False,38.0,36.0,9.0,7.0,0.0,36.0,36.0,,2.0,1.0,5.0,1.0,3.0,,90.0,47.0,6.8,3.0,0.00023218,0,-0.6478,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,
12764987,away,FK TSC Bačka Topola,Stefan Jovanović,stefan-jovanovic,S. Jovanović,D,22,178.0,28,M,879556,EUR,765676800,D,22,22,False,48.0,41.0,3.0,,0.0,9.0,11.0,33.0,39.0,1.0,3.0,,,,90.0,70.0,6.9,11.0,0.0840331,0,,2.0,1.0,,4.0,3.0,2.0,,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,,,1.0,1.0,2.0,,1.0,,,,,,,,,
12764987,away,FK TSC Bačka Topola,Mateja Đorđević,mateja-dordevic,M. Đorđević,D,35,191.0,72,M,1124028,EUR,1042761600,D,25,25,False,79.0,68.0,8.0,3.0,0.0,30.0,32.0,38.0,48.0,,4.0,,,,90.0,86.0,7.0,14.0,0.0185033,0,,1.0,,1.0,1.0,6.0,,,2.0,,,1.0,Mateja Djordjevic,,,,,1.0,1.0,,,4.0,,,,1.0,,,,,,,,,
12764987,away,FK TSC Bačka Topola,Dušan Stevanović,dusan-stevanovic,D. Stevanović,D,15,186.0,44,M,574872,EUR,835401600,D,5,5,False,99.0,86.0,8.0,2.0,0.0,59.0,63.0,27.0,36.0,1.0,9.0,,,,90.0,106.0,7.0,13.0,0.0150781,0,,,,3.0,3.0,7.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,6.0,,3.0,,1.0,,,,,,,,,
12764987,away,FK TSC Bačka Topola,Nemanja Petrović,nemanja-petrovic,N. Petrović,D,44,176.0,35,M,126626,EUR,703468800,D,30,30,False,61.0,53.0,3.0,2.0,0.0,25.0,27.0,28.0,34.0,1.0,5.0,,,,90.0,76.0,7.0,8.0,0.0431516,1,,,,1.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,0.0743,,,,1.0,,1.0,,True,,,1.0,,,,
12764987,away,FK TSC Bačka Topola,Ifet Đakovac,ifet-dakovac,I. Đakovac,M,35,180.0,354,M,1046478,EUR,881280000,M,35,35,False,25.0,12.0,,,0.0,3.0,4.0,9.0,21.0,,1.0,,,,69.0,36.0,6.8,17.0,0.0737654,1,,,,,5.0,4.0,2.0,2.0,2.0,,1.0,1.0,,,2.0,,,,2.0,0.0183,,,2.0,,,1.0,,,1.0,,,,,,1.0
12764987,away,FK TSC Bačka Topola,Milan Radin,milan-radin,M. Radin,M,7,173.0,40,M,267591,EUR,677808000,M,7,7,False,67.0,60.0,4.0,2.0,0.0,26.0,28.0,34.0,40.0,,3.0,,,,90.0,79.0,6.8,12.0,0.223549,1,,1.0,,,4.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,2.0,0.025,,2.0,1.0,1.0,,1.0,,,,,1.0,,,,
12764987,away,FK TSC Bačka Topola,Petar Stanić,petar-stanic,P. Stanić,M,14,186.0,983,M,1128120,EUR,997747200,M,14,14,False,66.0,58.0,4.0,2.0,0.0,17.0,19.0,41.0,47.0,1.0,10.0,,,,90.0,87.0,7.6,14.0,0.17108,6,,,,,5.0,7.0,4.0,4.0,1.0,2.0,1.0,2.0,,,4.0,2.0,,,2.0,0.6447,0.1566,,,,,,,,3.0,1.0,1.0,,,,
12764987,away,FK TSC Bačka Topola,Mihajlo Banjac,mihajlo-banjac,M. Banjac,M,14,186.0,94,M,891991,EUR,942192000,F,18,18,False,41.0,33.0,2.0,2.0,0.0,9.0,9.0,24.0,32.0,,6.0,,,,78.0,57.0,6.8,17.0,0.0338088,3,,,,1.0,9.0,2.0,4.0,1.0,1.0,,,1.0,,,,,,,3.0,0.1488,,1.0,3.0,1.0,1.0,,,,2.0,,1.0,,,,
12764987,away,FK TSC Bačka Topola,Miloš Pantović,milos-pantovic,M. Pantović,M,72,185.0,594,M,997191,EUR,1030147200,F,27,27,False,42.0,37.0,3.0,2.0,0.0,9.0,10.0,29.0,33.0,,3.0,,,,90.0,62.0,8.1,9.0,0.236617,4,,1.0,1.0,1.0,7.0,7.0,3.0,5.0,,3.0,2.0,3.0,,,4.0,1.0,,,,0.1639,,,,1.0,,,,,2.0,,1.0,,,,1.0
12764987,away,FK TSC Bačka Topola,Aleksandar Ćirković,aleksandar-cirkovic,A. Ćirković,M,8,180.0,290,M,998446,EUR,1001030400,F,10,10,False,35.0,30.0,,,0.0,10.0,10.0,21.0,30.0,,1.0,,,,84.0,57.0,7.7,12.0,0.311074,5,,5.0,1.0,,3.0,4.0,2.0,2.0,1.0,1.0,,4.0,,,2.0,2.0,,,1.0,0.2239,0.114,1.0,1.0,,,,,,1.0,,2.0,,,,2.0
12764987,away,FK TSC Bačka Topola,Vieljeux Prestige Mboungou,vieljeux-prestige-mboungou,V. P. Mboungou,F,29,171.0,267,M,923865,EUR,963187200,F,29,29,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,21.0,9.0,6.7,2.0,0.00081274,1,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,0.0447,0.0563,1.0,,,,,,,,,,,,,
12764987,away,FK TSC Bačka Topola,Bence Sós,bence-sos,B. Sós,D,38,178.0,73,M,285843,EUR,768528000,F,88,88,True,7.0,7.0,,,0.0,3.0,3.0,5.0,7.0,,2.0,,,,12.0,14.0,6.5,4.0,0.067545,1,,3.0,1.0,,1.0,,,,,,,,Bence,Sós,,,,,1.0,0.0323,,,1.0,,,,,,,,1.0,,,,
12764987,away,FK TSC Bačka Topola,Marko Lazetić,marko-lazetic,M. Lazetić,F,27,192.0,1042,M,997215,EUR,1074729600,F,9,9,True,5.0,4.0,,,0.0,,,4.0,5.0,,,,,,14.0,7.0,6.8,1.0,0.0092387,1,,,,,,1.0,,,,,,,,,,,,,,0.072,,1.0,,,,,,,1.0,,,,,,
12764987,away,FK TSC Bačka Topola,Nikola Simić,nikola-simic,N. Simić,G,1,192.0,21,M,805915,EUR,851126400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764987,away,FK TSC Bačka Topola,Nemanja Jorgić,nemanja-jorgic,N. Jorgić,G,23,186.0,17,M,964814,EUR,576374400,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764987,away,FK TSC Bačka Topola,Macky Frank Bagnack,macky-frank-bagnack,M. F. Bagnack,D,88,187.0,73,M,263499,EUR,802483200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764987,away,FK TSC Bačka Topola,Vukašin Krstić,vukasin-krstic,V. Krstić,D,4,184.0,41,M,1102967,EUR,1050192000,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764987,away,FK TSC Bačka Topola,Luka Capan,luka-capan,L. Capan,D,31,185.0,57,M,190665,EUR,797126400,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764987,away,FK TSC Bačka Topola,Đorđe Gordić,dorde-gordic,Đ. Gordić,M,14,188.0,131,M,1121636,EUR,1099612800,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764987,away,FK TSC Bačka Topola,Ivan Milosavljević,ivan-milosavljevic,I. Milosavljević,M,19,180.0,66,M,993811,EUR,953424000,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764987,away,FK TSC Bačka Topola,Aleksa Pejić,aleksa-pejic,A. Pejić,M,30,190.0,77,M,912989,EUR,931478400,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
