match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,confirmed,player_id,player_name,playerName,reason,rescinded
11369812,FT,0.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
11369812,,,,,90,6.0,,1,,,substitution,121949294.0,False,False,regular,,,,,,
11369812,,,,,90,5.0,,1,,,varDecision,19554.0,,False,goalAwarded,False,862470.0,Kévin Denkey,,,
11369812,,,,,85,,,6,,,substitution,121949201.0,True,True,injury,,,,,,
11369812,,,,,78,,,13,,,card,120856635.0,,False,yellow,,902050.0,Boris Popović,Boris Popović,Foul,False
11369812,,0.0,1.0,,76,,,15,,,goal,171406361.0,,False,regular,,1122552.0,Alan Minda,,,
11369812,,,,,70,,,21,,,substitution,121948940.0,False,True,regular,,,,,,
11369812,,,,,70,,,21,,,substitution,121948939.0,False,True,regular,,,,,,
11369812,,,,,67,,,24,,,substitution,121948903.0,False,False,regular,,,,,,
11369812,,,,,67,,,24,,,substitution,121948902.0,False,False,regular,,,,,,
11369812,,,,,63,,,28,,,substitution,121948828.0,False,True,regular,,,,,,
11369812,,,,,63,,,28,,,substitution,121948827.0,False,True,regular,,,,,,
11369812,,,,,57,,,34,,,card,120856528.0,,True,yellow,,1119487.0,Nathan Ngoy,Nathan Ngoy,Foul,False
11369812,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
11369812,,,,,45,2.0,,1,,,card,120856379.0,,False,yellow,,783478.0,Leonardo Lopes,Leonardo Lopes,Foul,False
11369812,,,,,44,,,2,,,card,120856378.0,,True,yellow,,841199.0,Denis Drăguş,Denis Drăguş,Foul,False
11369812,,,,,9,,,37,,,substitution,121948258.0,True,False,injury,,,,,,
