match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_ownGoals,stat_unsuccessfulTouch,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_fouls,stat_outfielderBlock,stat_keyPass,stat_aerialLost,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_wonTackle,stat_totalOffside,stat_blockedScoringAttempt,stat_goals,stat_challengeLost,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves
12281050,home,Al-Ahli,Edouard Mendy,,,edouard-mendy,E. Mendy,G,16,195,19839,M,edou_mendy,845074,EUR,699408000,G,16,16,False,18.0,17.0,4.0,3.0,0.0,16.0,17.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,90.0,22.0,6.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12281050,home,Al-Ahli,Roger Ibañez,,,roger-ibanez,R. Ibañez,D,3,185,2314,M,,888949,EUR,911779200,D,3,3,False,67.0,63.0,1.0,,0.0,25.0,26.0,38.0,44.0,3.0,,,2.0,,,84.0,88.0,7.2,10.0,2,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
12281050,home,Al-Ahli,Merih Demiral,,,merih-demiral,M. Demiral,D,28,190,4099,M,merihdemiral,806968,EUR,889056000,D,28,28,False,87.0,81.0,6.0,3.0,0.0,52.0,54.0,29.0,33.0,4.0,,,,,,90.0,93.0,7.2,7.0,1,,2.0,,2.0,,,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,
12281050,home,Al-Ahli,Abdulbaset Hindi,,,abdulbaset-hindi,A. Hindi,D,37,181,80,M,,949218,EUR,854841600,D,37,37,False,118.0,109.0,15.0,12.0,0.0,61.0,64.0,48.0,54.0,8.0,,,,,,89.0,122.0,7.4,9.0,0,,2.0,4.0,5.0,1.0,1.0,,,,,,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,
12281050,home,Al-Ahli,Saad Yaslam Balobaid,Saad Yaslam Balobaid,,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168,155,M,,1066588,EUR,948931200,D,31,31,False,42.0,37.0,2.0,,0.0,19.0,19.0,20.0,27.0,6.0,,,2.0,,,90.0,64.0,6.8,10.0,0,4.0,,3.0,2.0,1.0,1.0,,,1.0,,,1.0,2.0,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,
12281050,home,Al-Ahli,Ziyad Aljohani,Ziyad Aljohani,,ziyad-aljohani,Z. Aljohani,M,30,180,354,M,,1048372,EUR,1005436800,M,30,30,False,73.0,65.0,8.0,6.0,0.0,32.0,33.0,33.0,40.0,8.0,,,,,,84.0,86.0,7.9,10.0,2,,1.0,4.0,3.0,2.0,1.0,,1.0,,2.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,
12281050,home,Al-Ahli,Franck Kessié,,,franck-kessie,F. Kessié,M,79,183,43381,M,franckkessie,359226,EUR,850953600,M,79,79,False,77.0,74.0,2.0,2.0,1.0,41.0,41.0,34.0,37.0,7.0,,,,,,90.0,93.0,8.7,7.0,2,1.0,1.0,3.0,5.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,2.0,2.0,1.0,1.0,2.0,,,1.0,,,,,,,
12281050,home,Al-Ahli,Riyad Mahrez,,,riyad-mahrez,R. Mahrez,M,7,179,70718,M,RMahrez,158213,EUR,667094400,M,7,7,False,57.0,55.0,,,1.0,18.0,18.0,39.0,45.0,5.0,,,1.0,,,90.0,74.0,8.9,9.0,3,6.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,,,,5.0,2.0,,,,2.0,,,4.0,,1.0,1.0,1.0,,,,,
12281050,home,Al-Ahli,Roberto Firmino,,,roberto-firmino,R. Firmino,M,9,181,30860,M,BobbyFirmino,143697,EUR,686361600,M,10,10,False,40.0,35.0,,,0.0,12.0,12.0,23.0,30.0,7.0,,,3.0,,,90.0,71.0,7.8,17.0,7,2.0,,7.0,6.0,7.0,3.0,3.0,2.0,1.0,1.0,,3.0,,,2.0,1.0,,2.0,2.0,,2.0,,,1.0,True,1.0,1.0,,
12281050,home,Al-Ahli,Sumaihan Al-Nabit,,,sumaihan-al-nabit,S. Al-Nabit,M,88,174,111,M,,893167,EUR,827884800,M,8,8,False,33.0,27.0,2.0,2.0,0.0,10.0,11.0,20.0,27.0,3.0,1.0,,1.0,,,76.0,54.0,8.1,12.0,6,5.0,1.0,8.0,5.0,4.0,3.0,,4.0,,4.0,,3.0,,,1.0,,3.0,2.0,1.0,,2.0,1.0,1.0,,,1.0,,,
12281050,home,Al-Ahli,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181,1082,M,,893307,EUR,958262400,F,20,20,False,17.0,15.0,,,1.0,2.0,2.0,13.0,15.0,,,,,,,76.0,18.0,8.1,2.0,1,,1.0,,1.0,,,,1.0,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,
12281050,home,Al-Ahli,Abdulkarim Darisi,,,abdulkarim-darisi,A. Darisi,F,14,184,469,M,,1548394,EUR,1050537600,M,45,45,True,3.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,2.0,,,14.0,7.0,6.0,4.0,0,1.0,,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,
12281050,home,Al-Ahli,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175,231,M,,974517,EUR,863740800,F,19,19,True,10.0,10.0,,,0.0,6.0,6.0,4.0,4.0,,,,2.0,,,14.0,14.0,6.5,2.0,0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12281050,home,Al-Ahli,Rayan Hamed,Rayan Hamed,,rayan-hamed,R. Hamed,D,46,176,226,M,,1429251,EUR,1018656000,D,46,46,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,,,1.0,,,9.0,5.0,6.2,1.0,0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12281050,home,Al-Ahli,Ali Al-Asmari,,,ali-al-asmari,A. Al-Asmari,M,40,185,72,M,,881838,EUR,853027200,M,40,40,True,18.0,17.0,3.0,2.0,0.0,9.0,9.0,9.0,10.0,1.0,,,,,,9.0,19.0,6.6,1.0,0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12281050,home,Al-Ahli,Fahad Al Hamad,,,fahad-al-hamad,F. A. Hamad,D,26,188,37,M,,996459,EUR,899251200,D,26,26,True,8.0,8.0,,,0.0,4.0,4.0,4.0,4.0,,,,,,,1.0,8.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12281050,home,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181,227,M,,1066728,EUR,981072000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12281050,home,Al-Ahli,Bassam Al-Hurayji,Mohammed Bassam Alhurayji,,bassam-al-hurayji,B. Al-Hurayji,D,66,175,126,M,,1085357,EUR,954288000,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12281050,home,Al-Ahli,Ayman Fallatah,,,ayman-fallatah,A. Fallatah,M,95,190,80,M,,1517641,EUR,1065052800,M,95,95,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12281050,away,Abha,Ciprian Tătărușanu,,,ciprian-tatarusanu,C. Tătărușanu,G,,198,624,M,,44453,EUR,508291200,G,16,16,False,28.0,17.0,21.0,11.0,0.0,13.0,15.0,4.0,13.0,5.0,,,,,,90.0,40.0,7.0,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0
