match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_unsuccessfulTouch,player_firstName,player_lastName,captain,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_wonContest,stat_totalTackle,stat_fouls,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_wonTackle,stat_blockedScoringAttempt,stat_totalOffside,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_crossNotClaimed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
10438030,home,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,diogomcosta99,843115,EUR,937699200,G,99,99,False,31.0,23.0,12.0,5.0,19.0,20.0,4.0,11.0,1.0,1.0,3.0,1.0,2.0,2.0,90.0,36.0,7.3,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438030,home,FC Porto,Wilson Manafá,wilson-manafa,W. Manafá,D,13,177,205,M,,344205,EUR,774921600,D,18,18,False,16.0,15.0,1.0,,5.0,5.0,11.0,12.0,1.0,1.0,2.0,,,,45.0,25.0,6.4,4.0,0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10438030,home,FC Porto,Pepe,pepe,Pepe,D,,188,6226,M,Pepe,5884,EUR,415065600,D,3,3,False,64.0,61.0,7.0,6.0,45.0,46.0,16.0,19.0,1.0,2.0,6.0,,,,90.0,74.0,7.3,6.0,0,1.0,,1.0,,,1.0,1.0,,,True,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10438030,home,FC Porto,Iván Marcano,ivan-marcano,I. Marcano,D,,189,542,M,,26056,EUR,551404800,D,5,5,False,50.0,44.0,3.0,1.0,32.0,33.0,12.0,17.0,2.0,6.0,5.0,,,,66.0,58.0,6.4,7.0,0,,,2.0,,1.0,2.0,1.0,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
10438030,home,FC Porto,Wendell,wendell,Wendell,D,18,176,3234,M,,335033,EUR,743126400,D,22,22,False,53.0,48.0,4.0,2.0,22.0,24.0,28.0,33.0,1.0,4.0,6.0,,,,90.0,74.0,7.4,8.0,0,4.0,2.0,4.0,,2.0,2.0,,,,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
10438030,home,FC Porto,Otávio,otavio,Otávio,M,25,171,6972,M,otavio,244801,EUR,792288000,M,25,25,False,50.0,41.0,,,15.0,18.0,27.0,33.0,1.0,10.0,12.0,,,,90.0,73.0,7.3,12.0,1,1.0,1.0,5.0,3.0,2.0,2.0,2.0,,,,,,2.0,5.0,1.0,3.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,
10438030,home,FC Porto,Matheus Uribe,mateus-uribe,M. Uribe,M,8,182,1621,M,,247773,EUR,669513600,M,8,8,False,55.0,50.0,5.0,4.0,30.0,30.0,20.0,25.0,5.0,9.0,6.0,,,,90.0,69.0,7.8,6.0,2,,,5.0,,2.0,1.0,,,,,3.0,,2.0,1.0,2.0,1.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,
10438030,home,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,,886223,EUR,851126400,M,46,46,False,26.0,24.0,1.0,1.0,11.0,13.0,13.0,14.0,,4.0,3.0,,,,45.0,37.0,6.9,4.0,2,1.0,,4.0,1.0,,2.0,1.0,,,,2.0,,,1.0,,3.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,
10438030,home,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,pepe,882664,EUR,856742400,M,11,11,False,49.0,34.0,5.0,3.0,12.0,13.0,22.0,38.0,,10.0,9.0,,,,90.0,76.0,6.8,23.0,0,2.0,,8.0,1.0,9.0,,2.0,,,,2.0,,1.0,5.0,5.0,,1.0,,,,,,,,,,,,,,,
10438030,home,FC Porto,Evanilson,evanilson,Evanilson,F,9,181,7635,M,evanilsonlima99,998490,EUR,939168000,F,30,30,False,11.0,7.0,1.0,1.0,2.0,2.0,5.0,9.0,1.0,3.0,,,,,45.0,15.0,6.7,5.0,0,,,,,,,1.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,
10438030,home,FC Porto,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,mehditaremi9,812533,EUR,711417600,F,9,9,False,26.0,20.0,,,6.0,8.0,14.0,19.0,4.0,5.0,2.0,,,,89.0,41.0,7.0,15.0,2,1.0,,6.0,1.0,1.0,,5.0,,,,1.0,,,1.0,,,2.0,2.0,,,,1.0,,2.0,1.0,1.0,,,,,,
10438030,home,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4340,M,w_galeno90,845754,EUR,877478400,M,13,13,True,12.0,7.0,,,1.0,2.0,6.0,10.0,1.0,6.0,2.0,,,,45.0,21.0,6.8,7.0,2,,,1.0,,1.0,,1.0,,,,,,,4.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,
10438030,home,FC Porto,André Franco,andre-franco,A. Franco,M,10,177,622,M,,851286,EUR,892339200,F,20,20,True,16.0,13.0,1.0,1.0,8.0,10.0,5.0,7.0,,2.0,4.0,,,,45.0,25.0,6.8,8.0,1,1.0,,5.0,1.0,1.0,,1.0,,,,,,,1.0,,1.0,1.0,,,1.0,,,,2.0,,,1.0,,,,,
10438030,home,FC Porto,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,,831253,EUR,867628800,F,29,29,True,4.0,3.0,,,2.0,2.0,1.0,3.0,1.0,1.0,2.0,,,,24.0,8.0,6.5,3.0,0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
10438030,home,FC Porto,Fábio Cardoso,fabio-cardoso,F. Cardoso,D,15,187,510,M,,252815,EUR,766713600,D,2,2,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,21.0,2.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438030,home,FC Porto,Marko Grujić,marko-grujic,M. Grujić,M,4,190,1584,M,,280835,EUR,829353600,M,16,16,True,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438030,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
