match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalCross,captain,stat_goalAssist,stat_dispossessed,stat_keyPass,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_clearanceOffLine,player_sofascoreId,stat_hitWoodwork
10388271,home,FC Schalke 04,Ralf Fährmann,ralf-fahrmann,R. Fährmann,G,196,176,M,14113,EUR,591321600,G,1,1,False,12.0,7.0,7.0,2.0,5.0,7.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,36.0,15.0,6.7,5.0,0.0,0.0,0.00203853,0,0.1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388271,home,FC Schalke 04,Cédric Brunner,cedric-brunner,C. Brunner,D,179,95,M,330689,EUR,761443200,D,27,27,False,14.0,7.0,4.0,1.0,5.0,8.0,2.0,6.0,1.0,3.0,,,,71.0,31.0,6.3,16.0,0.0215,0.0,0.0007083,1,,Cédric,Brunner,26,3.0,5.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10388271,home,FC Schalke 04,Moritz Jenz,jenz-moritz,M. Jenz,D,190,340,M,920525,EUR,925430400,D,25,25,False,35.0,27.0,10.0,8.0,20.0,25.0,7.0,10.0,10.0,4.0,,,,90.0,55.0,7.0,10.0,0.0,0.0,0.00988575,0,,,,15,1.0,3.0,7.0,,,1.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10388271,home,FC Schalke 04,Marcin Kamiński,marcin-kaminski,M. Kamiński,D,191,675,M,73980,EUR,695433600,D,35,35,False,39.0,30.0,12.0,7.0,17.0,21.0,13.0,18.0,8.0,3.0,,,,90.0,54.0,7.8,10.0,0.1593,0.3364,0.0531894,2,,,,35,,2.0,8.0,,,1.0,1.0,,1.0,7.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
10388271,home,FC Schalke 04,Henning Matriciani,henning-matriciani,H. Matriciani,D,185,146,M,962577,EUR,952992000,D,41,41,False,16.0,8.0,3.0,,3.0,4.0,5.0,13.0,6.0,2.0,,,,90.0,35.0,6.1,11.0,0.0,0.0,0.00523301,0,,,,41,,4.0,3.0,,,,1.0,1.0,2.0,2.0,,,,2.0,,,,2.0,1.0,,,,,,,,,,,,,
10388271,home,FC Schalke 04,Danny Latza,danny-latza,D. Latza,M,180,38,M,40360,EUR,628992000,M,8,8,False,27.0,22.0,1.0,1.0,17.0,20.0,5.0,8.0,1.0,2.0,,,,90.0,38.0,6.4,8.0,0.0,0.0,0.00196221,0,,,,46,4.0,9.0,4.0,1.0,,,,3.0,1.0,,1.0,1.0,,2.0,,,,1.0,1.0,True,1.0,1.0,1.0,,,,,,,,,
10388271,home,FC Schalke 04,Alex Král,alex-kral,A. Král,M,185,619,M,825740,EUR,895536000,M,30,30,False,34.0,23.0,3.0,2.0,11.0,12.0,13.0,24.0,3.0,4.0,,,,90.0,48.0,6.8,14.0,0.0,0.0,0.015279,0,,,,33,3.0,5.0,9.0,1.0,,,1.0,1.0,1.0,6.0,1.0,1.0,,1.0,,,,,2.0,,,,,1.0,1.0,,,,,,,
10388271,home,FC Schalke 04,Tim Skarke,tim-skarke,T. Skarke,M,179,194,M,800252,EUR,842054400,M,20,20,False,8.0,5.0,1.0,,3.0,3.0,4.0,9.0,1.0,5.0,,,,45.0,20.0,8.2,7.0,0.0655,0.4951,0.313615,2,,,,21,2.0,3.0,3.0,,1.0,,1.0,,,1.0,2.0,2.0,,,,1.0,1.0,,4.0,,1.0,1.0,2.0,2.0,,,,,,,,
10388271,home,FC Schalke 04,Dominick Drexler,dominick-drexler,D. Drexler,M,183,65,M,88494,EUR,643680000,M,24,24,False,23.0,12.0,3.0,,4.0,9.0,9.0,17.0,1.0,6.0,,,,65.0,33.0,6.7,14.0,0.0716,0.0,0.0518748,1,,,,,2.0,4.0,4.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,3.0,,,,1.0,1.0,1.0,,,,,,,
10388271,home,FC Schalke 04,Marius Bülter,marius-bulter,M. Bülter,F,188,454,M,378340,EUR,733363200,M,11,11,False,19.0,10.0,3.0,,2.0,2.0,9.0,20.0,2.0,9.0,,,,90.0,43.0,8.8,17.0,0.5863,0.7801,0.184839,5,,,,30,,2.0,6.0,3.0,,,2.0,1.0,,2.0,1.0,,1.0,,2.0,3.0,2.0,,3.0,,,1.0,1.0,1.0,2.0,,,,,,,
