match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_unsuccessfulTouch,stat_keyPass,captain,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals
12499600,home,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,False,18.0,12.0,1.0,,0.0,3.0,4.0,9.0,16.0,2.0,3.0,2.0,1.0,,,,,,90.0,33.0,6.8,12.0,0.0393149,1,,2.0,,3.0,1.0,3.0,1.0,,,,,,1.0,,,2.0,,,1.0,1.0,0.0215,,,1.0,,,,
12499600,home,1. FC Heidenheim,Leo Scienza,leo-scienza,L. Scienza,M,13,175,987,M,1386651,EUR,905644800,M,8,8,True,9.0,8.0,,,0.0,3.0,3.0,5.0,8.0,,2.0,,3.0,,,,,,30.0,21.0,6.7,8.0,0.0242952,2,,2.0,,2.0,3.0,2.0,,,,,,,,,,1.0,,,,1.0,0.1971,1.0,,,1.0,0.1073,,
12499600,home,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,,,,1.0,,,,,,30.0,9.0,6.7,3.0,0.118219,1,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,0.0277,,,,,,,
12499600,home,1. FC Heidenheim,Sirlord Conteh,sirlord-conteh,S. Conteh,F,31,178,175,M,800400,EUR,836870400,F,31,31,True,10.0,6.0,1.0,1.0,0.0,1.0,1.0,6.0,11.0,,2.0,,2.0,,,,,,30.0,18.0,6.7,7.0,0.0513776,0,,2.0,1.0,1.0,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,
12499600,home,1. FC Heidenheim,Niklas Dorsch,dorsch-niklas,N. Dorsch,M,30,175,332,M,794995,EUR,884822400,M,39,39,True,8.0,6.0,3.0,2.0,0.0,4.0,5.0,2.0,3.0,,,,1.0,,,,,,19.0,12.0,6.5,3.0,0.00620513,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12499600,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,True,5.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,,,,1.0,,,,,,19.0,7.0,6.3,1.0,0.00148131,0,,,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
12499600,home,1. FC Heidenheim,Frank Feller,frank-feller,F. Feller,G,40,183,76,M,1083359,EUR,1073433600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Frank Feller,,,,,,,,,,,
12499600,home,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499600,home,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183,29,M,15004,EUR,538444800,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499600,home,1. FC Heidenheim,Mikkel Kaufmann,mikkel-kaufmann,M. K. Sorensen,F,29,190,279,M,918437,EUR,978480000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499600,away,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,51.0,39.0,17.0,5.0,0.0,37.0,39.0,2.0,12.0,,,2.0,12.0,,1.0,,,,90.0,59.0,6.8,12.0,0.0012635,0,0.1073,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499600,away,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,False,37.0,31.0,5.0,2.0,0.0,18.0,19.0,13.0,22.0,1.0,2.0,3.0,2.0,,,,,,90.0,61.0,7.2,12.0,0.0405674,1,,4.0,,3.0,,,1.0,,1.0,,,2.0,3.0,1.0,1.0,1.0,,,,1.0,0.1437,,,,,,,
12499600,away,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,48.0,39.0,10.0,5.0,0.0,28.0,32.0,11.0,16.0,1.0,2.0,2.0,6.0,,,,,,90.0,53.0,7.0,9.0,0.0075661,2,,,,3.0,,,,,3.0,,,,,1.0,1.0,,,,,2.0,0.0721,,,,,,,
12499600,away,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,66.0,54.0,15.0,7.0,0.0,42.0,44.0,12.0,22.0,3.0,5.0,3.0,6.0,,,,,,90.0,72.0,7.1,12.0,0.00792178,0,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
12499600,away,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,False,18.0,13.0,4.0,1.0,0.0,7.0,8.0,7.0,14.0,,1.0,2.0,,,,,,,81.0,35.0,6.7,9.0,0.472018,2,,4.0,1.0,2.0,1.0,,1.0,True,,,,,1.0,1.0,1.0,,,,,1.0,0.0426,,1.0,,,,,
12499600,away,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,57.0,48.0,5.0,3.0,0.0,24.0,29.0,25.0,29.0,1.0,2.0,,5.0,,,,,,90.0,65.0,7.1,9.0,0.0702146,0,,1.0,1.0,,,,1.0,,,,,3.0,,,,1.0,,,,,,,,1.0,,,,
12499600,away,SC Freiburg,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,False,45.0,36.0,8.0,4.0,0.0,29.0,31.0,7.0,15.0,1.0,5.0,,3.0,,,,,,90.0,56.0,7.0,12.0,0.00422475,0,,1.0,,3.0,2.0,2.0,,,2.0,,,4.0,1.0,1.0,1.0,1.0,,,,,,2.0,,,,,,
12499600,away,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,44.0,30.0,5.0,4.0,0.0,7.0,7.0,23.0,38.0,,3.0,,8.0,,,,,,81.0,62.0,7.6,25.0,0.328466,1,,1.0,,3.0,3.0,7.0,,,,1.0,,,,1.0,1.0,1.0,,,,,0.0608,1.0,,,1.0,0.0478,doanritsu,1.0
12499600,away,SC Freiburg,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,1067120,EUR,1008201600,M,18,18,False,34.0,27.0,1.0,1.0,1.0,8.0,9.0,19.0,26.0,,1.0,,7.0,,,,,,63.0,45.0,7.4,10.0,0.041087,2,,1.0,,4.0,1.0,1.0,3.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,0.337,,1.0,,,,,
12499600,away,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,50.0,46.0,11.0,8.0,0.0,17.0,17.0,31.0,39.0,2.0,2.0,,5.0,,,,,,81.0,62.0,9.4,10.0,0.429555,4,,6.0,2.0,1.0,,2.0,3.0,,,,,,,,,,,,1.0,,0.3818,,1.0,,3.0,1.7706,,2.0
12499600,away,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1129,M,902381,EUR,991785600,F,20,20,False,26.0,15.0,1.0,1.0,0.0,2.0,4.0,13.0,23.0,4.0,6.0,,2.0,,,,,,70.0,38.0,6.8,19.0,0.441957,1,,1.0,,10.0,2.0,4.0,1.0,,7.0,2.0,,,1.0,,,,,,,,0.1272,2.0,1.0,,,,,
12499600,away,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,True,13.0,11.0,,,1.0,3.0,5.0,8.0,8.0,,2.0,,,,,,,,27.0,20.0,7.2,2.0,0.0471212,1,,,,1.0,,,1.0,,1.0,,,1.0,,2.0,2.0,,,,,1.0,0.0807,,,,,,,
12499600,away,SC Freiburg,Florent Muslija,florent-muslija,F. Muslija,M,24,172,810,M,882019,EUR,899683200,M,23,23,True,11.0,8.0,,,0.0,3.0,3.0,5.0,9.0,,1.0,,,,,,,,20.0,15.0,6.9,4.0,0.0409673,1,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,0.1471,,,,1.0,0.6597,,
12499600,away,SC Freiburg,Jordy Makengo,makengo-jordy,J. Makengo,D,33,191,319,M,1131339,EUR,996710400,D,33,33,True,3.0,3.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,,2.0,1.0,,,,,,,9.0,11.0,7.0,,0.20038,0,,1.0,1.0,,,,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,
12499600,away,SC Freiburg,Johan Manzambi,johan-manzambi,J. Manzambi,M,44,182,2015,M,1518931,EUR,1129248000,M,44,44,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,1.0,,,,,,,,9.0,7.0,6.7,1.0,0.00143978,0,,,,,,1.0,,,,,,,,,,1.0,Johan Manzambi,,,,,,,,,,,
12499600,away,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,M,7,7,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,,,,2.0,,,,,,9.0,7.0,6.5,1.0,0.00209338,0,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
12499600,away,SC Freiburg,Jannik Huth,jannik-huth,J. Huth,G,24,185,62,M,174341,EUR,766368000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499600,away,SC Freiburg,Kenneth Schmidt,kenneth-schmidt,K. Schmidt,D,4,186,130,M,1063364,EUR,1023062400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Kenneth Schmidt,,,,,,,,,,,
12499600,away,SC Freiburg,Bruno Ogbus,ogbus-bruno,B. Ogbus,D,43,188,230,M,1596573,EUR,1134777600,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499600,away,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
