match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_aerialWon,stat_keyPass,captain,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_penaltyConceded,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
13981666,home,Genoa,Justin Bijlow,bijlow-justin,J. Bijlow,G,16,190.0,1329,M,556696,EUR,885427200,G,16,16,False,30.0,21.0,14.0,5.0,0.0,15.0,17.0,6.0,13.0,1.0,5.0,2.0,1.0,2.0,90.0,35.0,6.4,9.0,0.0184001,40.141213264371,5.0,36.618042106173,0.0,0.1999,0,-0.7506,0.22,0.03,-0.26,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981666,home,Genoa,Alessandro Marcandalli,alessandro-marcandalli,A. Marcandalli,D,27,190.0,311,M,1068885,EUR,1035504000,D,27,27,False,36.0,31.0,1.0,,0.0,14.0,15.0,17.0,21.0,1.0,4.0,,,,90.0,42.0,6.0,7.0,0.0211418,76.258253126493,12.0,34.710477428149,1.0,,0,,0.09,0.22,-0.41,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,15.569296120112,16.496356234029,,,,,,,,,,,,,,,,,,,,,,,,,,
13981666,home,Genoa,Leo Østigård,leo-ostigard,L. Østigård,D,5,182.0,1809,M,879746,EUR,943747200,D,5,5,False,39.0,32.0,7.0,3.0,0.0,23.0,24.0,9.0,15.0,5.0,2.0,,,,90.0,52.0,7.4,7.0,0.283443,97.459842060138,12.0,68.68934151663,1.0,,0,,0.34,0.07,-0.21,,,,,1.0,1.0,9.0,,5.0,1.0,,23.858848721192,23.977733420822,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981666,home,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185.0,4788,M,889785,EUR,909014400,D,22,22,False,43.0,33.0,10.0,5.0,0.0,17.0,17.0,16.0,26.0,2.0,6.0,,,,90.0,63.0,6.8,12.0,0.0160654,49.463030770594,8.0,1.9182837269298,0.0,,0,,0.25,0.04,-0.31,,,,,3.0,5.0,12.0,1.0,3.0,3.0,1.0,,,4.0,,True,1.0,1.0,1.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,
13981666,home,Genoa,Brooke Norton-Cuffy,brooke-norton-cuffy,B. Norton-Cuffy,D,15,181.0,1189,M,1087514,EUR,1073865600,M,15,15,False,23.0,19.0,3.0,2.0,0.0,6.0,7.0,13.0,16.0,1.0,4.0,,,,90.0,38.0,6.6,10.0,0.0632435,171.18259775579,19.0,49.205874892331,2.0,,1,,0.25,0.13,-0.12,,,,4.0,,1.0,1.0,,1.0,,,21.825752984449,53.14012234789,,1.0,,,,,,2.0,,1.0,1.0,1.0,0.0163,-0.09,,,,,,,,,,,,
13981666,home,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181.0,4666,M,195850,EUR,736473600,M,17,17,False,38.0,27.0,3.0,1.0,0.0,13.0,15.0,14.0,23.0,,7.0,,,,74.0,53.0,7.0,17.0,0.0366817,106.12705791254,13.0,32.789601850577,0.0,,4,,0.15,0.08,-0.13,,,,4.0,,4.0,3.0,,2.0,2.0,3.0,,,1.0,2.0,,1.0,,,,1.0,,,1.0,2.0,0.8523,0.3,malinovskyi18,2.0,1.0,0.7947,,,,,,,,
13981666,home,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178.0,1679,M,918440,EUR,986601600,M,32,32,False,35.0,32.0,2.0,1.0,0.0,20.0,20.0,12.0,15.0,1.0,4.0,,,,90.0,49.0,6.9,3.0,0.00572537,32.943074911468,6.0,9.2198548161203,0.0,,0,,0.08,0.03,-0.13,,,,,1.0,3.0,7.0,,4.0,1.0,2.0,,,1.0,1.0,,,,,3.0,,2.0,,,,,,,,,,,,,,,,,
13981666,home,Genoa,Mikael Ellertsson,mikael-ellertsson,M. Ellertsson,M,77,182.0,433,M,933203,EUR,1015804800,M,77,77,False,14.0,10.0,2.0,1.0,0.0,2.0,2.0,8.0,12.0,,3.0,,,,90.0,26.0,6.1,9.0,0.026874,19.310419397157,4.0,-5.8116511706176,0.0,,1,,0.14,-0.52,-0.13,,,,2.0,2.0,6.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,2.0,1.0,0.0211,-0.04,,,,,,,,,,,,
13981666,home,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180.0,1144,M,797286,EUR,861667200,M,3,3,False,18.0,14.0,2.0,,0.0,9.0,11.0,5.0,7.0,,3.0,,,,74.0,37.0,6.6,12.0,0.0344083,25.736118375704,3.0,15.755221905541,0.0,,0,,0.12,0.07,-0.09,,,,5.0,,2.0,3.0,,2.0,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,
13981666,home,Genoa,Vitinha,vitinha,Vitinha,F,9,183.0,2248,M,1093695,EUR,953078400,F,9,9,False,9.0,8.0,1.0,1.0,0.0,2.0,2.0,6.0,7.0,,4.0,,,,89.0,31.0,7.0,13.0,0.0157458,148.7963528752,13.0,56.368203990707,3.0,,2,,0.07,-0.06,0.14,,,,6.0,3.0,7.0,5.0,,1.0,1.0,,29.568261695611,76.85680084615,,,,,5.0,1.0,,3.0,3.0,1.0,,1.0,0.0887,-0.19,,,,,1.0,1.0,,,,,,
