match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,player_sofascoreId,captain,stat_aerialLost,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAGoal
14288930,home,Sporting CP,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,1,1,False,15.0,14.0,2.0,1.0,0.0,14.0,15.0,7.0,1.0,1.0,90.0,19.0,6.8,1.0,4.69e-05,22.880650592799,4.0,16.17,7.14,0.0145,0,0.0616,0.03,0.02,0.15,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288930,home,Sporting CP,Giorgos Vagiannidis,,,vagiannidis-giorgos,G. Vagiannidis,D,13,181,2782,M,1166952,EUR,1000252800,D,13,13,False,23.0,21.0,,,0.0,6.0,6.0,2.0,,,66.0,37.0,6.7,6.0,0.0335832,137.25650767024,14.0,71.4,38.85,,0,,-0.15,0.2,0.0,,15.0,17.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,55.167316988319,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
14288930,home,Sporting CP,Gonçalo Inácio,Gonçalo,Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,75.0,71.0,7.0,4.0,1.0,40.0,41.0,3.0,,,90.0,83.0,7.8,4.0,0.176737,289.47249464673,36.0,188.79,14.91,,0,,0.5,0.26,-0.06,,31.0,34.0,,,2.0,4.0,5.0,,,,3.0,,,,,1.0,goncaloinacio_25,True,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
14288930,home,Sporting CP,Matheus Reis,,,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,False,72.0,62.0,6.0,2.0,0.0,32.0,35.0,2.0,,,83.0,86.0,7.1,12.0,0.0311163,300.37717999765,38.0,178.71,19.32,,0,,0.28,0.27,0.24,,30.0,37.0,1.0,,,7.0,4.0,,1.0,,3.0,,,58.635379602642,4.0,,,,5.0,,3.0,1.0,,1.0,2.0,,,,,,,,,,,,
14288930,home,Sporting CP,Iván Fresneda,,,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,D,22,22,False,30.0,26.0,,,0.0,10.0,11.0,3.0,,,90.0,60.0,6.9,8.0,0.0147397,107.58692362061,11.0,66.15,39.375,,1,,-0.22,0.21,0.43,,16.0,19.0,,,2.0,2.0,3.0,,2.0,,7.0,2.0,1.0,53.160812847251,2.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,0.1052,-0.49,,,,,,,,
14288930,home,Sporting CP,Hidemasa Morita,Hidemasa,Morita,hidemasa-morita,H. Morita,M,5,177,3106,M,926560,EUR,800064000,M,5,5,False,70.0,65.0,5.0,3.0,0.0,17.0,18.0,7.0,,,90.0,86.0,8.1,9.0,0.0846435,169.11992744063,21.0,60.795,23.625,,0,,0.54,0.2,0.16,,48.0,52.0,1.0,,4.0,4.0,10.0,,2.0,2.0,2.0,,3.0,24.183648380672,1.0,2.0,,,,,3.0,1.0,,1.0,2.0,,1.0,,,2.0,,,,,,,
14288930,home,Sporting CP,João Simões,João Simões,,joao-simoes,J. Simões,M,52,178,1481,M,1410209,EUR,1168041600,M,52,52,False,47.0,39.0,1.0,1.0,0.0,17.0,18.0,9.0,,,83.0,57.0,6.8,10.0,0.0500044,241.0553999752,29.0,69.3,34.02,,1,,-0.21,0.41,-0.03,,22.0,29.0,1.0,,4.0,7.0,7.0,,1.0,,,1.0,,39.847322980706,2.0,,,,2.0,,3.0,2.0,,1.0,2.0,1.0,,0.0155,-0.09,2.0,,,,,,,
14288930,home,Sporting CP,Geny Catamo,,,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,M,10,10,False,27.0,23.0,1.0,1.0,0.0,6.0,7.0,5.0,,,83.0,44.0,9.8,9.0,0.328986,139.00478036017,12.0,98.91,17.43,,2,,0.41,0.47,-0.01,,17.0,20.0,1.0,1.0,,6.0,5.0,3.0,2.0,2.0,,,2.0,58.600793892304,4.0,1.0,,,1.0,,1.0,1.0,,2.0,1.0,,,0.2731,0.92,1.0,2.0,2.0,1.0,0.8546,,,
14288930,home,Sporting CP,Francisco Trincão,Francisco,Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,M,17,17,False,44.0,35.0,,,1.0,10.0,11.0,3.0,,,90.0,61.0,7.0,17.0,0.0972511,119.85741168217,16.0,59.955,9.975,,3,,0.11,0.28,0.17,,25.0,33.0,6.0,,,3.0,3.0,1.0,1.0,1.0,2.0,,,18.68973421297,2.0,3.0,trincao,,,,1.0,1.0,,1.0,1.0,2.0,,0.2124,-0.38,1.0,,,,,1.0,1.0,
14288930,home,Sporting CP,Luis Guilherme,Luis Guilherme,,luis-guilherme,Luis Guilherme,M,31,175,4554,M,1464248,EUR,1139443200,M,31,31,False,18.0,16.0,,,0.0,3.0,3.0,2.0,,,66.0,29.0,6.8,7.0,0.0404395,142.47831379021,10.0,99.855,26.67,,1,,0.09,0.25,-0.03,,13.0,15.0,1.0,,1.0,3.0,4.0,2.0,,,,,2.0,97.80776383749,4.0,,guilhermelira06,,,,1.0,1.0,,2.0,,1.0,,0.759,-0.58,1.0,,,,,1.0,,
