match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_dispossessed,stat_bigChanceMissed,stat_bigChanceCreated,stat_outfielderBlock,stat_totalOffside,captain,stat_penaltyFaced,stat_ownGoals,stat_penaltyConceded,stat_lastManTackle
12530746,home,Alanyaspor,Andraž Šporar,,,andraz-sporar,A. Šporar,F,99,186,1339,M,166987,EUR,762307200,F,10,10,False,18.0,14.0,,,0.0,6.0,6.0,8.0,12.0,8.0,1.0,,2.0,4.0,,,,,,90.0,37.0,7.5,8.0,0.251337,5,,,,4.0,4.0,1.0,2.0,1.0,3.0,,,,1.0,1.276,0.9471,1.0,1.0,2.0,,,,1.0,,,2.0,,,,,
12530746,home,Alanyaspor,Nicolas Janvier,,,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,M,17,17,True,42.0,32.0,5.0,3.0,0.0,14.0,17.0,19.0,28.0,2.0,,7.0,,,,,,,,49.0,55.0,7.0,14.0,0.103379,1,,3.0,1.0,,4.0,1.0,1.0,1.0,,,1.0,1.0,2.0,0.0381,,1.0,1.0,,1.0,2.0,,,,,,,,,,
12530746,home,Alanyaspor,Ui-Jo Hwang,,,ui-jo-hwang,U. Hwang,F,16,186,1040,M,791314,EUR,714960000,F,16,16,True,3.0,2.0,,,0.0,,,2.0,5.0,3.0,,1.0,1.0,,,,,,,49.0,16.0,7.0,7.0,0.021708,2,,2.0,,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,,0.4229,0.2162,1.0,,,1.0,,,,,,1.0,,,,,
12530746,home,Alanyaspor,Enes Keskin,,,enes-keskin,E. Keskin,M,8,185,32,M,897168,EUR,991526400,M,8,8,True,37.0,29.0,6.0,3.0,0.0,13.0,14.0,16.0,23.0,2.0,,5.0,,,,,,,,45.0,41.0,6.4,9.0,0.0686842,0,,,,,6.0,2.0,,,,,2.0,,2.0,,,,1.0,,,,1.0,,,,,,,,,
12530746,home,Alanyaspor,Tonny Vilhena,,,tonny-vilhena,T. Vilhena,M,52,175,507,M,149659,EUR,789091200,M,52,52,True,15.0,13.0,1.0,1.0,0.0,3.0,3.0,12.0,19.0,3.0,,5.0,1.0,2.0,,,,,,45.0,34.0,6.8,11.0,0.205869,2,,7.0,2.0,,4.0,,3.0,1.0,,,,,1.0,0.2026,,2.0,,,2.0,1.0,1.0,,,,1.0,,,,,
12530746,home,Alanyaspor,Mert Furkan Bayram,Mert Furkan Bayram,,mert-furkan-bayram,M. F. Bayram,G,23,187,50,M,1149021,EUR,1104624000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530746,home,Alanyaspor,Yusuf Karagöz,Yusuf Karagoz,,yusuf-karagoz,Y. Karagöz,G,99,195,33,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530746,home,Alanyaspor,Nejdet Nezir Bilin,,,nejdet-nezir-bilin,N. N. Bilin,D,44,190,4,M,2010040,EUR,1173484800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530746,home,Alanyaspor,Umut Mert Toy,Umut Mert Toy,,toy-umut-mert,U. M. Toy,D,4,188,9,M,1474708,EUR,1083974400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530746,home,Alanyaspor,Batuhan Yavuz,Batuhan Yavuz,,yavuz-batuhan,B. Yavuz,D,2,177,42,M,1195735,EUR,1115164800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530746,home,Alanyaspor,Arda Usluoğlu,Arda Usluoğlu,,arda-usluoglu,A. Usluoğlu,F,9,189,69,M,1618838,EUR,1160611200,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530746,away,Adana Demirspor,Vedat Karakuş,,,vedat-karakus,V. Karakuş,G,1,185,49,M,847353,EUR,888624000,G,39,39,False,25.0,6.0,22.0,3.0,0.0,3.0,7.0,3.0,18.0,2.0,3.0,10.0,,1.0,2.0,5.0,7.0,1.0,1.0,90.0,43.0,7.8,19.0,0.00042661,0,0.2787,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12530746,away,Adana Demirspor,Arda Kurtulan,Arda Kurtulan,,arda-kurtulan,A. Kurtulan,D,2,183,386,M,1063395,EUR,1037664000,D,99,99,False,20.0,11.0,6.0,3.0,0.0,7.0,10.0,5.0,12.0,3.0,6.0,4.0,1.0,2.0,,,,,,90.0,50.0,6.0,15.0,0.0272047,1,,2.0,1.0,1.0,6.0,1.0,2.0,,1.0,,,,2.0,0.0799,0.2135,,1.0,,,,1.0,1.0,,2.0,,,,1.0,1.0,
12530746,away,Adana Demirspor,Burhan Ersoy,,,burhan-ersoy,B. Ersoy,D,24,187,41,M,1640309,EUR,1055462400,D,24,24,False,19.0,14.0,6.0,3.0,0.0,8.0,8.0,6.0,11.0,1.0,4.0,2.0,,,,,,,,90.0,30.0,6.6,5.0,0.00222488,0,,,,,3.0,,,,,,1.0,,1.0,,,,2.0,,,1.0,,,,2.0,,,,,,
12530746,away,Adana Demirspor,Tolga Kalender,,,tolga-kalender,T. Kalender,D,5,191,42,M,903851,EUR,998006400,D,55,55,False,22.0,18.0,3.0,2.0,0.0,11.0,11.0,7.0,11.0,7.0,10.0,4.0,,1.0,,,,,,90.0,43.0,7.4,4.0,0.0708655,0,,,,4.0,5.0,,,,,,2.0,2.0,3.0,,,,3.0,,,5.0,,,,1.0,,,,,,1.0
12530746,away,Adana Demirspor,Abdulsamet Burak,,,abdulsamet-burak,A. Burak,D,3,182,40,M,900798,EUR,831945600,D,23,23,False,25.0,17.0,3.0,,0.0,10.0,13.0,9.0,15.0,2.0,4.0,5.0,3.0,,,,,,,90.0,53.0,6.1,16.0,0.177338,0,,3.0,2.0,1.0,7.0,1.0,2.0,,,,1.0,,2.0,,,1.0,2.0,,,1.0,,,1.0,1.0,,,,,,
12530746,away,Adana Demirspor,İzzet Çelik,,,celik-izzet,İ. Çelik,M,6,166,68,M,826836,EUR,1087689600,M,16,16,False,26.0,15.0,3.0,1.0,0.0,6.0,7.0,9.0,19.0,6.0,,6.0,,3.0,,,,,,84.0,36.0,6.8,12.0,0.0254459,0,,,,1.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,
12530746,away,Adana Demirspor,Maestro,,,maestro,Maestro,M,58,173,1198,M,1002146,EUR,1059955200,M,58,58,False,32.0,26.0,2.0,1.0,0.0,13.0,15.0,13.0,18.0,6.0,2.0,9.0,3.0,,,,,,,90.0,51.0,6.2,15.0,0.0206382,0,,1.0,,3.0,9.0,1.0,7.0,3.0,,,,,2.0,,,,1.0,,,,1.0,,,1.0,,,,,,
12530746,away,Adana Demirspor,Ali Yavuz Kol,,,ali-yavuz-kol,A. Y. Kol,M,11,175,109,M,910091,EUR,980726400,M,80,80,False,10.0,8.0,,,1.0,5.0,6.0,4.0,5.0,5.0,,3.0,3.0,3.0,,,,,,45.0,21.0,7.2,6.0,0.434331,0,,1.0,1.0,,5.0,,1.0,,,,2.0,1.0,2.0,,,1.0,2.0,,,,,,1.0,,,,,,,
12530746,away,Adana Demirspor,Tayfun Aydoğan,,,tayfun-aydogan,T. Aydoğan,M,8,175,43,M,816435,EUR,833328000,M,8,8,False,19.0,9.0,2.0,,0.0,8.0,11.0,1.0,9.0,1.0,1.0,5.0,2.0,,,,,,,79.0,32.0,6.3,16.0,0.00035238,1,,1.0,,1.0,3.0,1.0,2.0,,1.0,,,,,0.0722,0.0739,,,,,1.0,,,,,,,,,,
12530746,away,Adana Demirspor,Nabil Alioui,,,alioui-nabil,N. Alioui,F,10,175,374,M,873049,EUR,919296000,M,10,10,False,28.0,20.0,1.0,1.0,0.0,9.0,10.0,11.0,21.0,5.0,,2.0,2.0,2.0,,,,,,90.0,47.0,6.7,17.0,0.0919347,0,,3.0,,,4.0,1.0,1.0,1.0,,,2.0,1.0,,,,1.0,1.0,,,2.0,2.0,,,,,True,,,,
12530746,away,Adana Demirspor,Yusuf Barası,,,yusuf-barasi,Y. Barası,F,9,182,285,M,1000187,EUR,1049068800,F,11,11,False,17.0,13.0,1.0,1.0,0.0,5.0,7.0,8.0,10.0,6.0,4.0,2.0,4.0,1.0,,,,,,90.0,32.0,8.6,8.0,0.00745806,3,,,,4.0,3.0,,,,2.0,2.0,1.0,1.0,2.0,1.0383,1.8403,1.0,1.0,,1.0,1.0,,,,,2.0,,,,,
12530746,away,Adana Demirspor,Aksel Aktaş,,,aksel-aktas,A. Aktaş,M,,177,26,M,863172,EUR,931996800,M,22,22,True,11.0,5.0,2.0,1.0,0.0,3.0,6.0,2.0,5.0,4.0,2.0,2.0,,2.0,,,,,,45.0,22.0,6.3,8.0,0.00107089,0,,,,,4.0,1.0,2.0,,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,
12530746,away,Adana Demirspor,Ozan Demirbağ,Ozan Demirbag,,ozan-demirbag,O. Demirbağ,F,99,178,189,M,1654166,EUR,1202774400,F,60,60,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,11.0,7.0,6.7,1.0,0.00057553,2,,,,,2.0,1.0,1.0,,1.0,,1.0,1.0,,0.067,0.2334,,,1.0,,,,,,,,,,,,
12530746,away,Adana Demirspor,Osman Kaynak,,,osman-kaynak,O. Kaynak,D,77,175,21,M,1170288,EUR,1147651200,F,87,87,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,,14.0,2.0,6.4,1.0,0.00164547,0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12530746,away,Adana Demirspor,Murat Uğur Eser,Murat Ugur Eser,,murat-ugur-eser,M. U. Eser,G,25,191,34,M,1550761,EUR,1117843200,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530746,away,Adana Demirspor,Yucel Gurol,,,gurol-yucel,Y. Gurol,D,30,171,9,M,1106437,EUR,1117411200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530746,away,Adana Demirspor,Ahmet Yilmaz,Ahmet Yilmaz,,ahmet-yilmaz,A. Yilmaz,M,80,177,20,M,1983995,EUR,1146787200,M,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
