match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,captain,stat_duelLost,stat_dispossessed,stat_errorLeadToAShot,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_totalContest,stat_wonContest,stat_wasFouled,stat_goalAssist,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_ownGoals,stat_lastManTackle,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11396189,home,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,False,22.0,19.0,7.0,4.0,18.0,20.0,1.0,2.0,7.0,1.0,2.0,2.0,90.0,28.0,6.9,3.0,0.00023421,0,-0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396189,home,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,False,43.0,36.0,5.0,2.0,27.0,28.0,10.0,16.0,2.0,,,,77.0,56.0,7.2,7.0,0.0112455,1,,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0131,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396189,home,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,78.0,73.0,2.0,1.0,43.0,43.0,31.0,36.0,5.0,,,,90.0,88.0,6.9,7.0,0.1713,0,,1.0,1.0,3.0,5.0,,3.0,,1.0,2.0,1.0,,True,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11396189,home,RB Leipzig,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184,2734,M,976421,EUR,1040083200,D,23,23,False,65.0,57.0,10.0,4.0,38.0,40.0,19.0,25.0,10.0,,,,90.0,72.0,6.9,9.0,0.0301334,0,,,,,5.0,,1.0,,,3.0,2.0,,,2.0,,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11396189,home,RB Leipzig,Mohamed Simakan,mohamed-simakan,M. Simakan,D,3,187,5879,M,945063,EUR,957312000,M,2,2,False,36.0,28.0,3.0,1.0,14.0,16.0,14.0,21.0,4.0,,,,90.0,52.0,7.3,13.0,0.492743,2,,1.0,,5.0,6.0,1.0,2.0,,2.0,,,0.2632,,7.0,1.0,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,5.0,,,,,,,,,,
11396189,home,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,False,38.0,32.0,3.0,2.0,14.0,14.0,18.0,24.0,4.0,,,,80.0,51.0,7.3,10.0,0.0604864,1,,,,2.0,5.0,,2.0,1.0,,2.0,2.0,0.0217,,3.0,2.0,,1.0,,,,1.0,1.0,,,1.0,,,2.0,,amadou_haidara04,1.0,0.0168,,,,,,,
11396189,home,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,False,29.0,26.0,5.0,4.0,13.0,14.0,14.0,19.0,3.0,,,,64.0,40.0,6.5,8.0,0.0382724,0,,4.0,1.0,1.0,2.0,,,,1.0,1.0,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,
11396189,home,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,M,39,39,False,41.0,36.0,2.0,1.0,15.0,16.0,22.0,26.0,8.0,,,,90.0,78.0,7.3,13.0,0.150651,0,,1.0,1.0,1.0,10.0,,,,,3.0,2.0,,,7.0,2.0,,2.0,,,1.0,6.0,5.0,1.0,,2.0,,,3.0,1.0,,,,,1.0,,,,,
11396189,home,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,False,12.0,8.0,,,4.0,6.0,4.0,6.0,4.0,,,,45.0,24.0,6.3,9.0,0.169129,1,,,,,3.0,,,,,1.0,,0.3382,,6.0,2.0,,,,,1.0,3.0,2.0,,,,,,2.0,2.0,,1.0,0.7067,,,1.0,,,,
11396189,home,RB Leipzig,Loïs Openda,lois-openda,L. Openda,F,20,177,15660,M,835480,EUR,950659200,F,17,17,False,14.0,12.0,,,6.0,6.0,6.0,10.0,1.0,,,,90.0,31.0,6.5,9.0,0.0655239,2,,2.0,,1.0,2.0,2.0,,,,,,0.1219,,5.0,2.0,,,,,1.0,1.0,,1.0,,1.0,,,1.0,,l_openda,,,,,,1.0,,,
