match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_aerialLost,stat_interceptionWon,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,player_sofascoreId,stat_totalOffside
11392869,home,Stade Brestois,Jonas Martin,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,28,28,True,15.0,14.0,,,13.0,13.0,1.0,2.0,1.0,1.0,,,,,,22.0,16.0,6.4,1.0,0.0,0.0,0.00117094,0,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,
11392869,home,Stade Brestois,Achraf Dari,achraf-dari,A. Dari,D,15,190,8607,M,964795,EUR,925948800,D,4,4,True,17.0,17.0,2.0,2.0,13.0,13.0,4.0,4.0,2.0,3.0,,,,,,21.0,19.0,6.7,,0.0,0.0,0.00322273,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,dari_achraf,
11392869,home,Stade Brestois,Billal Brahimi,billal-brahimi,B. Brahimi,F,26,183,3117,M,948250,EUR,952992000,F,21,21,True,4.0,3.0,,,1.0,1.0,2.0,5.0,,1.0,,,,,,21.0,9.0,6.5,4.0,0.0113,0.0,0.00058536,1,,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,
11392869,home,Stade Brestois,Steve Mounié,steve-mounie,S. Mounié,F,9,190,6052,M,345035,EUR,780796800,F,9,9,True,2.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,16.0,2.0,6.5,1.0,0.0,0.0,0.00094493,0,,,,2.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,
11392869,home,Stade Brestois,Adrien Lebeau,adrien-lebeau,A. Lebeau,M,14,175,66,M,993238,EUR,931392000,M,14,14,True,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392869,home,Stade Brestois,Grégoire Coudert,gregoire-coudert,G. Coudert,G,30,190,94,M,891508,EUR,923097600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392869,home,Stade Brestois,Axel Camblan,axel-camblan,A. Camblan,M,7,169,84,M,1135605,EUR,1055894400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Axel Camblan,,,,,,,,,,,,,
11392869,home,Stade Brestois,Djibril Konté,djibril-konte,D. Konté,F,,182,7,M,1530646,EUR,1036368000,F,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Djibril Konté,,,,,,,,,,,,,
11392869,away,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,27.0,21.0,9.0,3.0,20.0,21.0,1.0,6.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,90.0,37.0,7.2,7.0,0.0,0.0,0.00013869,0,0.1861,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,
11392869,away,Stade Rennais,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,D,22,22,False,27.0,20.0,3.0,1.0,13.0,14.0,7.0,13.0,3.0,4.0,,,,,,90.0,53.0,7.3,9.0,0.0216,0.0,0.007853,1,,,,6.0,4.0,1.0,2.0,1.0,,1.0,,,1.0,2.0,1.0,,,,1.0,,2.0,2.0,,,,1.0,,,
11392869,away,Stade Rennais,Warmed Omari,omari-warmed,W. Omari,D,17,185,538,M,999030,EUR,956448000,D,23,23,False,40.0,36.0,2.0,1.0,31.0,33.0,5.0,7.0,3.0,2.0,,,,,,90.0,50.0,7.1,4.0,0.0,0.0,0.00182596,0,,,,4.0,2.0,1.0,,,,,,,,,,,,,2.0,,1.0,3.0,4.0,,,,,,
11392869,away,Stade Rennais,Arthur Theate,arthur-theate,A. Theate,D,3,186,2210,M,965778,EUR,959212800,D,5,5,False,65.0,60.0,2.0,,47.0,49.0,13.0,17.0,6.0,5.0,,,,,,90.0,80.0,7.2,7.0,0.0,0.0,0.0047905,0,,1.0,,3.0,3.0,1.0,,,,2.0,1.0,,,,,,,,1.0,,,2.0,1.0,,,,,,
11392869,away,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,False,46.0,38.0,5.0,1.0,22.0,28.0,16.0,19.0,2.0,8.0,,,,,,89.0,67.0,7.3,14.0,0.0,0.0,0.0100712,0,,1.0,,,3.0,,1.0,1.0,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,
11392869,away,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,M,14,14,False,35.0,29.0,2.0,1.0,15.0,16.0,14.0,23.0,1.0,3.0,,,,,,45.0,41.0,6.6,11.0,0.0,0.0,0.00865144,0,,4.0,,1.0,,,,,,,,,,,,,,True,,,,,,1.0,,,,,
11392869,away,Stade Rennais,Nemanja Matić,nemanja-matic,N. Matić,M,18,194,3565,M,44241,EUR,586396800,M,21,21,False,58.0,51.0,7.0,3.0,24.0,25.0,27.0,33.0,3.0,13.0,,,,,,90.0,76.0,7.2,10.0,0.0,0.0,0.0108586,0,,,,6.0,6.0,,2.0,1.0,,3.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,3.0,1.0,1.0,,,,Mati,
11392869,away,Stade Rennais,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3108,M,984014,EUR,949536000,M,28,28,False,24.0,21.0,,,9.0,10.0,12.0,16.0,2.0,6.0,,,,,,45.0,36.0,6.8,9.0,0.0,0.0,0.00807864,0,,2.0,,3.0,3.0,1.0,,,,2.0,1.0,3.0,,1.0,,,,,1.0,,,,,1.0,,,,,
11392869,away,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,F,11,11,False,30.0,22.0,2.0,1.0,11.0,12.0,11.0,19.0,,6.0,,,,,,90.0,52.0,7.0,17.0,0.2138,0.4639,0.0134331,4,,1.0,,9.0,5.0,3.0,4.0,3.0,2.0,2.0,,2.0,,2.0,,,,,,2.0,1.0,1.0,,3.0,,,,,
11392869,away,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,False,22.0,16.0,,,6.0,9.0,10.0,13.0,,,,,,,,89.0,31.0,6.8,12.0,0.0582,0.0567,0.0118587,1,,,,3.0,2.0,,3.0,2.0,1.0,,,5.0,,1.0,1.0,,,,,,,1.0,,,,,,,2.0
11392869,away,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,F,10,10,False,23.0,17.0,,,3.0,4.0,14.0,19.0,,,,,,,,68.0,32.0,6.9,9.0,0.0,0.0,0.0194812,0,,,,2.0,4.0,,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,,,,,,,1.0,,,,,,amine_gouiri,
11392869,away,Stade Rennais,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,8,8,True,23.0,18.0,3.0,2.0,13.0,15.0,5.0,8.0,2.0,1.0,,,,,,45.0,27.0,6.6,6.0,0.0,0.0,0.00310928,0,,,,3.0,1.0,,,,,,,1.0,,1.0,,,,,1.0,,,2.0,1.0,,,,,,
11392869,away,Stade Rennais,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,1154605,EUR,1117756800,M,33,33,True,21.0,16.0,,,3.0,5.0,13.0,18.0,,4.0,,,,,,45.0,38.0,6.6,12.0,0.0,0.0,0.0211168,0,,2.0,,7.0,6.0,1.0,3.0,1.0,,,,1.0,5.0,4.0,,Désiré Doué,,,,,,,1.0,,,,,DD14,
11392869,away,Stade Rennais,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,34,34,True,11.0,8.0,2.0,,4.0,5.0,5.0,7.0,,6.0,,,,,,22.0,17.0,6.7,5.0,0.0,0.0,0.00219251,0,,1.0,1.0,1.0,3.0,,2.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,
11392869,away,Stade Rennais,Jeanuël Belocian,jeanuel-belocian,J. Belocian,D,6,186,1254,M,1173172,EUR,1108598400,D,16,16,True,2.0,2.0,,,,,2.0,2.0,,,,,,,,1.0,3.0,,,0.0,0.0,0.0011203,0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
11392869,away,Stade Rennais,Fabian Rieder,fabian-rieder,F. Rieder,M,32,181,1574,M,929620,EUR,1013817600,M,32,32,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,0.0,0.0,0.00014035,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392869,away,Stade Rennais,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392869,away,Stade Rennais,Guéla Doué,guela-doue,G. Doué,D,22,187,10608,M,1002033,EUR,1034812800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392869,away,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,chriswooh,
11392869,away,Stade Rennais,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1629,M,1382235,EUR,1026432000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,Bertug Yildirim,,,,,,,,,,,,,
