match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_outfielderBlock,stat_fouls,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_goals,stat_keyPass,stat_goalAssist,stat_wonContest,stat_shotOffTarget,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11360027,home,1. FC Saarbrücken,Tim Schreiber,,,tim-schreiber,T. Schreiber,G,1,191,113,M,980615,EUR,1019606400,G,1,1,False,29.0,20.0,17.0,8.0,15.0,16.0,5.0,13.0,2.0,6.0,2.0,4.0,2.0,90.0,37.0,7.3,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360027,home,1. FC Saarbrücken,Lukas Boeder,,,lukas-boeder,L. Boeder,D,29,184,39,M,295111,EUR,861321600,D,29,29,False,54.0,48.0,6.0,4.0,39.0,43.0,9.0,11.0,,8.0,,,,90.0,60.0,7.0,7.0,2,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11360027,home,1. FC Saarbrücken,Manuel Zeitz,,,manuel-zeitz,M. Zeitz,M,8,180,12,M,84223,EUR,649468800,D,8,8,False,58.0,51.0,10.0,6.0,41.0,46.0,10.0,12.0,8.0,7.0,,,,90.0,73.0,7.2,8.0,0,2.0,,,1.0,1.0,,,,True,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,
11360027,home,1. FC Saarbrücken,Boné Uaferro,,,bone-uaferro,B. Uaferro,D,,191,4,M,125272,EUR,694483200,D,14,14,False,43.0,37.0,8.0,6.0,30.0,34.0,7.0,9.0,3.0,7.0,,,,90.0,52.0,6.8,6.0,0,1.0,,,3.0,1.0,,,,,,,3.0,1.0,3.0,,,,,,,,,,,,,,,
11360027,home,1. FC Saarbrücken,Calogero Rizzuto,,,calogero-rizzuto,C. Rizzuto,D,7,170,21,M,136930,EUR,694569600,M,7,7,False,35.0,25.0,9.0,3.0,15.0,19.0,10.0,21.0,,4.0,,,,82.0,54.0,6.3,18.0,0,,,,2.0,,,1.0,,,5.0,,9.0,,2.0,5.0,1.0,1.0,,,,,,,,,,,,
11360027,home,1. FC Saarbrücken,Tim Civeja,,,civeja-tim,T. Civeja,M,23,180,110,M,989957,EUR,1010102400,M,23,23,False,34.0,26.0,5.0,1.0,13.0,14.0,13.0,20.0,1.0,9.0,,,,83.0,44.0,7.2,12.0,2,3.0,,1.0,,1.0,1.0,2.0,,,,2.0,3.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,
11360027,home,1. FC Saarbrücken,Patrick Sontheimer,,,patrick-sontheimer,P. Sontheimer,M,6,167,17,M,856077,EUR,899424000,M,6,6,False,53.0,44.0,5.0,2.0,27.0,30.0,17.0,23.0,1.0,10.0,,,,90.0,64.0,7.2,10.0,2,5.0,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,4.0,,2.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,
11360027,home,1. FC Saarbrücken,Richard Neudecker,,,richard-neudecker,R. Neudecker,M,31,174,14,M,573308,EUR,846547200,M,31,31,False,22.0,18.0,1.0,1.0,5.0,6.0,15.0,19.0,,1.0,,,,72.0,34.0,6.7,7.0,2,,,,,,,1.0,,,,,1.0,1.0,,3.0,,,1.0,,,,,,2.0,2.0,,,,
11360027,home,1. FC Saarbrücken,Marcel Gaus,,,marcel-gaus,M. Gaus,M,,180,23,M,48508,EUR,618019200,M,19,19,False,42.0,32.0,6.0,3.0,18.0,22.0,14.0,24.0,,3.0,,,,89.0,62.0,6.6,20.0,1,3.0,,1.0,,2.0,1.0,1.0,1.0,,,,7.0,,3.0,4.0,3.0,1.0,,,,1.0,,,,,,,,
11360027,home,1. FC Saarbrücken,Kasim Rabihic,,,kasim-rabihic,K. Rabihic,M,10,177,30,M,271067,EUR,730512000,F,10,10,False,33.0,25.0,1.0,1.0,3.0,6.0,25.0,31.0,,5.0,,,,90.0,50.0,7.0,13.0,2,5.0,,,,,,1.0,4.0,,,1.0,6.0,,3.0,4.0,,2.0,1.0,2.0,,3.0,,,,3.0,,,,
11360027,home,1. FC Saarbrücken,Patrick Schmidt,,,patrick-schmidt,P. Schmidt,F,39,185,34,M,142189,EUR,747619200,F,39,39,False,8.0,6.0,,,1.0,1.0,5.0,7.0,,1.0,,,,45.0,11.0,6.4,4.0,0,1.0,,,,,,1.0,1.0,,1.0,,4.0,,2.0,,,1.0,,,,,,,,,1.0,,,
11360027,home,1. FC Saarbrücken,Kai Brünker,,,kai-brunker,K. Brünker,F,9,189,71,M,802325,EUR,771206400,F,9,9,True,11.0,11.0,1.0,1.0,4.0,4.0,7.0,8.0,,2.0,,,,45.0,18.0,7.3,4.0,1,3.0,,1.0,,,,1.0,,,5.0,3.0,8.0,,2.0,1.0,,1.0,,,1.0,2.0,,,,,1.0,,,
11360027,home,1. FC Saarbrücken,Julian Günther-Schmidt,,,julian-gunther-schmidt,J. Günther-Schmidt,M,10,183,24,M,169071,EUR,779414400,F,20,20,True,11.0,6.0,,,3.0,5.0,3.0,6.0,,3.0,,,,18.0,18.0,7.2,7.0,0,4.0,,,,,,2.0,1.0,,,2.0,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,
