match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_blockedScoringAttempt,stat_unsuccessfulTouch,player_sofascoreId,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,captain,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_clearanceOffLine,stat_errorLeadToAShot
10382062,home,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186.0,801,M,2622,EUR,437097600,G,22,22,False,24.0,21.0,9.0,6.0,19.0,19.0,2.0,5.0,5.0,1.0,1.0,90.0,30.0,7.2,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382062,home,AFC Ajax,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182.0,2450,M,982778,EUR,1042848000,D,15,15,False,32.0,31.0,1.0,1.0,10.0,10.0,21.0,22.0,2.0,,,45.0,42.0,6.6,4.0,1,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382062,home,AFC Ajax,Jurriën Timber,jurrien-timber,J. Timber,D,12,179.0,21701,M,958959,EUR,992736000,D,2,2,False,94.0,91.0,6.0,4.0,32.0,33.0,59.0,61.0,4.0,,,90.0,110.0,8.0,4.0,3,,1.0,jurrientimber,4.0,1.0,8.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10382062,home,AFC Ajax,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185.0,8671,M,861972,EUR,946598400,D,3,3,False,93.0,91.0,6.0,6.0,46.0,47.0,45.0,46.0,5.0,,,84.0,100.0,7.2,3.0,0,,1.0,,1.0,1.0,3.0,,,,2.0,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,
10382062,home,AFC Ajax,Daley Blind,daley-blind,D. Blind,D,17,180.0,2817,M,44864,EUR,636940800,D,17,17,False,144.0,133.0,13.0,9.0,38.0,40.0,96.0,107.0,6.0,,,90.0,161.0,8.0,15.0,1,1.0,,,,2.0,4.0,1.0,1.0,,,1.0,2.0,2.0,,2.0,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10382062,home,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179.0,1575,M,97410,EUR,730252800,M,6,6,False,29.0,26.0,,,6.0,6.0,20.0,23.0,4.0,,,90.0,41.0,7.4,5.0,2,,1.0,,,,2.0,,,,2.0,,2.0,1.0,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,
10382062,home,AFC Ajax,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190.0,10882,M,847151,EUR,877651200,M,4,4,False,51.0,47.0,2.0,2.0,13.0,14.0,34.0,37.0,4.0,,,60.0,62.0,7.3,6.0,0,,1.0,EdsonAlvarez19,1.0,6.0,3.0,,,,2.0,3.0,2.0,2.0,1.0,3.0,,,2.0,,,2.0,1.0,,,,,1.0,,,,,,,
10382062,home,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182.0,3631,M,959806,EUR,1021507200,M,8,8,False,79.0,75.0,2.0,2.0,18.0,18.0,57.0,63.0,4.0,,,67.0,88.0,7.5,7.0,1,,1.0,,,2.0,2.0,1.0,1.0,,,,1.0,,,,,,2.0,2.0,,,,,,1.0,1.0,,,,,,,,
10382062,home,AFC Ajax,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181.0,12245,M,38560,EUR,595987200,F,10,10,False,57.0,48.0,4.0,2.0,7.0,10.0,47.0,67.0,4.0,,,90.0,90.0,9.8,27.0,2,1.0,2.0,dusantadic,,2.0,3.0,3.0,2.0,,,1.0,1.0,,,8.0,,,,20.0,6.0,,1.0,,,1.0,,,True,3.0,2.0,1.0,,,
10382062,home,AFC Ajax,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176.0,89569,M,905163,EUR,965174400,F,20,20,False,18.0,16.0,,,5.0,6.0,11.0,12.0,1.0,,,72.0,33.0,8.1,9.0,3,,4.0,Kudus,,6.0,2.0,3.0,1.0,1.0,,,,,1.0,,,,,,,2.0,1.0,1.0,,2.0,2.0,,,,,,,,
