match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_interceptionWon,player_firstName,player_lastName,stat_dispossessed,stat_accurateCross,stat_keyPass,stat_bigChanceCreated,captain,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAGoal,player_sofascoreId
14131977,home,Famalicão,Lazar Carević,lazar-carevic,L. Carević,G,25,195,237,M,886204,EUR,921542400,G,25,25,False,40.0,32.0,11.0,3.0,0.0,30.0,31.0,2.0,9.0,1.0,1.0,2.0,7.0,3.0,5.0,1.0,1.0,1.0,90.0,51.0,7.6,8.0,0.00051039,47.309316793542,9.0,24.675,7.98,0.6351,0,-0.1802,0.06,0.01,-0.15,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131977,home,Famalicão,Rodrigo Pinheiro,pinheiro-rodrigo,R. Pinheiro,D,17,181,262,M,991924,EUR,1030492800,D,17,17,False,42.0,31.0,4.0,2.0,0.0,18.0,23.0,13.0,19.0,,6.0,3.0,4.0,,,,,,90.0,71.0,5.8,18.0,0.00827776,185.85959445719,23.0,136.605,20.475,,1,,-0.03,0.26,-0.83,,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0447,-0.17,,,,,,,,,,,,,,,,
14131977,home,Famalicão,Léo Realpe,leonardo-realpe,L. Realpe,D,3,186,467,M,977676,EUR,983145600,D,3,3,False,48.0,42.0,4.0,1.0,0.0,34.0,37.0,8.0,11.0,2.0,4.0,5.0,3.0,,,,,,90.0,61.0,6.3,7.0,0.00337547,61.050300265546,10.0,28.035,9.45,,0,,0.07,0.03,-0.29,,,1.0,4.0,1.0,,,,1.0,2.0,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,
14131977,home,Famalicão,Justin De Haas,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,False,52.0,43.0,8.0,2.0,0.0,32.0,35.0,11.0,17.0,2.0,2.0,9.0,1.0,,,,,,90.0,72.0,6.4,13.0,0.00844427,95.616777577449,12.0,19.845,12.81,,0,,-0.06,0.03,-0.01,,1.0,1.0,3.0,,,,,2.0,,,,1.0,,1.0,,,5.0,,,1.0,,,,,,,,,,,,
14131977,home,Famalicão,Pedro Bondo,pedro-bondo,P. Bondo,D,28,178,481,M,1102988,EUR,1100563200,D,28,28,False,29.0,22.0,3.0,,0.0,12.0,13.0,10.0,16.0,2.0,6.0,2.0,4.0,,,,,,81.0,49.0,6.2,11.0,0.00360045,55.114153551682,7.0,-3.675,6.72,,0,,0.01,0.04,-0.33,,,2.0,5.0,1.0,1.0,,,,2.0,1.0,,,2.0,1.0,,,,Pedro,Bondo Francisco,1.0,,,,,,,,,,,,
14131977,home,Famalicão,Tom Van De Looi,tom-van-de-looi,T. V. D. Looi,M,6,186,105,M,836676,EUR,930873600,M,6,6,False,30.0,23.0,3.0,2.0,0.0,13.0,14.0,10.0,16.0,1.0,2.0,4.0,2.0,,,,,,90.0,41.0,6.8,8.0,0.030948,52.751859333553,7.0,15.12,6.405,,0,,0.21,0.06,0.2,,1.0,3.0,5.0,,,,,1.0,1.0,1.0,,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,,
14131977,home,Famalicão,Mathias De Amorim,de-amorim-mathias,M. D. Amorim,M,14,178,237,M,1511656,EUR,1102636800,M,14,14,False,38.0,36.0,1.0,1.0,0.0,17.0,17.0,19.0,21.0,1.0,7.0,3.0,4.0,,,,,,90.0,55.0,8.0,6.0,0.946475,79.300067367932,14.0,-2.625,3.36,,0,,0.91,0.14,-0.11,,2.0,,4.0,2.0,5.0,3.0,,,1.0,,,1.0,2.0,,,,1.0,,,,1.0,3.0,1.0,,,,,,,,,
14131977,home,Famalicão,Gil Dias,gil-dias,Gil,M,23,186,342,M,583838,EUR,843868800,M,23,23,False,30.0,23.0,3.0,1.0,0.0,8.0,10.0,15.0,20.0,3.0,8.0,2.0,5.0,,,,,,90.0,55.0,7.0,17.0,0.114893,267.39167680312,16.0,111.93,36.33,,0,,0.38,0.17,-0.11,,6.0,,8.0,1.0,2.0,1.0,,,3.0,3.0,,1.0,1.0,2.0,,,,,,4.0,2.0,,,,,,,,,,,
14131977,home,Famalicão,Gustavo Sá,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,False,15.0,9.0,,,0.0,7.0,9.0,2.0,6.0,2.0,6.0,1.0,2.0,,,,,,66.0,24.0,7.2,8.0,0.0251782,66.274133468202,8.0,27.615,14.805,,0,,0.02,-0.15,0.23,,,1.0,1.0,,,,,,1.0,1.0,,2.0,3.0,,,,,,,,,1.0,,True,,,,,,,,
14131977,home,Famalicão,Sorriso,sorriso,Sorriso,M,7,175,556,M,1105595,EUR,982886400,M,7,7,False,9.0,6.0,,,1.0,2.0,2.0,4.0,7.0,1.0,9.0,,3.0,,,,,,81.0,27.0,7.5,8.0,0.645484,76.137488564662,9.0,24.885,10.71,,0,,0.61,0.09,-0.17,,4.0,4.0,7.0,1.0,3.0,2.0,,,1.0,,,1.0,5.0,1.0,,,1.0,Sorriso,,,1.0,1.0,1.0,,,,,,,,,
14131977,home,Famalicão,Yassir Zabiri,yassir-zabiri,Y. Zabiri,F,21,182,21044,M,1606013,EUR,1109116800,F,21,21,False,10.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,7.0,2.0,4.0,1.0,3.0,,,,,,90.0,25.0,7.5,10.0,0.156973,40.070417262033,4.0,26.25,16.59,,4,,0.24,0.37,0.26,,,4.0,5.0,,1.0,1.0,2.0,1.0,,,,4.0,2.0,,0.9087,0.32,1.0,Yassir Zabiri,,1.0,,1.0,1.0,,2.0,1.0,1.0,0.9867,,,,
14131977,home,Famalicão,Pedro Santos,pedro-santos,P. Santos,M,80,178,297,M,1120040,EUR,1044835200,F,80,80,True,5.0,4.0,,,0.0,,,4.0,5.0,,,,,,,,,,24.0,8.0,6.5,2.0,0.00183742,9.7091277157116,1.0,-5.565,-5.565,,0,,-0.05,-0.03,0.14,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
14131977,home,Famalicão,Simon Elisor,elisor-simon,S. Elisor,F,12,186,169,M,1049526,EUR,932515200,F,12,12,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,9.0,8.0,6.3,4.0,0.0153781,13.287413052896,2.0,1.155,3.99,,1,,-0.06,0.06,0.0,,,1.0,3.0,,1.0,,,,,,,2.0,,,0.1766,-0.51,,,,1.0,,,,,1.0,,,0.1335,1.0,,,
14131977,home,Famalicão,Antoine Joujou,joujou-antoine,A. Joujou,F,77,189,199,M,1463265,EUR,1047427200,F,77,77,True,2.0,1.0,,,0.0,,,1.0,2.0,,2.0,,,,,,,,9.0,8.0,6.4,3.0,0.00021383,25.526626823803,2.0,-1.365,1.365,,1,,-0.04,0.0,0.0,,,,1.0,,2.0,1.0,,,1.0,1.0,,1.0,,,0.2668,-0.74,,Antoine Joujou,,,,,,,1.0,,,0.3585,1.0,,,
14131977,home,Famalicão,Ivan Zlobin,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131977,home,Famalicão,Gustavo García,gustavo-garcia,G. García,D,2,175,678,M,1002443,EUR,1010102400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131977,home,Famalicão,Ibrahima Ba,ibrahima-ba,I. Ba,D,55,190,178,M,1595506,EUR,1117065600,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Ibrahima Ba,,,,,,,,,,,,,,
14131977,home,Famalicão,Rafa Soares,rafa-soares,R. Soares,D,5,177,195,M,190137,EUR,799977600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131977,home,Famalicão,Marcos Peña,pena-marcos,M. Peña,M,8,180,49,M,1493216,EUR,1106352000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Marcos Peña,,,,,,,,,,,,,,
14131977,home,Famalicão,Otar Mamageishvili,otar-mamageishvili,O. Mamageishvili,M,15,180,223,M,1006067,EUR,1042588800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
