match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_goalAssist,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals
10438011,home,Portimonense SAD,Kosuke Nakamura,kosuke-nakamura,K. Nakamura,G,23,185,357,M,155775,EUR,793843200,G,32,32,False,37.0,25.0,22.0,10.0,16.0,18.0,9.0,19.0,1.0,12.0,4.0,6.0,90.0,51.0,7.6,12.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438011,home,Portimonense SAD,Fahd Moufi,fahd-moufi,F. Moufi,D,18,179,913,M,801066,EUR,831254400,D,18,18,False,38.0,27.0,2.0,1.0,15.0,19.0,14.0,22.0,1.0,3.0,,,90.0,60.0,6.8,13.0,1.0,2,True,3.0,2.0,3.0,5.0,5.0,11.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,
10438011,home,Portimonense SAD,Park Ji-soo,park-ji-soo,P. Ji-soo,D,5,184,69,M,958647,EUR,771465600,D,23,23,False,66.0,58.0,6.0,3.0,38.0,41.0,20.0,25.0,3.0,3.0,,,90.0,74.0,7.1,10.0,1.0,0,,,,2.0,3.0,4.0,6.0,,,,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,
10438011,home,Portimonense SAD,Pedrão,pedrao,Pedrão,D,44,194,152,M,931811,EUR,862617600,D,44,44,False,60.0,50.0,13.0,7.0,37.0,38.0,13.0,23.0,2.0,3.0,,,90.0,72.0,6.7,11.0,,3,,1.0,,1.0,7.0,4.0,9.0,,,,2.0,1.0,,,2.0,,1.0,,,,,1.0,3.0,,,,,
10438011,home,Portimonense SAD,Filipe Relvas,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,22,22,False,54.0,50.0,10.0,8.0,30.0,30.0,20.0,28.0,1.0,5.0,,,90.0,80.0,7.4,10.0,,0,,4.0,,2.0,2.0,4.0,5.0,1.0,1.0,,2.0,1.0,,,1.0,,1.0,,,,,,,2.0,1.0,,,
10438011,home,Portimonense SAD,Moustapha Seck,moustapha-seck,M. Seck,D,24,176,148,M,807292,EUR,825033600,D,14,14,False,10.0,6.0,,,2.0,2.0,5.0,9.0,,2.0,,,45.0,20.0,6.5,5.0,,0,,1.0,1.0,1.0,3.0,2.0,5.0,,,,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,
10438011,home,Portimonense SAD,Maurício,mauricio,Maurício,M,27,180,163,M,33538,EUR,593395200,M,8,8,False,33.0,30.0,4.0,3.0,13.0,13.0,17.0,20.0,1.0,6.0,,,79.0,44.0,7.0,4.0,1.0,0,,,,,1.0,2.0,6.0,,,,4.0,2.0,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,
10438011,home,Portimonense SAD,Mohamed Diaby,mohamed-diaby,M. Diaby,M,,188,46,M,892208,EUR,841708800,M,24,24,False,27.0,24.0,1.0,,21.0,23.0,3.0,4.0,1.0,7.0,,,79.0,42.0,6.2,6.0,,1,,,,,1.0,12.0,6.0,2.0,1.0,,1.0,,1.0,3.0,5.0,,5.0,1.0,,,,,,1.0,1.0,1.0,,
10438011,home,Portimonense SAD,Carlinhos,carlinhos,Carlinhos,M,11,179,118,M,244787,EUR,772243200,M,7,7,False,32.0,26.0,5.0,1.0,11.0,13.0,20.0,26.0,,3.0,,,68.0,55.0,7.5,13.0,3.0,2,,7.0,5.0,,,5.0,6.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,,,2.0,1.0,,,,1.0,,,,,
10438011,home,Portimonense SAD,Yony González,yony-gonzalez,Y. González,F,11,182,381,M,351432,EUR,773884800,F,15,15,False,15.0,11.0,2.0,2.0,,,11.0,16.0,,2.0,,,68.0,27.0,6.5,12.0,2.0,0,,1.0,,1.0,1.0,6.0,1.0,2.0,,,,,4.0,1.0,2.0,,,1.0,,,,,,,,,1.0,
10438011,home,Portimonense SAD,Welinton Junior,welinton-junior,W. Junior,M,93,175,43,M,329307,EUR,739497600,F,93,93,False,14.0,10.0,,,4.0,4.0,6.0,10.0,,2.0,,,90.0,33.0,8.6,11.0,1.0,7,,,,2.0,,8.0,2.0,1.0,,2.0,,,3.0,2.0,2.0,,,3.0,1.0,,,,1.0,,,4.0,,2.0
10438011,home,Portimonense SAD,Bryan Róchez,bryan-rochez,B. Róchez,F,35,181,256,M,796395,EUR,788918400,F,35,35,True,9.0,6.0,,,1.0,2.0,5.0,7.0,,1.0,,,45.0,16.0,6.2,6.0,,1,,,,,,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,
10438011,home,Portimonense SAD,Rui Gomes,gomes-rui,R. Gomes,M,12,172,41,M,993246,EUR,873331200,F,70,70,True,7.0,5.0,,,3.0,4.0,2.0,4.0,,2.0,,,22.0,10.0,6.5,5.0,1.0,0,,1.0,,,1.0,2.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,
10438011,home,Portimonense SAD,Gustavo Klismahn,gustavo-klismahn,G. Klismahn,M,77,179,89,M,1162051,EUR,943315200,M,27,27,True,6.0,5.0,,,3.0,3.0,3.0,6.0,1.0,,,,22.0,11.0,6.4,3.0,,0,,3.0,1.0,1.0,,2.0,,,,,,,,,1.0,,,,,Klismahn,,,,,,,,
10438011,home,Portimonense SAD,Paulo Estrela,paulo-estrela,P. Estrela,M,20,167,55,M,855664,EUR,919468800,M,38,38,True,12.0,8.0,3.0,1.0,3.0,4.0,6.0,10.0,,,,,11.0,18.0,6.9,5.0,,0,,2.0,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,,,,Paulo,Estrela,,,,2.0,,,
10438011,home,Portimonense SAD,Yago Cariello,yago-cariello,Yago,F,99,185,310,M,1019266,EUR,933033600,F,99,99,True,5.0,4.0,,,,,4.0,5.0,1.0,1.0,,,11.0,8.0,6.7,1.0,1.0,1,,,,2.0,2.0,3.0,2.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,1.0,,
10438011,home,Portimonense SAD,Matheus Nogueira,matheus-nogueira,Matheus Nogueira,G,40,191,118,M,977806,EUR,874713600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438011,home,Portimonense SAD,Lucas Alves,lucas-alves,L. Alves,D,4,193,57,M,350160,EUR,711763200,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438011,home,Portimonense SAD,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438011,home,Portimonense SAD,Sérgio Conceição,sergio-conceicao,S. Conceição,M,35,180,139,M,1010877,EUR,847756800,D,53,53,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438011,away,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,,189,96,M,798688,EUR,673660800,G,18,18,False,25.0,16.0,13.0,4.0,14.0,16.0,2.0,9.0,,8.0,2.0,4.0,90.0,34.0,6.6,9.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438011,away,Rio Ave,Renato Pantalon,renato-pantalon,R. Pantalon,D,84,196,88,M,826561,EUR,877910400,D,42,42,False,27.0,19.0,5.0,,12.0,16.0,7.0,12.0,5.0,1.0,,,90.0,42.0,7.1,9.0,1.0,0,,1.0,,3.0,1.0,5.0,4.0,,,,3.0,3.0,,,2.0,,,,,,,,,3.0,2.0,,,
10438011,away,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,33,193,103,M,129617,EUR,608083200,D,33,33,False,29.0,24.0,4.0,2.0,22.0,24.0,2.0,6.0,6.0,6.0,,,90.0,48.0,6.9,7.0,,1,,1.0,,4.0,2.0,4.0,8.0,,,,3.0,2.0,,3.0,,,,,,,,,1.0,,1.0,,,
10438011,away,Rio Ave,Patrick William,patrick-william,P. William,D,,186,83,M,921624,EUR,865296000,D,4,4,False,40.0,36.0,6.0,4.0,17.0,18.0,19.0,22.0,6.0,5.0,,,90.0,54.0,8.3,5.0,1.0,2,,,,3.0,3.0,4.0,6.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,1.0
10438011,away,Rio Ave,Costinha,costinha,Costinha,D,20,181,818,M,988333,EUR,954028800,M,20,20,False,23.0,18.0,1.0,1.0,10.0,12.0,8.0,13.0,2.0,7.0,,,90.0,50.0,8.1,13.0,1.0,2,,2.0,,4.0,2.0,5.0,10.0,2.0,2.0,,4.0,4.0,2.0,2.0,1.0,,,1.0,,,,,,,1.0,2.0,1.0,1.0
10438011,away,Rio Ave,Gonçalo Rodrigues,goncalo-rodrigues,G. Rodrigues,M,16,168,231,M,357740,EUR,869184000,M,6,6,False,50.0,44.0,3.0,3.0,18.0,19.0,27.0,36.0,,2.0,,,89.0,72.0,7.4,14.0,3.0,3,True,5.0,1.0,,,3.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,,,1.0,2.0,,,,,,1.0,,2.0,,
10438011,away,Rio Ave,Andreas Samaris,andreas-samaris,A. Samaris,M,,189,309,,108398,EUR,613699200,M,30,30,False,32.0,24.0,4.0,2.0,13.0,15.0,12.0,18.0,2.0,4.0,,,80.0,42.0,6.9,8.0,1.0,2,,1.0,1.0,,1.0,3.0,3.0,,,,2.0,1.0,,,1.0,,2.0,,,,,,2.0,,,,,
10438011,away,Rio Ave,João Graça,joao-graca,J. Graça,M,21,177,46,M,309296,EUR,803433600,M,21,21,False,31.0,29.0,2.0,1.0,13.0,14.0,16.0,19.0,,7.0,,,80.0,53.0,6.8,8.0,2.0,3,,2.0,,2.0,1.0,9.0,7.0,3.0,3.0,1.0,1.0,1.0,,2.0,2.0,,1.0,4.0,,,,,,,,2.0,,
10438011,away,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,1134514,EUR,988416000,M,77,77,False,44.0,37.0,4.0,2.0,14.0,16.0,24.0,29.0,1.0,5.0,,,89.0,67.0,7.5,10.0,5.0,2,,1.0,1.0,3.0,3.0,7.0,8.0,4.0,3.0,,,,1.0,2.0,2.0,1.0,1.0,,,,,,2.0,,1.0,,,
10438011,away,Rio Ave,André Pereira,andre-pereira,A. Pereira,F,,188,56,M,804313,EUR,799632000,F,95,95,False,23.0,17.0,,,6.0,7.0,11.0,16.0,,1.0,,,62.0,36.0,6.6,11.0,,3,,,,1.0,,9.0,3.0,2.0,1.0,1.0,,,,2.0,2.0,,1.0,4.0,,,,,1.0,1.0,,1.0,,
10438011,away,Rio Ave,Emmanuel Boateng,emmanuel-boateng,E. Boateng,F,9,175,588,M,580392,EUR,832809600,F,22,22,False,14.0,10.0,1.0,,3.0,3.0,7.0,11.0,,3.0,,,90.0,25.0,6.5,10.0,2.0,0,,,,5.0,2.0,10.0,6.0,1.0,,,,,4.0,4.0,3.0,,,1.0,,,,,,,,,1.0,
10438011,away,Rio Ave,Leonardo Ruiz,leonardo-ruiz,L. Ruiz,F,17,185,112,M,605426,EUR,829785600,F,9,9,True,13.0,10.0,,,3.0,4.0,7.0,9.0,,3.0,,,28.0,19.0,6.4,6.0,,1,,,,,,3.0,1.0,,,,,,,1.0,1.0,,,2.0,,,,,1.0,,,,,
10438011,away,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,,181,38,M,44739,EUR,567388800,M,8,8,True,12.0,8.0,2.0,,5.0,7.0,3.0,5.0,1.0,1.0,,,10.0,14.0,6.1,4.0,,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
10438011,away,Rio Ave,Miguel Baeza,miguel-baeza,M. Baeza,M,8,177,123,M,902051,EUR,954115200,M,15,15,True,11.0,10.0,1.0,,3.0,3.0,7.0,8.0,,3.0,,,10.0,11.0,6.2,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438011,away,Rio Ave,Sávio,savio,Sávio,D,16,175,141,M,866369,EUR,801532800,D,16,16,True,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,10.0,4.0,6.4,1.0,,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10438011,away,Rio Ave,Amine Oudrhiri,amine-oudrhiri,A. Oudrhiri,M,95,184,104,M,374560,EUR,720835200,M,10,10,True,1.0,1.0,,,1.0,1.0,,,,1.0,,,10.0,2.0,6.4,,,0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
10438011,away,Rio Ave,Magrão,magrao,Magrão,G,15,197,176,M,1083070,EUR,958348800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Magrão,,,,,,,,
10438011,away,Rio Ave,Josué Sá,josue-sa,J. Sá,D,3,186,48,M,137982,EUR,708739200,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438011,away,Rio Ave,Ukra,ukra,Ukra,M,,175,54,M,59586,EUR,574473600,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Ukra,,,,,,,,
10438011,away,Rio Ave,Hernâni,hernani,Hernâni,F,27,181,163,M,143587,EUR,682646400,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
