match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_hitWoodwork,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_aerialWon,player_sofascoreId,stat_errorLeadToAShot,stat_outfielderBlock,stat_totalOffside,stat_accurateCross
14053793,home,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176.0,3962,M,1149146,EUR,1118102400,F,11,11,False,39.0,34.0,1.0,1.0,1.0,12.0,12.0,22.0,27.0,5.0,,,5.0,1.0,,,,,84.0,52.0,8.2,7.0,0.389048,205.63360984464,19.0,98.805,28.77,,2,,0.6,1.0,0.19,,Mika Godts,,,2.0,,,2.0,,,0.4777,107.67434453342,7.0,3.0,-0.56,,1.0,5.0,4.0,1.0,1.0,,,,,,,,,,,,,
14053793,home,AFC Ajax,Josip Šutalo,josip-sutalo,J. Šutalo,D,37,190.0,4308,M,954836,EUR,951696000,D,37,37,True,10.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,6.0,,1.0,,1.0,,,,,,15.0,11.0,6.8,1.0,0.00212538,14.105861233562,3.0,-5.25,0.735,,0,,0.05,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,josip.sutalo,,,,
14053793,home,AFC Ajax,Jorthy Mokio,jorthy-mokio,J. Mokio,M,24,182.0,3119,M,1563462,EUR,1204243200,D,24,24,True,12.0,10.0,,,0.0,3.0,3.0,7.0,9.0,3.0,1.0,,1.0,,,,,,15.0,19.0,6.8,3.0,0.0179477,54.459113907509,5.0,34.02,17.955,,0,,0.04,0.09,0.15,,,,,2.0,,,,,1.0,,18.029016861715,1.0,,,,1.0,,,,,3.0,2.0,,,,,,,,,,,
14053793,home,AFC Ajax,Oliver Edvardsen,oliver-valaker-edvardsen,O. Edvardsen,M,17,175.0,591,M,878599,EUR,921801600,F,17,17,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,1.0,,,,,,10.0,2.0,6.5,,3.253e-05,,,,,,0,,0.0,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053793,home,AFC Ajax,Oscar Gloukh,oscar-gloukh,O. Gloukh,M,10,170.0,4711,M,1155158,EUR,1080777600,M,10,10,True,11.0,8.0,1.0,1.0,0.0,1.0,2.0,7.0,9.0,,,,1.0,,,,,,10.0,16.0,6.5,5.0,0.0388518,71.799662796092,8.0,53.865,19.215,,1,,0.0,0.27,-0.01,,Oscar Gloukh,,,2.0,,,,1.0,,0.0842,34.373181610317,2.0,1.0,-0.23,,1.0,1.0,,,,,,,,,,,,,,,,
14053793,home,AFC Ajax,Raúl Moro,raul-moro,R. Moro,M,18,169.0,1584,M,980383,EUR,1039046400,F,7,7,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,,10.0,3.0,6.5,1.0,5.27e-06,20.615270635313,2.0,17.115,11.445,,1,,-0.01,0.28,0.0,,,,,1.0,,,1.0,,,0.1118,14.886854100178,1.0,,-0.52,,,1.0,,,,,,,,,,,,,,,,
14053793,home,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186.0,801,M,2622,EUR,437097600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053793,home,AFC Ajax,Joeri Heerkens,jesse-joeri-heerkens,J. J. Heerkens,G,1,193.0,493,M,1424337,EUR,1147046400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053793,home,AFC Ajax,Mylo van der Lans,mylo-van-der-lans,M. v. d. Lans,D,4,181.0,121,M,1586629,EUR,1176249600,D,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mylo van der Lans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053793,home,AFC Ajax,Lucas Jetten,lucas-jetten,L. Jetten,D,17,166.0,311,M,1586637,EUR,1181174400,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Lucas Jetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053793,home,AFC Ajax,Gerald Alders,gerald-alders,G. Alders,D,3,179.0,240,M,1403075,EUR,1115424000,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Gerald Alders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053793,home,AFC Ajax,Kian Fitz-Jim,kian-fitz-jim,K. Fitz-Jim,M,28,173.0,1158,M,1001945,EUR,1057363200,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053793,home,AFC Ajax,Abdellah Ouazane,abdellah-ouazane,A. Ouazane,M,7,184.0,4544,M,1931396,EUR,1231977600,M,68,68,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Abdellah Ouazane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053793,away,Go Ahead Eagles,Jari De Busser,jari-de-busser,J. D. Busser,G,22,190.0,290,M,837072,EUR,940464000,G,22,22,False,27.0,21.0,8.0,2.0,0.0,20.0,21.0,1.0,6.0,1.0,1.0,,4.0,1.0,1.0,3.0,4.0,,90.0,37.0,8.0,7.0,0.00062854,40.913340400793,7.0,8.715,5.67,1.0039,0,0.3044,0.07,-0.03,-0.21,0.71,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,
14053793,away,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180.0,337,M,794013,EUR,868924800,D,2,2,False,45.0,37.0,4.0,,0.0,17.0,22.0,20.0,23.0,4.0,2.0,,2.0,1.0,,,,,90.0,65.0,6.0,13.0,0.0300575,79.5791691325,12.0,20.58,18.9,,1,,-0.03,0.03,-0.33,,,,1.0,4.0,2.0,,,,2.0,0.0722,,,,0.0,,,,,,,1.0,,3.0,True,1.0,,0.0925,2.0,,,,,
14053793,away,Go Ahead Eagles,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,21,185.0,201,M,891795,EUR,931046400,D,21,21,False,69.0,65.0,2.0,1.0,0.0,39.0,40.0,26.0,29.0,2.0,4.0,1.0,9.0,,,,,,90.0,82.0,6.6,7.0,0.0209068,235.63771716731,33.0,49.98,26.355,,0,,0.16,0.1,-0.31,,,,,3.0,1.0,,,,,,26.355350898821,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,2.0,,,,,1.0,,,,,
14053793,away,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190.0,140,M,793742,EUR,838944000,D,4,4,False,71.0,64.0,4.0,3.0,0.0,40.0,43.0,24.0,28.0,4.0,5.0,,9.0,,,,,,90.0,84.0,6.7,10.0,0.0129331,243.23988735494,31.0,122.64,19.215,,0,,0.2,0.1,-0.17,,,,,5.0,,,,,4.0,,,,1.0,,,1.0,,,,,3.0,3.0,1.0,,,,,1.0,,,1.0,,
14053793,away,Go Ahead Eagles,Aske Adelgaard,aske-adelgaard,A. Adelgaard,D,29,175.0,109,M,1133233,EUR,1068422400,D,29,29,False,23.0,21.0,,,0.0,10.0,10.0,11.0,13.0,1.0,1.0,1.0,1.0,,,,,,67.0,34.0,6.2,6.0,0.0109073,78.905682350844,11.0,61.11,11.865,,0,,-0.06,0.15,-0.21,,,,3.0,2.0,1.0,,,,1.0,,12.546897026755,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,1.0,
14053793,away,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187.0,123,M,932555,EUR,952041600,M,8,8,False,66.0,61.0,6.0,4.0,1.0,29.0,31.0,32.0,35.0,2.0,1.0,,3.0,,,,,,90.0,70.0,6.9,5.0,0.390328,189.67792693787,21.0,57.75,22.68,,0,,-0.05,0.23,-0.02,,,,,1.0,,1.0,,,1.0,,22.709441560725,1.0,4.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,
14053793,away,Go Ahead Eagles,Kenzo Goudmijn,kenzo-goudmijn,K. Goudmijn,M,24,174.0,248,M,916947,EUR,1008633600,M,24,24,False,27.0,22.0,2.0,1.0,0.0,4.0,4.0,18.0,23.0,3.0,2.0,1.0,4.0,,,,,,45.0,36.0,6.3,8.0,0.0146499,108.52128209394,18.0,38.85,18.9,,1,,-0.11,0.2,-0.18,,,,2.0,2.0,1.0,,1.0,,1.0,0.0293,,,,-0.09,,,,,,1.0,,,1.0,,,,,3.0,,,,,
14053793,away,Go Ahead Eagles,Jaden Slory,slory-jaden,J. Slory,M,19,175.0,403,M,1218004,EUR,1115596800,M,19,19,False,11.0,9.0,2.0,1.0,0.0,1.0,2.0,8.0,9.0,3.0,,,3.0,2.0,,,,,45.0,18.0,6.4,6.0,0.0110505,134.31245913525,12.0,44.94,27.405,,0,,0.02,0.07,-0.09,,,,1.0,4.0,,,,,1.0,,,,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,
14053793,away,Go Ahead Eagles,Jakob Breum,jakob-breum,J. Breum,M,7,173.0,868,M,1029724,EUR,1069027200,M,7,7,False,41.0,36.0,3.0,3.0,1.0,11.0,11.0,25.0,30.0,3.0,,,1.0,1.0,,,,,67.0,55.0,7.3,13.0,0.586159,160.68729555951,24.0,9.975,14.07,,1,,0.32,0.12,0.33,,,,4.0,3.0,,1.0,,,,0.0402,,,2.0,0.01,,2.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,,0.11,,,,,,1.0
14053793,away,Go Ahead Eagles,Mathis Suray,mathis-suray,M. Suray,M,17,173.0,318,M,909960,EUR,996105600,M,17,17,False,21.0,17.0,,,0.0,4.0,6.0,13.0,15.0,1.0,,,3.0,,,,,,90.0,29.0,6.2,9.0,0.0284208,132.215885938,14.0,-7.4550000000001,21.0,,0,,-0.1,0.06,-0.18,,,,2.0,5.0,1.0,,,,,,21.676217013123,1.0,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
14053793,away,Go Ahead Eagles,Milan Smit,milan-smit,M. Smit,F,49,191.0,546,M,1199214,EUR,1045094400,F,9,9,False,6.0,4.0,,,0.0,1.0,2.0,3.0,4.0,4.0,,1.0,2.0,3.0,,,,,90.0,19.0,7.6,6.0,0.0486569,32.721180321037,5.0,-6.405,7.455,,3,,0.03,0.33,0.13,,Milan Smit,,,3.0,,,1.0,,2.0,0.389,,,,0.5,,1.0,,,,,1.0,,3.0,,2.0,1.0,0.536,,,,,1.0,
14053793,away,Go Ahead Eagles,Thibo Baeten,thibo-baeten,T. Baeten,F,23,183.0,162,M,964766,EUR,1023148800,F,23,23,True,15.0,14.0,2.0,2.0,0.0,4.0,4.0,10.0,11.0,1.0,2.0,,2.0,1.0,,,,,45.0,29.0,7.6,6.0,0.0543615,187.04315985541,16.0,120.225,17.85,,4,,0.18,0.31,0.15,,,,4.0,6.0,,,2.0,,4.0,0.4096,99.775239889333,5.0,1.0,0.5,,,2.0,,,,,,,,2.0,1.0,1.0734,,,,,,1.0
14053793,away,Go Ahead Eagles,Victor Kaj Edvardsen,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185.0,433,M,841420,EUR,821577600,F,16,16,True,17.0,12.0,1.0,,0.0,5.0,5.0,7.0,12.0,,1.0,,2.0,,,,,,45.0,24.0,6.4,9.0,0.0648505,25.307120386199,6.0,1.68,6.195,,0,,-0.25,0.11,0.2,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053793,away,Go Ahead Eagles,Giovanni van Zwam,giovanni-van-zwam,G. v. Zwam,D,25,185.0,62,M,1119473,EUR,1073001600,D,25,25,True,23.0,21.0,,,0.0,13.0,14.0,8.0,9.0,1.0,1.0,,,,,,,,23.0,27.0,7.3,2.0,0.0040025,59.473486441906,9.0,6.615,3.99,,0,,0.18,0.02,0.51,,Giovanni van Zwam,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,
14053793,away,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177.0,6697,M,1046722,EUR,957052800,D,5,5,True,12.0,7.0,2.0,,0.0,3.0,5.0,4.0,7.0,2.0,,2.0,2.0,1.0,,,,,23.0,20.0,6.8,7.0,0.00183129,31.827878935957,4.0,21.525,9.555,,0,,-0.06,0.06,-0.01,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
14053793,away,Go Ahead Eagles,Luca Plogmann,luca-plogmann,L. Plogmann,G,1,187.0,85,M,877840,EUR,952646400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053793,away,Go Ahead Eagles,Nando Verdoni,nando-verdoni,N. Verdoni,G,33,189.0,34,M,1130708,EUR,1096243200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053793,away,Go Ahead Eagles,Julius Dirksen,julius-dirksen,J. Dirksen,D,26,185.0,74,M,1001943,EUR,1044144000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053793,away,Go Ahead Eagles,Calvin Twigt,calvin-twigt,C. Twigt,M,8,183.0,95,M,1084944,EUR,1043884800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Calvin Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053793,away,Go Ahead Eagles,Yassir Rahmouni,yassir-rahmouni,Y. Rahmouni,M,34,,133,M,2180363,EUR,1150156800,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Yassir Rahmouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053793,away,Go Ahead Eagles,Oskar Siira Sivertsen,oskar-siira-sivertsen,O. S. Sivertsen,M,11,177.0,192,M,1022552,EUR,1076803200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053793,away,Go Ahead Eagles,Richonell Margaret,richonell-margaret,R. Margaret,F,18,191.0,393,M,973716,EUR,968284800,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053793,away,Go Ahead Eagles,Finn Stokkers,finn-stokkers,F. Stokkers,F,27,187.0,69,M,360006,EUR,829785600,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
