match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_height,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_interceptionWon,stat_fouls,captain,stat_wonTackle,stat_totalContest,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_wonContest,stat_goals,stat_shotOffTarget,stat_ownGoals,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceCreated
12765151,home,Larne FC,Jordan McEneff,,,jordan-mceneff,J. McEneff,M,22,42,M,993435,EUR,978912000,F,16,16,False,16.0,9.0,4.0,2.0,0.0,2.0,3.0,9.0,15.0,3.0,4.0,,,,,,76.0,31.0,7.0,9.0,0.136397,0,,183.0,2.0,1.0,1.0,4.0,5.0,2.0,,,1.0,,3.0,,,,,1.0,,,,,2.0,,,,,,,
12765151,home,Larne FC,Sean Graham,,,sean-graham,S. Graham,M,11,10,M,1000782,EUR,974678400,D,11,11,True,4.0,2.0,,,0.0,2.0,2.0,,2.0,1.0,1.0,,,,,,14.0,7.0,6.1,4.0,5.02e-06,0,,173.0,,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12765151,home,Larne FC,Matthew Lusty,,,lusty-matthew,M. Lusty,F,30,14,M,1121633,EUR,1058140800,F,30,30,True,,,,,0.0,,,,,,,,,,,,14.0,4.0,6.4,3.0,,0,,171.0,,2.0,,3.0,1.0,,,,,3.0,1.0,,1.0,,,,,,,,,,,,,,,
12765151,home,Larne FC,Aaron Donnelly,,,aaron-donnelly,A. Donnelly,D,4,6,M,890968,EUR,954115200,D,4,4,True,2.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,,,,,,,,8.0,4.0,6.5,3.0,0.00039346,0,,180.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
12765151,home,Larne FC,Mark Randall,,,mark-randall,M. Randall,M,8,13,M,24813,EUR,622944000,M,8,8,True,6.0,5.0,1.0,,0.0,2.0,2.0,3.0,4.0,,1.0,,,,,,8.0,12.0,6.6,4.0,0.00052321,0,,183.0,,,,2.0,2.0,,,,1.0,1.0,,,,,,3.0,,,,,,1.0,,,,,,
12765151,home,Larne FC,Benji Magee,,,benji-magee,B. Magee,F,14,16,M,1517373,EUR,1021507200,F,14,14,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,0,,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765151,home,Larne FC,Joe Besant,,,joe-besant,J. Besant,G,31,1,M,1936308,EUR,1041379200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765151,home,Larne FC,Conor McKendry,,,conor-mckendry,C. McKendry,M,7,23,M,895568,EUR,908928000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765151,home,Larne FC,Paul O'Neill,,,paul-oneill,P. O'Neill,F,9,49,M,890947,EUR,947203200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765151,away,FC St. Gallen 1879,Lawrence Ati,,,lawrence-ati,L. A. Zigi,G,1,1745,M,791092,EUR,849225600,G,1,1,False,22.0,21.0,6.0,5.0,0.0,20.0,20.0,1.0,2.0,,7.0,,1.0,1.0,,,90.0,25.0,6.6,1.0,0.00025623,0,-0.5271,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765151,away,FC St. Gallen 1879,Hugo Vandermersch,,,hugo-vandermersch,H. Vandermersch,D,28,66,M,988250,EUR,925862400,D,28,28,False,73.0,66.0,6.0,3.0,0.0,17.0,18.0,50.0,60.0,3.0,6.0,,,,,,90.0,95.0,8.1,12.0,0.204157,1,,180.0,5.0,2.0,,3.0,4.0,,,,2.0,,2.0,,1.0,,2.0,1.0,1.0,,0.1976,0.696,1.0,,1.0,,,,,
12765151,away,FC St. Gallen 1879,Abdoulaye Diaby,,,abdoulaye-diaby,A. Diaby,D,15,2320,M,906042,EUR,962668800,D,15,15,False,53.0,44.0,9.0,3.0,0.0,28.0,29.0,16.0,24.0,6.0,3.0,,,,,,90.0,72.0,7.1,12.0,0.0131838,3,,195.0,,2.0,6.0,4.0,8.0,,1.0,,2.0,,,,,,2.0,1.0,1.0,,0.1566,0.1383,,,,2.0,1.0,1.0,,
12765151,away,FC St. Gallen 1879,Albert Vallci,,,albert-vallci,A. Vallci,D,5,115,M,557878,EUR,804643200,D,20,20,False,88.0,74.0,20.0,17.0,0.0,37.0,42.0,37.0,46.0,2.0,5.0,,,,,,90.0,97.0,7.3,16.0,0.0163154,1,,191.0,,2.0,9.0,5.0,10.0,,,,,2.0,1.0,,3.0,,,,,,0.0107,,,,,,,,1.0,
12765151,away,FC St. Gallen 1879,Chima Okoroji,,,chima-okoroji,C. Okoroji,D,36,100,M,800465,EUR,861408000,D,36,36,False,62.0,46.0,10.0,1.0,1.0,21.0,30.0,26.0,39.0,1.0,9.0,,,,,,90.0,88.0,7.0,27.0,0.120686,2,,178.0,7.0,1.0,2.0,4.0,4.0,,,,1.0,1.0,1.0,,2.0,,,1.0,,,0.0375,,1.0,,,2.0,,3.0,,
12765151,away,FC St. Gallen 1879,Lukas Görtler,,,lukas-gortler,L. Görtler,M,16,114,M,174243,EUR,771638400,M,16,16,False,64.0,53.0,6.0,4.0,0.0,15.0,16.0,38.0,50.0,3.0,4.0,,,,,,90.0,88.0,8.3,14.0,0.0719388,1,,186.0,2.0,3.0,1.0,5.0,8.0,,,,2.0,1.0,1.0,1.0,2.0,True,,4.0,1.0,,0.1455,0.2633,,4.0,1.0,,,1.0,,
12765151,away,FC St. Gallen 1879,Mihailo Stevanović,Mihailo Stevanovic,,mihailo-stevanovic,M. Stevanović,M,64,88,M,1047733,EUR,1010102400,M,64,64,False,59.0,48.0,7.0,6.0,0.0,18.0,21.0,30.0,38.0,,4.0,,,,,,90.0,76.0,7.6,12.0,0.107616,1,,185.0,,2.0,4.0,4.0,8.0,,1.0,,3.0,,,2.0,1.0,,2.0,1.0,1.0,,0.0529,0.0201,,1.0,,,,,,
12765151,away,FC St. Gallen 1879,Kevin Csoboth,,,csoboth-kevin,K. Csoboth,M,17,1001,M,879542,EUR,961459200,M,77,77,False,30.0,27.0,,,0.0,11.0,11.0,16.0,20.0,2.0,3.0,,,,,,75.0,44.0,6.7,8.0,0.011269,2,,174.0,1.0,2.0,3.0,4.0,5.0,,,,1.0,4.0,,,3.0,,,1.0,,1.0,0.06,,,1.0,,,,,2.0,
12765151,away,FC St. Gallen 1879,Bastien Toma,,,bastien-toma,B. Toma,M,24,106,M,825858,EUR,930182400,M,24,24,False,33.0,32.0,,,0.0,5.0,5.0,32.0,45.0,,1.0,,,,,,75.0,57.0,7.1,16.0,0.254636,1,,172.0,17.0,2.0,,4.0,,,,,,1.0,,1.0,1.0,,,1.0,,,0.0129,,5.0,,,1.0,,3.0,,
12765151,away,FC St. Gallen 1879,Willem Geubbels,,,willem-geubbels,W. Geubbels,F,9,805,M,877979,EUR,997920000,F,9,9,False,21.0,12.0,1.0,,0.0,3.0,4.0,9.0,21.0,,2.0,,,,,,89.0,37.0,6.5,18.0,0.0128501,1,,185.0,4.0,3.0,,6.0,1.0,,1.0,,,2.0,1.0,1.0,,,,2.0,,1.0,0.0201,,,,,,,,1.0,
12765151,away,FC St. Gallen 1879,Chadrac Akolo,,,chadrac-akolo,C. Akolo,F,,1073,M,553488,EUR,796694400,F,10,10,False,22.0,16.0,,,0.0,9.0,9.0,7.0,13.0,,3.0,,,,,,89.0,38.0,6.8,10.0,0.0138588,4,,172.0,,2.0,,6.0,4.0,,2.0,,,,,,,,,6.0,1.0,,0.2583,0.2931,,4.0,,1.0,,,2.0,
12765151,away,FC St. Gallen 1879,Christian Witzig,,,christian-witzig,C. Witzig,M,7,182,M,929622,EUR,978998400,M,7,7,True,14.0,11.0,3.0,1.0,1.0,5.0,6.0,7.0,9.0,,2.0,,,,,,15.0,19.0,7.6,3.0,0.576178,1,,178.0,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,0.0227,,1.0,,,,,2.0,1.0,1.0
12765151,away,FC St. Gallen 1879,Corsin Konietzke,Corsin Konietzke,,corsin-konietzke,C. Konietzke,M,63,105,M,1470464,EUR,1150848000,M,63,63,True,9.0,6.0,,,0.0,3.0,3.0,3.0,6.0,,2.0,,,,,,15.0,11.0,6.6,4.0,0.00139083,0,,185.0,,1.0,1.0,2.0,2.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12765151,away,FC St. Gallen 1879,Moustapha Cissé,,,moustapha-cisse,M. Cissé,F,14,288,M,1186444,EUR,1063497600,F,11,11,True,,,,,0.0,,,,,,1.0,,,,,,8.0,4.0,6.6,2.0,,1,,182.0,,1.0,,3.0,,,2.0,,,,,,,,,,1.0,1.0,0.0447,0.1209,,,,,,,,
12765151,away,FC St. Gallen 1879,Konrad Faber,,,konrad-faber,K. Faber,D,2,61,M,939622,EUR,878601600,D,22,22,True,1.0,,1.0,,0.0,,,,1.0,,,,,,,,1.0,1.0,,1.0,,0,,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765151,away,FC St. Gallen 1879,Lukas Watkowiak,,,lukas-watkowiak,L. Watkowiak,G,25,37,M,794669,EUR,826070400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765151,away,FC St. Gallen 1879,Gentrit Muslija,Gentrit Muslija,,gentrit-muslija,G. Muslija,G,1,51,M,1417052,EUR,1137628800,G,60,60,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765151,away,FC St. Gallen 1879,Noah Yannick,Yannick Noah,,yannick-noah,Y. Noah,D,14,60,M,1430464,EUR,1078963200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765151,away,FC St. Gallen 1879,Victor Ruiz,,,victor-ruiz,V. Ruiz,M,77,64,M,975496,EUR,752198400,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
