match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_totalClearance,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_totalCross,stat_blockedScoringAttempt,stat_goals,stat_keyPass,stat_shotOffTarget,stat_hitWoodwork,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,captain,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14773702,home,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184.0,194410,M,3306,EUR,566870400.0,F,9,9,False,33.0,29.0,3.0,1.0,0.0,4.0,4.0,,,,90.0,49.0,6.3,0.0769376,75.715444015196,14.0,10.815,7.245,,4,,0.17,0.19,-0.01,,KBenz9,25.0,29.0,1.0,5.0,3.0,2.0,1.0,,1.0,,,1.0,1.0,10.0,0.2068,0.0817,,,-0.57,,,,,,1.0,,3.0,,,1.0,,2.0,2.0,,,,,True,,,,
14773702,home,Al-Ittihad,Ahmed Al-Julaydan,al-julaydan-ahmed,A. Al-Jelidan,D,32,170.0,199,M,1475443,EUR,1078704000.0,D,32,32,True,11.0,9.0,2.0,1.0,0.0,3.0,3.0,,,,21.0,18.0,6.9,0.0778544,9.0350093861058,2.0,8.925,5.46,,0,,0.15,0.01,0.13,,,6.0,8.0,,,1.0,,,,,,1.0,,,6.0,,,,,,,,,,1.0,,,,,5.0,,,1.0,,,1.0,1.0,,,,,,
14773702,home,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000.0,F,22,22,True,12.0,9.0,1.0,,0.0,2.0,3.0,1.0,,,21.0,15.0,6.2,0.00540326,62.207361397367,7.0,25.2,10.29,,1,,-0.31,-0.09,0.0,,,7.0,9.0,,1.0,,1.0,,,1.0,,,,,4.0,0.0135,0.0202,17.217273767934,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
14773702,home,Al-Ittihad,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184.0,1112,M,818779,EUR,752112000.0,F,11,11,True,2.0,2.0,,,0.0,2.0,2.0,,,,8.0,4.0,6.6,9.266e-05,3.270748538179,1.0,-0.21000000000001,-0.21000000000001,,0,,-0.01,-0.12,0.13,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773702,home,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200.0,M,80,80,True,3.0,2.0,1.0,,0.0,1.0,1.0,,,,2.0,4.0,,0.0049506,8.8413384530276,2.0,-1.155,3.36,,0,,,,,,,1.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773702,home,Al-Ittihad,Hamed Abdullah Yousef,abdullah-yousef-hamed,H. A. Yousef,G,47,195.0,674,M,1857290,EUR,1114473600.0,G,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773702,home,Al-Ittihad,Mohammed Al-Absi,mohammed-al-absi,M. Al-Absi,G,50,180.0,125,M,1168640,EUR,1032825600.0,G,50,50,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammed Alabsi,,,,,,,,,,,,,,,,,,,,,,
14773702,home,Al-Ittihad,Mohammed Ali Barnawi,barnawi-mohammed-ali,M. A. Barnawi,D,66,179.0,198,M,1475444,EUR,1123372800.0,D,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773702,home,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400.0,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Awad Al Nashri,,,,,,,,,,,,,,,,,,,,,,
14773702,home,Al-Ittihad,Mohammed Fallatah,mohammed-fallatah,M. Fallatah,M,41,184.0,107,M,1916738,EUR,1184284800.0,M,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammed Fallatah,,,,,,,,,,,,,,,,,,,,,,
14773702,away,Al-Okhdood,Samuel Portugal,samuel,Samuel,G,94,188.0,451,M,552170,EUR,764899200.0,G,94,94,False,30.0,14.0,22.0,6.0,0.0,10.0,13.0,9.0,,7.0,90.0,47.0,7.8,0.00055802,38.805218113088,5.0,14.28,8.82,0.8091,0,0.1504,0.05,0.0,-0.11,0.6,,4.0,17.0,,,,,,,,,,,,17.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,4.0,1.0,3.0,3.0
14773702,away,Al-Okhdood,Ibrahim Ashi,ibrahim-ashi,I. Ashi,M,88,,6,M,2369921,EUR,,D,88,88,False,13.0,10.0,1.0,,0.0,4.0,5.0,2.0,,,90.0,30.0,6.6,0.0428243,64.035158424558,11.0,39.27,7.875,,0,,0.06,0.06,-0.18,,,6.0,8.0,,3.0,6.0,3.0,2.0,,,,3.0,1.0,,8.0,,,,,,Ibrahim Ashi,,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,,,1.0,,,1.0,,,,,,,
14773702,away,Al-Okhdood,Naif Assery,naif-assery,N. Assery,D,15,181.0,16,M,1394760,EUR,982454400.0,D,15,15,False,25.0,17.0,8.0,4.0,0.0,9.0,12.0,2.0,,,90.0,43.0,6.6,0.00197846,68.17701320237,7.0,49.77,15.54,,0,,0.01,0.02,-0.19,,,8.0,13.0,1.0,5.0,8.0,1.0,1.0,,,2.0,4.0,2.0,2.0,8.0,,,,,,Naif Assery,,1.0,7.0,4.0,,2.0,,,,,,,,,,,,,,,,
14773702,away,Al-Okhdood,Koray Günter,koray-gunter,K. Günter,D,22,185.0,219,M,138165,EUR,776995200.0,D,22,22,False,21.0,20.0,1.0,1.0,0.0,19.0,20.0,3.0,,,90.0,31.0,6.5,0.00016335,19.411647331443,4.0,-0.84,2.94,,0,,0.0,0.02,-0.07,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,
14773702,away,Al-Okhdood,Saeed Al-Rabiei,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600.0,D,4,4,False,12.0,10.0,2.0,1.0,0.0,10.0,11.0,2.0,,,45.0,25.0,6.2,7.697e-05,27.247804804446,4.0,-2.31,6.405,,1,,0.05,0.02,-0.29,,,,1.0,1.0,1.0,2.0,,,,,2.0,1.0,,1.0,3.0,0.0216,,,,-0.11,,,,7.0,,1.0,,,,,,,,1.0,,,,,True,,,,
14773702,away,Al-Okhdood,Ali Al-Salem,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800.0,D,3,3,False,23.0,15.0,3.0,,0.0,11.0,16.0,2.0,,,90.0,45.0,6.2,0.0115953,82.836013474695,7.0,66.045,27.93,,0,,-0.04,0.09,-0.29,,,4.0,7.0,1.0,4.0,4.0,1.0,,,,1.0,2.0,1.0,,15.0,,,49.028802995194,2.0,,,,2.0,5.0,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,
14773702,away,Al-Okhdood,Christian Bassogog,christian-bassogog,C. Bassogog,M,13,173.0,2514,M,818218,EUR,813974400.0,M,13,13,False,21.0,15.0,,,1.0,6.0,10.0,6.0,,,79.0,38.0,7.3,0.228435,182.73370617834,16.0,114.24,33.705,,2,,0.2,0.35,-0.09,,,9.0,11.0,,1.0,8.0,6.0,6.0,,,,,2.0,,9.0,0.1317,,114.72913574033,5.0,-0.47,,,,,,2.0,,1.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,,,,,
14773702,away,Al-Okhdood,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600.0,M,17,17,False,17.0,14.0,4.0,1.0,0.0,14.0,14.0,3.0,,,90.0,26.0,7.0,0.0300283,35.701562719552,5.0,16.17,12.6,,0,,0.1,0.04,0.42,,,0.0,3.0,,,1.0,,,,,2.0,1.0,,,4.0,,,,,,,,,2.0,,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,,,,
14773702,away,Al-Okhdood,Juan Pedroza,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600.0,M,18,18,False,35.0,32.0,4.0,3.0,0.0,24.0,24.0,1.0,,,79.0,43.0,6.7,0.00588331,75.89865313032,13.0,15.645,14.385,,0,,0.08,0.06,-0.08,,,8.0,11.0,,7.0,4.0,,,,,,3.0,1.0,1.0,4.0,,,,,,,,2.0,,2.0,,4.0,,1.0,1.0,,,1.0,,,,,,,,,,
14773702,away,Al-Okhdood,Burak Ince,ince-burak,B. Ince,M,11,181.0,342,M,992552,EUR,1074556800.0,M,11,11,False,13.0,11.0,,,0.0,6.0,7.0,2.0,,,79.0,25.0,7.3,0.0250974,73.038212787194,8.0,56.595,30.555,,2,,0.04,0.11,-0.19,,,5.0,6.0,1.0,6.0,4.0,,,,2.0,1.0,1.0,2.0,2.0,5.0,0.2028,0.937,32.321813454693,1.0,0.5,,,1.0,,,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,
14773702,away,Al-Okhdood,Saleh Al Abbas,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,989766,EUR,797904000.0,F,14,14,False,16.0,12.0,1.0,1.0,0.0,9.0,11.0,4.0,,,87.0,29.0,6.4,0.00100123,36.92108247246,5.0,1.995,7.35,,1,,-0.05,0.04,-0.02,,,3.0,5.0,,9.0,5.0,,,,,,2.0,3.0,2.0,7.0,0.1212,,,,-0.25,,,4.0,2.0,1.0,2.0,2.0,1.0,,,,,,1.0,,,,,,,,,
14773702,away,Al-Okhdood,Ghassan Hawsawi,ghassan,G. Hawsawi,D,87,,9,M,1917845,EUR,1044403200.0,D,87,87,True,9.0,8.0,2.0,2.0,0.0,2.0,2.0,1.0,,,45.0,21.0,7.0,0.00325261,3.6885185372992,1.0,2.415,2.415,,0,,0.05,0.01,0.18,,,6.0,7.0,3.0,4.0,6.0,,,,,,3.0,1.0,1.0,5.0,,,,,,Ghassan,,1.0,3.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,
14773702,away,Al-Okhdood,Abdulaziz Al Hatila,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,1521660,EUR,895363200.0,M,12,12,True,3.0,3.0,,,0.0,1.0,1.0,,,,11.0,3.0,6.6,0.00057643,,,,,,0,,0.02,,0.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,Abdulaziz Al Hatila,,,,,,,,,,,,,,,,,,,,,,
14773702,away,Al-Okhdood,Saleh Al-Harthi,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,1182099,EUR,808012800.0,M,20,20,True,2.0,2.0,,,0.0,,,1.0,,,11.0,5.0,6.5,0.00566657,28.876337272857,3.0,28.77,15.435,,0,,-0.06,0.08,0.13,,,2.0,2.0,,2.0,,1.0,,,,,,,,3.0,,,15.444583548934,1.0,,Saleh Al-Harthi,,,,,,,1.0,,1.0,,,,,,,,,,,,,
14773702,away,Al-Okhdood,Mateo Borrell,mateo-borrell,M. Borrell,M,55,174.0,114,M,1980451,EUR,1136073600.0,M,55,55,True,3.0,2.0,,,0.0,2.0,2.0,,,,11.0,6.0,6.6,5.04e-06,6.3414449457517,1.0,-6.09,-6.09,,0,,-0.01,-0.1,0.13,,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,Mateo Borrell,,,2.0,,,,,,,,,,,,,,,,,,,
14773702,away,Al-Okhdood,Mohammed Al Jahif,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,1521471,EUR,912297600.0,M,10,10,True,1.0,1.0,,,0.0,,,1.0,,,8.0,1.0,6.6,0.00088887,7.4169822030257,1.0,6.405,6.405,,0,,-0.01,0.06,0.13,,,1.0,1.0,,,,,,,,,,,,,,,,,,Mohammed Al Jahif,,,,,,,,,,,,,,,,,,,,,,
14773702,away,Al-Okhdood,Rakan Najjar,rakan-najjar,R. Najjar,G,1,187.0,31,M,869271,EUR,801792000.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773702,away,Al-Okhdood,Mohanad Alqaydhi,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800.0,D,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773702,away,Al-Okhdood,Hussain Al Zabdani,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,1521661,EUR,797904000.0,D,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Hussain Al Zabdani,,,,,,,,,,,,,,,,,,,,,,
14773702,away,Al-Okhdood,Saud Salem,saud-salem,S. Salem,M,19,166.0,6,M,1525046,EUR,1123977600.0,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Saud Salem,,,,,,,,,,,,,,,,,,,,,,
