match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_totalTackle,stat_errorLeadToAGoal,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonTackle,stat_expectedGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_totalOffside
12504376,home,Cagliari,Elia Caprile,,,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,25,25,False,33.0,25.0,20.0,12.0,0.0,21.0,22.0,4.0,11.0,1.0,1.0,5.0,1.0,6.0,6.0,90.0,44.0,8.0,8.0,0.00169053,0,1.8992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504376,home,Cagliari,Gabriele Zappa,,,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,False,35.0,21.0,7.0,2.0,0.0,13.0,18.0,9.0,19.0,2.0,1.0,7.0,,,,90.0,56.0,6.9,18.0,0.0274023,0,,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
12504376,home,Cagliari,Yerry Mina,,,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,26,26,False,55.0,48.0,2.0,,0.0,33.0,34.0,15.0,21.0,4.0,2.0,9.0,,,,90.0,74.0,6.5,8.0,0.0326354,0,,,,7.0,,,8.0,,,1.0,1.0,yerrymina,1.0,2.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,
12504376,home,Cagliari,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,6,6,False,36.0,32.0,5.0,1.0,0.0,23.0,23.0,9.0,13.0,2.0,,4.0,,,,90.0,45.0,6.7,5.0,0.00205557,2,,,,3.0,,,5.0,,,1.0,,,2.0,2.0,1.0,,,,1.0,1.0,1.0,0.0461,,,,,,,,
12504376,home,Cagliari,Tommaso Augello,,,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,D,3,3,False,39.0,29.0,6.0,2.0,0.0,10.0,15.0,22.0,39.0,3.0,,3.0,,,,90.0,75.0,6.9,25.0,0.0528012,0,,15.0,3.0,2.0,,,2.0,,1.0,1.0,2.0,,2.0,,2.0,,,,,,1.0,,1.0,,,,,,,
12504376,home,Cagliari,Nadir Zortea,,,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,M,19,19,False,11.0,8.0,1.0,1.0,0.0,4.0,5.0,6.0,10.0,4.0,,1.0,,,,70.0,28.0,6.7,8.0,0.00588368,1,,4.0,2.0,6.0,1.0,1.0,1.0,,,1.0,,,,,2.0,,3.0,2.0,,,,0.1555,2.0,1.0,0.0379,,,,,
12504376,home,Cagliari,Michel Adopo,,,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,False,29.0,21.0,2.0,1.0,0.0,11.0,13.0,10.0,16.0,1.0,,6.0,,,,70.0,36.0,6.7,10.0,0.011592,1,,,,3.0,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,0.0372,1.0,1.0,0.0119,,,,,
12504376,home,Cagliari,Antoine Makoumbou,,,antoine-makoumbou,A. Makoumbou,M,29,186,535,M,920391,EUR,900720000,M,29,29,False,44.0,37.0,3.0,2.0,0.0,19.0,20.0,19.0,25.0,5.0,1.0,2.0,,,,86.0,54.0,6.5,10.0,0.0748072,1,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,2.0,,,1.0,,1.0,2.0,0.0151,2.0,,,,,,,
12504376,home,Cagliari,Alessandro Deiola,,,alessandro-deiola,A. Deiola,M,14,189,280,M,328109,EUR,807235200,M,14,14,False,11.0,9.0,1.0,,0.0,2.0,2.0,7.0,11.0,,,1.0,,,,57.0,15.0,6.5,5.0,0.0065025,0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,
12504376,home,Cagliari,Mattia Felici,,,felici-mattia,M. Felici,M,17,180,329,M,975811,EUR,987465600,M,97,97,False,4.0,3.0,,,0.0,,1.0,3.0,5.0,3.0,,1.0,,,,45.0,12.0,6.5,5.0,0.00322398,0,,2.0,,3.0,2.0,,,,,,,,1.0,,2.0,,1.0,,,,1.0,,,,,,,,,
