match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,injury,from,confirmed
13472874,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
13472874,,,,,90,0.0,,1,,,injuryTime,6.0,,,,,,,,,,,
13472874,,2.0,2.0,,88,,,3,,,goal,,319672556.0,False,regular,850955.0,João Basso,,,,,,
13472874,,,,,86,,,5,,,card,,123673563.0,True,yellow,551348.0,Hyoran,Hyoran,Time wasting,False,,,
13472874,,,,,83,,,8,,,substitution,,124218334.0,True,regular,,,,,,False,,
13472874,,,,,82,,,9,,,card,,123673543.0,False,yellow,949687.0,Álvaro Barreal,Álvaro Barreal,Foul,False,,,
13472874,,2.0,1.0,,79,,,12,,,goal,,319672315.0,False,regular,1656036.0,Gabriel Bontempo,,,,,,
13472874,,,,,78,,,13,,,substitution,,124218313.0,True,regular,,,,,,False,,
13472874,,2.0,0.0,,70,,,21,,,goal,,319672002.0,True,ownGoal,988656.0,Gustavo Caballero,,,,,owngoal,
13472874,,,,,63,,,28,,,substitution,,124218264.0,True,regular,,,,,,False,,
13472874,,,,,46,,,45,,,substitution,,124218182.0,False,regular,,,,,,False,,
13472874,,,,,46,,,45,,,substitution,,124218181.0,False,regular,,,,,,False,,
13472874,,,,,46,,,45,,,substitution,,124218180.0,False,regular,,,,,,False,,
13472874,,,,,46,,,45,,,substitution,,124218179.0,True,injury,,,,,,True,,
13472874,,,,,46,,,45,,,substitution,,124218168.0,True,regular,,,,,,False,,
13472874,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
13472874,,,,,45,5.0,,1,,,card,,123673421.0,False,red,46798.0,Tomás Rincón,Tomás Rincón,Foul,False,,,
13472874,,,,,45,3.0,,1,,,varDecision,,34863.0,False,cardUpgrade,46798.0,Tomás Rincón,,,,,,False
13472874,,,,,45,0.0,,1,,,injuryTime,4.0,,,,,,,,,,,
13472874,,,,,38,,,8,,,card,,123673359.0,True,yellow,2040561.0,Zé Lucas,Zé Lucas,Foul,False,,,
13472874,,,,,29,,,17,,,card,,123673338.0,True,yellow,244589.0,Lucas Lima,Lucas Lima,Foul,False,,,
13472874,,1.0,0.0,,4,,,42,,,goal,,319669790.0,True,regular,994190.0,Derik Lacerda,,,,,,
