match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_goals,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_lastManTackle
12785268,home,Internacional,Anthoni,Anthoni,,anthoni,Anthoni,G,12,191,615,M,1106134,EUR,1011744000,G,24,24,False,29.0,20.0,14.0,5.0,0.0,17.0,18.0,3.0,11.0,2.0,5.0,1.0,1.0,90.0,36.0,5.9,9.0,0.00063116,0,-0.1481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12785268,home,Internacional,Bruno Gomes,,,bruno-gomes,B. Gomes,D,15,175,903,M,995071,EUR,986342400,D,15,15,False,60.0,51.0,6.0,4.0,0.0,20.0,25.0,31.0,37.0,1.0,4.0,,,90.0,86.0,7.5,14.0,0.0702365,2,,2.0,1.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0342,0.0644,,,,,,,,,,,,,,
12785268,home,Internacional,Vitão,,,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,44,44,False,59.0,51.0,6.0,1.0,0.0,36.0,39.0,15.0,20.0,3.0,1.0,,,90.0,73.0,7.6,8.0,0.00469156,3,,,5.0,1.0,6.0,,,,,,2.0,1.0,2.0,1.0,1.0,,,0.2193,0.6992,1.0,1.0,1.0,,,,,,,,,,,
12785268,home,Internacional,Gabriel Mercado,,,gabriel-mercado,G. Mercado,D,25,180,995,M,128376,EUR,543024000,D,25,25,False,65.0,61.0,6.0,4.0,0.0,45.0,46.0,16.0,19.0,2.0,1.0,,,90.0,73.0,7.1,4.0,0.0894999,0,,,2.0,2.0,4.0,,,,,,,,2.0,2.0,,,,,,2.0,,,1.0,1.0,,,,,,,,,
12785268,home,Internacional,Alexandro Bernabei,,,alexandro-bernabei,A. Bernabei,D,26,169,2144,M,989200,EUR,969753600,D,26,26,False,55.0,49.0,4.0,4.0,0.0,25.0,27.0,25.0,30.0,3.0,9.0,,,90.0,84.0,7.4,14.0,0.422931,0,,2.0,,7.0,5.0,2.0,1.0,6.0,4.0,,,1.0,4.0,1.0,1.0,,2.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,
12785268,home,Internacional,Fernando,,,fernando-reges,Fernando,M,,183,1104,M,41837,EUR,554169600,M,5,5,False,55.0,53.0,1.0,,0.0,33.0,33.0,20.0,22.0,3.0,6.0,,,77.0,66.0,6.7,3.0,0.030341,0,,,,5.0,1.0,,1.0,,,,,,2.0,1.0,1.0,,3.0,,,1.0,,,,1.0,,,,,,,,,
12785268,home,Internacional,Thiago Maia,,,thiago-maia,T. Maia,M,29,179,1392,M,358550,EUR,859075200,M,29,29,False,55.0,48.0,4.0,3.0,0.0,16.0,18.0,32.0,38.0,,6.0,,,88.0,64.0,7.2,10.0,0.10525,0,,1.0,3.0,6.0,7.0,1.0,1.0,1.0,,,,,2.0,4.0,4.0,,2.0,,,1.0,,,,1.0,,,1.0,,,,,,
12785268,home,Internacional,Bruno Tabata,,,bruno-tabata,B. Tabata,M,17,175,1114,M,845433,EUR,859680000,M,17,17,False,29.0,26.0,1.0,1.0,1.0,5.0,5.0,22.0,28.0,1.0,4.0,,,77.0,49.0,6.8,11.0,0.230849,2,,4.0,,8.0,5.0,1.0,4.0,1.0,,,,,,3.0,1.0,2.0,1.0,0.0852,,1.0,2.0,,,2.0,1.0,,2.0,,,,,,
12785268,home,Internacional,Alan Patrick,,,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,False,48.0,46.0,,,0.0,13.0,13.0,35.0,44.0,,8.0,,,90.0,80.0,7.9,18.0,0.0782943,3,,9.0,,12.0,5.0,1.0,3.0,5.0,2.0,,3.0,,,1.0,1.0,2.0,2.0,0.2505,1.0269,3.0,,1.0,,3.0,2.0,1.0,,True,1.0,,,,
12785268,home,Internacional,Gabriel Carvalho,,,gabriel-teixeira,G. Carvalho,M,20,168,1272,M,1485218,EUR,1187308800,M,34,34,False,49.0,41.0,3.0,2.0,0.0,14.0,14.0,27.0,37.0,2.0,7.0,,,90.0,74.0,7.2,18.0,0.157293,2,,2.0,1.0,10.0,9.0,1.0,1.0,8.0,4.0,,,,,3.0,3.0,1.0,2.0,0.1905,,2.0,2.0,,,2.0,,2.0,,,,,,,
