match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalContest,stat_goals,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,captain,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12448239,home,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,False,31.0,22.0,14.0,6.0,0.0,17.0,21.0,5.0,10.0,1.0,8.0,2.0,2.0,90.0,41.0,6.4,9.0,0.00143276,0,-0.1595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448239,home,FC Twente,Bart van Rooij,bart-van-rooij,B. v. Rooij,D,28,174,343,M,946506,EUR,990835200,D,28,28,False,73.0,63.0,7.0,5.0,0.0,27.0,31.0,37.0,53.0,1.0,6.0,,,90.0,101.0,7.2,25.0,0.12475,1,,,,11.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0629,0.1437,1.0,,,,,,,,,,,,,,,,,,,
12448239,home,FC Twente,Gustaf Lagerbielke,gustaf-lagerbielke,G. Lagerbielke,D,14,193,475,M,965263,EUR,955324800,D,3,3,False,55.0,48.0,5.0,3.0,0.0,26.0,29.0,22.0,26.0,6.0,8.0,,,90.0,69.0,6.7,9.0,0.0117366,2,,,,,,2.0,4.0,3.0,8.0,,4.0,3.0,2.0,1.0,0.1665,,,1.0,1.0,,,,,,,,,,,,,,,,,
12448239,home,FC Twente,Max Bruns,max-bruns,M. Bruns,D,38,186,104,M,1091627,EUR,1036540800,D,38,38,False,53.0,51.0,5.0,4.0,0.0,27.0,28.0,24.0,25.0,3.0,5.0,,,71.0,60.0,6.5,2.0,0.0159931,0,,Max Bruns,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
12448239,home,FC Twente,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,False,55.0,39.0,13.0,6.0,0.0,18.0,20.0,25.0,44.0,3.0,4.0,,,90.0,82.0,7.9,24.0,0.196368,1,,,,9.0,4.0,,3.0,1.0,4.0,1.0,,,2.0,,0.1074,0.691,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12448239,home,FC Twente,Youri Regeer,youri-regeer,Y. Regeer,M,6,177,742,M,996940,EUR,1061164800,M,8,8,False,58.0,54.0,3.0,3.0,0.0,17.0,18.0,37.0,40.0,1.0,3.0,,,90.0,71.0,7.1,6.0,0.0601124,1,,,,,,3.0,1.0,7.0,5.0,1.0,3.0,2.0,1.0,2.0,0.0165,0.1712,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
12448239,home,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,False,63.0,56.0,7.0,6.0,0.0,22.0,24.0,39.0,49.0,,7.0,,,77.0,85.0,7.5,14.0,0.237711,4,,,,10.0,5.0,1.0,1.0,3.0,5.0,,2.0,2.0,1.0,,0.1118,,3.0,,4.0,,2.0,,,1.0,1.0,,2.0,,,,,,,,,
12448239,home,FC Twente,Mitchell van Bergen,mitchell-van-bergen,M. v. Bergen,F,7,170,248,M,827662,EUR,935712000,M,7,7,False,29.0,25.0,,,0.0,8.0,9.0,20.0,30.0,,5.0,,,77.0,51.0,7.5,14.0,0.185156,2,,,,10.0,3.0,,,1.0,5.0,1.0,1.0,,2.0,,0.2584,0.0575,3.0,,1.0,,3.0,,2.0,,,,2.0,,,,,,,,,
12448239,home,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,False,23.0,19.0,4.0,2.0,1.0,11.0,11.0,8.0,12.0,,1.0,,,85.0,33.0,7.7,9.0,0.485945,2,,,,,,1.0,,6.0,,2.0,,,2.0,1.0,0.3526,0.4658,4.0,,,1.0,1.0,1.0,,1.0,2.0,,,1.0,1.0,,,,,,,
12448239,home,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,35193,EUR,601862400,M,9,9,False,23.0,19.0,2.0,1.0,0.0,5.0,8.0,14.0,16.0,,4.0,,,71.0,37.0,7.7,6.0,0.0558904,5,,,,1.0,,2.0,5.0,2.0,9.0,1.0,3.0,2.0,1.0,,0.2842,0.1662,1.0,3.0,1.0,1.0,,,1.0,,,,,,,True,,,,,,
