match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalTackle,stat_wonTackle,captain,stat_accurateCross,player_firstName,player_lastName,stat_hitWoodwork,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_goals,stat_totalOffside,stat_ownGoals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
12530781,home,Sivasspor,Garry Rodrigues,garry-rodrigues,G. Rodrigues,M,173.0,946,M,787429,EUR,659664000,F,24,24,False,11.0,10.0,,,0.0,2.0,2.0,8.0,9.0,2.0,5.0,4.0,,,2.0,,2.0,,,,63.0,24.0,6.6,10.0,0.0142939,2,,10,,1.0,3.0,,,5.0,,,2.0,,,1.0,0.511,1.7267,1.0,,,,,,,,,,1.0,1.0,1.0,,,,
12530781,home,Sivasspor,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,185.0,168,M,800458,EUR,811036800,M,80,80,True,4.0,3.0,,,0.0,,,3.0,4.0,,1.0,1.0,1.0,1.0,,,1.0,,,,27.0,9.0,6.3,1.0,0.00245348,1,,11,,,,,,,,,1.0,,,,0.2468,0.1242,1.0,,,,,,,,,,,,,,,,
12530781,home,Sivasspor,Achilleas Poungouras,achilleas-poungouras,A. Poungouras,D,187.0,79,M,783466,EUR,818812800,D,44,44,True,13.0,11.0,1.0,,0.0,7.0,8.0,4.0,5.0,,,,,,,,,,,,12.0,13.0,6.3,2.0,0.00289485,0,,15,,,,,,,,,,,,,,,,,,,,Achilleas,Poungouras,,,,,,,,,,
12530781,home,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,182.0,28,M,138312,EUR,568339200,D,58,58,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,,,,3.0,2.0,,,1.99e-05,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12530781,home,Sivasspor,Oguzhan Aksoy,oguzhan-aksoy,O. Aksoy,M,,9,M,1640657,EUR,1164326400,F,25,25,True,1.0,,,,0.0,,,,1.0,,1.0,,1.0,,2.0,,,,,,2.0,1.0,,1.0,,0,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530781,home,Sivasspor,Muhammed Sinan Kaya,muhammed-sinan-kaya,M. S. Kaya,F,,29,M,1655216,EUR,1153785600,M,66,66,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,2.0,5.0,,2.0,1.221e-05,0,,66,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530781,home,Sivasspor,Đorđe Nikolić,dorde-nikolic,Đ. Nikolić,G,195.0,79,M,797144,EUR,860889600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530781,home,Sivasspor,Emirhan Başyiğit,emirhan-basyigit,E. Başyiğit,D,190.0,94,M,1149004,EUR,1114387200,D,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,Emirhan Basyigit,,,,,,,,,,,
12530781,home,Sivasspor,Azizbek Turgunboev,azizbek-turgunboev,A. Turgunboev,M,173.0,1143,M,971572,EUR,780969600,M,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530781,home,Sivasspor,Bekir Turaç Böke,turac-boke,B. T. Böke,F,190.0,68,M,997681,EUR,929923200,F,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530781,home,Sivasspor,Emre Gökay,emre-gokay,E. Gökay,F,181.0,137,M,1393928,EUR,1140220800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,19,,,,,,,,,,,,,,,,,,,,Emre Gökay,,,,,,,,,,,
12530781,away,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,190.0,61,M,213542,EUR,780710400,G,1,1,False,12.0,8.0,6.0,2.0,0.0,7.0,8.0,1.0,4.0,,,,,1.0,5.0,,,4.0,4.0,,90.0,24.0,6.4,4.0,0.00066015,0,-1.1735,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
12530781,away,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,179.0,949,M,595396,EUR,780019200,D,11,11,False,55.0,43.0,9.0,7.0,0.0,17.0,18.0,26.0,42.0,2.0,6.0,6.0,,2.0,5.0,,1.0,,,,90.0,78.0,6.5,21.0,0.0466974,1,,25,5.0,1.0,2.0,,,1.0,1.0,1.0,,,,2.0,0.2946,,1.0,3.0,3.0,,,,,,1.0,,,,,,,,
12530781,away,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,180.0,183,M,332963,EUR,769564800,D,3,3,False,28.0,27.0,2.0,1.0,0.0,15.0,15.0,12.0,13.0,,4.0,2.0,1.0,5.0,1.0,,1.0,,,,86.0,39.0,5.9,1.0,0.00277758,0,,3,,1.0,,,1.0,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,
12530781,away,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,183.0,103,M,68228,EUR,687571200,D,4,4,False,39.0,34.0,5.0,1.0,0.0,30.0,31.0,4.0,8.0,1.0,3.0,2.0,1.0,7.0,4.0,,,,,,90.0,51.0,6.2,5.0,0.00101163,0,,,,2.0,,,1.0,,,,,,2.0,,,,,1.0,1.0,True,,,,,,,,,,,,,
12530781,away,Kayserispor,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,182.0,94,M,39847,EUR,629164800,D,33,33,False,36.0,30.0,4.0,1.0,0.0,16.0,17.0,15.0,24.0,1.0,4.0,2.0,,5.0,4.0,,,,,,90.0,56.0,6.2,11.0,0.0190972,1,,3,5.0,3.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,0.077,,,1.0,1.0,,1.0,,,,,,,,,,,,
12530781,away,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,186.0,411,M,803869,EUR,760924800,M,6,6,False,27.0,19.0,3.0,1.0,0.0,9.0,13.0,10.0,14.0,,1.0,1.0,,3.0,1.0,,,,,,45.0,36.0,6.4,8.0,0.00508777,0,,24,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12530781,away,Kayserispor,Kartal Kayra Yılmaz,kartal-kayra-yilmaz,K. K. Yılmaz,M,177.0,1057,M,966811,EUR,973296000,M,8,8,False,57.0,48.0,9.0,5.0,1.0,24.0,24.0,26.0,38.0,,3.0,1.0,1.0,,4.0,,,,,,90.0,66.0,7.3,13.0,0.322679,1,,17,5.0,1.0,,3.0,,1.0,4.0,,1.0,,,2.0,0.0423,0.0323,,,,,2.0,,,,1.0,1.0,,,,,,,
12530781,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,172.0,61,M,781408,EUR,822268800,M,28,28,False,18.0,13.0,1.0,,0.0,6.0,6.0,7.0,12.0,1.0,3.0,2.0,,,1.0,,,,,,45.0,23.0,6.5,5.0,0.0141087,1,,28,,2.0,,,,,1.0,1.0,,,,1.0,0.0325,,,,,,,,,,1.0,1.0,,,,,,,
12530781,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,176.0,326,M,344009,EUR,771984000,M,7,7,False,22.0,17.0,,,0.0,7.0,7.0,11.0,18.0,2.0,9.0,2.0,,1.0,3.0,,1.0,,,,88.0,40.0,6.4,11.0,0.907565,4,,7,3.0,4.0,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,,2.0,0.4434,0.0316,1.0,,,,1.0,,,,2.0,,,,,,,,
12530781,away,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,172.0,381,M,859748,EUR,763344000,M,20,20,False,14.0,12.0,,,0.0,3.0,4.0,9.0,11.0,1.0,3.0,4.0,,1.0,1.0,,2.0,,,,71.0,27.0,6.8,6.0,0.143655,1,,20,1.0,,,,1.0,2.0,1.0,1.0,,,,2.0,0.1641,,,1.0,1.0,,,,,,1.0,,,,,,,,
12530781,away,Kayserispor,Stéphane Bahoken,stephane-bahoken,S. Bahoken,F,185.0,234,M,153220,EUR,707011200,F,13,13,False,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,2.0,1.0,,,,,,,,,23.0,5.0,4.0,1.0,0.00044107,0,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
12530781,away,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,169.0,85,M,984096,EUR,928195200,M,79,79,True,30.0,28.0,,,0.0,17.0,18.0,11.0,12.0,,2.0,2.0,1.0,,3.0,,1.0,,,,45.0,35.0,6.6,2.0,0.00518047,0,,79,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,
12530781,away,Kayserispor,Duckens Nazon,duckens-nazon,D. Nazon,F,181.0,19636,M,796023,EUR,765676800,F,9,9,True,10.0,10.0,,,0.0,3.0,3.0,7.0,7.0,1.0,,7.0,,,2.0,,2.0,,,,45.0,21.0,7.6,1.0,0.0541508,4,,9,,,,,,,,1.0,1.0,2.0,,,0.746,0.9756,1.0,1.0,1.0,,,,,,3.0,3.0,,1.0,,,,,nazon
12530781,away,Kayserispor,Aylton Boa Morte,aylton-boa-morte,A. B. Morte,M,182.0,83,M,883918,EUR,748742400,F,70,70,True,5.0,3.0,,,0.0,,,4.0,6.0,,,2.0,,,1.0,,,,,,19.0,11.0,7.3,3.0,0.0207513,2,,10,1.0,,,,,,1.0,,2.0,,,,1.0066,1.521,1.0,,,,1.0,,,,2.0,2.0,,1.0,,,,,
12530781,away,Kayserispor,Majid Hosseini,majid-hosseini,M. Hosseini,D,187.0,803,M,359332,EUR,835228800,D,5,5,True,4.0,4.0,,,0.0,4.0,4.0,,,,1.0,,1.0,,,,,,,,2.0,5.0,,,4.412e-05,0,,5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12530781,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,185.0,235,M,825850,EUR,923529600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530781,away,Kayserispor,Batuhan Özgan,batuhan-ozgan,B. Özgan,D,182.0,9,M,1858304,EUR,1167955200,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,35,,,,,,,,,,,,,,,,,,,,Batuhan Özgan,,,,,,,,,,,
12530781,away,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,182.0,95,M,1215110,EUR,1125014400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,55,,,,,,,,,,,,,,,,,,,,Baran Ali Gezek,,,,,,,,,,,
12530781,away,Kayserispor,Mehdi Bourabia,mehdi-bourabia,M. Bourabia,M,183.0,403,M,98003,EUR,681523200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530781,away,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,186.0,87,M,1088715,EUR,1074384000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530781,away,Kayserispor,Nurettin Korkmaz,korkmaz-nurettin,N. Korkmaz,F,172.0,36,M,976993,EUR,1025136000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
