match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_goalAssist,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_dispossessed,stat_goals,stat_totalOffside,stat_errorLeadToAShot,stat_goodHighClaim,stat_lastManTackle,stat_bigChanceMissed,player_sofascoreId,stat_hitWoodwork
11388417,home,Go Ahead Eagles,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,623,M,803034,EUR,891388800,G,1,1,False,50.0,33.0,27.0,10.0,29.0,32.0,4.0,18.0,11.0,1.0,2.0,5.0,90.0,60.0,6.5,17.0,0.00344706,0,-1.2189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388417,home,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,27.0,18.0,9.0,3.0,10.0,13.0,10.0,20.0,5.0,,,,90.0,48.0,6.1,16.0,0.0689199,2,,,,6.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.147,0.0138,1.0,,,,,,,,,,,,,,,,,,,,
11388417,home,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,False,34.0,29.0,6.0,3.0,18.0,20.0,11.0,14.0,5.0,,,,84.0,39.0,6.4,5.0,0.00393636,1,,,,,,,,1.0,,,,,,,,0.1011,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
11388417,home,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,4,4,False,62.0,52.0,11.0,7.0,37.0,42.0,15.0,20.0,6.0,,,,90.0,74.0,6.9,10.0,0.0736135,1,,,,,,2.0,2.0,5.0,,1.0,1.0,1.0,,1.0,,0.2215,,1.0,1.0,,2.0,,,2.0,2.0,,,,,,,,,,,,,
11388417,home,Go Ahead Eagles,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,False,34.0,26.0,6.0,2.0,15.0,17.0,11.0,22.0,3.0,,,,90.0,54.0,6.7,14.0,0.034403,0,,,,5.0,,,1.0,3.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,2.0,1.0,1.0,1.0,True,,,,,,,,,,,,
11388417,home,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,False,39.0,36.0,8.0,7.0,14.0,15.0,22.0,24.0,11.0,,,,90.0,46.0,6.8,3.0,0.184425,0,,,,,,1.0,4.0,,2.0,,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,
11388417,home,Go Ahead Eagles,Philippe Rommens,philippe-rommens,P. Rommens,M,88,175,233,M,606190,EUR,872035200,M,10,10,False,24.0,18.0,2.0,1.0,8.0,12.0,12.0,20.0,2.0,,,,45.0,38.0,6.8,12.0,0.109742,1,,,,8.0,2.0,,,,,,,1.0,,,,0.0362,,2.0,,,,,1.0,,,,,,,,,,,,,,,
11388417,home,Go Ahead Eagles,Bobby Adekanye,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,M,11,11,False,13.0,8.0,1.0,,2.0,4.0,8.0,11.0,2.0,,,,85.0,32.0,7.0,11.0,0.274926,4,,,,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,,2.0,,0.2396,,1.0,,1.0,,,,,,,1.0,1.0,5.0,,,,,,,,,
11388417,home,Go Ahead Eagles,Willum Thor Willumsson,willum-thor-willumsson,W. T. Willumsson,M,19,193,297,M,978823,EUR,909100800,M,18,18,False,26.0,19.0,2.0,1.0,10.0,11.0,9.0,15.0,7.0,,,,90.0,41.0,7.0,12.0,0.074076,3,,,,,,3.0,5.0,3.0,1.0,,,1.0,2.0,1.0,,0.157,0.598,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,4.0,1.0,,,,,,,,
11388417,home,Go Ahead Eagles,Oliver Edvardsen,oliver-valaker-edvardsen,O. Edvardsen,M,17,175,591,M,878599,EUR,921801600,M,23,23,False,11.0,7.0,1.0,,2.0,5.0,5.0,7.0,3.0,,,,69.0,31.0,7.5,9.0,0.00913809,2,,,,1.0,,1.0,4.0,8.0,1.0,3.0,2.0,,2.0,4.0,1.0,0.5123,0.6778,,1.0,,1.0,,1.0,1.0,,,,,2.0,,1.0,,,,,,,
11388417,home,Go Ahead Eagles,Thibo Baeten,thibo-baeten,T. Baeten,F,23,183,162,M,964766,EUR,1023148800,F,32,32,False,10.0,5.0,,,2.0,2.0,3.0,9.0,,,,,68.0,19.0,6.4,12.0,0.00308682,0,,,,1.0,,2.0,4.0,2.0,,,,,,,2.0,,,,2.0,,,,,,,,,,5.0,1.0,,2.0,,,,,,
11388417,home,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,True,17.0,11.0,1.0,,5.0,6.0,6.0,11.0,4.0,,,,45.0,31.0,6.6,9.0,0.00973257,0,,,,,,2.0,6.0,4.0,3.0,1.0,,,,,,,,1.0,,,,,,4.0,3.0,,,,2.0,,,,,,,,,
11388417,home,Go Ahead Eagles,Victor Kaj Edvardsen,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185,433,M,841420,EUR,821577600,F,16,16,True,3.0,2.0,,,1.0,1.0,2.0,4.0,,,,,22.0,6.0,6.5,3.0,0.0489557,0,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
11388417,home,Go Ahead Eagles,Jakob Breum,jakob-breum,J. Breum,M,7,173,868,M,1029724,EUR,1069027200,F,29,29,True,6.0,4.0,,,2.0,2.0,5.0,9.0,1.0,,,,21.0,20.0,7.0,6.0,0.27515,1,,,,5.0,3.0,,1.0,,,1.0,,,1.0,,,0.0229,0.4094,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,
11388417,home,Go Ahead Eagles,Finn Stokkers,finn-stokkers,F. Stokkers,F,27,187,69,M,360006,EUR,829785600,F,27,27,True,4.0,1.0,,,,,1.0,4.0,,,,,10.0,5.0,6.7,3.0,0.00014063,1,,,,,,3.0,3.0,1.0,,,,1.0,,,,0.0661,,,1.0,,,,,,,,,,,,,,,,,,,
11388417,home,Go Ahead Eagles,Søren Tengstedt,soren-tengstedt,S. Tengstedt,M,10,187,88,M,987647,EUR,962323200,F,7,7,True,,,,,,,,,,,,,9.0,,6.4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388417,home,Go Ahead Eagles,Sven Jansen,sven-jansen,S. Jansen,G,30,192,44,M,1090199,EUR,1098403200,G,30,30,True,,,,,,,,,,,,,,,,,,0,,Sven Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388417,home,Go Ahead Eagles,Erwin Mulder,erwin-mulder,E. Mulder,G,,193,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388417,home,Go Ahead Eagles,Jamal Amofa,jamal-amofa,J. Amofa,D,6,185,110,M,1049653,EUR,911952000,D,25,25,True,,,,,,,,,,,,,,,,,,0,,Jamal Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388417,home,Go Ahead Eagles,Luca Everink,luca-everink,L. Everink,D,36,179,80,M,1014260,EUR,981676800,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388417,home,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177,6697,M,1046722,EUR,957052800,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388417,home,Go Ahead Eagles,Xander Blomme,xander-blomme,X. Blomme,M,16,172,76,M,997161,EUR,1024617600,M,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388417,away,Feyenoord,Justin Bijlow,bijlow-justin,J. Bijlow,G,16,190,1386,M,556696,EUR,885427200,G,1,1,False,44.0,37.0,20.0,13.0,35.0,38.0,2.0,6.0,15.0,,2.0,5.0,90.0,60.0,7.9,7.0,0.00083348,0,0.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,
11388417,away,Feyenoord,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,D,4,4,False,64.0,61.0,1.0,,28.0,30.0,33.0,34.0,8.0,,,,90.0,79.0,7.0,7.0,0.182587,0,,,,,,1.0,2.0,2.0,,2.0,1.0,,,,,,,3.0,,,1.0,,,1.0,1.0,,,,2.0,,,,,,1.0,,,
11388417,away,Feyenoord,Gernot Trauner,gernot-trauner,G. Trauner,D,18,183,610,M,121588,EUR,701481600,D,18,18,False,61.0,59.0,4.0,2.0,50.0,52.0,9.0,9.0,1.0,,,,74.0,72.0,6.9,3.0,0.00799223,1,,,,,,,1.0,5.0,1.0,,,1.0,,1.0,,0.1952,,,2.0,,4.0,,1.0,2.0,1.0,True,,,1.0,,,,,,,1.0,,
11388417,away,Feyenoord,Thomas Beelen,thomas-beelen,T. Beelen,D,3,190,421,M,1127916,EUR,992217600,D,3,3,False,84.0,74.0,4.0,2.0,66.0,69.0,8.0,15.0,8.0,,,,90.0,103.0,7.0,10.0,0.00460618,0,,,,,,4.0,5.0,6.0,,2.0,2.0,,,,1.0,,,,3.0,,10.0,1.0,,1.0,,,,,,,,,,,,,,
11388417,away,Feyenoord,Dávid Hancko,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,63.0,55.0,6.0,3.0,39.0,41.0,16.0,25.0,6.0,,,,90.0,82.0,7.3,13.0,0.0310082,2,,,,3.0,,,3.0,4.0,1.0,2.0,2.0,2.0,,1.0,2.0,0.1103,,,1.0,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,
11388417,away,Feyenoord,Antoni Milambo,antoni-milambo,A. Milambo,M,17,179,1574,M,1126692,EUR,1112486400,M,27,27,False,22.0,20.0,2.0,2.0,10.0,12.0,10.0,10.0,,,,,45.0,29.0,6.4,5.0,0.114441,2,,Antoni,Milambo,,,,2.0,,,1.0,,,,,1.0,0.0751,,1.0,,2.0,,,,,,,,,2.0,,,,,,,,,
11388417,away,Feyenoord,Ramiz Zerrouki,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,6,6,False,64.0,52.0,4.0,1.0,33.0,39.0,19.0,25.0,4.0,,,,90.0,82.0,6.9,14.0,0.0264665,0,,,,,,,2.0,7.0,,1.0,1.0,,,,1.0,,,,5.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,rramizz_,
11388417,away,Feyenoord,Quinten Timber,quinten-timber,Q. Timber,M,27,177,8611,M,959805,EUR,992736000,M,8,8,False,36.0,28.0,2.0,2.0,6.0,7.0,22.0,29.0,6.0,,,,90.0,55.0,6.8,18.0,0.2083,1,,,,,,,3.0,2.0,,1.0,,1.0,,2.0,1.0,0.0358,,1.0,,,1.0,,,,,,,,7.0,2.0,,,,,,,,
11388417,away,Feyenoord,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180,7047,M,1400106,EUR,1090454400,F,19,19,False,29.0,18.0,5.0,,5.0,6.0,13.0,25.0,2.0,,,,73.0,39.0,7.1,16.0,0.150662,2,,,,2.0,,,6.0,1.0,2.0,1.0,,,1.0,,3.0,0.0455,0.0774,3.0,1.0,1.0,1.0,,,,,,1.0,,2.0,,,,,,,,minteh01,
11388417,away,Feyenoord,Ayase Ueda,ueda-ayase,A. Ueda,F,9,182,7469,M,985823,EUR,904262400,F,9,9,False,20.0,13.0,1.0,1.0,6.0,9.0,7.0,11.0,2.0,,,,78.0,32.0,7.9,10.0,0.0284189,4,,,,,,,1.0,3.0,1.0,,,,4.0,,,0.3491,1.2172,1.0,3.0,,2.0,,,,,,,,3.0,,1.0,,,,,1.0,bee18,
11388417,away,Feyenoord,Luka Ivanušec,luka-ivanusec,L. Ivanušec,F,18,175,3285,M,822462,EUR,912038400,F,17,17,False,37.0,30.0,4.0,2.0,10.0,14.0,22.0,26.0,6.0,,,,85.0,50.0,8.4,10.0,0.22352,2,,,,3.0,2.0,,2.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,,0.302,0.4036,3.0,,,,,,2.0,2.0,,,2.0,1.0,,1.0,,,,,,LukaIvanusec,1.0
11388417,away,Feyenoord,Calvin Stengs,calvin-stengs,C. Stengs,M,23,187,1733,M,857480,EUR,913939200,M,10,10,True,13.0,11.0,1.0,1.0,4.0,5.0,7.0,9.0,1.0,,,,45.0,22.0,7.1,7.0,0.175422,1,,,,1.0,,,2.0,2.0,,2.0,2.0,1.0,,,2.0,0.0531,,2.0,,,,,,,,,1.0,,3.0,,,2.0,,,,,,
11388417,away,Feyenoord,Thomas Van den Belt,thomas-van-den-belt,T. V. d. Belt,M,20,181,290,M,945233,EUR,992822400,M,16,16,True,9.0,7.0,,,4.0,4.0,3.0,5.0,1.0,,,,17.0,12.0,6.7,3.0,0.00749121,1,,,,,,1.0,1.0,2.0,,,,,,,,0.0382,,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,
11388417,away,Feyenoord,Bart Nieuwkoop,bart-nieuwkoop,B. Nieuwkoop,D,2,180,338,M,797279,EUR,826156800,D,2,2,True,10.0,6.0,3.0,,5.0,7.0,1.0,3.0,3.0,,,,16.0,15.0,6.5,5.0,0.00336521,0,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
