match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,player_height,stat_outfielderBlock,stat_fouls,captain,stat_aerialLost,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt
13444503,home,Inter Miami CF II,Matias Marin,Matias,Marin,matias-marin,M. Marin,G,5,M,2063377,EUR,1191715200.0,G,61,61,False,41.0,35.0,14.0,8.0,0.0,32.0,34.0,3.0,7.0,1.0,2.0,7.0,1.0,1.0,3.0,4.0,1.0,90.0,51.0,6.3,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13444503,home,Inter Miami CF II,Alejo Ristano Castro,Alejo Ristano,Castro,alejo-ristano-castro,A. R. Castro,D,11,M,1881865,EUR,1113955200.0,D,53,53,False,27.0,16.0,3.0,1.0,0.0,14.0,18.0,2.0,9.0,10.0,1.0,2.0,,,,,,90.0,56.0,6.6,18.0,0,53,3.0,3.0,4.0,2.0,1.0,4.0,3.0,2.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,
13444503,home,Inter Miami CF II,Tyler Hall,Tyler Hall,,hall-tyler,T. Hall,D,563,M,1468926,EUR,1139097600.0,D,26,26,False,43.0,37.0,6.0,3.0,0.0,31.0,34.0,6.0,9.0,6.0,1.0,5.0,,4.0,,,,90.0,54.0,6.7,7.0,0,26,,1.0,2.0,,1.0,,,,1.0,,,,178.0,2.0,1.0,,,,,,,,,,
13444503,home,Inter Miami CF II,Giovanni  Ferraina Marchetti,Giovanni ,Ferraina Marchetti,giovanni-ferraina-marchetti,G. F. Marchetti,D,45,M,1881864,EUR,1073001600.0,D,94,94,False,88.0,74.0,11.0,7.0,0.0,58.0,66.0,16.0,22.0,4.0,4.0,8.0,,,,,,90.0,98.0,6.6,15.0,0,94,,1.0,4.0,2.0,,,,,3.0,1.0,1.0,,,,,True,2.0,,,,,,,,
13444503,home,Inter Miami CF II,Samuel Basabe,,,samuel-basabe,S. Basabe,D,16,M,1819945,EUR,1108166400.0,D,51,51,False,45.0,39.0,2.0,1.0,1.0,29.0,32.0,10.0,13.0,6.0,1.0,1.0,,3.0,,,,90.0,62.0,6.7,10.0,0,,3.0,2.0,8.0,2.0,1.0,1.0,,,1.0,1.0,,,,,2.0,,2.0,1.0,1.0,1.0,,,,,
13444503,home,Inter Miami CF II,Ricardo Montenegro,,,montenegro-ricardo,R. Montenegro,M,38,M,1824277,EUR,1095897600.0,M,69,69,False,58.0,46.0,5.0,3.0,1.0,32.0,37.0,14.0,21.0,3.0,3.0,8.0,,1.0,,,,77.0,71.0,7.2,14.0,0,69,1.0,,2.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,178.0,,,,,1.0,1.0,1.0,,,,,
13444503,home,Inter Miami CF II,Bailey Sparks,Bailey Sparks,,bailey-sparks,B. Sparks,M,52,M,1048070,EUR,1041206400.0,M,83,83,False,64.0,57.0,7.0,4.0,1.0,37.0,38.0,20.0,26.0,2.0,2.0,4.0,,,,,,78.0,75.0,6.9,11.0,0,83,,,5.0,1.0,1.0,3.0,2.0,3.0,,,2.0,,182.0,,1.0,,1.0,,,1.0,,,,,
13444503,home,Inter Miami CF II,Idoh Zeltzer-Zubida,,,idoh-zeltzer-zubida,I. Zeltzer-Zubida,M,48,M,1856385,EUR,1122940800.0,M,47,47,False,27.0,22.0,1.0,1.0,0.0,9.0,10.0,13.0,17.0,3.0,1.0,2.0,,,,,,90.0,43.0,7.2,11.0,3,47,1.0,,6.0,4.0,,2.0,1.0,,2.0,,1.0,,173.0,,1.0,,,,,,1.0,2.0,1.0,,
13444503,home,Inter Miami CF II,Cristian  Ortiz,Cristian ,Ortiz,cristian-ortiz,C. Ortiz,F,14,M,1892461,EUR,1132012800.0,M,92,92,False,12.0,10.0,2.0,,0.0,2.0,3.0,8.0,9.0,3.0,,,,2.0,,,,45.0,21.0,6.5,6.0,0,92,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,
13444503,home,Inter Miami CF II,Alejandro Flores,,,alejandro-flores,A. Flores,M,9,M,1820028,EUR,1146700800.0,M,79,79,False,13.0,11.0,1.0,,0.0,2.0,3.0,9.0,10.0,3.0,,,,1.0,,,,45.0,20.0,6.5,5.0,1,79,,1.0,3.0,1.0,,2.0,,,2.0,1.0,,,,,,,,,,,,1.0,,,
13444503,home,Inter Miami CF II,Yuval Cohen,Yuval Cohen,,yuval-cohen,Y. Cohen,F,33,M,1193918,EUR,1131667200.0,F,90,90,False,17.0,15.0,1.0,,0.0,7.0,7.0,8.0,10.0,3.0,,3.0,,1.0,,,,89.0,33.0,8.7,9.0,4,90,3.0,,4.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,,1.0,,,1.0,1.0,3.0,2.0,,
13444503,home,Inter Miami CF II,Jack Pymm,,,jack-pymm,J. Pymm,M,8,M,1824279,EUR,1173398400.0,M,75,75,True,19.0,16.0,,,0.0,7.0,7.0,9.0,12.0,3.0,,4.0,,,,,,45.0,25.0,6.5,5.0,0,75,,,4.0,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,,,,2.0,,1.0,,,,,,,,
13444503,home,Inter Miami CF II,Mateo Saja,Mateo,Saja,mateo-saja,M. Saja,F,14,M,1892457,EUR,1181174400.0,F,80,80,True,13.0,7.0,2.0,,0.0,2.0,3.0,5.0,10.0,2.0,1.0,1.0,,,,,,45.0,20.0,7.5,7.0,1,,,1.0,3.0,1.0,,1.0,1.0,,,,1.0,,,,2.0,,,,,3.0,,1.0,1.0,,
13444503,home,Inter Miami CF II,Santiago Ledesma,,,santiago-ledesma,S. Ledesma,M,18,M,1905714,EUR,1022889600.0,M,78,78,True,2.0,1.0,1.0,,0.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,13.0,6.0,6.6,1.0,0,78,,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,
13444503,home,Inter Miami CF II,Derrek Martinez,,,derrek-martinez,D. Martinez,M,20,M,1824287,EUR,1077667200.0,M,45,45,True,3.0,2.0,1.0,,0.0,2.0,2.0,,1.0,,,,,,,,,12.0,6.0,6.4,2.0,0,,,,1.0,,,,,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,
13444503,home,Inter Miami CF II,Diego Rey,Diego Rey,,diego-rey,D. Rey,F,10,M,2066024,EUR,1145318400.0,F,52,52,True,,,,,0.0,,,,,1.0,,,,1.0,,,,1.0,1.0,,,0,,,,,,,,,,,,,,191.0,,,,,,,,,,,,
13444503,home,Inter Miami CF II,Ivan Schmid,Ivan,Schmid,ivan-schmid,I. Schmid,G,5,M,2063416,EUR,1149120000.0,G,91,91,True,,,,,,,,,,,,,,,,,,,,,,0,91,,,,,,,,,,,,,,,,,,,,,,,,,
13444503,home,Inter Miami CF II,Nicholas Almeida,Nicholas,Almeida,nicholas-almeida,N. Almeida,D,8,M,2063411,EUR,1171929600.0,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,46,,,,,,,,,,,,,,,,,,,,,,,,,
13444503,away,Miami United,Sebastian D'Angelo,Sebastian,D'Angelo,sebastian-dangelo,S. D'Angelo,G,1,M,221572,EUR,632275200.0,G,24,24,False,19.0,15.0,9.0,5.0,0.0,12.0,13.0,3.0,6.0,1.0,,8.0,,1.0,3.0,3.0,,90.0,29.0,6.5,4.0,0,24,,,,,,,,,,,,,183.0,,,,,,,,,,,,
13444503,away,Miami United,Sebastián Luzuriaga,Sebastián Luzuriaga,,sebastian-luzuriaga,S. Luzuriaga,D,3,M,1823895,EUR,832204800.0,D,4,4,False,37.0,26.0,9.0,7.0,0.0,10.0,12.0,16.0,25.0,6.0,,6.0,,1.0,,,,90.0,62.0,7.4,17.0,1,4,1.0,2.0,5.0,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,175.0,,5.0,,1.0,,,1.0,,1.0,1.0,,
13444503,away,Miami United,Alejandro Callejas,Alejandro Callejas,,alejandro-callejas,A. Callejas,D,0,M,1480545,EUR,861840000.0,D,6,6,False,27.0,18.0,9.0,5.0,0.0,8.0,10.0,10.0,17.0,3.0,2.0,2.0,,1.0,,,,90.0,35.0,6.0,10.0,0,6,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
