match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,player_sofascoreId,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_aerialLost,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_totalOffside,captain,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_bigChanceMissed,stat_lastManTackle,stat_hitWoodwork
12436974,home,Nottingham Forest,Chris Wood,chris-wood,C. Wood,F,11,191,7494,M,50480,EUR,692064000,F,11,11,False,8.0,6.0,1.0,,0.0,3.0,3.0,3.0,5.0,1.0,1.0,,,85.0,26.0,6.3,10.0,0.00257725,2,,,15.0,3.0,,6.0,,1.0,1.0,,2.0,2.0,wodsy39,,2.0,,2.0,,,,7.0,1.0,0.1576,1.0,0.3396,,,,,,,1.0,,
12436974,home,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,846252,EUR,880070400,M,22,22,True,3.0,1.0,,,0.0,,1.0,1.0,2.0,,,,,28.0,10.0,7.0,2.0,0.00135011,1,,,2.0,5.0,,,,,,,,3.0,,2.0,,1.0,1.0,,,,1.0,1.0,0.0752,,,,,,,2.0,,,,
12436974,home,Nottingham Forest,Danilo,danilo,Danilo,M,8,177,5250,M,1064039,EUR,988502400,M,28,28,True,5.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,1.0,,,27.0,8.0,6.7,2.0,0.00625506,0,,1.0,,1.0,,,1.0,,,,,,Danilo,,,,,,,,,,,,,1.0,,,,,,,,
12436974,home,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,359664,EUR,871344000,F,9,9,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,10.0,2.0,6.5,,8.04e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436974,home,Nottingham Forest,Wayne Hennessey,wayne-hennessey,W. Hennessey,G,,198,248,M,16620,EUR,538444800,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436974,home,Nottingham Forest,Morato,morato,F. Morato,D,4,190,2248,M,985086,EUR,993859200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436974,home,Nottingham Forest,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,294593,EUR,739497600,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436974,home,Nottingham Forest,Ibrahim Sangaré,ibrahim-sangare,I. Sangaré,M,6,191,10181,M,843754,EUR,881020800,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,ibrahim_sangare,,,,,,,,,,,,,,,,,,,,,
12436974,home,Nottingham Forest,Jota Silva,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436974,home,Nottingham Forest,Ramón Sosa,ramon-sosa,R. Sosa,F,19,178,8258,M,1015733,EUR,936057600,F,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436974,away,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26174,M,581310,EUR,811123200,G,22,22,False,28.0,27.0,2.0,1.0,0.0,25.0,25.0,2.0,3.0,,6.0,1.0,2.0,90.0,34.0,7.2,1.0,0.00076964,0,0.3842,,,,,,,,,,,,d_raya1,,,,,,,,,,,,,,,,,,,,,
12436974,away,Arsenal,Jurriën Timber,jurrien-timber,J. Timber,D,12,179,21624,M,958959,EUR,992736000,D,12,12,False,28.0,22.0,2.0,1.0,0.0,10.0,12.0,12.0,17.0,1.0,1.0,,,85.0,47.0,7.4,13.0,0.0167039,0,,1.0,2.0,9.0,,,3.0,6.0,5.0,,4.0,1.0,jurrientimber,1.0,,,,,,,,,,,,1.0,,,,,,,,
12436974,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,941168,EUR,985392000,D,2,2,False,79.0,71.0,5.0,3.0,0.0,33.0,36.0,38.0,43.0,7.0,2.0,,,90.0,93.0,7.9,9.0,0.0200277,1,,,2.0,8.0,,,,1.0,1.0,,1.0,1.0,WSaliba4,6.0,1.0,2.0,2.0,,,,,1.0,0.1881,,,,,,,,,,1.0,
12436974,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,869792,EUR,882489600,D,6,6,False,55.0,49.0,4.0,,0.0,22.0,23.0,27.0,33.0,6.0,3.0,,,90.0,68.0,7.4,7.0,0.0140331,0,,1.0,3.0,6.0,,,,1.0,,,,1.0,GabrielMagalhães,4.0,1.0,,,,,,3.0,,,,,,,,,,,,,
12436974,away,Arsenal,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188,24414,M,957602,EUR,1021766400,D,33,33,False,18.0,17.0,,,0.0,5.0,5.0,12.0,13.0,1.0,,,,45.0,25.0,6.8,3.0,0.0300918,1,,,3.0,1.0,1.0,1.0,1.0,,,,1.0,,richycala,,,,1.0,,,,,,0.1015,,,1.0,,,,1.0,1.0,,,1.0
12436974,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,547410,EUR,913852800,M,8,8,False,44.0,38.0,2.0,1.0,0.0,11.0,12.0,28.0,38.0,,4.0,,,85.0,59.0,7.2,15.0,0.225515,0,,6.0,4.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,Ødegaard,,,1.0,,,,1.0,1.0,,,,,1.0,,True,1.0,1.0,,,,
12436974,away,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32466,M,132874,EUR,693187200,M,20,20,False,46.0,40.0,1.0,1.0,0.0,11.0,12.0,29.0,35.0,,5.0,,,70.0,52.0,6.6,9.0,0.037193,0,,1.0,6.0,1.0,1.0,1.0,1.0,,,,,1.0,jorginhofrello,,,,3.0,,,,,,,,,,,,,,,,,
12436974,away,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,856714,EUR,916272000,M,41,41,False,62.0,56.0,2.0,1.0,0.0,22.0,22.0,37.0,47.0,3.0,7.0,,,90.0,84.0,7.3,14.0,0.218985,2,,7.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,,1.0,,DeclanRice,1.0,,1.0,,,,3.0,,2.0,0.1027,,,,,,1.0,3.0,,,,
12436974,away,Arsenal,Ethan Nwaneri,ethan-nwaneri,E. Nwaneri,M,22,176,28926,M,1401702,EUR,1174435200,F,53,53,False,38.0,33.0,1.0,1.0,0.0,3.0,3.0,31.0,37.0,1.0,3.0,,,77.0,59.0,7.1,11.0,0.0587055,3,,2.0,6.0,7.0,,,8.0,1.0,1.0,1.0,3.0,,ethan_nwaneri,,,,1.0,,,1.0,3.0,3.0,0.0701,,,6.0,,,,,,,,
12436974,away,Arsenal,Mikel Merino,mikel-merino,M. Merino,M,23,188,29240,M,592010,EUR,835401600,F,23,23,False,23.0,18.0,2.0,,0.0,5.0,5.0,13.0,18.0,1.0,4.0,,,90.0,39.0,7.0,11.0,0.14262,2,,,11.0,5.0,,2.0,2.0,1.0,1.0,,2.0,1.0,mikelmerino,2.0,,,3.0,,,,5.0,1.0,0.2235,1.0,0.3866,1.0,1.0,,,2.0,,1.0,,
12436974,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,135666,EUR,786499200,F,19,19,False,48.0,40.0,3.0,2.0,0.0,5.0,6.0,35.0,45.0,,3.0,,,90.0,65.0,7.3,16.0,0.0666112,2,,3.0,7.0,5.0,1.0,,3.0,1.0,,,3.0,3.0,leandrotrossard,,,,4.0,,,,1.0,2.0,0.0351,,,1.0,,,,4.0,,,,
12436974,away,Arsenal,Kieran Tierney,kieran-tierney,K. Tierney,D,63,178,4739,M,366592,EUR,865468800,D,3,3,True,15.0,12.0,2.0,1.0,0.0,6.0,6.0,6.0,12.0,2.0,2.0,,,45.0,25.0,6.8,8.0,0.0186841,1,,3.0,1.0,3.0,,,1.0,1.0,,,,,kierantierney1,2.0,,1.0,,,,,,,0.2087,,,,,,,1.0,1.0,1.0,,
12436974,away,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,287643,EUR,850608000,D,17,17,True,12.0,9.0,1.0,,0.0,3.0,4.0,6.0,8.0,,,,,20.0,12.0,6.5,3.0,0.00520291,0,,,2.0,,,,,,,,,,OZinchenko,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,
12436974,away,Arsenal,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,138534,EUR,786844800,F,30,30,True,3.0,3.0,,,0.0,,,4.0,5.0,,,,,13.0,6.0,6.5,2.0,0.0430478,0,,2.0,1.0,,,,,,,,1.0,,Sterling7,,,,2.0,,,1.0,,,,,,,,,,,,,,
12436974,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,846036,EUR,876268800,D,4,4,True,,,,,0.0,,,,1.0,,,,,10.0,3.0,6.7,2.0,,0,,1.0,,,,,,,,,,,benwhite,,1.0,,,,,,,,,,,,,,,,,,,
12436974,away,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42575,M,316148,EUR,739929600,M,5,5,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,10.0,6.0,6.7,1.0,0.0020574,1,,,,1.0,,,1.0,,,,1.0,,TPartey5,,,,,,,,,,0.0571,,,1.0,,,,,1.0,,,
12436974,away,Arsenal,Neto,neto,Neto,G,22,190,5148,M,84844,EUR,616809600,G,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Neto_Murara,,,,,,,,,,,,,,,,,,,,,
12436974,away,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,j_kiwior,,,,,,,,,,,,,,,,,,,,,
12436974,away,Arsenal,Nathan Butler-Oyedeji,butler-oyedeji-nathan,N. Butler-Oyedeji,F,11,177,1635,M,998835,EUR,1041638400,F,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436974,away,Arsenal,Ismeal Kabia,ismeal-kabia,I. Kabia,F,20,176,1331,M,1621612,EUR,1134172800,F,46,46,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
