match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_shotValueNormalized,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,captain,stat_challengeLost,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_errorLeadToAGoal
14073458,home,Swansea City,Žan Vipotnik,,,zan-vipotnik,Ž. Vipotnik,F,9,185.0,1627,M,1000160,EUR,1016409600.0,F,9,9,False,14.0,11.0,2.0,2.0,0.0,5.0,6.0,6.0,8.0,1.0,1.0,,,,,64.0,16.0,6.5,4.0,,0,0.04,0.01,0.17,,,4.0,1.0,5.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,
14073458,home,Swansea City,Ji-sung Eom,,,ji-sung-eom,J. Eom,M,10,178.0,944,M,1002508,EUR,1020902400.0,F,10,10,True,10.0,8.0,,,0.0,,,8.0,10.0,1.0,4.0,,,,,26.0,19.0,6.8,6.0,,3,0.26,0.73,0.0,,,1.0,,3.0,1.0,1.0,2.0,,,,,,,-0.63,1.0,,,2.0,,,,,,1.0,,,,,,
14073458,home,Swansea City,Bobby Wales,Bobby Wales,,bobby-wales,B. Wales,F,24,180.0,119,M,1425026,EUR,1119484800.0,F,24,24,True,6.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,,,,,,26.0,11.0,8.4,4.0,,2,0.08,0.02,0.13,,,,3.0,1.0,,,1.0,,,,,2.0,2.0,0.55,1.0,,,1.0,,,,,1.0,,,1.0,,,,
14073458,home,Swansea City,Cameron Congreve,Cameron Congreve,,cameron-congreve,C. Congreve,M,20,180.0,85,M,1189294,EUR,1074902400.0,M,45,45,True,4.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,,,,,,,16.0,8.0,6.6,2.0,,1,-0.14,0.14,-0.06,,,,,1.0,1.0,,1.0,,,,,,,0.26,,,,,,,,,,,1.0,1.0,,,,
14073458,home,Swansea City,Arthur Parker,Arthur Parker,,arthur-parker,A. Parker,D,2,185.0,15,M,2072886,EUR,1146614400.0,D,46,46,True,7.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,3.0,1.0,,,,,,12.0,8.0,6.8,1.0,,1,0.06,0.02,0.13,,,,1.0,,,,,,,,,,,-0.19,1.0,,,,,,,,,,,,,,,
14073458,home,Swansea City,Gonçalo Franco,,,goncalo-franco,G. Franco,M,17,176.0,247,M,984866,EUR,974419200.0,M,17,17,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,,,,11.0,10.0,6.7,3.0,,0,-0.05,0.14,0.14,,,1.0,,1.0,1.0,1.0,,2.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
14073458,home,Swansea City,Paul Farman,,,paul-farman,P. Farman,G,1,196.0,35,M,93150,EUR,625968000.0,G,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073458,home,Swansea City,Josh Key,,,josh-key,J. Key,D,2,178.0,59,M,930251,EUR,941414400.0,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073458,home,Swansea City,Jay Fulton,,,jay-fulton,J. Fulton,M,4,178.0,58,M,164291,EUR,765417600.0,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073458,home,Swansea City,Liam Cullen,,,cullen-liam,L. Cullen,F,20,178.0,472,M,1006994,EUR,924825600.0,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073458,away,Crawley Town,Harvey Davies,,,davies-harvey,H. Davies,G,1,185.0,2413,M,1008403,EUR,1062547200.0,G,1,1,False,44.0,18.0,33.0,7.0,0.0,13.0,15.0,5.0,29.0,,6.0,,5.0,3.0,3.0,90.0,52.0,6.1,26.0,0.9279,0,0.02,0.01,-0.35,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,
14073458,away,Crawley Town,Charlie Barker,Charlie Barker,,charlie-barker,C. Barker,D,5,180.0,25,M,1063906,EUR,1045008000.0,D,5,5,False,32.0,26.0,5.0,3.0,0.0,19.0,20.0,7.0,12.0,8.0,5.0,1.0,,,,90.0,56.0,6.8,10.0,,0,0.27,0.14,-0.32,,2.0,4.0,3.0,6.0,,,,2.0,3.0,4.0,2.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,
14073458,away,Crawley Town,Joy Mukena,,,joy-mukena,J. Mukena,D,2,188.0,19,M,925398,EUR,930960000.0,D,20,20,False,33.0,26.0,8.0,4.0,0.0,22.0,24.0,4.0,9.0,7.0,3.0,1.0,,,,87.0,41.0,6.4,8.0,,1,0.05,0.01,-0.23,,,3.0,4.0,4.0,,,,1.0,,2.0,1.0,1.0,,-0.24,,1.0,1.0,1.0,,,,,,,1.0,,,,,
14073458,away,Crawley Town,Josh Flint,,,josh-flint,J. Flint,D,28,186.0,47,M,966460,EUR,971395200.0,D,28,28,False,39.0,25.0,8.0,2.0,0.0,13.0,15.0,12.0,24.0,10.0,4.0,2.0,,,,90.0,76.0,6.8,22.0,,0,0.16,0.05,-0.23,,,4.0,5.0,4.0,,,,8.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,
14073458,away,Crawley Town,Harry McKirdy,,,harry-mckirdy,H. McKirdy,F,13,175.0,136,M,849624,EUR,859593600.0,M,13,13,False,21.0,16.0,2.0,,0.0,8.0,10.0,8.0,11.0,1.0,1.0,,,,,62.0,35.0,6.2,12.0,,0,-0.08,0.0,-0.31,,5.0,,,5.0,1.0,,,,,1.0,1.0,1.0,2.0,,,,,1.0,,3.0,1.0,1.0,,,,,,,1.0,
14073458,away,Crawley Town,Jay Williams,,,jay-williams,J. Williams,M,26,187.0,24,M,945808,EUR,970617600.0,M,26,26,False,10.0,8.0,2.0,2.0,0.0,4.0,4.0,4.0,6.0,1.0,,,,,,72.0,19.0,6.0,5.0,,0,0.01,,-0.36,,,,1.0,3.0,,,,3.0,,,,1.0,,,,,1.0,,True,1.0,,,,2.0,,,,,,1.0
14073458,away,Crawley Town,Max Anderson,,,max-anderson,M. Anderson,M,6,183.0,18,M,984052,EUR,990057600.0,M,6,6,False,18.0,14.0,3.0,,0.0,10.0,11.0,4.0,7.0,5.0,,2.0,,,,90.0,32.0,6.3,8.0,,1,0.0,-0.13,-0.32,,,1.0,,4.0,1.0,,,1.0,,3.0,,3.0,,-0.06,1.0,,,2.0,,,,,,,,,,,1.0,
14073458,away,Crawley Town,Ade Adeyemo,Ade Adeyemo,,ade-adeyemo,A. Adeyemo,M,22,188.0,24,M,1088818,EUR,900288000.0,M,22,22,False,22.0,17.0,2.0,1.0,0.0,9.0,11.0,8.0,11.0,6.0,5.0,,,,,90.0,52.0,7.0,14.0,,0,-0.15,0.27,0.46,,1.0,1.0,2.0,6.0,6.0,2.0,,3.0,3.0,2.0,,4.0,2.0,,,,2.0,,,1.0,,,,,,,,,,
14073458,away,Crawley Town,Reece Brown,,,reece-brown,R. Brown,M,10,175.0,28,M,284433,EUR,825811200.0,F,10,10,False,21.0,14.0,2.0,,0.0,6.0,8.0,8.0,13.0,1.0,4.0,,,,,62.0,30.0,6.3,11.0,,0,-0.24,0.06,-0.06,,,2.0,,3.0,1.0,1.0,,,,,,4.0,,,,,,,,1.0,,,,,,,,,,
14073458,away,Crawley Town,Kabongo Tshimanga,,,kabongo-tshimanga,K. Tshimanga,F,20,180.0,82,M,770881,EUR,833500800.0,F,9,9,False,8.0,8.0,,,0.0,5.0,5.0,3.0,3.0,,,,,,,90.0,17.0,6.4,4.0,,2,0.03,-0.18,0.14,,,6.0,,11.0,,,1.0,,,,,,1.0,0.36,,1.0,,1.0,,,,,1.0,4.0,,1.0,,,,
14073458,away,Crawley Town,Jack Roles,,,jack-roles,J. Roles,M,,182.0,71,M,857912,EUR,919987200.0,F,11,11,False,19.0,13.0,2.0,,0.0,4.0,4.0,9.0,15.0,2.0,1.0,,,,,61.0,27.0,6.5,9.0,,2,0.0,0.29,0.17,,1.0,1.0,1.0,4.0,1.0,1.0,,1.0,,,,,,-0.29,1.0,1.0,,2.0,,,,,,2.0,,,,,,
14073458,away,Crawley Town,Gavan Holohan,,,gavan-holohan,G. Holohan,F,7,180.0,25,M,144678,EUR,692755200.0,M,8,8,True,9.0,7.0,,,0.0,6.0,6.0,1.0,3.0,,2.0,,,,,22.0,11.0,5.6,2.0,,1,0.0,0.07,-0.04,,,,,1.0,,,1.0,,,,,,,-0.1,,,,1.0,,,,,,,,,,,,
14073458,away,Crawley Town,Louie Watson,,,louie-watson,L. Watson,M,27,180.0,46,M,994593,EUR,991872000.0,M,27,27,True,11.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,8.0,,2.0,,,,,28.0,15.0,6.4,5.0,,0,-0.08,0.05,-0.11,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073458,away,Crawley Town,Louis Flower,Louis Flower,,louis-flower,L. Flower,F,14,183.0,58,M,1150861,EUR,1097020800.0,F,14,14,True,6.0,4.0,,,1.0,2.0,3.0,2.0,3.0,1.0,,,,,,28.0,8.0,7.0,3.0,,0,0.35,0.15,-0.05,,,2.0,1.0,4.0,1.0,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,
14073458,away,Crawley Town,Antony Papadopoulos,,,antony-papadopoulos,A. Papadopoulos,M,25,175.0,183,M,1129151,EUR,1033862400.0,M,25,25,True,5.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,,,,,,18.0,9.0,6.0,4.0,,0,-0.07,-0.01,-0.32,,,1.0,1.0,2.0,,,,1.0,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,1.0
14073458,away,Crawley Town,Fate Kotey,Fate Kotey,,fate-kotey,F. Kotey,F,23,,11,M,2208389,EUR,1190937600.0,M,23,23,True,2.0,2.0,,,0.0,,,2.0,2.0,2.0,,1.0,,,,10.0,5.0,6.5,1.0,,0,0.03,-0.05,-0.1,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14073458,away,Crawley Town,William Heater,William Heater,,william-heater,W. Heater,G,33,,2,M,2208387,EUR,,G,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14073458,away,Crawley Town,Ben Radcliffe,Ben Radcliffe,,ben-radcliffe,B. Radcliffe,D,14,190.0,20,M,1134211,EUR,1063584000.0,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
