match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,captain,stat_totalOffside,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded
12625022,home,Al-Nassr,Bento,,,bento,Bento,G,24,190,9735,M,bento_matheus,1016104,EUR,928972800,G,24,24,False,31.0,26.0,7.0,4.0,0.0,26.0,28.0,3.0,1.0,1.0,9.0,2.0,1.0,90.0,42.0,7.2,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625022,home,Al-Nassr,Sultan Al-Ghannam,,,sultan-al-ghannam,S. Al-Ghannam,D,2,173,1607,M,,830126,EUR,768182400,D,2,2,False,10.0,9.0,,,0.0,3.0,3.0,8.0,,,1.0,,,20.0,13.0,6.6,2.0,0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625022,home,Al-Nassr,Mohamed Simakan,,,mohamed-simakan,M. Simakan,D,3,187,5883,M,,945063,EUR,957312000,D,3,3,False,80.0,74.0,2.0,1.0,0.0,61.0,64.0,16.0,4.0,6.0,2.0,,,90.0,88.0,7.2,6.0,0,13.0,,2.0,2.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12625022,home,Al-Nassr,Aymeric Laporte,,,aymeric-laporte,A. Laporte,D,14,191,10350,M,laporte27,149734,EUR,769996800,D,27,27,False,86.0,81.0,6.0,3.0,0.0,58.0,58.0,28.0,1.0,3.0,5.0,,,90.0,92.0,7.3,5.0,1,23.0,,2.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12625022,home,Al-Nassr,Nawaf Boushal,,,nawaf-boushal,N. Boushal,D,12,178,1391,M,,986400,EUR,937440000,D,12,12,False,51.0,48.0,1.0,1.0,1.0,26.0,27.0,25.0,,7.0,4.0,,,90.0,83.0,7.8,11.0,1,22.0,1.0,1.0,8.0,3.0,,2.0,4.0,4.0,3.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,
12625022,home,Al-Nassr,Abdullah Al-Khaibari,,,abdullah-alkhaibari,A. Al-Khaibari,M,17,178,1250,M,,867179,EUR,840153600,M,17,17,False,70.0,67.0,,,0.0,36.0,38.0,33.0,,5.0,1.0,,,90.0,79.0,7.1,5.0,0,31.0,1.0,,1.0,,1.0,2.0,1.0,1.0,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,
12625022,home,Al-Nassr,Marcelo Brozović,,,marcelo-brozovic,M. Brozović,M,11,181,13081,M,marcelo_brozovic,108800,EUR,721872000,M,11,11,False,79.0,74.0,5.0,4.0,0.0,34.0,35.0,48.0,,2.0,5.0,,,83.0,92.0,7.6,11.0,1,41.0,4.0,,1.0,,2.0,,1.0,,,,,2.0,,,,1.0,1.0,2.0,4.0,1.0,,,,,,,,,,
12625022,home,Al-Nassr,Otávio,,,otavio,Otávio,M,25,171,6951,M,otavio,244801,EUR,792288000,M,25,25,False,56.0,48.0,3.0,1.0,0.0,16.0,17.0,41.0,,6.0,4.0,,,90.0,73.0,7.6,14.0,0,33.0,2.0,1.0,5.0,,1.0,2.0,,2.0,1.0,,1.0,3.0,1.0,2.0,,,3.0,2.0,4.0,1.0,,,,,,,,,,
12625022,home,Al-Nassr,Anderson Talisca,,,anderson-talisca,A. Talisca,M,94,191,20484,M,AndersonTalisca,329245,EUR,760060800,M,94,94,False,21.0,16.0,1.0,1.0,0.0,1.0,2.0,19.0,,1.0,2.0,,,68.0,27.0,6.7,6.0,3,15.0,,1.0,4.0,,,,3.0,1.0,1.0,3.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,
12625022,home,Al-Nassr,Sadio Mané,,,sadio-mane,S. Mané,M,10,175,169227,M,SadioMané,217704,EUR,702864000,M,10,10,False,37.0,32.0,2.0,2.0,0.0,10.0,13.0,27.0,,,6.0,,,82.0,52.0,8.7,12.0,5,22.0,3.0,1.0,4.0,,1.0,,2.0,1.0,,2.0,,,,,,,,3.0,1.0,,1.0,3.0,1.0,2.0,,,,,,
