match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_fouls,stat_blockedScoringAttempt,stat_keyPass,captain,stat_accurateCross,stat_unsuccessfulTouch,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalAssist,stat_bigChanceMissed,stat_bigChanceCreated,player_sofascoreId
11450150,home,Konyaspor,Sokol Cikalleshi,,,sokol-cikalleshi,S. Cikalleshi,F,,185,338,M,81138,EUR,646444800,F,17,17,False,13.0,7.0,2.0,,2.0,3.0,5.0,10.0,2.0,90.0,35.0,7.1,13.0,0.0140236,3,,,5.0,9.0,12.0,,2.0,,,3.0,1.0,1.0,0.0695,5.0,,5.0,3.0,3.0,1.0,,,,5.0,1.0,,,,1.0,,,,,,,,
11450150,home,Konyaspor,Nélson Oliveira,,,nelson-oliveira,N. Oliveira,F,7,186,454,M,42898,EUR,681609600,F,16,16,True,5.0,4.0,,,1.0,1.0,3.0,4.0,2.0,10.0,7.0,6.6,2.0,0.0045161,0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450150,home,Konyaspor,Marlos Moreno,,,marlos-moreno,M. Moreno,F,7,173,1658,M,818942,EUR,843177600,F,70,70,True,2.0,2.0,,,,,2.0,2.0,4.0,10.0,10.0,6.8,3.0,0.00127853,0,,,,,3.0,,,,,,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
11450150,home,Konyaspor,Alexandru Cicâldău,,,alexandru-cicaldau,A. Cicâldău,M,20,178,682,M,827540,EUR,868320000,M,8,8,True,1.0,,,,,1.0,,,1.0,13.0,6.0,6.7,2.0,,0,,,2.0,1.0,4.0,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11450150,home,Konyaspor,Mehmet Erdoğan,Mehmet Erdogan,,mehmet-erdogan,M. Erdoğan,G,1,193,37,M,1173536,EUR,1088899200,G,13,13,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450150,home,Konyaspor,Kahraman Demirtaş,,,kahraman-demirtas,K. Demirtaş,D,47,184,25,M,845313,EUR,762480000,D,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450150,home,Konyaspor,Yasir Subaşı,,,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450150,home,Konyaspor,Cebrail Karayel,,,cebrail-karayel,C. Karayel,D,77,176,32,M,816485,EUR,776908800,D,19,19,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450150,home,Konyaspor,Robert Murić,,,robert-muric,R. Murić,M,,182,210,M,283853,EUR,826588800,M,7,7,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450150,home,Konyaspor,Niko Rak,,,niko-rak,N. Rak,M,32,173,121,M,1048837,EUR,1059177600,M,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450150,home,Konyaspor,Emrehan Gedikli,,,emrehan-gedikli,E. Gedikli,F,9,185,198,M,997130,EUR,1051228800,F,90,90,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450150,away,Antalyaspor,Helton Leite,,,helton-leite,H. Leite,G,23,196,372,M,329081,EUR,657504000,G,1,1,False,36.0,32.0,4.0,1.0,31.0,32.0,1.0,4.0,8.0,90.0,45.0,6.7,4.0,0.00016832,0,-0.7402,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,,,
11450150,away,Antalyaspor,Erdoğan Yeşilyurt,,,erdogan-yesilyurt,E. Yeşilyurt,D,17,178,77,M,142541,EUR,752544000,D,17,17,False,39.0,27.0,5.0,2.0,15.0,20.0,14.0,23.0,6.0,90.0,74.0,7.0,18.0,0.14594,2,,4.0,2.0,7.0,5.0,,2.0,1.0,,1.0,1.0,1.0,0.046,4.0,1.0,2.0,1.0,1.0,,2.0,,2.0,1.0,,,,,,,,,,1.0,,,
11450150,away,Antalyaspor,Veysel Sarı,,,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,82.0,67.0,13.0,4.0,44.0,50.0,23.0,32.0,4.0,90.0,95.0,6.5,16.0,0.00735138,1,,,,5.0,2.0,,1.0,5.0,1.0,1.0,,1.0,0.0483,3.0,1.0,,,1.0,,,True,,1.0,1.0,,,,,,,,,,1.0,,
11450150,away,Antalyaspor,Bahadır Öztürk,,,bahadir-ozturk,B. Öztürk,D,5,185,36,M,790783,EUR,812505600,D,3,3,False,63.0,59.0,4.0,2.0,37.0,39.0,22.0,24.0,3.0,83.0,71.0,7.1,4.0,0.0096923,0,,,1.0,2.0,3.0,,,3.0,2.0,1.0,1.0,,,2.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
11450150,away,Antalyaspor,Güray Vural,,,guray-vural,G. Vural,D,77,177,69,M,43559,EUR,581990400,D,11,11,False,58.0,50.0,2.0,1.0,26.0,30.0,25.0,33.0,5.0,90.0,85.0,7.5,16.0,0.65691,0,,5.0,2.0,,7.0,,,3.0,,4.0,2.0,1.0,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,1.0,
11450150,away,Antalyaspor,Jakub Kałuziński,,,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,False,62.0,54.0,6.0,4.0,27.0,30.0,27.0,33.0,10.0,90.0,75.0,6.6,13.0,0.0283271,0,,1.0,,7.0,3.0,2.0,,2.0,,1.0,,2.0,,3.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,
11450150,away,Antalyaspor,Zymer Bytyqi,,,zymer-bytyqi,Z. Bytyqi,M,,176,255,M,226784,EUR,842400000,M,77,77,False,27.0,20.0,3.0,1.0,7.0,10.0,13.0,23.0,5.0,90.0,42.0,6.7,16.0,0.0227162,3,,6.0,,4.0,,,2.0,,1.0,,,,0.1153,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
11450150,away,Antalyaspor,Ramzi Safuri,,,ramzi-safuri,R. Safuri,M,8,184,208,M,186949,EUR,814233600,M,16,16,False,48.0,42.0,9.0,6.0,18.0,18.0,26.0,34.0,2.0,89.0,63.0,7.1,11.0,0.200744,3,,4.0,,3.0,2.0,1.0,3.0,,,1.0,,1.0,0.7054,,,1.0,,1.0,,4.0,,2.0,1.0,,,,,,,,,,,1.0,1.0,
11450150,away,Antalyaspor,Dario Šarić,,,dario-saric,D. Šarić,M,88,180,555,M,848385,EUR,864950400,M,8,8,False,22.0,19.0,3.0,1.0,6.0,7.0,13.0,16.0,4.0,83.0,40.0,6.0,13.0,0.0166506,0,,1.0,1.0,12.0,5.0,3.0,,,,2.0,,1.0,,2.0,1.0,4.0,1.0,3.0,,,,,2.0,,,,,,,,,,,,,
11450150,away,Antalyaspor,Sam Larsson,,,sam-larsson,S. Larsson,M,23,179,231,M,229800,EUR,734400000,M,10,10,False,32.0,26.0,,,6.0,7.0,20.0,25.0,3.0,89.0,48.0,6.4,13.0,0.0249896,1,,,,8.0,,4.0,1.0,1.0,3.0,,,,0.0552,2.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,
11450150,away,Antalyaspor,Adam Buksa,,,adam-buksa,A. Buksa,F,18,191,3747,M,1138856,EUR,837129600,F,9,9,False,10.0,6.0,,,4.0,4.0,2.0,6.0,1.0,89.0,24.0,7.3,8.0,0.00065769,4,,,5.0,10.0,7.0,2.0,1.0,1.0,,1.0,,1.0,0.3502,6.0,,,,2.0,2.0,,,,2.0,,1.0,1.0,0.384,,,,,,,,,AdamBuksa
11450150,away,Antalyaspor,Naldo,,,naldo,Naldo,D,5,188,74,M,243719,EUR,588470400,D,44,44,True,5.0,4.0,1.0,,4.0,5.0,,,2.0,14.0,9.0,6.7,1.0,3.469e-05,0,,,1.0,1.0,1.0,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11450150,away,Antalyaspor,Ufuk Akyol,,,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,True,4.0,4.0,,,3.0,3.0,1.0,1.0,1.0,14.0,4.0,6.3,,0.00019178,0,,,,3.0,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
11450150,away,Antalyaspor,Britt Assombalonga,,,britt-assombalonga,B. Assombalonga,F,27,177,240,M,151512,EUR,723600000,F,97,97,True,,,,,,,,,,8.0,,6.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450150,away,Antalyaspor,Deni Milošević,Deni,Milošević,deni-milosevic,D. Milošević,M,27,182,153,M,190403,EUR,794707200,M,20,20,True,2.0,1.0,,,1.0,1.0,,1.0,,1.0,2.0,,1.0,1.928e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450150,away,Antalyaspor,Erdal Rakip,,,erdal-rakip,E. Rakip,M,,179,73,M,319871,EUR,824169600,M,6,6,True,,,,,,,,,,1.0,,,,,0,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
11450150,away,Antalyaspor,Ataberk Dadakdeniz,,,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194,57,M,840605,EUR,933811200,G,23,23,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450150,away,Antalyaspor,Bünyamin Balcı,,,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,D,7,7,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450150,away,Antalyaspor,Ömer Toprak,,,omer-toprak,Ö. Toprak,D,,187,127,M,39015,EUR,616982400,D,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450150,away,Antalyaspor,Sander van de Streek,,,sander-van-de-streek,S. v. d. Streek,M,22,180,186,M,220155,EUR,732931200,M,22,22,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450150,away,Antalyaspor,Emre Uzun,,,uzun-emre,E. Uzun,M,11,177,141,M,1212159,EUR,1119225600,M,80,80,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
