match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_accurateCross,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,player_firstName,player_lastName,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches
10434033,home,Giresunspor,Riad Bajić,riad-bajic,R. Bajić,F,11,189,338,M,331751,EUR,768182400,F,9,9,False,,19.0,15.0,,,6.0,7.0,9.0,12.0,2.0,1.0,,,,,90.0,33.0,6.7,9.0,1,,2.0,2.0,5.0,4.0,,1.0,1.0,,1.0,,,1.0,1.0,2.0,,2.0,,,3.0,1.0,,,,,,,,,
10434033,home,Giresunspor,Vukan Savićević,vukan-savicevic,V. Savićević,M,8,180,71,M,257071,EUR,759801600,M,26,26,True,,25.0,18.0,5.0,3.0,5.0,7.0,13.0,21.0,,1.0,,,,,45.0,39.0,6.6,16.0,0,3.0,1.0,1.0,5.0,3.0,1.0,,,,,1.0,,1.0,2.0,,2.0,1.0,,,4.0,,,,,,,,,,
10434033,home,Giresunspor,Erol Can Akdag,erol-can-akdag,E. C. Akdag,M,28,174,5,M,856249,EUR,840326400,M,28,28,True,,15.0,13.0,,,8.0,9.0,5.0,6.0,1.0,1.0,,,,,27.0,20.0,6.3,5.0,1,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,
10434033,home,Giresunspor,Rahmetullah Berisbek,rahmetullah-berisbek,R. Berisbek,D,77,171,39,M,921402,EUR,922060800,M,19,19,True,,4.0,4.0,,,,,4.0,5.0,,,,,,,10.0,6.0,7.4,1.0,1,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,
10434033,home,Giresunspor,Mert Kurt,mert-kurt,M. Kurt,F,,180,21,M,1390413,EUR,1035504000,F,75,75,True,,5.0,5.0,,,2.0,2.0,3.0,3.0,,1.0,,,,,10.0,6.0,6.8,,0,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,Mert Kurt,,,,,
10434033,home,Giresunspor,Talha Ülvan,talha-ulvan,T. Ülvan,D,17,179,45,M,1084164,EUR,987724800,D,2,2,True,,1.0,,,,,1.0,,,,,,,,,1.0,2.0,,1.0,0,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,Talha Gür,,,,,
10434033,home,Giresunspor,Erkan Anapa,anapa-erkan,E. Anapa,G,1,187,9,M,934055,EUR,885859200,G,74,74,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434033,home,Giresunspor,Anıl Yiğit Çınar,anil-yigit-cinar,A. Y. Çınar,D,94,193,41,M,1198959,EUR,1057795200,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Anil Yigit Cinar,,,,,
10434033,home,Giresunspor,Fatih Yilmaz,fatih-yilmaz,F. Yilmaz,D,4,186,6,M,1066354,EUR,1021766400,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Fatih Yilmaz,,,,,
10434033,home,Giresunspor,Şahin Dik,sahin-dik,Ş. Dik,M,17,170,49,M,1214454,EUR,1076112000,D,88,88,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Sahin Dik,,,,,
10434033,home,Giresunspor,Çekdar Orhan,cekdar-orhan,C. Orhan,M,10,172,67,M,992598,EUR,889315200,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434033,away,Adana Demirspor,Ertaç Özbir,ertac-ozbir,E. Özbir,G,,186,93,M,126077,EUR,625276800,G,25,25,False,,33.0,29.0,12.0,8.0,25.0,25.0,4.0,8.0,2.0,7.0,2.0,3.0,,,90.0,45.0,6.7,4.0,0,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,1.0
10434033,away,Adana Demirspor,Jonas Svensson,jonas-svensson,J. Svensson,D,71,170,1497,M,98199,EUR,731376000,D,22,22,False,,30.0,21.0,3.0,,14.0,16.0,7.0,14.0,3.0,1.0,,,,,90.0,49.0,6.4,13.0,0,,,4.0,4.0,7.0,,3.0,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,
10434033,away,Adana Demirspor,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,190,968,M,863600,EUR,763516800,D,5,5,False,,69.0,57.0,9.0,3.0,40.0,42.0,17.0,27.0,6.0,4.0,,,,,90.0,82.0,6.4,12.0,0,,3.0,2.0,8.0,5.0,3.0,,,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,
10434033,away,Adana Demirspor,Yaroslav Rakitskyi,yaroslav-rakitskyi,Y. Rakitskyi,D,44,180,203,M,70797,EUR,618105600,D,44,44,False,,72.0,59.0,12.0,6.0,43.0,46.0,16.0,26.0,7.0,5.0,,,,,90.0,88.0,7.1,13.0,0,,2.0,1.0,2.0,3.0,,,,2.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,
10434033,away,Adana Demirspor,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169,251,M,234232,EUR,762825600,D,77,77,False,,28.0,21.0,,,14.0,15.0,7.0,15.0,1.0,2.0,,,,,90.0,60.0,6.3,15.0,0,2.0,1.0,,5.0,6.0,,3.0,2.0,,2.0,3.0,2.0,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,
10434033,away,Adana Demirspor,Gökhan Inler,gokhan-inler,G. Inler,M,,183,110,M,4252,EUR,457142400,M,88,88,False,True,41.0,39.0,1.0,1.0,22.0,22.0,18.0,20.0,,9.0,,,,,81.0,60.0,8.5,7.0,1,1.0,,,6.0,8.0,3.0,3.0,2.0,,,3.0,3.0,3.0,1.0,,1.0,1.0,,1.0,3.0,1.0,,1.0,,,,,1.0,,
10434033,away,Adana Demirspor,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,,180,429,M,228342,EUR,656985600,M,17,17,False,,43.0,37.0,1.0,1.0,24.0,29.0,13.0,14.0,1.0,10.0,,,,,90.0,67.0,7.3,12.0,1,,2.0,1.0,7.0,11.0,1.0,6.0,5.0,1.0,2.0,3.0,3.0,2.0,2.0,,1.0,1.0,1.0,,4.0,,,,,,,,,,
10434033,away,Adana Demirspor,Yusuf Sarı,yusuf-sari,Y. Sarı,M,7,168,563,M,896364,EUR,911520000,M,26,26,False,,11.0,9.0,,,4.0,5.0,5.0,9.0,,2.0,,,,,63.0,21.0,6.9,6.0,1,3.0,,,1.0,4.0,,,,,1.0,1.0,,3.0,1.0,,,,,,1.0,1.0,,,,,,,,,
10434033,away,Adana Demirspor,Younès Belhanda,younes-belhanda,Y. Belhanda,M,10,177,1197,M,72999,EUR,635904000,M,10,10,False,,30.0,26.0,,,14.0,14.0,13.0,19.0,,3.0,,,,,75.0,41.0,7.4,9.0,3,3.0,1.0,,4.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,Younès,Belhanda,,1.0,,
10434033,away,Adana Demirspor,Henry Onyekuru,henry-onyekuru,H. Onyekuru,F,7,175,738,M,809220,EUR,865468800,M,7,7,False,,15.0,13.0,2.0,1.0,5.0,5.0,8.0,10.0,,3.0,,,,,90.0,42.0,6.7,15.0,1,,,,12.0,7.0,1.0,9.0,3.0,,1.0,,,4.0,3.0,1.0,2.0,2.0,,,4.0,1.0,,,,,,,1.0,,
10434033,away,Adana Demirspor,Britt Assombalonga,britt-assombalonga,B. Assombalonga,F,27,177,245,M,151512,EUR,723600000,F,9,9,False,,11.0,7.0,1.0,,2.0,2.0,5.0,9.0,,1.0,,,,,81.0,33.0,6.5,16.0,3,,3.0,3.0,11.0,8.0,1.0,5.0,1.0,,,1.0,,3.0,1.0,1.0,1.0,2.0,,,6.0,,3.0,1.0,,,,,,,
10434033,away,Adana Demirspor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,11,178,298,M,798676,EUR,821491200,M,11,11,True,,10.0,7.0,,,3.0,4.0,4.0,6.0,,4.0,,,,,27.0,12.0,6.5,4.0,0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
10434033,away,Adana Demirspor,Tayyip Talha Sanuç,tayyip-talha-sanuc,T. T. Sanuç,D,23,188,921,M,851909,EUR,945388800,D,2,2,True,,3.0,2.0,2.0,1.0,,1.0,2.0,2.0,,1.0,,,,,15.0,4.0,6.3,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434033,away,Adana Demirspor,Semih Güler,semih-guler,S. Güler,D,6,184,109,M,325155,EUR,786153600,D,4,4,True,,1.0,1.0,,,,,1.0,1.0,,,,,,,9.0,1.0,6.7,,0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,
10434033,away,Adana Demirspor,Berk Yıldız,berk-yildiz,B. Yıldız,M,7,178,8,M,216696,EUR,821145600,M,70,70,True,,5.0,3.0,,,,,3.0,5.0,,,,,,,9.0,6.0,6.3,2.0,0,,2.0,1.0,3.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10434033,away,Adana Demirspor,Vedat Karakuş,vedat-karakus,V. Karakuş,G,1,185,48,M,847353,EUR,888624000,G,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434033,away,Adana Demirspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,77,176,48,M,883275,EUR,912470400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434033,away,Adana Demirspor,Jovan Manev,jovan-manev,J. Manev,D,29,185,187,M,1111781,EUR,980380800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Jovan Manev,,,,,
10434033,away,Adana Demirspor,Arda Kurtulan,arda-kurtulan,A. Kurtulan,D,2,183,385,M,1063395,EUR,1037664000,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Arda Kurtulan,,,,,
10434033,away,Adana Demirspor,Birkir Bjarnason,birkir-bjarnason,B. Bjarnason,M,,182,162,M,13270,EUR,580694400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434033,away,Adana Demirspor,Erhun Öztümer,erhun-oztumer,E. Öztümer,M,99,160,17,M,582228,EUR,675388800,M,50,50,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Erhun,Öztümer,,,,
