match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_goalAssist,stat_bigChanceCreated,stat_wasFouled,stat_totalOffside,player_sofascoreId,stat_dispossessed,stat_goals,stat_fouls,stat_wonContest,captain,stat_savedShotsFromInsideTheBox,stat_saves
11061796,home,PSV Eindhoven,Xavi Simons,,,xavi-simons,X. Simons,M,7,179,50727,M,997183,EUR,1050883200,M,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,XaviSimons,,,,,,,
11061796,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23319,M,1063767,EUR,980640000,F,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,ismaelsaibari,,,,,,,
11061796,away,ADO Den Haag,Sonny Stevens,,,sonny-stevens,S. Stevens,G,92,193,60,M,130172,EUR,709171200,G,39,39,False,35.0,22.0,23.0,15.0,16.0,19.0,2.0,13.0,,2.0,,,90.0,53.0,7.8,13.0,0,10.0,7.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,6.0,8.0
11061796,away,ADO Den Haag,Guillem Rodríguez,,,guillem-rodriguez,G. Rodríguez,D,2,173,70,M,1010512,EUR,887328000,D,45,45,False,29.0,24.0,,10.0,14.0,16.0,1.0,7.0,,,,,90.0,50.0,6.2,11.0,0,,14.0,1.0,,,5.0,4.0,,2.0,,3.0,3.0,,,1.0,,,,1.0,1.0,,,,,,2.0,,1.0,,,,
11061796,away,ADO Den Haag,Tyrese Asante,,,tyrese-asante,T. Asante,D,6,188,205,M,1130884,EUR,1018310400,D,2,2,False,23.0,21.0,4.0,15.0,16.0,7.0,5.0,3.0,,,,,90.0,38.0,6.4,3.0,0,4.0,6.0,,,4.0,6.0,4.0,1.0,2.0,,,,,,2.0,,,,2.0,1.0,,,1.0,,,,,,1.0,,,
11061796,away,ADO Den Haag,Daryl Werker,,,daryl-werker,D. Werker,D,,190,3,M,327387,EUR,772675200,D,33,33,False,26.0,23.0,4.0,20.0,20.0,6.0,11.0,4.0,,,,,90.0,50.0,7.0,4.0,0,2.0,3.0,,,4.0,5.0,4.0,,2.0,,,,,,3.0,,,,3.0,2.0,,,,,,,,,1.0,,,
11061796,away,ADO Den Haag,Amir Absalem,Amir,Absalem,amir-absalem,A. Absalem,D,27,175,76,M,893583,EUR,866678400,D,24,24,False,27.0,19.0,3.0,12.0,18.0,10.0,3.0,7.0,,,,,90.0,49.0,6.5,14.0,1,,7.0,1.0,,,2.0,3.0,1.0,,,3.0,3.0,1.0,,,,1.0,,1.0,2.0,,,,,,,,1.0,,,,
11061796,away,ADO Den Haag,Malik Sellouki,Malik Sellouki,,malik-sellouki,M. Sellouki,M,10,177,155,M,1064307,EUR,953596800,M,30,30,False,27.0,20.0,1.0,13.0,16.0,13.0,,3.0,,,,,90.0,49.0,6.2,17.0,2,,7.0,2.0,,2.0,11.0,3.0,2.0,4.0,1.0,1.0,,,,,,,1.0,,1.0,,,1.0,,,4.0,1.0,,1.0,,,
11061796,away,ADO Den Haag,Dhoraso Moreo Klas,,,dhoraso-moreo-klas,D. M. Klas,M,,181,118,M,928010,EUR,980812800,M,6,6,False,23.0,16.0,5.0,12.0,14.0,11.0,5.0,5.0,,,,,90.0,41.0,6.8,11.0,0,1.0,4.0,2.0,,,2.0,5.0,1.0,2.0,,4.0,3.0,1.0,,,,,,2.0,1.0,,,,,,,,,1.0,,,
11061796,away,ADO Den Haag,Gregor Breinburg,,,gregor-breinburg,G. Breinburg,M,,175,9,,133840,EUR,684979200,M,21,21,False,28.0,25.0,1.0,14.0,14.0,14.0,2.0,8.0,,,,,90.0,42.0,6.7,5.0,0,1.0,11.0,,,,2.0,5.0,2.0,1.0,,3.0,1.0,2.0,,1.0,,,,,,,,,,,,,,1.0,True,,
11061796,away,ADO Den Haag,Amar Ćatić,,,amar-catic,A. Ćatić,M,,178,83,M,945979,EUR,916876800,F,34,34,False,17.0,12.0,,4.0,5.0,13.0,2.0,,,,,,90.0,27.0,6.8,7.0,0,,8.0,1.0,,,1.0,3.0,,3.0,,,,,,,,,,,2.0,,,,1.0,,,,1.0,3.0,,,
11061796,away,ADO Den Haag,Max de Waal,,,max-de-waal,M. d. Waal,M,,189,115,M,996865,EUR,1010620800,F,10,10,False,10.0,8.0,,4.0,6.0,4.0,1.0,3.0,,,,,45.0,16.0,6.3,7.0,0,,4.0,,,1.0,3.0,,,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,
11061796,away,ADO Den Haag,Joël Zwarts,,,joel-zwarts,J. Zwarts,F,29,190,58,M,907476,EUR,925084800,F,11,11,False,20.0,11.0,2.0,7.0,10.0,10.0,1.0,5.0,,,,,90.0,34.0,6.8,13.0,1,1.0,4.0,,,3.0,3.0,7.0,,2.0,1.0,1.0,1.0,4.0,,4.0,,,,,1.0,,,,1.0,,,,,2.0,,,
11061796,away,ADO Den Haag,Xander Severina,Xander Severina,,xander-severina,X. Severina,M,7,185,247,M,1110159,EUR,987033600,F,7,7,True,17.0,9.0,1.0,2.0,2.0,16.0,,3.0,,,,,45.0,23.0,6.9,10.0,0,,7.0,1.0,,1.0,2.0,2.0,,3.0,,,,,2.0,,,,,,1.0,1.0,,,,,,,,2.0,,,
11061796,away,ADO Den Haag,Kilian Nikièma,Kilian Nikiema,,kilian-nikiema,K. Nikièma,G,1,188,2256,M,1149858,EUR,1056240000,G,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061796,away,ADO Den Haag,Luuk Koopmans,,,luuk-koopmans,L. Koopmans,G,1,191,52,M,128992,EUR,753580800,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061796,away,ADO Den Haag,Boy Kemper,Boy,Kemper,boy-kemper,B. Kemper,D,4,185,121,M,858242,EUR,929923200,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061796,away,ADO Den Haag,Silvinho Esajas,Silvinho,Esajas,silvinho-esajas,S. Esajas,D,28,193,88,M,1011489,EUR,1009843200,D,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061796,away,ADO Den Haag,Sacha Komljenovic,,,sacha-komljenovic,S. Komljenovic,M,14,178,44,M,1130885,EUR,1052524800,M,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061796,away,ADO Den Haag,Nick Broekhuizen,Nick Broekhuizen,,nick-broekhuizen,N. Broekhuizen,M,7,182,29,M,1214251,EUR,1003276800,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061796,away,ADO Den Haag,Jordy Wehrmann,,,jordy-wehrmann,J. Wehrmann,M,4,176,155,M,825842,EUR,922320000,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061796,away,ADO Den Haag,Titouan Thomas,,,titouan-thomas,T. Thomas,M,8,183,80,M,966620,EUR,1010793600,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061796,away,ADO Den Haag,Joey Sleegers,,,joey-sleegers,J. Sleegers,M,,177,39,M,331827,EUR,774662400,F,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061796,away,ADO Den Haag,Ricardo Kishna,,,ricardo-kishna,R. Kishna,M,,183,59,,366798,EUR,789177600,F,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061796,away,ADO Den Haag,Thomas Verheydt,,,thomas-verheydt,T. Verheijdt,F,28,192,154,M,809285,EUR,696211200,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
