match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_totalOffside,stat_fouls,captain,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_punches,stat_lastManTackle,stat_clearanceOffLine
13472857,home,Corinthians,Hugo Souza,hugo-souza,H. Souza,G,1,199,25650,M,hugosouza,950454,EUR,917740800,G,1,1,False,23.0,17.0,10.0,5.0,0.0,13.0,16.0,4.0,7.0,4.0,1.0,4.0,90.0,29.0,7.5,6.0,0.00164216,0,0.5043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472857,home,Corinthians,Matheuzinho,matheuzinho,Matheuzinho,D,2,171,7286,M,mateuzinhoo,931540,EUR,968371200,D,2,2,False,43.0,34.0,6.0,2.0,0.0,18.0,22.0,16.0,21.0,1.0,,,90.0,61.0,7.1,12.0,0.0504344,0,,1.0,1.0,2.0,2.0,6.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
13472857,home,Corinthians,André Ramalho,andre-ramalho,A. Ramalho,D,5,182,5367,M,,148155,EUR,698198400,D,5,5,False,45.0,38.0,10.0,6.0,0.0,33.0,39.0,5.0,6.0,2.0,,,90.0,55.0,7.7,7.0,0.00395828,1,,,,2.0,,3.0,,,5.0,1.0,1.0,,,1.0,3.0,0.0114,,,,,,,,,,,,,,,,,,
13472857,home,Corinthians,Gustavo Henrique,gustavo-henrique,G. Henrique,D,13,195,5441,M,,243181,EUR,732931200,D,13,13,False,39.0,32.0,8.0,4.0,0.0,30.0,33.0,2.0,6.0,3.0,,,90.0,54.0,7.7,8.0,0.00042882,2,,,,3.0,1.0,5.0,,,6.0,2.0,2.0,1.0,,,,0.2387,1.0,1.0,2.0,3.0,0.0582,,,,,,,,,,,,,
13472857,home,Corinthians,Matheus Bidu,matheus-bidu,M. Bidu,D,21,172,6254,M,,981703,EUR,925776000,D,21,21,False,44.0,37.0,3.0,2.0,0.0,25.0,31.0,12.0,13.0,4.0,,,90.0,79.0,7.5,15.0,0.0522508,0,,3.0,1.0,4.0,4.0,9.0,,3.0,7.0,2.0,1.0,,2.0,,,,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,,,
13472857,home,Corinthians,Breno Bidon,breno-bidon,B. Bidon,M,27,174,9937,M,BrenoBidon,1199261,EUR,1108857600,M,27,27,False,28.0,24.0,3.0,,0.0,12.0,13.0,12.0,15.0,5.0,,,83.0,42.0,6.7,6.0,0.00923805,0,,,,,4.0,3.0,,,1.0,1.0,,2.0,1.0,,,,1.0,,,2.0,,1.0,1.0,,3.0,,,,,,,,,
13472857,home,Corinthians,Charles,charles,Charles,M,35,187,3576,M,,845178,EUR,835142400,M,35,35,False,14.0,12.0,2.0,1.0,0.0,6.0,6.0,6.0,8.0,2.0,,,67.0,21.0,6.6,2.0,0.00138932,0,,,,,7.0,3.0,1.0,,,2.0,,,,,,,3.0,,,1.0,,1.0,1.0,,3.0,,,,,,,,,
13472857,home,Corinthians,José Martínez,jose-martinez,J. Martínez,M,70,177,7398,M,elBrujo,979325,EUR,776217600,M,70,70,False,50.0,38.0,15.0,9.0,0.0,18.0,22.0,20.0,28.0,6.0,,,90.0,64.0,7.2,13.0,0.0191749,0,,,,1.0,3.0,3.0,,,3.0,1.0,1.0,,1.0,,1.0,,2.0,,,4.0,,,,,1.0,,,,,,,,,
13472857,home,Corinthians,Rodrigo Garro,rodrigo-garro,R. Garro,M,8,174,33134,M,rodrigarroo,994454,EUR,883872000,M,8,8,False,39.0,26.0,10.0,8.0,0.0,7.0,7.0,19.0,32.0,4.0,,,90.0,69.0,7.5,27.0,0.249781,0,,5.0,1.0,,11.0,9.0,2.0,1.0,,3.0,3.0,3.0,6.0,,,,,,,,,4.0,,,4.0,True,1.0,5.0,,,,,,
13472857,home,Corinthians,Memphis Depay,memphis-depay,M. Depay,F,10,176,75964,M,Memphis,138833,EUR,761097600,F,10,10,False,20.0,12.0,1.0,,0.0,5.0,6.0,7.0,14.0,3.0,,,90.0,40.0,6.7,20.0,0.0239262,3,,6.0,1.0,1.0,10.0,1.0,1.0,3.0,1.0,,,2.0,,,,0.0667,4.0,,2.0,,0.3156,,,,3.0,,,1.0,1.0,,,,,
13472857,home,Corinthians,Talles Magno,talles-magno,T. Magno,F,43,186,7732,M,TallesMagico,985860,EUR,1025049600,F,43,43,False,17.0,14.0,1.0,1.0,0.0,4.0,4.0,10.0,13.0,6.0,,,67.0,32.0,7.1,6.0,0.0171512,1,,,,1.0,5.0,7.0,1.0,,1.0,3.0,3.0,1.0,2.0,1.0,,0.0148,2.0,,,1.0,,2.0,1.0,,1.0,,,,,,,,,
13472857,home,Corinthians,André Carrillo,andre-carrillo,A. Carrillo,M,19,180,14534,M,18andrecarrillo,115182,EUR,676857600,M,19,19,True,10.0,9.0,,,0.0,5.0,5.0,4.0,5.0,,,,23.0,12.0,6.3,2.0,0.00362079,0,,,,,4.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,3.0,,,,,,,,,
13472857,home,Corinthians,Ángel Romero,angel-romero,Á. Romero,F,29,177,10605,M,ÁRomero,1197041,EUR,710208000,F,11,11,True,10.0,6.0,2.0,,0.0,3.0,6.0,3.0,4.0,2.0,,,23.0,11.0,6.4,4.0,0.00077008,0,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
13472857,home,Corinthians,Kayke Ferrari,kayke-ferrari,Kayke,F,31,179,2773,M,,1411152,EUR,1083110400,F,31,31,True,3.0,2.0,1.0,1.0,0.0,2.0,3.0,,,,,,12.0,5.0,6.5,2.0,5.725e-05,0,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,
13472857,home,Corinthians,Felipe Longo,felipe-longo,F. Longo,G,40,189,2226,M,,1485272,EUR,1109980800,G,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472857,home,Corinthians,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,26,185,4434,M,,311462,EUR,763689600,D,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472857,home,Corinthians,Félix Torres,felix-torres,F. Torres,D,4,187,5321,M,felix_torres,881848,EUR,852940800,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
