match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_dispossessed,stat_wonContest,stat_errorLeadToAShot,stat_aerialWon,stat_shotOffTarget,stat_expectedGoalsOnTarget,stat_totalOffside,stat_punches,player_sofascoreId,stat_hitWoodwork,stat_clearanceOffLine,stat_penaltyWon,stat_goals,stat_penaltyMiss
14572641,home,Rangers,Jack Butland,,,jack-butland,J. Butland,G,1,196.0,717,M,98448,EUR,731721600,G,1,1,False,30.0,19.0,16.0,6.0,0.0,15.0,19.0,4.0,11.0,1.0,9.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,90.0,44.0,7.6,11.0,0.00072861,0.6253,0,0.1799,0.0,-0.02,0.28,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572641,home,Rangers,James Tavernier,,,james-tavernier,J. Tavernier,D,2,176.0,1674,M,126074,EUR,688867200,D,2,2,False,51.0,43.0,3.0,1.0,0.0,34.0,35.0,9.0,16.0,2.0,4.0,,,,,,,,90.0,82.0,6.6,17.0,0.10103,,1,,0.22,0.09,-0.29,,True,10.0,3.0,3.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,0.0425,2.0,0.01,,,,,,,,,,,,,,,,
14572641,home,Rangers,John Souttar,,,john-souttar,J. Souttar,D,5,185.0,363,M,287563,EUR,843609600,D,5,5,False,68.0,65.0,6.0,4.0,0.0,51.0,53.0,14.0,15.0,,1.0,,,,,,,,90.0,74.0,6.9,3.0,0.00496843,,1,,0.05,0.13,-0.06,,,,,2.0,4.0,4.0,1.0,,,,1.0,,1.0,1.0,,,3.0,2.0,0.0925,,-0.06,1.0,1.0,,,,,,,,,,,,,,
14572641,home,Rangers,Derek Cornelius,,,derek-cornelius,D. Cornelius,D,13,188.0,846,M,801411,EUR,880416000,D,13,13,False,78.0,72.0,5.0,2.0,0.0,57.0,59.0,15.0,19.0,2.0,,,,,,,,,80.0,84.0,6.7,7.0,0.00930141,,1,,0.18,0.05,-0.08,,,,,1.0,2.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,1.0,0.2768,,0.04,1.0,,,,,,,,,,,,,,,
14572641,home,Rangers,Jayden Meghoma,Jayden Meghoma,,meghoma-jayden,J. Meghoma,M,30,176.0,428,M,1410201,EUR,1151452800,D,30,30,False,66.0,64.0,1.0,,0.0,40.0,40.0,24.0,26.0,2.0,1.0,,,,,,,,90.0,85.0,6.9,9.0,0.0116404,,0,,0.07,0.11,-0.04,,,6.0,,,1.0,3.0,1.0,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14572641,home,Rangers,Nicolas Raskin,,,nicolas-raskin,N. Raskin,M,43,179.0,1753,M,889378,EUR,982886400,M,43,43,False,29.0,26.0,1.0,,0.0,19.0,21.0,7.0,8.0,,2.0,,,,,,,,90.0,40.0,6.3,8.0,0.00902189,,0,,0.01,0.03,-0.21,,,1.0,,1.0,4.0,3.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,
14572641,home,Rangers,Thelo Aasgaard,,,aasgaard-thelo,T. Aasgaard,M,11,188.0,4677,M,1065989,EUR,1020297600,M,11,11,False,34.0,29.0,1.0,,0.0,16.0,18.0,13.0,16.0,2.0,1.0,,,,,,,,80.0,46.0,6.8,6.0,0.0065213,,1,,-0.21,0.08,0.19,,,1.0,,1.0,1.0,5.0,,,,,1.0,1.0,,,,,4.0,,0.2096,1.0,-0.16,,,,,,1.0,1.0,,,,,,,,,
14572641,home,Rangers,Mikey Moore,,,mikey-moore,M. Moore,F,47,180.0,3947,M,1403192,EUR,1186790400,M,47,47,False,14.0,11.0,,,0.0,3.0,3.0,8.0,11.0,,,,,,,,,,45.0,23.0,6.7,6.0,0.0335583,,3,,0.13,-0.03,-0.02,,,,,,,1.0,,,,1.0,,,1.0,1.0,3.0,,,,0.1066,,-0.27,,,,,,,2.0,,,,,,,,,
14572641,home,Rangers,Mohammed Diomande,,,mohammed-diomande,M. Diomande,M,10,183.0,1805,M,1018785,EUR,1004400000,M,10,10,False,25.0,22.0,,,0.0,8.0,10.0,14.0,15.0,,2.0,,,,,,,,41.0,33.0,5.9,5.0,0.133507,,0,,0.15,0.1,-0.01,,,2.0,1.0,,1.0,2.0,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14572641,home,Rangers,Djeidi Gassama,,,djeidi-gassama,D. Gassama,F,23,178.0,890,M,1142674,EUR,1063152000,M,23,23,False,30.0,27.0,1.0,1.0,0.0,10.0,10.0,17.0,20.0,,3.0,,,,,,,,90.0,53.0,6.9,12.0,0.0381639,,3,,0.28,0.38,-0.1,,,3.0,,,10.0,9.0,1.0,8.0,,1.0,,,2.0,1.0,,,4.0,4.0,0.0966,,-0.22,,1.0,1.0,3.0,,,1.0,0.0483,,,,,,,,
