match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalLongBalls,stat_accurateLongBalls,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_expectedGoalsOnTarget,stat_dispossessed,stat_totalOffside,stat_totalContest,stat_wonContest,stat_penaltyWon,stat_ownGoals,stat_accurateCross,captain,stat_errorLeadToAGoal,stat_goodHighClaim,stat_penaltyFaced,stat_goalAssist,stat_penaltyConceded
11352472,home,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,HMSon,111505,EUR,710553600,F,7,7,False,23.0,22.0,7.0,8.0,15.0,17.0,,4.0,,,,90.0,32.0,6.9,0.0559018,2,,,,2.0,2.0,1.0,,,1.0,,,,1.0,,5.0,1.0618,1.0,,,1.0,,1.0,1.0,,1.0,,,1.0,0.994,1.0,,,,,,,True,,,,,
11352472,home,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,22,22,True,15.0,11.0,3.0,4.0,8.0,15.0,,,,,,59.0,33.0,6.4,0.0126447,2,,1.0,,4.0,6.0,3.0,1.0,,,2.0,,,1.0,,14.0,0.1281,,,,,,,,,,,,1.0,,2.0,1.0,5.0,2.0,,,,,,,,,
11352472,home,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,True,27.0,27.0,9.0,9.0,19.0,19.0,,5.0,,,,45.0,41.0,7.2,0.128917,0,,1.0,1.0,1.0,3.0,3.0,,,,,3.0,2.0,3.0,1.0,4.0,,1.0,,,1.0,,,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,
11352472,home,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181,19170,M,YB8,844842,EUR,841363200,M,8,8,True,26.0,26.0,9.0,9.0,17.0,17.0,,1.0,,,,26.0,33.0,6.9,0.0208143,0,,1.0,1.0,,1.0,2.0,,,,,,2.0,1.0,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,
11352472,home,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,True,3.0,3.0,3.0,3.0,,1.0,,,,,,26.0,8.0,6.6,2.421e-05,1,,,,1.0,2.0,3.0,,,,1.0,,,1.0,1.0,2.0,0.0918,,,,1.0,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,
11352472,home,Tottenham Hotspur,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,20,177,15743,M,locelso_giovani,798835,EUR,829008000,M,18,18,True,6.0,6.0,2.0,2.0,5.0,6.0,,1.0,,,,9.0,9.0,6.6,0.0843265,1,,,,2.0,1.0,,1.0,,1.0,,,,,,1.0,0.0142,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
11352472,home,Tottenham Hotspur,Brandon Austin,austin-brandon,B. Austin,G,40,188,1395,M,,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352472,home,Tottenham Hotspur,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13683,M,radudragusin5,997103,EUR,1012694400,D,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352472,home,Tottenham Hotspur,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,D,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352472,home,Tottenham Hotspur,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,bryan11gil,910026,EUR,981849600,F,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352472,away,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,22,22,False,34.0,21.0,10.0,13.0,11.0,21.0,,12.0,,,,90.0,42.0,6.0,0.00299152,0,-0.677,24.0,12.0,,,1.0,,,,,,,,,13.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,
11352472,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,30.0,23.0,10.0,12.0,13.0,19.0,6.0,1.0,,,,90.0,51.0,6.9,0.0116781,0,,2.0,1.0,1.0,3.0,4.0,1.0,,,,1.0,3.0,2.0,1.0,13.0,,,,,,1.0,,,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,
11352472,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,2,2,False,46.0,41.0,32.0,35.0,9.0,11.0,4.0,8.0,,,,90.0,56.0,6.8,0.00484439,0,,2.0,,,3.0,1.0,,,,,3.0,,,2.0,5.0,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,
11352472,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,45.0,40.0,31.0,33.0,9.0,12.0,4.0,4.0,,,,90.0,55.0,6.5,0.0280572,0,,4.0,1.0,,2.0,3.0,,,,,2.0,1.0,1.0,1.0,7.0,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
11352472,away,Arsenal,Takehiro Tomiyasu,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,False,19.0,15.0,7.0,10.0,8.0,9.0,,3.0,,,,90.0,33.0,5.9,0.00612,1,,2.0,,,9.0,1.0,1.0,,1.0,,2.0,1.0,2.0,4.0,10.0,0.0339,,,,2.0,,1.0,,,,1.0,1.0,,,,1.0,2.0,,,,,,,,,,
11352472,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,23.0,17.0,3.0,4.0,15.0,20.0,,5.0,,,,89.0,45.0,6.6,0.105977,1,,3.0,3.0,1.0,8.0,6.0,2.0,,,1.0,,3.0,1.0,,15.0,0.0598,2.0,,,,,,,,,,1.0,3.0,,,1.0,6.0,,,,1.0,True,,,,,
11352472,away,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,5,5,False,41.0,38.0,20.0,20.0,18.0,21.0,1.0,6.0,,,,90.0,55.0,7.2,0.0227407,0,,4.0,3.0,,7.0,5.0,1.0,,,,1.0,2.0,,2.0,7.0,,,,,1.0,,,,,,1.0,2.0,1.0,,3.0,,2.0,2.0,,,,,,,,,
11352472,away,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,36.0,30.0,17.0,20.0,15.0,22.0,3.0,5.0,,,,90.0,57.0,7.4,0.272217,1,,2.0,1.0,6.0,4.0,5.0,,2.0,,1.0,2.0,5.0,,1.0,13.0,0.0488,2.0,,,,,,,,,,3.0,,,2.0,,1.0,,,,2.0,,,,,1.0,1.0
11352472,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,26.0,23.0,6.0,6.0,17.0,24.0,1.0,2.0,,,,90.0,61.0,8.2,0.0234948,3,,1.0,1.0,4.0,8.0,12.0,1.0,,,1.0,2.0,5.0,3.0,2.0,14.0,0.421,1.0,,,2.0,1.0,1.0,2.0,,1.0,,3.0,4.0,0.8305,3.0,,3.0,2.0,,,,,,,,,
11352472,away,Arsenal,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,F,29,29,False,28.0,20.0,5.0,6.0,15.0,22.0,4.0,3.0,,,,90.0,46.0,8.3,0.255997,1,,2.0,1.0,,7.0,12.0,2.0,1.0,,,,1.0,4.0,2.0,15.0,0.4079,2.0,,,2.0,8.0,,1.0,,1.0,,,2.0,0.2254,1.0,1.0,2.0,1.0,,,,,,,,1.0,
11352472,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,False,13.0,12.0,7.0,7.0,5.0,9.0,,2.0,,,,63.0,28.0,6.7,0.031719,1,,2.0,1.0,3.0,4.0,4.0,1.0,,,1.0,,1.0,1.0,,8.0,0.0431,,,,,,,,,,,,,,3.0,,3.0,3.0,,,,,,,,,
11352472,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,True,3.0,,,1.0,,2.0,2.0,1.0,,,,27.0,11.0,6.7,,1,,,,,3.0,4.0,2.0,,,1.0,,2.0,1.0,1.0,4.0,0.0115,,,,,,,,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,,
11352472,away,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,8.0,2.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352472,away,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352472,away,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,35,35,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352472,away,Arsenal,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352472,away,Arsenal,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352472,away,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352472,away,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352472,away,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
