match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_keyPass,stat_aerialWon,stat_errorLeadToAGoal,stat_totalContest,stat_outfielderBlock,stat_aerialLost,stat_fouls,stat_dispossessed,stat_wonContest,stat_unsuccessfulTouch,stat_wonTackle,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,captain,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,stat_goalAssist,player_sofascoreId
10382084,home,SC Cambuur,Roberts Uldriķis,,,roberts-uldrikis,R. Uldriķis,F,28,198,415,M,883327,EUR,891561600,F,28,28,False,17.0,14.0,1.0,1.0,5.0,5.0,13.0,3.0,,2.0,,,,90.0,29.0,7.0,7.0,3,10.0,1.0,1.0,5.0,1.0,2.0,,1.0,1.0,2.0,,,,1.0,2.0,1.0,,3.0,,,,1.0,True,1.0,,,,,
10382084,home,SC Cambuur,Felix Mambimbi,,,felix-mambimbi,F. K. Mambimbi,F,10,170,317,M,910076,EUR,979776000,F,7,7,True,23.0,14.0,,,4.0,4.0,20.0,8.0,,6.0,1.0,,,61.0,47.0,6.9,18.0,2,11.0,1.0,1.0,9.0,2.0,1.0,1.0,6.0,2.0,1.0,,1.0,,,1.0,5.0,,3.0,1.0,,1.0,,,1.0,,,,,
10382084,home,SC Cambuur,Calvin Mac-Intosh,Calvin,Mac-Intosh,calvin-mac-intosh,C. Mac-Intosh,D,3,180,21,M,73801,EUR,618624000,D,3,3,True,39.0,34.0,4.0,3.0,23.0,27.0,12.0,1.0,2.0,2.0,,,,45.0,47.0,6.5,6.0,1,11.0,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,
10382084,home,SC Cambuur,Michael Breij,,,michael-breij,M. Breij,M,14,181,83,M,915171,EUR,853286400,M,14,14,True,15.0,11.0,1.0,1.0,4.0,5.0,10.0,,,2.0,,,,28.0,21.0,6.3,7.0,0,7.0,,,1.0,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,
10382084,home,SC Cambuur,David Sambissa,,,david-sambissa,D. Sambissa,M,7,177,220,M,280459,EUR,821318400,D,18,18,True,17.0,11.0,,,2.0,2.0,21.0,1.0,,,,,,28.0,36.0,6.6,15.0,0,11.0,6.0,2.0,2.0,,,,1.0,2.0,,,1.0,,,,1.0,,2.0,,,,,,,,,,,
10382084,home,SC Cambuur,Tom Boere,,,tom-boere,T. Boere,F,9,182,43,M,215112,EUR,722563200,F,9,9,True,4.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,,1.0,,,,12.0,8.0,6.7,4.0,1,2.0,1.0,,2.0,,,,,,2.0,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,
10382084,home,SC Cambuur,Robbin Ruiter,,,robbin-ruiter,R. Ruiter,G,,196,25,M,40935,EUR,543628800,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382084,home,SC Cambuur,Bret Minnema,,,bret-minnema,B. Minnema,G,,192,13,M,981601,EUR,1010275200,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382084,home,SC Cambuur,Jasper ter Heide,Jasper,ter Heide,jasper-ter-heide,J. t. Heide,D,10,173,22,M,910047,EUR,922665600,M,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382084,home,SC Cambuur,Doke Schmidt,Doke,Schmidt,doke-schmidt,D. Schmidt,D,15,177,10,M,163571,EUR,702604800,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382084,home,SC Cambuur,Sekou Sylla,,,sekou-sylla,S. Sylla,D,18,180,1147,M,948720,EUR,915840000,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382084,home,SC Cambuur,Milan Smit,Milan Smit,,milan-smit,M. Smit,F,49,191,546,M,1199214,EUR,1045094400,F,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382084,away,FC Groningen,Michael Verrips,,,michael-verrips,M. Verrips,G,34,195,102,M,583506,EUR,849571200,G,20,20,False,34.0,22.0,18.0,6.0,20.0,20.0,14.0,,1.0,5.0,,1.0,2.0,90.0,38.0,7.2,12.0,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382084,away,FC Groningen,Neraysho Kasanwirjo,,,neraysho-kasanwirjo,N. Kasanwirjo,D,21,185,416,M,961678,EUR,1013990400,D,21,21,False,22.0,12.0,6.0,2.0,7.0,10.0,14.0,4.0,2.0,6.0,,,,45.0,38.0,6.7,15.0,0,5.0,2.0,,3.0,,,1.0,1.0,,2.0,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,
10382084,away,FC Groningen,Mike te Wierik,,,mike-te-wierik,M. t. Wierik,D,23,191,47,M,127554,EUR,707961600,D,5,5,False,26.0,21.0,3.0,1.0,16.0,20.0,6.0,1.0,6.0,6.0,1.0,,,90.0,36.0,7.1,5.0,0,5.0,,,2.0,,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,
10382084,away,FC Groningen,Radinio Balker,,,balker-radinio,R. Balker,D,12,190,152,M,947049,EUR,904780800,D,12,12,False,27.0,25.0,5.0,4.0,18.0,20.0,7.0,2.0,7.0,8.0,,,,90.0,45.0,7.3,5.0,1,7.0,,,2.0,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,
10382084,away,FC Groningen,Isak Dybvik Määttä,,,isak-dybvik-maatta,I. D. Määttä,F,25,188,289,M,980915,EUR,1000857600,D,18,18,False,34.0,13.0,5.0,1.0,7.0,13.0,21.0,4.0,4.0,3.0,1.0,,,90.0,65.0,6.9,29.0,0,6.0,,,4.0,1.0,,2.0,1.0,1.0,1.0,,3.0,,,1.0,,1.0,4.0,,1.0,,,,,,,,,
10382084,away,FC Groningen,Joey Pelupessy,,,joey-pelupessy,J. Pelupessy,M,6,182,5611,M,235404,EUR,737424000,M,4,4,False,14.0,14.0,1.0,1.0,7.0,7.0,7.0,3.0,4.0,2.0,,,,90.0,24.0,7.1,,1,7.0,,,2.0,,1.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,True,,,,,,
10382084,away,FC Groningen,Laros Duarte,,,laros-duarte,L. M. D. Duarte,M,6,180,315,M,798177,EUR,857088000,M,6,6,False,22.0,19.0,4.0,4.0,8.0,10.0,13.0,3.0,2.0,2.0,1.0,,,90.0,32.0,6.8,6.0,0,11.0,1.0,,3.0,1.0,,,2.0,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,
10382084,away,FC Groningen,Tomáš Suslov,,,tomas-suslov,T. Suslov,F,10,175,1255,M,964154,EUR,1023408000,M,7,7,False,11.0,9.0,2.0,2.0,1.0,1.0,15.0,13.0,1.0,7.0,5.0,,,89.0,45.0,7.9,13.0,4,8.0,5.0,,9.0,,1.0,1.0,5.0,,,,5.0,,1.0,4.0,2.0,3.0,2.0,2.0,,1.0,2.0,,,,1.0,,,
10382084,away,FC Groningen,Luciano Valente,Luciano Valente,,luciano-valente,L. Valente,M,10,189,1455,M,1121400,EUR,1065225600,M,40,40,False,14.0,9.0,,,4.0,6.0,8.0,2.0,,3.0,,,,61.0,24.0,6.7,9.0,0,5.0,,,6.0,,,1.0,,1.0,,,2.0,,4.0,1.0,1.0,2.0,3.0,,,,,,,,,,,
10382084,away,FC Groningen,Paulos Abraham,,,paulos-abraham,P. Abraham,F,7,176,378,M,1021266,EUR,1026777600,M,11,11,False,18.0,16.0,2.0,1.0,5.0,6.0,13.0,8.0,2.0,3.0,,,,87.0,40.0,6.6,8.0,3,11.0,1.0,,6.0,1.0,3.0,,4.0,1.0,1.0,,4.0,,,2.0,2.0,3.0,2.0,2.0,,,,,1.0,2.0,,1.0,,
10382084,away,FC Groningen,Florian Krüger,,,florian-kruger,F. Krüger,F,26,186,130,M,945878,EUR,918864000,F,23,23,False,10.0,7.0,1.0,1.0,1.0,2.0,8.0,5.0,2.0,3.0,1.0,,,45.0,21.0,7.4,4.0,2,6.0,,,1.0,,,,2.0,1.0,,,2.0,,1.0,,,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,
10382084,away,FC Groningen,Liam van Gelderen,,,liam-van-gelderen,L. v. Gelderen,D,4,178,172,M,910049,EUR,985305600,D,19,19,True,8.0,5.0,,,4.0,5.0,4.0,3.0,2.0,,,,,45.0,22.0,6.8,9.0,0,1.0,1.0,,3.0,,,,3.0,,,,2.0,1.0,1.0,,,,1.0,3.0,,,,,,,,,,
10382084,away,FC Groningen,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,9,9,True,9.0,7.0,1.0,1.0,3.0,4.0,5.0,3.0,2.0,3.0,,,,45.0,20.0,6.8,7.0,0,4.0,,,5.0,1.0,,1.0,2.0,1.0,1.0,,,,2.0,1.0,1.0,,3.0,2.0,,,,,1.0,,,,1.0,
10382084,away,FC Groningen,Marin Šverko,,,marin-sverko,M. Šverko,D,33,186,248,M,822485,EUR,886550400,D,3,3,True,8.0,4.0,5.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,,,,29.0,20.0,6.6,7.0,0,2.0,,,2.0,1.0,,,2.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,
10382084,away,FC Groningen,Damil Dankerlui,,,damil-dankerlui,D. Dankerlui,D,15,175,108,M,352552,EUR,840844800,D,2,2,True,3.0,2.0,1.0,1.0,2.0,3.0,,1.0,2.0,3.0,,,,11.0,9.0,6.5,3.0,0,,,,2.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
10382084,away,FC Groningen,Daleho Irandust,,,daleho-irandust,D. Irandust,M,,175,412,M,860148,EUR,896918400,M,10,10,True,,,,,,,,1.0,,,,,,1.0,1.0,,,0,,,,1.0,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,
10382084,away,FC Groningen,Jan de Boer,,,jan-de-boer,J. d. Boer,G,12,202,63,M,978865,EUR,958780800,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382084,away,FC Groningen,Peter Leeuwenburgh,,,peter-leeuwenburgh,P. Leeuwenburgh,G,41,196,65,M,149660,EUR,764380800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382084,away,FC Groningen,Nordin Musampa,,,nordin-musampa,N. Musampa,D,,179,56,M,916944,EUR,1002931200,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382084,away,FC Groningen,Ramon Pascal Lundqvist,,,ramon-pascal-lundqvist,R. Lundqvist,M,10,178,118,M,363902,EUR,863222400,M,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382084,away,FC Groningen,Emmanuel Matuta,,,emmanuel-matuta,E. Matuta,M,6,178,48,M,966538,EUR,1014336000,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382084,away,FC Groningen,Ragnar Oratmangoen,,,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,F,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ratmangoen
