match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_fouls,stat_dispossessed,stat_goals,stat_keyPass,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_penaltyConceded,stat_errorLeadToAGoal,stat_hitWoodwork
13472820,home,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,AgustinRossi,1140986,EUR,808963200,G,1,1,False,29.0,21.0,19.0,11.0,0.0,11.0,14.0,10.0,15.0,1.0,2.0,18.0,1.0,3.0,4.0,7.0,1.0,90.0,47.0,8.4,8.0,0.00346815,0,-0.0106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472820,home,Flamengo,Emerson Royal,emerson-royal,E. Royal,D,,183,10094,M,emerson_royal,856123,EUR,916272000,D,22,22,False,30.0,24.0,1.0,,0.0,12.0,13.0,12.0,17.0,9.0,5.0,3.0,2.0,,,,,90.0,59.0,6.9,11.0,0.0122672,1,,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,0.0303,0.0487,,,,,,,,,,,,,,,,,,,,,
13472820,home,Flamengo,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,leortiz33,869643,EUR,820627200,D,3,3,False,9.0,8.0,,,0.0,6.0,7.0,2.0,2.0,2.0,3.0,,,,,,,26.0,15.0,6.9,1.0,0.0003441,0,,,,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
13472820,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,leopereira4,358548,EUR,823046400,D,4,4,False,42.0,36.0,7.0,5.0,0.0,23.0,27.0,13.0,15.0,4.0,3.0,3.0,,,,,,90.0,51.0,6.7,6.0,0.0355759,0,,,4.0,3.0,5.0,1.0,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
13472820,home,Flamengo,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13338,M,alxsndro12,84854,EUR,664848000,D,26,26,False,33.0,23.0,2.0,1.0,0.0,12.0,17.0,11.0,16.0,3.0,5.0,3.0,,,,,,90.0,53.0,6.6,12.0,0.00839101,0,,,2.0,2.0,4.0,,,,,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
13472820,home,Flamengo,Jorginho,jorginho,Jorginho,M,21,180,32422,M,jorginhofrello,132874,EUR,693187200,M,21,21,False,49.0,41.0,3.0,1.0,0.0,20.0,20.0,21.0,29.0,4.0,1.0,5.0,2.0,,,,,90.0,64.0,7.4,11.0,0.0176855,1,,,1.0,,4.0,2.0,,,1.0,2.0,2.0,2.0,2.0,0.7884,0.719,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
13472820,home,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,erick05,590262,EUR,758592000,M,5,5,False,26.0,24.0,1.0,1.0,0.0,11.0,11.0,13.0,15.0,3.0,1.0,3.0,,,,,,60.0,31.0,6.7,3.0,0.0129932,0,,,1.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
13472820,home,Flamengo,Luiz Araújo,luiz-araujo,L. Araújo,M,7,175,16511,M,l_araujo11ofi,840451,EUR,833673600,M,7,7,False,42.0,31.0,5.0,,0.0,10.0,13.0,21.0,29.0,5.0,,8.0,2.0,,,,,90.0,56.0,6.5,15.0,0.0905401,1,,,,,6.0,1.0,2.0,,,2.0,3.0,2.0,1.0,0.096,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,
13472820,home,Flamengo,Giorgian De Arrascaeta,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,G10DeArrascaeta,333587,EUR,770428800,M,10,10,False,19.0,13.0,,,1.0,3.0,5.0,10.0,14.0,4.0,,5.0,1.0,,,,,60.0,37.0,8.0,15.0,0.0125716,1,,,,1.0,6.0,1.0,4.0,2.0,1.0,,,,5.0,0.4584,0.8836,,1.0,2.0,1.0,3.0,,True,1.0,,,,,,,,,,,,,
13472820,home,Flamengo,Samuel Lino,samuel-lino,S. Lino,M,16,178,22210,M,osamuellino,874705,EUR,945907200,M,16,16,False,21.0,16.0,2.0,1.0,0.0,5.0,6.0,11.0,15.0,4.0,,3.0,3.0,,,,,60.0,34.0,6.8,9.0,0.009956,2,,,2.0,,2.0,,,,,,1.0,1.0,4.0,0.0363,,,,,,,,,,2.0,,,,,,,,,,,,
13472820,home,Flamengo,Pedro,pedro,Pedro,F,9,186,57455,M,pedroguilherme,840219,EUR,866764800,F,9,9,False,21.0,17.0,1.0,1.0,1.0,2.0,3.0,15.0,18.0,8.0,,3.0,3.0,,,,,84.0,45.0,8.6,17.0,0.0364548,1,,1.0,3.0,1.0,10.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,8.0,0.1266,0.2594,,2.0,3.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,
