match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_lastName,stat_totalOffside,captain,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goodHighClaim,stat_goals,player_sofascoreId
14572787,home,SK Sturm Graz,Maurice Malone,maurice-malone,M. Malone,F,77,184.0,302,M,877845,EUR,966470400,F,77,77,False,7.0,4.0,,,0.0,2.0,2.0,2.0,5.0,4.0,8.0,2.0,,,79.0,21.0,6.2,8.0,0.0130486,27.393196269007,4.0,-2.31,3.15,,1,,0.0,-0.06,-0.02,,,,4.0,,1.0,,,,,,1.0,2.0,,1.0,4.0,0.0223,1.0,-0.15,,,,2.0,,,,,,,,,,
14572787,home,SK Sturm Graz,Jacob Hödl,jacob-hodl,J. Hödl,M,43,175.0,168,M,1488043,EUR,1170201600,M,43,43,True,5.0,2.0,,,0.0,2.0,2.0,,3.0,,,1.0,,,24.0,15.0,6.8,5.0,1.567e-05,,,,,,1,,0.01,0.01,0.13,,,1.0,4.0,,,,,1.0,,,1.0,,,1.0,2.0,0.0305,,-0.11,,,,2.0,,,,2.0,,,,,,
14572787,home,SK Sturm Graz,Axel Kayombo,axel-kayombo,A. Kayombo,F,11,186.0,334,M,1513332,EUR,1140825600,F,11,11,True,1.0,,,,0.0,,,,1.0,,1.0,,,,24.0,5.0,6.5,2.0,,8.9647657526563,1.0,8.295,8.295,,0,,-0.05,0.07,0.13,,Axel Kayombo,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14572787,home,SK Sturm Graz,Kristjan Bendra,kristjan-bendra,K. Bendra,M,14,,73,M,1432425,EUR,1138579200,M,14,14,True,9.0,6.0,1.0,,0.0,2.0,4.0,4.0,5.0,,1.0,2.0,,,11.0,13.0,6.5,5.0,0.00160329,8.3522400143558,2.0,1.995,4.935,,0,,-0.02,0.0,-0.01,,Kristjan Bendra,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14572787,home,SK Sturm Graz,Stefan Hierländer,stefan-hierlander,S. Hierländer,M,25,180.0,68,M,49021,EUR,665539200,M,25,25,True,4.0,2.0,2.0,1.0,0.0,2.0,2.0,,2.0,,,1.0,,,11.0,7.0,6.5,3.0,5.088e-05,43.358647146231,3.0,25.83,14.07,,0,,-0.09,0.02,0.13,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14572787,home,SK Sturm Graz,Belmin Beganović,belmin-beganovic,B. Beganović,F,26,183.0,189,M,1212322,EUR,1094688000,F,26,26,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,11.0,2.0,6.6,,0.0854583,,,,,,0,,0.15,,0.13,,Belmin Beganovic,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14572787,home,SK Sturm Graz,Matteo Bignetti,matteo-bignetti,M. Bignetti,G,40,190.0,112,M,1150766,EUR,1083801600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Matteo Bignetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572787,home,SK Sturm Graz,Daniil Khudyakov,daniil-khudyakov,D. Khudyakov,G,53,194.0,483,M,1101753,EUR,1073606400,G,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Daniil,,,,,,,,,,,,,,,,,,Khudyakov,,,,,,,,,,,,,
14572787,home,SK Sturm Graz,Gabriel Haider,gabriel-haider,G. Haider,D,27,184.0,29,M,1106655,EUR,1024358400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572787,home,SK Sturm Graz,Jonas Wolf,jonas-wolff,J. Wolf,D,46,179.0,25,M,1488054,EUR,1107216000,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572787,home,SK Sturm Graz,Niklas Geyrhofer,niklas-geyrhofer,N. Geyrhofer,D,35,188.0,64,M,1017135,EUR,950227200,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572787,home,SK Sturm Graz,Julius Beck,julius-beck,J. Beck,M,22,178.0,164,M,1098541,EUR,1114560000,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Julius,,,,,,,,,,,,,,,,,,Beck,,,,,,,,,,,,,
14572787,home,SK Sturm Graz,Luca Weinhandl,luca-weinhandl,L. Weinhandl,M,39,190.0,162,M,1831170,EUR,1231632000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572787,away,FK Crvena zvezda,Matheus,matheus,Matheus,G,1,190.0,1509,M,603946,EUR,711504000,G,1,1,False,24.0,12.0,21.0,9.0,0.0,6.0,8.0,6.0,16.0,,,8.0,1.0,1.0,90.0,32.0,7.2,12.0,0.00280579,11.870210893545,2.0,-8.715,-4.305,0.0523,0,0.114,0.16,0.0,0.24,0.06,,,2.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,2.0,,
14572787,away,FK Crvena zvezda,Young-woo Seol,young-woo-seol,Y. W. Seol,D,66,181.0,2047,M,1019333,EUR,912816000,D,66,66,False,40.0,32.0,3.0,1.0,0.0,16.0,21.0,16.0,19.0,,4.0,3.0,,,90.0,55.0,6.8,11.0,0.0807922,143.778636189,13.0,-108.465,9.03,,0,,0.14,0.26,-0.03,,,1.0,2.0,1.0,,4.0,,2.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,1.0,,,,,,,
14572787,away,FK Crvena zvezda,Miloš Veljković,milos-veljkovic,M. Veljković,D,13,188.0,1256,M,227224,EUR,812073600,D,13,13,False,29.0,22.0,3.0,1.0,0.0,13.0,17.0,9.0,12.0,1.0,2.0,1.0,,,90.0,37.0,6.9,7.0,0.00837996,16.226468322855,4.0,10.29,4.62,,0,,0.0,-0.18,0.16,,,,5.0,,,4.0,,1.0,2.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,
14572787,away,FK Crvena zvezda,Rodrigão,rodrigao-prado,R. Prado,D,5,191.0,845,M,867608,EUR,810777600,D,5,5,False,22.0,17.0,9.0,5.0,0.0,7.0,8.0,10.0,14.0,1.0,4.0,1.0,,,90.0,42.0,7.5,6.0,0.0161967,44.62982319932,7.0,9.66,6.72,,0,,0.16,0.01,0.65,,,,5.0,,,14.0,2.0,,3.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
14572787,away,FK Crvena zvezda,Nair Tiknizyan,nair-tiknizyan,N. Tiknizyan,D,23,180.0,1430,M,904400,EUR,926467200,D,23,23,False,25.0,15.0,3.0,,0.0,4.0,7.0,11.0,18.0,,3.0,2.0,,,90.0,60.0,7.1,20.0,0.073848,71.732671469557,9.0,-46.62,3.78,,1,,0.12,0.23,0.19,,,4.0,5.0,,,2.0,,2.0,1.0,1.0,1.0,,1.0,,2.0,0.0462,2.0,-0.19,,,,4.0,,,1.0,1.0,,1.0,,,,
14572787,away,FK Crvena zvezda,Rade Krunić,rade-krunic,R. Krunić,M,33,184.0,2497,M,155449,EUR,749952000,M,33,33,False,42.0,35.0,3.0,2.0,0.0,10.0,12.0,25.0,30.0,1.0,5.0,6.0,,,90.0,59.0,7.4,10.0,0.073105,216.09388346299,13.0,-54.705,51.135,,0,,0.25,-0.09,0.25,,,,10.0,,,4.0,,2.0,5.0,3.0,1.0,2.0,4.0,,1.0,,,,,,,2.0,,,,,,,,,,
14572787,away,FK Crvena zvezda,Timi Max Elšnik,timi-max-elsnik,T. M. Elšnik,M,21,182.0,1608,M,827371,EUR,893808000,M,21,21,False,30.0,21.0,3.0,,1.0,6.0,9.0,15.0,21.0,2.0,6.0,1.0,,,90.0,59.0,7.6,15.0,0.433348,38.948099715672,4.0,-17.85,4.62,,2,,0.54,0.27,0.29,,,7.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,,1.0,1.0,,,0.2592,2.0,-0.17,,,,1.0,1.0,0.1662,3.0,1.0,1.0,1.0,,,,
14572787,away,FK Crvena zvezda,Tomás Händel,tomas-handel,T. Händel,M,20,180.0,931,M,1131048,EUR,975283200,M,20,20,False,28.0,20.0,1.0,1.0,0.0,7.0,10.0,13.0,18.0,2.0,3.0,7.0,,,89.0,38.0,6.7,9.0,0.0293139,91.232556828896,13.0,-40.845,7.77,,2,,-0.26,0.14,0.17,,Tomás Händel,,4.0,,,,,3.0,2.0,,,2.0,,2.0,2.0,0.1591,1.0,-0.03,,,,,,,,,1.0,,,,,
14572787,away,FK Crvena zvezda,Mirko Ivanić,mirko-ivanic,M. Ivanić,M,4,182.0,1265,M,278763,EUR,747878400,M,4,4,False,21.0,15.0,2.0,,0.0,2.0,5.0,13.0,16.0,3.0,4.0,5.0,,,88.0,40.0,7.7,11.0,0.0771879,192.21883989386,15.0,-111.09,8.925,,4,,0.03,0.42,0.0,,,1.0,3.0,1.0,,2.0,,2.0,2.0,2.0,3.0,,,1.0,,0.5147,3.0,0.46,,,True,1.0,1.0,0.8316,,1.0,,2.0,,,1.0,
14572787,away,FK Crvena zvezda,Milson,milson,Milson,M,77,170.0,4189,M,939721,EUR,939686400,M,7,7,False,13.0,11.0,1.0,,0.0,1.0,2.0,10.0,11.0,,6.0,4.0,,,83.0,39.0,7.1,12.0,0.381956,60.746026135619,9.0,-18.69,7.77,,1,,0.28,-0.05,0.18,,,2.0,8.0,1.0,,2.0,,,5.0,2.0,5.0,2.0,,,2.0,0.1082,2.0,0.03,,,,4.0,,,1.0,1.0,,1.0,,,,
14572787,away,FK Crvena zvezda,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192.0,8617,M,21927,EUR,608947200,F,89,89,False,12.0,10.0,,,0.0,3.0,4.0,7.0,8.0,1.0,3.0,,,,45.0,19.0,6.7,6.0,0.0198018,,,,,,1,,-0.11,0.01,-0.01,,,,4.0,,,,,,,,4.0,2.0,2.0,1.0,1.0,0.1405,1.0,-0.51,,1.0,,1.0,,,,1.0,,,,,,m.arnautovic7
14572787,away,FK Crvena zvezda,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182.0,1525,M,878830,EUR,827625600,F,17,17,True,10.0,6.0,,,0.0,3.0,3.0,3.0,7.0,6.0,10.0,,,,45.0,23.0,5.9,9.0,0.00095215,42.291950883624,4.0,-16.38,5.04,,3,,-0.08,0.07,-0.05,,,,5.0,,1.0,1.0,,,,,4.0,3.0,4.0,2.0,1.0,0.3057,,-0.55,,1.0,,1.0,,,,1.0,,1.0,1.0,,,
14572787,away,FK Crvena zvezda,Mahmudu Bajo,bajo,M. Bajo,M,6,185.0,1185,M,1516318,EUR,1092528000,M,6,6,True,3.0,1.0,,,0.0,,,1.0,3.0,1.0,1.0,,,,16.0,6.0,6.6,3.0,9.749e-05,7.0704896577253,1.0,-1.68,-1.68,,1,,-0.03,0.04,-0.01,,,,1.0,,,,,,,,1.0,1.0,,,1.0,0.0396,,-0.07,,,,,,,,,,1.0,,,,
14572787,away,FK Crvena zvezda,Aleksandar Katai,aleksandar-katai,A. Katai,M,10,182.0,2332,M,110701,EUR,665798400,M,10,10,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,2.0,,,,11.0,6.0,6.6,,0.0462817,7.5340560788993,1.0,-4.095,-4.095,,0,,-0.02,0.1,0.15,,,1.0,1.0,,,2.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,1.0,,,,,,,
14572787,away,FK Crvena zvezda,Vasilije Kostov,vasilije-kostov,V. Kostov,M,22,176.0,2167,M,1825955,EUR,1210464000,M,22,22,True,,,,,0.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14572787,away,FK Crvena zvezda,Omri Glazer,omri-glazer,O. Glazer,G,18,190.0,1076,M,797083,EUR,826502400,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572787,away,FK Crvena zvezda,Ivan Guteša,ivan-gutesa,I. Guteša,G,77,188.0,874,M,1019641,EUR,1017878400,G,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572787,away,FK Crvena zvezda,Stefan Leković,stefan-lekovic,S. Leković,D,4,194.0,876,M,1146225,EUR,1073606400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Stefan Lekovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572787,away,FK Crvena zvezda,Adem Avdić,adem-avdic,A. Avdić,D,71,173.0,857,M,1493918,EUR,1190592000,D,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572787,away,FK Crvena zvezda,Nikola Stanković,nikola-stankovic,N. Stanković,D,24,181.0,570,M,1100641,EUR,1051142400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Nikola,,,,,,,,,,,,,,,,,,Stanković,,,,,,,,,,,,,
14572787,away,FK Crvena zvezda,Luka Zarić,luka-zaric,L. Zarić,M,40,181.0,432,M,1974511,EUR,1225411200,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572787,away,FK Crvena zvezda,Shavy Warren Babicka,babicka-shavy-warren,S. W. Babicka,F,80,180.0,1199,M,1136280,EUR,959817600,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572787,away,FK Crvena zvezda,Aleksa Damjanović,damjanovic-aleksa,A. Damjanovic,F,19,198.0,699,M,2207346,EUR,1228435200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
