match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalTackle,stat_fouls,stat_blockedScoringAttempt,stat_wonTackle,player_firstName,stat_totalCross,stat_dispossessed,stat_wonContest,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,player_lastName,stat_outfielderBlock,captain,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_challengeLost
12264380,home,FC Dallas,Maarten Paes,maarten-paes,M. Paes,G,26,191.0,12478,M,maartenpaes,843250,EUR,895104000,G,30,30,False,38.0,32.0,11.0,5.0,0.0,29.0,29.0,3.0,9.0,9.0,3.0,3.0,90.0,40.0,6.9,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12264380,home,FC Dallas,Sebastien Ibeagha,sebastien-ibeagha,S. Ibeagha,D,25,189.0,39,M,,577012,EUR,695952000,D,25,25,False,62.0,47.0,13.0,3.0,0.0,31.0,40.0,16.0,22.0,8.0,,,90.0,75.0,6.9,20.0,1,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12264380,home,FC Dallas,Nkosi Tafari,nkosi-tafari,N. Tafari,D,91,193.0,91,M,,1020459,EUR,859075200,D,17,17,False,56.0,48.0,10.0,5.0,0.0,33.0,35.0,15.0,21.0,4.0,,,90.0,69.0,7.0,9.0,1,1.0,,3.0,1.0,,9.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12264380,home,FC Dallas,Sam Junqua,sam-junqua,S. Junqua,D,,183.0,29,M,,882422,EUR,847497600,D,29,29,False,57.0,48.0,3.0,2.0,0.0,27.0,31.0,21.0,26.0,,,,90.0,62.0,7.2,9.0,1,1.0,3.0,1.0,4.0,,2.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
12264380,home,FC Dallas,Herbert Endeley,endeley-herbert,H. Endeley,M,,179.0,16,M,,1470424,EUR,1002585600,M,27,27,False,32.0,25.0,1.0,1.0,0.0,9.0,12.0,16.0,22.0,5.0,,,69.0,60.0,7.5,15.0,1,,1.0,6.0,10.0,1.0,,2.0,1.0,3.0,4.0,,,3.0,3.0,,3.0,Herbert Endeley,2.0,2.0,3.0,1.0,,,,,,,,,,,
12264380,home,FC Dallas,Patrickson Delgado,patrickson-delgado,P. Delgado,M,6,180.0,230,M,,1002530,EUR,1066348800,M,6,6,False,39.0,37.0,3.0,2.0,0.0,22.0,23.0,16.0,18.0,1.0,,,45.0,46.0,7.1,4.0,0,1.0,1.0,2.0,2.0,,1.0,1.0,,,1.0,,,,1.0,,,,2.0,,1.0,2.0,1.0,1.0,,,,,,,,,
12264380,home,FC Dallas,Asier Illarramendi,asier-illarramendi,Illarramendi,M,5,179.0,351,M,,113593,EUR,636595200,M,14,14,False,84.0,79.0,5.0,4.0,0.0,39.0,39.0,41.0,46.0,7.0,,,90.0,105.0,7.5,10.0,2,2.0,,6.0,7.0,,,1.0,3.0,1.0,,,,6.0,2.0,2.0,4.0,Asier,1.0,2.0,,1.0,1.0,,Illarramendi,1.0,,,,,,,
12264380,home,FC Dallas,Marco Farfan,marco-farfan,M. Farfan,D,4,180.0,166,M,,857398,EUR,910828800,M,4,4,False,32.0,27.0,1.0,1.0,0.0,11.0,11.0,16.0,23.0,6.0,,,90.0,52.0,7.2,10.0,0,,,2.0,4.0,,1.0,2.0,2.0,1.0,1.0,,,2.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,
12264380,home,FC Dallas,Jesús Ferreira,jesus-ferreira,J. Ferreira,F,9,173.0,984,M,,869853,EUR,977616000,F,10,10,False,44.0,35.0,4.0,2.0,1.0,7.0,8.0,32.0,43.0,2.0,,,88.0,62.0,7.9,17.0,1,,,3.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,7.0,2.0,,5.0,4.0,2.0,,,True,1.0,,,,,
12264380,home,FC Dallas,Tsiki Ntsabeleng,tsiki-ntsabeleng,T. Ntsabeleng,M,34,170.0,299,M,,1172476,EUR,886982400,F,16,16,False,31.0,28.0,1.0,1.0,0.0,7.0,7.0,22.0,27.0,4.0,,,65.0,41.0,7.0,8.0,1,,,3.0,1.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,Tsiki Ntsabeleng,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,
