match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_shotOffTarget,stat_interceptionWon,stat_lastManTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,captain,stat_totalCross,stat_accurateCross,stat_wonContest,stat_fouls,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_errorLeadToAShot,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12436464,home,Crystal Palace,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,1,1,False,24.0,14.0,11.0,1.0,0.0,13.0,14.0,1.0,10.0,1.0,1.0,1.0,3.0,1.0,1.0,90.0,28.0,5.5,10.0,0.00030434,0,-1.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436464,home,Crystal Palace,Chris Richards,,,chris-richards,C. Richards,D,26,188,2004,M,,931844,EUR,954201600,D,26,26,False,48.0,42.0,3.0,2.0,0.0,34.0,37.0,8.0,11.0,3.0,5.0,6.0,4.0,,,90.0,64.0,6.2,7.0,0.0063638,0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12436464,home,Crystal Palace,Maxence Lacroix,,,maxence-lacroix,M. Lacroix,D,5,192,6873,M,,879674,EUR,954979200,D,5,5,False,64.0,56.0,7.0,2.0,0.0,40.0,44.0,16.0,20.0,,,5.0,5.0,,,90.0,78.0,6.7,9.0,0.014987,2,,3.0,7.0,,,,3.0,1.0,2.0,2.0,1.0,2.0,1.0,0.1739,,,,,,,,,,,,,,,,,,,
12436464,home,Crystal Palace,Marc Guéhi,,,marc-guehi,M. Guéhi,D,15,182,22326,M,MarcGuehi13,877994,EUR,963446400,D,6,6,False,61.0,48.0,12.0,5.0,0.0,24.0,29.0,25.0,34.0,2.0,2.0,3.0,6.0,,,90.0,80.0,6.8,14.0,0.0439131,0,,3.0,12.0,,3.0,,6.0,,,,,2.0,,,True,2.0,1.0,3.0,,,,,,,,,,,,,,,
12436464,home,Crystal Palace,Nathaniel Clyne,,,nathaniel-clyne,N. Clyne,D,17,175,676,M,,43215,EUR,670809600,M,17,17,False,17.0,15.0,2.0,1.0,0.0,9.0,10.0,8.0,9.0,1.0,4.0,1.0,,,,80.0,27.0,6.2,5.0,0.107058,0,,,,1.0,1.0,,,,,,,,,,,2.0,2.0,,1.0,2.0,,,,,,,,,,,,,
12436464,home,Crystal Palace,Will Hughes,,,will-hughes,W. Hughes,M,19,185,1026,M,,193554,EUR,798076800,M,19,19,False,34.0,31.0,1.0,,0.0,21.0,23.0,12.0,16.0,2.0,6.0,1.0,4.0,,,69.0,48.0,6.6,8.0,0.226146,1,,,2.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,0.1436,,5.0,2.0,,3.0,2.0,1.0,,,,,,,,,,,,
12436464,home,Crystal Palace,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,M,8,8,False,26.0,17.0,2.0,,0.0,9.0,12.0,8.0,14.0,2.0,3.0,2.0,3.0,,,68.0,35.0,6.5,13.0,0.0047592,1,,3.0,3.0,,,1.0,,,,,,,2.0,0.086,,,,,1.0,,,1.0,0.046,,,,,,,,,,
12436464,home,Crystal Palace,Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,,988275,EUR,936144000,M,3,3,False,38.0,29.0,3.0,2.0,1.0,14.0,18.0,16.0,21.0,1.0,4.0,2.0,4.0,,,90.0,54.0,6.8,10.0,0.117388,0,,,4.0,2.0,,1.0,4.0,,,,,2.0,,,,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,
12436464,home,Crystal Palace,Ismaïla Sarr,,,ismaila-sarr,I. Sarr,F,7,185,26789,M,ismaila_sarr18,845286,EUR,888364800,F,7,7,False,20.0,17.0,1.0,1.0,0.0,5.0,8.0,12.0,14.0,2.0,3.0,1.0,5.0,,,90.0,39.0,7.2,10.0,0.0983051,5,,1.0,6.0,,,,3.0,2.0,,,,1.0,4.0,0.4731,,2.0,,,,1.0,1.0,3.0,1.3987,1.0,2.0,2.0,1.0,1.0,,,,,
12436464,home,Crystal Palace,Daichi Kamada,,,daichi-kamada,D. Kamada,M,18,184,6890,M,kamadadaichi,794338,EUR,839203200,F,18,18,False,13.0,9.0,,,0.0,3.0,4.0,6.0,10.0,1.0,6.0,,2.0,,,61.0,20.0,6.5,6.0,0.00718011,1,,1.0,3.0,2.0,,,2.0,,1.0,,,1.0,,0.0207,,1.0,,,2.0,,1.0,,,,,,,,,,,,
12436464,home,Crystal Palace,Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,3.0,6.0,,2.0,,,81.0,21.0,7.0,5.0,0.0159498,4,,1.0,5.0,,2.0,,,3.0,2.0,,,,1.0,0.657,,,,1.0,,3.0,2.0,2.0,0.2604,1.0,1.0,,,,,,,,
12436464,home,Crystal Palace,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,9,9,True,12.0,9.0,1.0,,0.0,3.0,3.0,6.0,9.0,,1.0,,,,,29.0,13.0,6.5,3.0,0.00459608,0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12436464,home,Crystal Palace,Cheick Doucouré,,,cheick-doucoure,C. Doucouré,M,28,181,1463,M,,906047,EUR,947289600,M,28,28,True,9.0,9.0,,,0.0,3.0,3.0,6.0,6.0,,3.0,1.0,1.0,,,22.0,14.0,6.3,2.0,0.00580069,0,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,
12436464,home,Crystal Palace,Justin Devenny,,,devenny-justin,J. Devenny,M,55,184,726,M,,1084311,EUR,1065830400,M,55,55,True,14.0,11.0,1.0,1.0,0.0,3.0,3.0,8.0,12.0,,2.0,1.0,1.0,,,21.0,21.0,6.6,7.0,0.031315,0,,,1.0,,,,1.0,,,,,1.0,2.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,
12436464,home,Crystal Palace,Caleb Kporha,Caleb,Kporha,caleb-kporha,C. Kporha,D,15,179,284,M,,1465401,EUR,1152921600,D,58,58,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,3.0,1.0,,,,10.0,8.0,6.4,2.0,0.00161992,0,,,2.0,,,,2.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,
12436464,home,Crystal Palace,Jeffrey Schlupp,,,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,,148710,EUR,725068800,M,15,15,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,1.0,,,9.0,5.0,6.4,,0.0010448,1,,,,,,,,,,,,,,0.0374,,,,,,,,,,,,1.0,,,,,,,
12436464,home,Crystal Palace,Matt Turner,,,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436464,home,Crystal Palace,Joel Ward,,,joel-ward,J. Ward,D,25,188,258,M,,39183,EUR,625622400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436464,home,Crystal Palace,Trevoh Chalobah,,,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436464,home,Crystal Palace,Asher Agbinone,,,asher-agbinone,A. Agbinone,F,64,178,168,M,,1799984,EUR,1127865600,M,64,64,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436464,away,Arsenal,David Raya,,,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,22,22,False,50.0,33.0,24.0,8.0,0.0,26.0,28.0,7.0,22.0,,,,8.0,4.0,5.0,90.0,60.0,7.5,17.0,0.00144906,0,0.7052,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,
12436464,away,Arsenal,Jurriën Timber,,,jurrien-timber,J. Timber,D,12,179,21624,M,jurrientimber,958959,EUR,992736000,D,12,12,False,50.0,44.0,1.0,,0.0,24.0,25.0,20.0,26.0,1.0,3.0,1.0,5.0,,,86.0,71.0,6.7,11.0,0.0193021,0,,1.0,3.0,,2.0,,1.0,,,2.0,,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,
12436464,away,Arsenal,William Saliba,,,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,2,2,False,106.0,101.0,2.0,1.0,0.0,86.0,87.0,15.0,19.0,,3.0,4.0,2.0,,,90.0,117.0,6.4,8.0,0.0057054,0,,1.0,2.0,,3.0,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,
12436464,away,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,67.0,64.0,4.0,3.0,1.0,54.0,56.0,10.0,11.0,3.0,4.0,1.0,1.0,,,90.0,76.0,7.0,3.0,0.00609776,2,,5.0,5.0,,,1.0,,,1.0,1.0,,,,0.3877,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,1.0
12436464,away,Arsenal,Myles Lewis-Skelly,Myles Lewis-Skelly,,lewis-skelly-myles,M. Lewis-Skelly,D,49,178,16151,M,myleslewisskelly,1423711,EUR,1159228800,D,49,49,False,19.0,18.0,1.0,1.0,0.0,9.0,10.0,9.0,9.0,1.0,2.0,,,,,58.0,31.0,6.7,4.0,0.0065759,0,,,5.0,,1.0,,2.0,2.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
12436464,away,Arsenal,Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,55.0,52.0,3.0,1.0,0.0,20.0,20.0,34.0,39.0,,5.0,,3.0,,,90.0,70.0,6.9,11.0,0.233947,1,,,3.0,2.0,2.0,,,2.0,,,,,2.0,0.0866,True,4.0,2.0,1.0,,2.0,2.0,,,1.0,,1.0,,,,,,,
12436464,away,Arsenal,Thomas Partey,,,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,5,5,False,58.0,53.0,4.0,3.0,1.0,35.0,37.0,18.0,21.0,2.0,6.0,,6.0,,,90.0,68.0,7.1,8.0,0.105829,0,,1.0,3.0,,3.0,,1.0,,,3.0,,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,
12436464,away,Arsenal,Kai Havertz,,,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,M,29,29,False,24.0,19.0,,,0.0,5.0,8.0,14.0,16.0,3.0,4.0,3.0,4.0,,,58.0,35.0,7.6,6.0,0.0117205,2,,3.0,5.0,,2.0,,1.0,,1.0,1.0,,1.0,,0.8801,,,,1.0,,1.0,,1.0,0.9928,,,,1.0,,,,,,
12436464,away,Arsenal,Bukayo Saka,,,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,3.0,2.0,,,0.0,1.0,1.0,1.0,4.0,,,,,,,24.0,6.0,6.5,4.0,0.00024253,0,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,
12436464,away,Arsenal,Gabriel Jesus,,,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,False,15.0,12.0,,,0.0,5.0,5.0,7.0,10.0,2.0,7.0,2.0,2.0,,,86.0,40.0,8.5,10.0,0.00589153,5,,4.0,7.0,,2.0,,1.0,1.0,1.0,1.0,,1.0,2.0,0.8164,,,,1.0,1.0,,3.0,3.0,1.5763,,1.0,1.0,2.0,,,,,,1.0
12436464,away,Arsenal,Gabriel Martinelli,,,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,23.0,15.0,,,0.0,6.0,7.0,13.0,23.0,,10.0,,3.0,,,90.0,51.0,7.2,22.0,0.52625,1,,1.0,4.0,2.0,6.0,,2.0,,,,,2.0,3.0,0.6643,,7.0,4.0,1.0,,3.0,3.0,1.0,0.9209,,,,1.0,,,,,,
12436464,away,Arsenal,Leandro Trossard,,,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,True,22.0,16.0,,,0.0,5.0,6.0,12.0,17.0,,4.0,2.0,3.0,,,66.0,37.0,6.8,13.0,0.117978,1,,1.0,2.0,,1.0,,1.0,,,1.0,,,4.0,0.0163,,1.0,1.0,,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,
12436464,away,Arsenal,Riccardo Calafiori,,,riccardo-calafiori,R. Calafiori,D,33,188,24414,M,richycala,957602,EUR,1021766400,D,33,33,True,27.0,24.0,,,1.0,8.0,9.0,16.0,18.0,,1.0,1.0,2.0,,,32.0,41.0,7.4,5.0,0.0119117,0,,,4.0,,,1.0,3.0,1.0,,1.0,,3.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,
12436464,away,Arsenal,Declan Rice,,,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,True,21.0,19.0,,,1.0,6.0,6.0,15.0,17.0,1.0,1.0,1.0,2.0,,,32.0,30.0,8.4,2.0,0.0510535,2,,1.0,3.0,,,1.0,1.0,1.0,,,,,,0.1574,,2.0,2.0,,,1.0,,1.0,0.175,1.0,,1.0,1.0,,,,,,
12436464,away,Arsenal,Ethan Nwaneri,,,ethan-nwaneri,E. Nwaneri,M,22,176,28926,M,ethan_nwaneri,1401702,EUR,1174435200,M,53,53,True,6.0,3.0,,,0.0,2.0,4.0,1.0,2.0,,,,,,,10.0,7.0,6.7,3.0,0.0828941,0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12436464,away,Arsenal,Mikel Merino,,,mikel-merino,M. Merino,M,23,188,29240,M,mikelmerino,592010,EUR,835401600,M,23,23,True,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,,,,,,10.0,7.0,6.4,2.0,0.00071112,0,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12436464,away,Arsenal,Neto,,,neto,Neto,G,22,190,5148,M,Neto_Murara,84844,EUR,616809600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436464,away,Arsenal,Kieran Tierney,,,kieran-tierney,K. Tierney,D,63,178,4739,M,kierantierney1,366592,EUR,865468800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436464,away,Arsenal,Jakub Kiwior,,,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436464,away,Arsenal,Jorginho,,,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
