match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,captain,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAGoal
14573091,home,Breidablik Kópavogur,Aron Bjarnason,aron-bjarnason,A. Bjarnason,M,11,173.0,19,M,239060,EUR,813628800,F,11,11,False,19.0,11.0,1.0,,0.0,4.0,6.0,13.0,3.0,,,75.0,35.0,6.3,17.0,0.0461711,68.551685240129,8.0,53.97,16.59,,0,,-0.23,0.33,-0.02,,7.0,5.0,2.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,4.0,1.0,,,,2.0,,,
14573091,home,Breidablik Kópavogur,Kristofer Ingi Kristinsson,kristofer-ingi-kristinsson,K. I. Kristinsson,F,23,190.0,30,M,858273,EUR,923443200,F,23,23,True,4.0,2.0,,,0.0,,,4.0,,,,15.0,8.0,6.7,2.0,0.0094714,17.167263720965,2.0,-10.08,1.68,,0,,-0.13,0.06,-0.01,,2.0,,4.0,,1.0,1.0,,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
14573091,home,Breidablik Kópavogur,Gabriel Snaer,gabriel-snaer,G. Snaer,D,29,,14,M,1524000,EUR,1167782400,M,29,29,True,4.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,,,8.0,5.0,6.9,1.0,0.0126555,9.7019610904188,1.0,8.295,8.295,,0,,0.1,0.01,0.2,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,Gabriel Snaer,,,,,
14573091,home,Breidablik Kópavogur,Kristinn Jónsson,kristinn-jonsson,K. Jónsson,D,19,174.0,9,M,64384,EUR,649728000,D,19,19,True,1.0,1.0,,,0.0,1.0,1.0,,2.0,,,8.0,4.0,7.8,1.0,0.00033037,27.097376177312,2.0,24.99,22.89,,1,,0.01,0.12,0.13,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.1628,0.9391,0.54,,,1.0,,,,,,,,
14573091,home,Breidablik Kópavogur,Kristinn Steindorsson,kristinn-steindorsson,K. Steindorsson,M,10,177.0,22,M,64386,EUR,641347200,F,10,10,True,,,,,0.0,,,,,,,1.0,1.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573091,home,Breidablik Kópavogur,Gudmundur Magnusson,gudmundur-magnusson,G. Magnusson,F,99,179.0,27,M,64548,EUR,676512000,F,99,99,True,,,,,0.0,,,,,,,1.0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573091,home,Breidablik Kópavogur,Gylfi Berg Snaehólm,gylfi-berg-snaeholm,G. B. Snaehólm,G,33,,8,M,1979986,EUR,1221955200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gylfi Berg Snaehólm,,,,,
14573091,home,Breidablik Kópavogur,Valgeir Valgeirsson,valgeir-valgeirsson,V. Valgeirsson,D,17,168.0,36,M,934255,EUR,1032652800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573091,home,Breidablik Kópavogur,Breki Freyr Ágústsson,breki-freyr-agustsson,B. F. Ágústsson,M,39,180.0,4,M,2050327,EUR,1181520000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573091,home,Breidablik Kópavogur,Gunnleifur Orri Gunnleifsson,gunnleifur-orri-gunnleifsson,G. O. Gunnleifsson,M,,,4,M,1979985,EUR,1210291200,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gunnleifur Orri Gunnleifsson,,,,,
14573091,home,Breidablik Kópavogur,Kristinn Narfi Björgvinsson,kristinn-narfi-bjorgvinsson,K. N. Björgvinsson,M,,185.0,8,M,2156580,EUR,1223856000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573091,home,Breidablik Kópavogur,Tobias Thomsen,tobias-thomsen,T. Thomsen,F,77,182.0,161,M,150140,EUR,719452800,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573091,home,Breidablik Kópavogur,Þorleifur Úlfarsson,thorleifur-ulfarsson,Þ. Úlfarsson,F,45,185.0,37,M,1025993,EUR,977875200,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573091,away,Shamrock Rovers,Edward McGinty,edward-mcginty,E. McGinty,G,1,192.0,48,M,888057,EUR,933811200,G,1,1,False,20.0,12.0,11.0,3.0,0.0,9.0,9.0,11.0,8.0,,1.0,90.0,26.0,5.7,8.0,0.00151956,53.388392981128,7.0,-22.575,1.155,0.0239,0,-0.2401,0.09,0.03,-0.6,0.03,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14573091,away,Shamrock Rovers,Dan Cleary,dan-cleary,D. Cleary,D,6,182.0,28,M,279445,EUR,826329600,D,6,6,False,48.0,33.0,8.0,4.0,0.0,17.0,21.0,27.0,,,,90.0,60.0,5.8,18.0,0.0389462,94.86396421389,15.0,6.3,7.98,,0,,-0.15,0.14,-0.63,,16.0,4.0,5.0,2.0,,,,,3.0,2.0,2.0,1.0,,1.0,2.0,,3.0,1.0,,,,,,,,1.0,1.0,,,,,,,
14573091,away,Shamrock Rovers,Roberto Lopes,roberto-lopes,R. Lopez,D,4,186.0,196,M,147138,EUR,708739200,D,4,4,False,54.0,45.0,3.0,,0.0,33.0,37.0,17.0,7.0,,,90.0,71.0,6.4,9.0,0.00474365,53.342394266045,8.0,-8.61,5.985,,0,,0.16,0.01,-0.24,,12.0,2.0,3.0,1.0,,,,13.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,True,,,,,,
14573091,away,Shamrock Rovers,Lee Grace,grace-lee,L. Grace,D,5,188.0,20,M,845906,EUR,723168000,D,5,5,False,44.0,36.0,3.0,,0.0,22.0,24.0,20.0,1.0,,,61.0,57.0,6.9,9.0,0.00275402,62.118864299468,8.0,6.195,10.185,,1,,0.06,0.01,0.3,,14.0,2.0,3.0,,1.0,,,6.0,,2.0,2.0,,,1.0,1.0,1.0,,,1.0,,0.0293,0.0832,-0.15,,,,,,,,,,,
14573091,away,Shamrock Rovers,Daniel Grant,grant-daniel,D. Grant,D,21,178.0,44,M,930511,EUR,945907200,M,21,21,False,17.0,14.0,1.0,1.0,0.0,5.0,6.0,11.0,2.0,,,69.0,32.0,6.4,7.0,0.00699682,103.18825279104,9.0,-79.905,-0.20999999999999,,0,,-0.22,0.07,0.13,,9.0,2.0,2.0,,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,1.0,,,,,1.0,,,
14573091,away,Shamrock Rovers,Matthew Healy,matthew-healy,M. Healy,M,8,178.0,121,M,1089580,EUR,1018569600,M,17,17,False,95.0,87.0,7.0,4.0,1.0,35.0,39.0,56.0,8.0,,,90.0,117.0,7.8,12.0,0.209443,200.51201854653,31.0,-63.42,4.935,,1,,0.37,0.18,-0.17,,52.0,3.0,10.0,3.0,1.0,1.0,,2.0,,2.0,,,1.0,,1.0,,2.0,2.0,,,0.0266,,-0.18,1.0,,4.0,6.0,,Matthew Healy,,,,,
14573091,away,Shamrock Rovers,Dylan Watts,watts-dylan,D. Watts,M,7,178.0,45,M,795522,EUR,860716800,M,7,7,False,59.0,44.0,6.0,2.0,0.0,14.0,18.0,41.0,3.0,,,83.0,86.0,6.3,30.0,0.125758,112.49909370203,13.0,-32.97,7.455,,2,,0.06,0.28,-0.14,,30.0,4.0,2.0,,4.0,2.0,,,,,,,2.0,,,,10.0,1.0,,,0.0672,,-0.15,,2.0,2.0,,,,,2.0,,,
14573091,away,Shamrock Rovers,Cory O'Sullivan,cory-osullivan,C. O'Sullivan,D,27,173.0,53,M,1390889,EUR,1146528000,M,27,27,False,45.0,34.0,6.0,2.0,0.0,16.0,17.0,28.0,5.0,,,90.0,78.0,6.4,19.0,0.0393479,136.40644521449,19.0,-53.865,10.5,,0,,0.11,-0.06,-0.09,,18.0,6.0,5.0,1.0,1.0,,,4.0,1.0,2.0,2.0,,,2.0,,,2.0,1.0,,,,,,,,3.0,3.0,,Cory O'Sullivan,,2.0,,,
14573091,away,Shamrock Rovers,Victor Ozhianvuna,victor-ozhianvuna,V. Ozhianvuna,M,36,172.0,864,M,2048930,EUR,1231545600,F,36,36,False,24.0,21.0,,,0.0,7.0,8.0,16.0,2.0,,,84.0,33.0,6.0,8.0,0.0167269,63.923574958444,10.0,4.2,9.135,,0,,-0.04,-0.37,-0.17,,14.0,9.0,1.0,4.0,2.0,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,Victor Ozhianvuna,,1.0,,,
14573091,away,Shamrock Rovers,Graham Burke,graham-burke,G. Burke,F,10,180.0,193,M,204272,EUR,748569600,F,10,10,False,72.0,63.0,,,0.0,19.0,22.0,50.0,1.0,,,90.0,94.0,7.9,18.0,0.0991654,246.36291241765,31.0,-29.82,15.855,,1,,-0.27,0.41,-0.03,,44.0,5.0,5.0,1.0,2.0,1.0,,1.0,,,,,1.0,,1.0,,1.0,,1.0,1.0,0.169,0.1685,0.52,,,3.0,3.0,,,,3.0,,,
14573091,away,Shamrock Rovers,Rory Gaffney,rory-gaffney,R. Gaffney,F,20,183.0,112,M,56883,EUR,625104000,F,20,20,False,21.0,16.0,2.0,2.0,0.0,4.0,4.0,17.0,5.0,,,90.0,33.0,6.2,11.0,0.0464469,145.747509177,12.0,-102.48,13.02,,1,,-0.5,0.29,0.0,,12.0,4.0,3.0,,3.0,1.0,,,1.0,,,2.0,,1.0,1.0,,1.0,,,,0.0376,,-0.25,1.0,,3.0,1.0,,,,,,2.0,
14573091,away,Shamrock Rovers,Max Kovaleskis,max-kovaleskis,M. Kovaleskis,F,38,179.0,51,M,1855215,EUR,1202515200,F,38,38,True,10.0,8.0,,,0.0,6.0,7.0,3.0,1.0,,,29.0,16.0,6.3,5.0,0.0732214,87.56643053018,8.0,-49.875,8.295,,1,,0.21,0.02,-0.13,,2.0,5.0,1.0,3.0,1.0,,,,,,,1.0,,,,,3.0,1.0,,,0.031,,0.02,1.0,,,1.0,,Max Kovaleskis,,,,,
14573091,away,Shamrock Rovers,Michael Noonan,michael-noonan,M. Noonan,F,31,175.0,549,M,1799485,EUR,1217462400,F,31,31,True,7.0,7.0,,,0.0,2.0,2.0,5.0,1.0,,,21.0,10.0,6.3,3.0,0.0123505,5.1112773354613,1.0,-4.41,-4.41,,0,,0.02,0.02,0.13,,5.0,4.0,,,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,1.0,,,Michael Noonan,,1.0,,,
14573091,away,Shamrock Rovers,Connor Malley,connor-malley,C. Malley,M,23,186.0,23,M,948251,EUR,953510400,M,23,23,True,2.0,2.0,,,0.0,,,2.0,,,,13.0,7.0,6.4,,0.0199057,,,,,,0,,-0.05,,0.14,,2.0,1.0,,,,,,2.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
14573091,away,Shamrock Rovers,John McGovern,john-mcgovern,J. McGovern,F,88,178.0,42,M,1005646,EUR,1034812800,F,88,88,True,4.0,3.0,,,0.0,1.0,1.0,3.0,,,,12.0,9.0,6.4,3.0,0.0172801,34.516968329395,4.0,-14.7,1.365,,0,,-0.15,0.01,-0.02,,2.0,2.0,,,1.0,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,
14573091,away,Shamrock Rovers,Lee Steacy,lee-steacy,L. Steacy,G,25,180.0,9,M,847885,EUR,727315200,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573091,away,Shamrock Rovers,Alex Noonan,alex-noonan,A. Noonan,G,41,186.0,46,M,1911617,EUR,1216080000,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573091,away,Shamrock Rovers,Adam Matthews,adam-matthews,A. Matthews,D,2,178.0,39,M,50826,EUR,695260800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573091,away,Shamrock Rovers,Cian Barrett,cian-barrett,C. Barrett,D,6,175.0,12,M,1476713,EUR,1113868800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573091,away,Shamrock Rovers,Trevor Clarke,trevor-clarke,T. Clarke,M,18,175.0,22,M,834232,EUR,890870400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573091,away,Shamrock Rovers,Sean Kavanagh,sean-kavanagh,S. Kavanagh,M,,174.0,11,M,136366,EUR,759024000,D,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573091,away,Shamrock Rovers,Darragh Nugent,nugent-darragh,D. Nugent,M,16,183.0,23,M,981802,EUR,983404800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573091,away,Shamrock Rovers,Aaron Greene,aaron-greene,A. Greene,F,9,177.0,93,M,109785,EUR,631238400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
