match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_wasFouled,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_totalOffside,player_firstName,player_lastName,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_goals
10389810,home,RC Lens,Loïs Openda,lois-openda,L. Openda,F,20,177,15661,M,835480,EUR,950659200,F,11,11,False,10.0,6.0,,,3.0,3.0,3.0,8.0,1.0,,,90.0,25.0,6.6,9.0,0.2955,0.0,0.0693606,2,,l_openda,1.0,,,1.0,7.0,4.0,2.0,2.0,,,1.0,,1.0,1.0,,2.0,1.0,1.0,,2.0,2.0,,,2.0,,,,,,,,,,
10389810,home,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,D,3,3,True,5.0,3.0,1.0,,2.0,4.0,1.0,1.0,1.0,,,22.0,10.0,6.2,3.0,0.0,0.0,0.00018794,0,,,,,,,2.0,2.0,,,,,,,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,
10389810,home,RC Lens,David Pereira da Costa,david-pereira-da-costa,D. P. d. Costa,M,10,165,576,M,1023091,EUR,978652800,M,10,10,True,4.0,3.0,,,2.0,3.0,1.0,2.0,3.0,,,14.0,6.0,6.6,3.0,0.0,0.0,0.001217,0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10389810,home,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389810,home,RC Lens,Ismaël Boura,ismael-boura,I. Boura,D,14,173,188,M,1047364,EUR,966211200,D,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389810,home,RC Lens,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389810,home,RC Lens,Jean Onana,jean-onana,J. Onana,M,14,189,1410,M,978301,EUR,947289600,M,6,6,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389810,home,RC Lens,Łukasz Poręba,lukasz-poreba,Ł. Poręba,M,8,179,654,M,942336,EUR,952905600,M,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389810,home,RC Lens,Adrien Louveau,adrien-louveau,A. Louveau,M,6,188,43,M,1114368,EUR,949363200,D,35,35,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Adrien Louveau,,,,,,,,,
10389810,home,RC Lens,Remy Labeau Lascary,lascary-remy-labeau,R. L. Lascary,F,14,184,178,M,1401005,EUR,1046649600,F,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389810,away,Lille,Lucas Chevalier,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,34.0,27.0,11.0,4.0,25.0,28.0,2.0,6.0,3.0,1.0,1.0,90.0,37.0,6.6,7.0,0.0,0.0,0.00229521,0,-0.932,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
10389810,away,Lille,Gabriel Gudmundsson,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,D,5,5,False,36.0,31.0,3.0,3.0,17.0,20.0,15.0,18.0,5.0,,,90.0,63.0,6.7,9.0,0.0,0.0,0.268728,0,,,2.0,1.0,,,4.0,5.0,,1.0,1.0,,3.0,1.0,1.0,1.0,3.0,2.0,,2.0,,3.0,,,,,,,,,,,,,,
10389810,away,Lille,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,70.0,63.0,5.0,1.0,57.0,60.0,6.0,10.0,2.0,,,90.0,80.0,6.7,7.0,0.0,0.0,0.0024096,0,,,,,,1.0,1.0,3.0,,,,,5.0,1.0,2.0,2.0,,1.0,,,1.0,,,True,,,,,,,,1.0,,,,
10389810,away,Lille,Tiago Djaló,tiago-djalo,T. Djaló,D,35,190,2965,M,892735,EUR,955238400,D,3,3,False,14.0,13.0,1.0,1.0,12.0,13.0,1.0,1.0,2.0,,,13.0,17.0,6.7,1.0,0.0,0.0,0.0003219,0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
10389810,away,Lille,Timothy Weah,weah-timothy,T. Weah,M,22,185,11671,M,855810,EUR,951177600,D,22,22,False,48.0,41.0,3.0,2.0,22.0,25.0,19.0,24.0,6.0,,,90.0,58.0,6.5,8.0,0.0,0.0,0.0227046,0,,timothyweah,1.0,,1.0,2.0,3.0,2.0,,,,,2.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10389810,away,Lille,Benjamin André,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,74.0,65.0,5.0,2.0,42.0,45.0,23.0,30.0,6.0,,,90.0,85.0,6.3,10.0,0.2002,0.2637,0.0200462,1,,,1.0,,,,4.0,1.0,,1.0,1.0,,2.0,1.0,,,,2.0,,2.0,,,,,1.0,,,,,,,,1.0,,,
10389810,away,Lille,André Gomes,andre-gomes,A. Gomes,M,26,188,1679,M,235460,EUR,743990400,M,28,28,False,35.0,28.0,7.0,4.0,15.0,18.0,13.0,17.0,8.0,,,70.0,46.0,6.4,10.0,0.0,0.0,0.012973,0,,,,,1.0,,4.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,
10389810,away,Lille,Rémy Cabella,remy-cabella,R. Cabella,M,20,171,1177,M,72998,EUR,636854400,M,10,10,False,38.0,34.0,,,11.0,11.0,23.0,30.0,2.0,,,90.0,62.0,7.4,8.0,0.3304,0.3404,0.0643065,3,,,3.0,,,1.0,4.0,10.0,,1.0,1.0,,1.0,1.0,4.0,,,1.0,2.0,3.0,,4.0,1.0,,2.0,,,,,,,,1.0,,,
10389810,away,Lille,Angel Gomes,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,20,20,False,35.0,29.0,2.0,2.0,13.0,14.0,16.0,21.0,2.0,,,87.0,47.0,6.4,8.0,0.1032,0.0,0.0309541,1,,,,,4.0,,7.0,2.0,,,,1.0,1.0,,,,1.0,2.0,,1.0,,2.0,,,,,,,,,,,,,,
10389810,away,Lille,Jonathan Bamba,jonathan-bamba,J. Bamba,F,19,175,1936,M,595576,EUR,827798400,M,7,7,False,42.0,36.0,2.0,2.0,12.0,14.0,24.0,32.0,9.0,,,90.0,67.0,7.7,17.0,0.1807,0.0406,0.950768,2,,,4.0,,,1.0,4.0,5.0,3.0,3.0,2.0,,1.0,2.0,1.0,,2.0,,3.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,
10389810,away,Lille,Jonathan David,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,20.0,17.0,,,4.0,4.0,13.0,16.0,2.0,,,86.0,28.0,7.2,6.0,0.6773,0.6435,0.158493,1,,jodavid,,,2.0,,6.0,3.0,,,,,,,1.0,,3.0,3.0,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,1.0
10389810,away,Lille,Alexsandro Ribeiro,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,True,78.0,66.0,7.0,3.0,52.0,54.0,14.0,24.0,2.0,,,77.0,91.0,6.9,13.0,0.0,0.0,0.00779719,0,,,,,2.0,1.0,2.0,5.0,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,2.0,,,,1.0,Alexsandro Ribeiro,,,,,,,,,
10389810,away,Lille,Edon Zhegrova,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,887766,EUR,922838400,F,23,23,True,7.0,5.0,,,,,7.0,11.0,1.0,,,20.0,25.0,7.1,11.0,0.1023,0.0573,0.0944496,1,,edonzhegrova10,4.0,2.0,,,4.0,3.0,1.0,6.0,3.0,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,1.0,
10389810,away,Lille,Mohamed Bayo,mohamed-bayo,M. Bayo,F,9,188,4444,M,909318,EUR,896918400,F,27,27,True,2.0,1.0,,,,,1.0,2.0,1.0,,,9.0,5.0,6.7,2.0,0.1722,0.0,0.00022608,2,,mohamedbayo27,,,,1.0,2.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
10389810,away,Lille,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,35,35,True,5.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,,,8.0,8.0,6.5,1.0,0.0,0.0,0.00121132,0,,carlos_baleba,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10389810,away,Lille,Benoît Costil,benoit-costil,B. Costil,G,,188,146,M,26965,EUR,552268800,G,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389810,away,Lille,Leny Yoro,leny-yoro,L. Yoro,D,15,190,20033,M,1153315,EUR,1131840000,D,15,15,True,,,,,,,,,,,,,,,,,0.0,,0,,YL15,,,,,,,,,,,,,,,,,,,,,,,,,Leny Yoro,,,,,,,,,
10389810,away,Lille,Jonas Martin,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,8,8,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389810,away,Lille,Simon Ramet,ramet-simon,S. Ramet,M,38,170,9,M,1010031,EUR,1047513600,D,38,38,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389810,away,Lille,Alan Virginius,alan-virginius,A. Virginius,F,7,175,548,M,1048014,EUR,1041552000,F,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
