match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_outfielderBlock,captain,stat_goalAssist,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_fouls,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_goals,stat_shotOffTarget,stat_hitWoodwork,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_lastManTackle,stat_blockedScoringAttempt,stat_errorLeadToAShot
11369448,home,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,29.0,17.0,20.0,8.0,14.0,14.0,3.0,15.0,1.0,9.0,2.0,3.0,90.0,38.0,7.1,12.0,0.00052735,0,0.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369448,home,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,,151138,EUR,732844800,D,20,20,False,43.0,34.0,1.0,1.0,20.0,21.0,14.0,24.0,,3.0,,,90.0,67.0,6.8,15.0,0.0132816,0,,,,2.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369448,home,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,,1144630,EUR,1088294400,D,3,3,False,56.0,55.0,,,49.0,50.0,6.0,6.0,3.0,6.0,,,90.0,63.0,6.8,1.0,0.00116243,0,,Cristhian Mosquera,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369448,home,Valencia,Gabriel Paulista,gabriel-paulista,G. Paulista,D,3,187,5224,M,,124737,EUR,659577600,D,5,5,False,61.0,58.0,7.0,6.0,46.0,47.0,12.0,14.0,5.0,4.0,,,90.0,69.0,6.8,3.0,0.00526264,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369448,home,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,,227922,EUR,801360000,D,14,14,False,37.0,34.0,1.0,1.0,16.0,17.0,19.0,21.0,1.0,4.0,,,78.0,52.0,7.1,5.0,0.445794,0,,,,1.0,6.0,4.0,2.0,,,,4.0,1.0,,,True,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11369448,home,Valencia,Fran Pérez,fran-perez,F. Pérez,M,21,176,466,M,,966637,EUR,1031529600,M,23,23,False,19.0,18.0,,,8.0,8.0,10.0,13.0,,,,,86.0,36.0,6.9,7.0,0.00942449,1,,,,2.0,5.0,6.0,1.0,4.0,4.0,,1.0,,1.0,,,,,1.0,,1.0,,2.0,1.0,3.0,0.0287,0.0796,,,,,,,,,,,,,,
11369448,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,M,6,6,False,40.0,34.0,8.0,7.0,17.0,20.0,17.0,20.0,,4.0,,,90.0,46.0,7.0,7.0,0.0167551,1,,,,,3.0,2.0,1.0,,,2.0,,,1.0,,,,,,,2.0,,,1.0,,0.0987,0.1518,1.0,,,,,,,,,,,,,
11369448,home,Valencia,Pepelu,pepelu,Pepelu,M,18,185,1838,M,,826948,EUR,902793600,M,18,18,False,56.0,48.0,7.0,6.0,26.0,28.0,22.0,30.0,1.0,4.0,,,90.0,78.0,8.6,12.0,0.018635,3,,,,2.0,6.0,8.0,2.0,,,4.0,3.0,,3.0,,,,,3.0,,1.0,1.0,,3.0,,1.6763,2.3214,2.0,2.0,,,,,,,,,,,,
11369448,home,Valencia,Sergi Canós,sergi-canos,S. Canós,M,7,173,366,M,,790833,EUR,854841600,M,7,7,False,18.0,9.0,1.0,,4.0,7.0,6.0,17.0,,3.0,,,69.0,44.0,7.4,20.0,0.188758,1,,,,6.0,5.0,6.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,2.0,0.0398,,1.0,,1.0,,,,,,,,,,,
11369448,home,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,,909119,EUR,942192000,F,9,9,False,24.0,19.0,,,11.0,12.0,8.0,13.0,1.0,6.0,,,86.0,39.0,7.4,10.0,0.00794015,2,,,,1.0,7.0,5.0,1.0,1.0,,,,,4.0,,,,,1.0,,1.0,1.0,3.0,1.0,2.0,0.1907,0.0881,2.0,,1.0,1.0,1.0,1.0,,,,,,,,
