match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialLost,stat_totalContest,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_wonContest,stat_dispossessed,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_keyPass,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_shotOffTarget,stat_bigChanceMissed
11399372,home,FC Volendam,Mio Backhaus,Mio Backhaus,,mio-backhaus,M. Backhaus,G,30,194.0,1073,M,1083390,EUR,1082073600,G,1,1,False,26.0,11.0,18.0,4.0,10.0,14.0,1.0,12.0,1.0,1.0,1.0,9.0,1.0,4.0,7.0,1.0,90.0,40.0,7.7,15.0,0.0,0.0,0.00011263,0,0.2784,,,,,,,,,,,,,,,,,,,,,,,,
11399372,home,FC Volendam,Deron Payne,Deron Payne,,payne-deron,D. Payne,D,2,182.0,39,M,1423743,EUR,1032912000,D,26,26,False,11.0,7.0,2.0,,3.0,6.0,4.0,5.0,,2.0,2.0,1.0,,,,,75.0,31.0,6.5,9.0,0.0,0.0,0.00554295,0,,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
11399372,home,FC Volendam,Xavier Mbuyamba,,,xavier-mbuyamba,X. Mbuyamba,D,3,195.0,632,M,974020,EUR,1009756800,D,31,31,False,21.0,15.0,1.0,,11.0,13.0,4.0,8.0,1.0,4.0,5.0,2.0,,,,,90.0,37.0,6.3,9.0,0.0,0.0,0.00103201,0,,4.0,,,3.0,,3.0,2.0,True,3.0,,,,,,,,,,,,,,,
11399372,home,FC Volendam,Brian Plat,,,brian-plat,B. Plat,D,4,191.0,60,M,980673,EUR,954892800,D,3,3,False,32.0,26.0,4.0,1.0,16.0,17.0,10.0,15.0,3.0,8.0,4.0,1.0,,,,,90.0,51.0,6.6,7.0,0.0,0.0,0.00869345,0,,5.0,,4.0,4.0,2.0,,3.0,,2.0,1.0,1.0,,,,,,,,,,,,,
11399372,home,FC Volendam,Derry Murkin,,,derry-murkin,D. Murkin,D,2,183.0,178,M,946561,EUR,933033600,D,5,5,False,32.0,17.0,12.0,1.0,7.0,9.0,11.0,27.0,3.0,12.0,6.0,11.0,,,,,90.0,74.0,7.0,25.0,0.0,0.0,0.050912,0,,3.0,2.0,4.0,4.0,2.0,4.0,1.0,,1.0,4.0,1.0,4.0,1.0,4.0,,,,,,,,,,
11399372,home,FC Volendam,Damon Mirani,,,damon-mirani,D. Mirani,D,4,182.0,56,M,318575,EUR,831945600,M,4,4,False,31.0,16.0,3.0,1.0,5.0,9.0,11.0,22.0,1.0,2.0,4.0,6.0,,,,,90.0,45.0,6.7,19.0,0.0387,0.1532,0.00776326,1,,4.0,,3.0,1.0,,2.0,,,3.0,,,,,,1.0,1.0,,,,,,,,
11399372,home,FC Volendam,Calvin Twigt,Calvin Twigt,,calvin-twigt,C. Twigt,M,8,183.0,95,M,1084944,EUR,1043884800,M,17,17,False,18.0,16.0,4.0,3.0,6.0,6.0,10.0,17.0,,8.0,,6.0,,,,,85.0,33.0,7.0,9.0,0.0,0.0,0.0104661,0,,5.0,2.0,,4.0,3.0,2.0,2.0,,1.0,2.0,2.0,5.0,,2.0,,,,,,,,,,
11399372,home,FC Volendam,Bilal Ould-Chikh,,,bilal-ould-chikh,B. Ould-Chikh,M,77,170.0,1226,M,544532,EUR,870048000,M,11,11,False,17.0,10.0,5.0,1.0,5.0,7.0,6.0,13.0,,8.0,1.0,11.0,,,,,90.0,40.0,7.1,16.0,0.0,0.0,0.58452,0,,6.0,1.0,,2.0,2.0,4.0,,,2.0,5.0,4.0,3.0,1.0,2.0,,,1.0,1.0,2.0,,,,,
11399372,home,FC Volendam,Daryl van Mieghem,,,daryl-van-mieghem,D. v. Mieghem,M,7,175.0,120,M,163539,EUR,628819200,M,7,7,False,16.0,11.0,2.0,,5.0,6.0,6.0,11.0,,1.0,,4.0,,,,,66.0,19.0,6.5,7.0,0.0,0.0,0.014046,0,,2.0,,,1.0,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,
11399372,home,FC Volendam,Darius Johnson,,,darius-johnson,D. Johnson,M,22,182.0,68,M,990952,EUR,953078400,M,38,38,False,14.0,9.0,,,3.0,5.0,6.0,9.0,2.0,4.0,1.0,4.0,,,,,75.0,27.0,6.5,7.0,0.0,0.0,0.00419768,0,,6.0,2.0,1.0,,,1.0,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,
