match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside,stat_outfielderBlock
10411708,home,Napoli,Pierluigi Gollini,,,pierluigi-gollini,P. Gollini,G,95,194,1254,M,329175,EUR,795484800,G,95,95,False,30.0,24.0,11.0,5.0,24.0,26.0,4.0,7.0,1.0,3.0,3.0,90.0,41.0,7.5,6.0,0.0,0.0,0.00017647,0,0.2139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411708,home,Napoli,Giovanni Di Lorenzo,,,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,153257,EUR,744422400,D,22,22,False,84.0,71.0,8.0,6.0,36.0,38.0,48.0,8.0,,,,90.0,108.0,7.4,17.0,0.0,0.0,0.110629,0,,dilorenzo22,True,35.0,2.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,
10411708,home,Napoli,Amir Rrahmani,,,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,332155,EUR,762048000,D,13,13,False,47.0,43.0,4.0,2.0,34.0,36.0,11.0,4.0,,,,90.0,60.0,7.9,5.0,0.0685,0.3735,0.00453704,2,,,,9.0,,1.0,3.0,7.0,,5.0,,2.0,1.0,,,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,,
10411708,home,Napoli,Min-jae Kim,,,min-jae-kim,M. Kim,D,3,190,15025,M,896569,EUR,848016000,D,3,3,False,43.0,42.0,2.0,2.0,26.0,27.0,16.0,8.0,,,,76.0,58.0,7.2,1.0,0.0,0.0,0.00900234,0,,kiminjae3,,16.0,,2.0,4.0,3.0,1.0,5.0,4.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,
10411708,home,Napoli,Mathías Olivera,,,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,D,17,17,False,60.0,56.0,2.0,1.0,21.0,22.0,38.0,2.0,,,,90.0,88.0,7.1,7.0,0.031,0.0,0.0428596,1,,,,35.0,,,8.0,8.0,4.0,1.0,2.0,6.0,3.0,1.0,,2.0,3.0,2.0,2.0,1.0,,,,,,,,,,,
10411708,home,Napoli,Frank Anguissa,,,frank-anguissa,F. Anguissa,M,99,184,12968,M,787941,EUR,816480000,M,99,99,False,72.0,64.0,6.0,5.0,27.0,30.0,42.0,8.0,,,,90.0,93.0,7.3,11.0,0.1545,0.0,0.0371901,2,,anguiss_29,,37.0,,,8.0,8.0,2.0,,1.0,4.0,2.0,1.0,1.0,4.0,,,3.0,1.0,,,2.0,3.0,1.0,,,,,,
10411708,home,Napoli,Stanislav Lobotka,,,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,150383,EUR,785721600,M,68,68,False,90.0,87.0,1.0,1.0,47.0,47.0,43.0,6.0,,,,90.0,100.0,7.1,4.0,0.0,0.0,0.0349444,0,,StanLobotka,,40.0,,,1.0,3.0,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10411708,home,Napoli,Piotr Zieliński,,,piotr-zielinski,P. Zieliński,M,7,180,18478,M,138605,EUR,769392000,M,20,20,False,33.0,25.0,,,6.0,8.0,29.0,1.0,,,,66.0,47.0,6.8,12.0,0.0751,0.0,0.124748,2,,zielu_94,,20.0,4.0,,1.0,2.0,,,,,,,1.0,1.0,2.0,,1.0,,,,1.0,1.0,2.0,1.0,,,,,
10411708,home,Napoli,Matteo Politano,,,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,F,21,21,False,31.0,29.0,2.0,1.0,7.0,7.0,31.0,4.0,,,,66.0,53.0,7.9,10.0,0.1512,0.4488,0.272922,2,,,,25.0,7.0,,1.0,4.0,,,,2.0,2.0,2.0,1.0,,5.0,,2.0,,2.0,,,1.0,,3.0,1.0,,,,
10411708,home,Napoli,Victor Osimhen,,,victor-osimhen,V. Osimhen,F,45,186,227771,M,822471,EUR,914889600,F,9,9,False,13.0,8.0,,,2.0,3.0,12.0,4.0,,,,85.0,38.0,6.6,17.0,0.36,0.0485,0.0102866,4,,Osimhen9,,6.0,2.0,1.0,7.0,6.0,,1.0,,,,5.0,,1.0,1.0,3.0,6.0,2.0,1.0,,2.0,3.0,1.0,,,1.0,1.0,1.0,
10411708,home,Napoli,Khvicha Kvaratskhelia,,,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,889259,EUR,981936000,F,77,77,False,33.0,31.0,2.0,2.0,7.0,7.0,31.0,4.0,,,,85.0,59.0,8.0,11.0,0.4859,0.5196,0.146229,5,,Kvaradona,,24.0,5.0,,6.0,8.0,2.0,1.0,,2.0,2.0,,1.0,,1.0,2.0,6.0,2.0,2.0,1.0,1.0,3.0,1.0,,,,,,
10411708,home,Napoli,Tanguy Ndombélé,,,tanguy-ndombele,T. Ndombélé,M,22,181,2715,M,845486,EUR,851731200,M,91,91,True,15.0,14.0,1.0,,4.0,4.0,11.0,1.0,,,,24.0,23.0,6.6,4.0,0.0,0.0,0.0130987,0,,,,10.0,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,
10411708,home,Napoli,Eljif Elmas,,,eljif-elmas,E. Elmas,M,20,182,3699,M,838232,EUR,938131200,M,7,7,True,16.0,15.0,,,7.0,8.0,10.0,1.0,,,,24.0,24.0,7.1,4.0,0.0,0.0,0.0737701,0,,,,10.0,2.0,,2.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,2.0,,1.0,,,
10411708,home,Napoli,Juan Jesus,,,juan-jesus,Juan Jesus,D,5,185,2485,M,108484,EUR,676512000,D,5,5,True,7.0,5.0,,,4.0,5.0,2.0,1.0,,,,14.0,9.0,6.7,2.0,0.0,0.0,0.00018895,0,,,,1.0,,,,2.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
10411708,home,Napoli,Alessio Zerbin,,,alessio-zerbin,A. Zerbin,M,7,182,1060,M,869888,EUR,920419200,F,23,23,True,2.0,1.0,,,,1.0,1.0,1.0,,,,9.0,5.0,6.7,1.0,0.0,0.0,0.00083184,0,,,,1.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,
10411708,home,Napoli,Giovanni Simeone,,,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,True,,,,,,,,,,,,9.0,1.0,6.5,1.0,0.0,0.0,0.0,0,,simeonegiovanni,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
10411708,home,Napoli,Alex Meret,,,alex-meret,A. Meret,G,1,190,4366,M,592794,EUR,858988800,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411708,home,Napoli,Davide Marfella,,,marfella-davide,D. Marfella,G,12,182,85,M,917248,EUR,937353600,G,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411708,home,Napoli,Leo Østigård,,,leo-ostigard,L. Østigård,D,5,182,1809,M,879746,EUR,943747200,D,55,55,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411708,home,Napoli,Bartosz Bereszyński,,,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,109461,EUR,710899200,D,19,19,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
