match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_wonContest,stat_blockedScoringAttempt,stat_dispossessed,stat_totalOffside,player_sofascoreId,stat_interceptionWon,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal,stat_errorLeadToAShot
12421216,home,RSC Anderlecht,Theo Leoni,,,theo-leoni,T. Leoni,M,6,174.0,569,M,867251,EUR,956275200,M,17,17,True,,13.0,10.0,1.0,,0.0,6.0,8.0,4.0,5.0,,4.0,,21.0,17.0,6.5,5.0,0.00924097,0,,,,,1.0,2.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,
12421216,home,RSC Anderlecht,Luis Vázquez,,,luis-vazquez,L. Vázquez,F,19,191.0,1685,M,974713,EUR,988070400,F,20,20,True,,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,,,21.0,9.0,6.3,1.0,0.00280075,1,,,,1.0,1.0,2.0,,,,1.0,1.0,,,,0.315,,,1.0,,,1.0,,,1.0,,,,,,,,,
12421216,home,RSC Anderlecht,Mats Rits,,,mats-rits,M. Rits,M,23,180.0,216,M,70961,EUR,742953600,M,23,23,True,,6.0,5.0,3.0,3.0,0.0,2.0,2.0,3.0,4.0,,,,12.0,6.0,6.7,1.0,0.00440768,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421216,home,RSC Anderlecht,Nilson Angulo,Nilson Angulo,,nilson-angulo,N. Angulo,F,10,182.0,4530,M,1116571,EUR,1055980800,F,19,19,True,,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,1.0,,12.0,8.0,6.7,2.0,0.00223733,1,,,,,2.0,1.0,1.0,,,,,,,1.0,0.0722,,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,
12421216,home,RSC Anderlecht,Elyess Dao,Elyess Dao,,elyess-dao,E. Dao,F,22,183.0,353,M,1891116,EUR,1163980800,F,22,22,True,,1.0,1.0,,,0.0,,,1.0,2.0,,,,1.0,3.0,,1.0,0.0012112,1,,1.0,,,,,,,,,,,,,0.079,,,,,,,,,1.0,,,,,,,,,
12421216,home,RSC Anderlecht,Mads Juhl Kikkenborg,,,kikkenborg-mads-juhl,M. J. Kikkenborg,G,16,197.0,183,M,984005,EUR,939254400,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421216,home,RSC Anderlecht,Jan-Carlo Simić,Jan-Carlo Simić,,jan-carlo-simic,J. Simić,D,4,185.0,1987,M,1214992,EUR,1114992000,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421216,home,RSC Anderlecht,Thomas Foket,,,thomas-foket,T. Foket,D,25,177.0,266,M,245615,EUR,780451200,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421216,home,RSC Anderlecht,Ali Maamar,,,ali-maamar,A. Maamar,M,79,182.0,2960,M,1440668,EUR,1111536000,M,79,79,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421216,away,Royal Antwerp FC,Senne Lammens,,,senne-lammens,S. Lammens,G,31,193.0,27447,M,964753,EUR,1026000000,G,91,91,False,,22.0,17.0,12.0,7.0,0.0,15.0,18.0,2.0,4.0,,5.0,3.0,90.0,31.0,6.7,5.0,0.00160716,0,-0.2273,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
12421216,away,Royal Antwerp FC,Semm Renders,,,semm-renders,S. Renders,D,17,180.0,243,M,1546054,EUR,1197849600,D,54,54,False,,32.0,24.0,5.0,,0.0,14.0,18.0,10.0,16.0,1.0,3.0,,79.0,54.0,6.2,16.0,0.00949748,0,,2.0,,1.0,3.0,4.0,,,,2.0,1.0,4.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
12421216,away,Royal Antwerp FC,Toby Alderweireld,,,toby-alderweireld,T. Alderweireld,D,,186.0,1445,M,44575,EUR,604800000,D,23,23,False,True,51.0,39.0,16.0,7.0,0.0,28.0,29.0,12.0,25.0,4.0,2.0,,90.0,69.0,7.1,16.0,0.0490497,3,,3.0,1.0,1.0,6.0,1.0,,,,,,1.0,,1.0,0.2463,,1.0,3.0,4.0,1.0,,3.0,,,1.0,1.0,,,,,,,
12421216,away,Royal Antwerp FC,Zeno Van Den Bosch,,,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191.0,594,M,1103765,EUR,1057449600,D,33,33,False,,57.0,52.0,6.0,3.0,0.0,46.0,49.0,6.0,8.0,8.0,,,90.0,72.0,6.8,5.0,0.00189254,0,,,,1.0,2.0,4.0,,,,2.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,
12421216,away,Royal Antwerp FC,Olivier Deman,,,deman-olivier,O. Deman,D,2,181.0,445,M,960114,EUR,954979200,D,5,5,False,,44.0,41.0,2.0,2.0,0.0,31.0,32.0,11.0,13.0,3.0,4.0,,90.0,66.0,6.8,6.0,0.0337888,0,,1.0,1.0,1.0,6.0,6.0,1.0,,,3.0,2.0,,1.0,2.0,,,1.0,2.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,
12421216,away,Royal Antwerp FC,Mauricio Benitez,Mauricio Benitez,,mauricio-benitez,M. Benitez,M,16,185.0,390,M,1402224,EUR,1075766400,M,16,16,False,,31.0,27.0,1.0,,0.0,14.0,15.0,13.0,16.0,,1.0,,79.0,39.0,6.3,8.0,0.00655863,1,,,,1.0,3.0,2.0,,,,1.0,1.0,2.0,,,0.0935,,,,,1.0,,,,1.0,2.0,,,1.0,,,,,
12421216,away,Royal Antwerp FC,Mahamadou Doumbia,Mahamadou Doumbia,,mahamadou-doumbia,M. Doumbia,M,17,186.0,5407,M,1400846,EUR,1084579200,M,20,20,False,,40.0,35.0,3.0,2.0,0.0,24.0,24.0,11.0,16.0,2.0,8.0,,79.0,50.0,6.1,8.0,0.0136633,0,,,,,6.0,3.0,2.0,,,1.0,1.0,,1.0,2.0,,,,1.0,,,,,1.0,,2.0,,,2.0,,,,1.0,
12421216,away,Royal Antwerp FC,Tjaronn Chery,,,tjaronn-chery,T. Chery,M,10,170.0,874,M,35208,EUR,581385600,M,9,9,False,,28.0,19.0,3.0,1.0,0.0,5.0,8.0,16.0,23.0,,6.0,,90.0,43.0,7.2,14.0,0.0970704,1,,3.0,2.0,,6.0,4.0,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,0.047,0.1345,2.0,2.0,,2.0,,,1.0,,1.0,,,,,,,,1.0
12421216,away,Royal Antwerp FC,Vincent Janssen,,,vincent-janssen,V. Janssen,F,18,184.0,1452,M,339901,EUR,771552000,M,18,18,False,,38.0,35.0,7.0,6.0,0.0,19.0,19.0,17.0,20.0,3.0,4.0,,90.0,54.0,7.1,6.0,0.0588603,1,,1.0,1.0,,2.0,5.0,3.0,,1.0,1.0,,1.0,1.0,1.0,0.0616,0.1716,,,,,,,3.0,,1.0,,,,,,,,
12421216,away,Royal Antwerp FC,Gyrano Kerk,,,gyrano-kerk,G. Kerk,M,7,175.0,505,M,386950,EUR,817862400,M,7,7,False,,17.0,9.0,1.0,1.0,0.0,3.0,4.0,6.0,14.0,1.0,5.0,,90.0,49.0,6.6,21.0,0.0110779,2,,1.0,,,13.0,8.0,10.0,,1.0,,,4.0,2.0,5.0,0.1189,0.2871,,1.0,,,1.0,,6.0,1.0,3.0,1.0,,,,,,,
12421216,away,Royal Antwerp FC,Mohamed Bayo,,,mohamed-bayo,M. Bayo,F,9,188.0,4453,M,909318,EUR,896918400,F,27,27,False,,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,1.0,1.0,,57.0,18.0,6.8,5.0,0.0302237,0,,,,,1.0,1.0,1.0,,,,,3.0,,,,,3.0,1.0,,,,,1.0,,,1.0,mohamedbayo27,,,,,,
12421216,away,Royal Antwerp FC,Michel Ange Balikwisha,,,michel-ange-balikwisha,M. A. Balikwisha,M,10,177.0,4201,M,923969,EUR,989452800,F,10,10,True,,14.0,12.0,1.0,,0.0,4.0,5.0,8.0,11.0,,2.0,,33.0,19.0,6.5,5.0,0.0106858,0,,2.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,
12421216,away,Royal Antwerp FC,Kobe Corbanie,Kobe Corbanie,,corbanie-kobe,K. Corbanie,D,2,187.0,205,M,1463869,EUR,1115683200,D,2,2,True,,9.0,8.0,,,0.0,6.0,6.0,2.0,3.0,2.0,1.0,,11.0,15.0,6.9,1.0,0.0106816,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12421216,away,Royal Antwerp FC,Jaïro Riedewald,,,jairo-riedewald,J. Riedewald,M,44,186.0,1207,M,285989,EUR,842227200,M,4,4,True,,8.0,8.0,,,0.0,4.0,4.0,4.0,4.0,,2.0,,11.0,13.0,6.8,1.0,0.0193031,0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12421216,away,Royal Antwerp FC,Anthony Valencia,,,anthony-valencia,A. Valencia,F,14,175.0,559,M,1020197,EUR,1058659200,F,14,14,True,,14.0,11.0,,,0.0,7.0,7.0,4.0,7.0,,1.0,,11.0,18.0,6.5,4.0,0.00576074,0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421216,away,Royal Antwerp FC,Niels Devalckeneer,Niels,Devalckeneer,devalckeneer-niels,N. Devalckeneer,G,81,193.0,72,M,1391493,EUR,1084752000,G,81,81,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421216,away,Royal Antwerp FC,Rosen Bozhinov,Rosen Bozhinov,,rosen-bozhinov,R. Bozhinov,D,2,195.0,619,M,1152943,EUR,1106438400,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421216,away,Royal Antwerp FC,Dennis Praet,,,dennis-praet,D. Praet,M,8,181.0,724,M,135647,EUR,768873600,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421216,away,Royal Antwerp FC,Youssef Hamdaoui,,,youssef-hamdaoui,Y. Hamdaoui,M,43,,475,M,1590946,EUR,1205971200,M,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421216,away,Royal Antwerp FC,Gerard Vandeplas,Gerard,Vandeplas,vandeplas-gerard,G. Vandeplas,F,79,,85,M,1426634,EUR,1140825600,F,79,79,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
