match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim
12437844,home,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,26.0,9.0,20.0,3.0,0.0,7.0,9.0,2.0,17.0,2.0,7.0,2.0,3.0,2.0,90.0,33.0,7.0,17.0,0.00450831,0,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437844,home,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,,151138,EUR,732844800,D,20,20,False,24.0,16.0,5.0,2.0,0.0,7.0,10.0,9.0,15.0,5.0,1.0,,,,90.0,56.0,7.0,14.0,0.00617085,2,,,,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0528,,,,,,,,,,,,,,,,,,,
12437844,home,Valencia,César Tárrega,cesar-tarrega,C. Tárrega,D,5,193,816,M,,996928,EUR,1014681600,D,15,15,False,29.0,19.0,10.0,5.0,0.0,15.0,17.0,4.0,12.0,15.0,1.0,,,,90.0,50.0,7.5,10.0,0.0027376,1,,,,,4.0,5.0,,,1.0,,,1.0,0.0632,3.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,,,
12437844,home,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,,1144630,EUR,1088294400,D,3,3,False,28.0,26.0,3.0,2.0,0.0,22.0,24.0,4.0,4.0,5.0,7.0,,,,90.0,39.0,7.4,2.0,0.00230285,0,,Cristhian Mosquera,,,,,,,,2.0,,,,2.0,4.0,1.0,,,2.0,,,,,,,,,,,,,
12437844,home,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,,227922,EUR,801360000,D,14,14,False,28.0,21.0,9.0,6.0,0.0,11.0,13.0,10.0,16.0,2.0,4.0,,,,90.0,55.0,7.6,9.0,0.14826,0,,,,1.0,,6.0,3.0,,,2.0,,3.0,,1.0,6.0,,4.0,2.0,2.0,True,1.0,1.0,,,,,,,,,,
12437844,home,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,,1122610,EUR,1052784000,M,8,8,False,33.0,16.0,7.0,2.0,0.0,7.0,12.0,10.0,23.0,3.0,6.0,,,,90.0,60.0,7.3,26.0,0.434917,0,,,,2.0,1.0,5.0,1.0,,,1.0,3.0,1.0,,4.0,13.0,,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,6.0,4.0,,,,,,
12437844,home,Valencia,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,,1087316,EUR,990489600,M,5,5,False,26.0,21.0,3.0,1.0,0.0,10.0,11.0,11.0,15.0,8.0,1.0,,,,90.0,39.0,7.0,6.0,0.155378,0,,,,,2.0,4.0,,,,,1.0,2.0,,5.0,6.0,,1.0,1.0,,,,1.0,,,,,,,,,,
12437844,home,Valencia,Diego López,diego-lopez,D. López,M,16,172,1350,M,,998950,EUR,1021248000,M,16,16,False,12.0,8.0,,,0.0,2.0,2.0,7.0,12.0,1.0,3.0,,,,59.0,21.0,6.2,8.0,0.00712268,1,,,,2.0,2.0,6.0,1.0,1.0,,,,,0.3586,,1.0,,,,1.0,,,1.0,1.0,,3.0,,1.0,1.0,,,,
12437844,home,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176,1200,M,,845693,EUR,959644800,M,10,10,False,20.0,18.0,1.0,1.0,0.0,4.0,5.0,14.0,16.0,2.0,5.0,,,,67.0,34.0,6.8,9.0,0.514872,0,,,,1.0,1.0,5.0,,,,1.0,1.0,1.0,,,2.0,,2.0,1.0,,,,2.0,,2.0,1.0,,,,,,,
12437844,home,Valencia,Luis Rioja,luis-rioja,L. Rioja,M,11,173,860,M,,900433,EUR,750729600,M,22,22,False,14.0,11.0,,,0.0,4.0,4.0,8.0,16.0,,4.0,,,,75.0,29.0,6.6,13.0,0.0486212,0,,,,6.0,3.0,4.0,,,,,4.0,1.0,,1.0,3.0,,,,1.0,,,,1.0,,1.0,1.0,,,,,,
12437844,home,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,,909119,EUR,942192000,F,9,9,False,17.0,12.0,,,0.0,3.0,4.0,9.0,15.0,1.0,1.0,,,,90.0,40.0,7.2,14.0,0.00567643,3,,,,2.0,8.0,12.0,,,1.0,1.0,3.0,,1.1635,6.0,11.0,,2.0,,3.0,,,,,3.0,1.0,,1.0,,2.0,1.0,1.0524,
12437844,home,Valencia,Fran Pérez,fran-perez,F. Pérez,M,21,176,466,M,,966637,EUR,1031529600,M,23,23,True,3.0,1.0,,,0.0,1.0,3.0,,,1.0,1.0,,,,31.0,9.0,6.6,3.0,1.13e-05,0,,,,,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,
12437844,home,Valencia,Pepelu,pepelu,Pepelu,M,18,185,1838,M,,826948,EUR,902793600,M,18,18,True,5.0,5.0,,,0.0,3.0,3.0,2.0,4.0,2.0,,,,,23.0,13.0,6.9,2.0,0.00293305,0,,,,2.0,1.0,1.0,,,,1.0,,,,1.0,3.0,,2.0,1.0,,,,,,,,,,,,,,
12437844,home,Valencia,Sergi Canós,sergi-canos,S. Canós,M,7,173,366,M,,790833,EUR,854841600,M,7,7,True,4.0,1.0,1.0,,0.0,1.0,2.0,,2.0,1.0,1.0,,,,15.0,10.0,6.7,3.0,8.86e-06,0,,,,,1.0,3.0,2.0,,,2.0,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,
12437844,home,Valencia,Stole Dimitrievski,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,,97951,EUR,756777600,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437844,home,Valencia,Rubén Iranzo,ruben-iranzo,R. Iranzo,D,26,182,56,M,,1167704,EUR,1047600000,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437844,home,Valencia,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,,1184317,EUR,1105488000,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,Yarek Gasiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437844,home,Valencia,Max Aarons,max-aarons,M. Aarons,D,3,178,1261,M,,943645,EUR,946944000,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437844,home,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,,996929,EUR,1041465600,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437844,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437844,home,Valencia,Germán Valera,german-valera,G. Valera,M,11,170,823,M,,962710,EUR,1016236800,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437844,home,Valencia,Warren Madrigal,madrigal-warren,W. Madrigal,F,41,185,848,M,,1102593,EUR,1090627200,F,42,42,True,,,,,,,,,,,,,,,,,,,,0,,Warren Madrigal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437844,home,Valencia,Dani Gómez,dani-gomez,D. Gómez,F,9,177,229,M,,888930,EUR,901756800,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
