match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_errorLeadToAGoal,player_sofascoreId,stat_aerialLost,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_errorLeadToAShot,stat_goalAssist,stat_fouls,stat_wasFouled,captain,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_totalOffside,stat_goodHighClaim,stat_clearanceOffLine
10980652,home,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,518,M,358694,EUR,850435200,G,1,1,False,37.0,31.0,9.0,3.0,30.0,35.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,4.0,5.0,1.0,90.0,47.0,7.5,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980652,home,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,False,45.0,41.0,2.0,1.0,18.0,18.0,27.0,34.0,3.0,2.0,5.0,3.0,3.0,,,,90.0,68.0,7.6,9.0,0,7.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
10980652,home,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,825719,EUR,852768000,D,31,31,False,91.0,83.0,9.0,5.0,58.0,61.0,25.0,31.0,1.0,2.0,5.0,,,,,,90.0,102.0,6.6,11.0,0,1.0,,2.0,,,2.0,,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10980652,home,Fulham,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10512,M,352668,EUR,875059200,D,4,4,False,124.0,109.0,10.0,6.0,77.0,81.0,32.0,43.0,6.0,2.0,11.0,1.0,,,,,90.0,135.0,7.3,15.0,1,,,1.0,,,,,,3.0,,2.0,3.0,,tosinadarabioyo,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
10980652,home,Fulham,Layvin Kurzawa,layvin-kurzawa,L. Kurzawa,D,3,182,1801,M,135775,EUR,715564800,D,3,3,False,48.0,36.0,3.0,2.0,19.0,23.0,18.0,31.0,7.0,2.0,4.0,4.0,1.0,,,,90.0,92.0,7.1,22.0,1,6.0,1.0,8.0,2.0,,4.0,,2.0,3.0,2.0,1.0,,,,1.0,,,1.0,,1.0,2.0,,,,,,,,,,
10980652,home,Fulham,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16474,M,364612,EUR,805248000,M,26,26,False,62.0,55.0,10.0,7.0,27.0,27.0,28.0,35.0,8.0,,7.0,3.0,2.0,,,,78.0,75.0,7.2,7.0,1,,,5.0,2.0,,1.0,,,2.0,,,1.0,,Palhinha,1.0,,,1.0,,,2.0,3.0,,,,,,,,,
10980652,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,646,M,82566,EUR,664329600,M,10,10,False,55.0,51.0,2.0,,20.0,20.0,31.0,38.0,5.0,1.0,1.0,1.0,,,,,78.0,74.0,7.1,13.0,1,3.0,,6.0,2.0,,,3.0,2.0,,2.0,3.0,,,,,2.0,,,,,1.0,2.0,True,1.0,1.0,,,,,,
10980652,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4930,M,355528,EUR,858988800,M,8,8,False,27.0,25.0,2.0,2.0,6.0,6.0,19.0,22.0,1.0,,2.0,1.0,,,,,69.0,39.0,6.8,5.0,5,1.0,,2.0,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,1.0,,,4.0,,,,,,,
10980652,home,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14310,M,285949,EUR,820454400,M,18,18,False,58.0,49.0,5.0,4.0,16.0,16.0,35.0,52.0,1.0,,6.0,1.0,,,,,90.0,75.0,7.6,20.0,2,10.0,2.0,2.0,,2.0,,1.0,5.0,,2.0,,,,andreaspereira,,,1.0,,,,,,,2.0,,,,,,,
10980652,home,Fulham,Manor Solomon,manor-solomon,M. Solomon,M,19,167,5465,M,862223,EUR,932774400,M,11,11,False,33.0,31.0,,,8.0,10.0,24.0,24.0,5.0,,11.0,2.0,2.0,,,,90.0,50.0,7.5,7.0,3,1.0,1.0,3.0,,1.0,1.0,1.0,2.0,,,4.0,,,,1.0,2.0,,1.0,,,,1.0,,1.0,,1.0,,,,,
10980652,home,Fulham,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7220,M,891920,EUR,796089600,F,30,30,False,9.0,8.0,,,2.0,2.0,6.0,7.0,3.0,,1.0,1.0,1.0,,,,64.0,16.0,6.8,3.0,1,,,1.0,,,,2.0,1.0,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,
10980652,home,Fulham,Aleksandar Mitrović,aleksandar-mitrovic,A. Mitrović,F,9,189,24095,M,192144,EUR,779673600,F,9,9,True,6.0,5.0,,,4.0,4.0,1.0,2.0,1.0,,1.0,,,,,,26.0,13.0,6.3,3.0,3,,,3.0,,,,2.0,,,,,,,AleksMitrović,3.0,,1.0,,,,,1.0,,1.0,,2.0,,,,,
10980652,home,Fulham,Willian,willian,Willian,F,88,175,9655,M,31417,EUR,587088000,F,20,20,True,11.0,9.0,1.0,,1.0,2.0,9.0,10.0,2.0,,1.0,,,,,,21.0,20.0,7.2,5.0,3,1.0,1.0,1.0,,,,2.0,2.0,,,2.0,,,willianborges88,,2.0,,,,,1.0,,,2.0,,1.0,,,1.0,,
10980652,home,Fulham,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1214,M,151499,EUR,728611200,F,14,14,True,6.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,,,1.0,,,,,,12.0,10.0,5.8,4.0,1,,,3.0,,,,,,,,3.0,,,,,,1.0,,,,,,,1.0,,,,,,,
10980652,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,357,M,365802,EUR,791164800,M,6,6,True,17.0,16.0,,,6.0,6.0,10.0,11.0,1.0,,1.0,1.0,,,,,12.0,18.0,6.7,1.0,0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
