match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,captain,stat_unsuccessfulTouch,stat_penaltyConceded,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_wasFouled,player_firstName,player_lastName,stat_bigChanceMissed,stat_totalOffside,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_bigChanceCreated,stat_penaltyMiss
11067391,home,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,17.0,12.0,7.0,2.0,11.0,12.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,90.0,28.0,8.2,5.0,0.0,0.0,0.0002037,0,1.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067391,home,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,,1021721,EUR,838252800,D,96,96,False,27.0,22.0,,,8.0,10.0,16.0,21.0,2.0,6.0,,,,,,,75.0,52.0,7.3,9.0,0.0,0.0,0.0912237,0,,4.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
11067391,home,Vasco da Gama,Maicon,maicon,Maicon,D,3,191,836,M,,44691,EUR,590198400,D,4,4,False,52.0,47.0,13.0,8.0,31.0,31.0,16.0,21.0,,3.0,,,,,,,90.0,57.0,7.1,5.0,0.0383,0.0,0.0331865,1,,,,1.0,2.0,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
11067391,home,Vasco da Gama,Léo,leo,Léo,D,3,183,707,M,,360940,EUR,826070400,D,3,3,False,35.0,32.0,2.0,1.0,21.0,22.0,11.0,13.0,1.0,3.0,,,,,,,90.0,44.0,6.8,4.0,0.0,0.0,0.00383366,0,,,,,3.0,,,,,2.0,1.0,1.0,,1.0,,1.0,True,1.0,1.0,,,,,,,,,,,,
11067391,home,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,,982174,EUR,971049600,D,6,6,False,23.0,14.0,3.0,,5.0,8.0,11.0,22.0,4.0,,,,,,,,90.0,49.0,7.0,18.0,0.0109,0.0,0.114153,1,,7.0,2.0,5.0,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,
11067391,home,Vasco da Gama,Paulinho Paula,paulinho-paula,Paulinho,M,18,173,1795,M,,879902,EUR,852681600,M,18,18,False,36.0,32.0,4.0,3.0,9.0,10.0,23.0,30.0,,5.0,,,,,,,75.0,60.0,6.7,13.0,0.0,0.0,0.0546072,0,,4.0,,8.0,6.0,1.0,7.0,4.0,2.0,2.0,2.0,3.0,2.0,,,,,,,,1.0,,,,,,,,,,
11067391,home,Vasco da Gama,Zé Gabriel,ze-gabriel,Zé Gabriel,M,35,184,375,M,,988852,EUR,916876800,M,23,23,False,40.0,34.0,4.0,2.0,18.0,21.0,16.0,19.0,,5.0,,,,,,,90.0,47.0,6.4,8.0,0.0,0.0,0.0102698,0,,,,8.0,3.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,5.0,,,,,,,,,,
11067391,home,Vasco da Gama,Bruno Praxedes,bruno-praxedes,B. Praxedes,M,25,186,445,M,,1018093,EUR,1013126400,M,21,21,False,32.0,22.0,7.0,2.0,12.0,14.0,10.0,19.0,,7.0,,,,,,,90.0,48.0,6.6,16.0,0.237,0.0,0.0101462,2,,1.0,,6.0,6.0,3.0,3.0,2.0,,3.0,1.0,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,
11067391,home,Vasco da Gama,Marlon Gomes,marlon-gomes,M. Gomes,M,6,184,1923,M,,1105833,EUR,1071360000,F,25,25,False,19.0,17.0,1.0,,6.0,6.0,12.0,15.0,,5.0,,,,,,,64.0,40.0,7.0,8.0,0.0293,0.0,0.0443325,1,,2.0,1.0,2.0,8.0,,6.0,5.0,3.0,,,1.0,1.0,1.0,1.0,,,4.0,,,,,2.0,Marlon Gomes,,,,,,,
11067391,home,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,False,13.0,5.0,,,1.0,1.0,4.0,12.0,,3.0,,,,,,,90.0,20.0,6.6,11.0,0.2985,0.0,0.00270838,2,,,,13.0,3.0,1.0,1.0,,,,,1.0,,3.0,,,,1.0,,8.0,2.0,2.0,,,,1.0,2.0,,,,
