match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_lastManTackle,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_dispossessed,stat_totalOffside,stat_totalContest,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_wonContest,stat_goals,stat_errorLeadToAShot,stat_ownGoals,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
12437028,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,103335,EUR,699667200,G,1,1,False,True,27.0,24.0,6.0,3.0,1.0,21.0,21.0,3.0,6.0,2.0,5.0,1.0,3.0,4.0,2.0,1.0,1.0,90.0,37.0,7.1,3.0,0.0221071,1.0,0,-1.8214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437028,home,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,False,,32.0,29.0,4.0,3.0,0.0,16.0,17.0,14.0,16.0,3.0,4.0,,,,,,,90.0,52.0,7.1,7.0,0.043925,,2,,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0716,,,,,,,,,,,,,,,,,,,,,
12437028,home,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,5,5,False,,42.0,36.0,10.0,4.0,0.0,22.0,22.0,14.0,20.0,5.0,3.0,,,,,,,64.0,54.0,6.3,6.0,0.0125596,,0,,,,1.0,1.0,2.0,,,,,3.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12437028,home,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8710,M,861972,EUR,946598400,D,3,3,False,,69.0,62.0,9.0,6.0,0.0,37.0,41.0,25.0,28.0,2.0,5.0,,,,,,,90.0,79.0,6.6,9.0,0.00760455,,0,,,,,2.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
12437028,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,803174,EUR,870998400,D,33,33,False,,37.0,31.0,6.0,2.0,0.0,18.0,21.0,14.0,22.0,4.0,3.0,,,,,,,90.0,66.0,6.7,16.0,0.0692602,,1,,6.0,1.0,2.0,3.0,7.0,1.0,1.0,,,2.0,5.0,3.0,2.0,,0.0239,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
12437028,home,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,285949,EUR,820454400,M,18,18,False,,20.0,14.0,2.0,2.0,0.0,7.0,10.0,8.0,14.0,,6.0,,,,,,,68.0,33.0,6.4,11.0,0.236981,1.0,2,,4.0,1.0,1.0,4.0,4.0,2.0,1.0,,,,2.0,,,1.0,0.916,,,,,,2.0,,,andreaspereira,1.0,1.0,1.0,0.7563,1.0,,,,,,,
12437028,home,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,False,,36.0,33.0,2.0,1.0,0.0,19.0,21.0,14.0,15.0,,4.0,,,,,,,80.0,46.0,6.6,4.0,0.00912774,,0,,,,,6.0,3.0,2.0,,,1.0,4.0,2.0,1.0,,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,
12437028,home,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,M,11,11,False,,9.0,8.0,,,0.0,1.0,2.0,7.0,10.0,1.0,2.0,,,,,,,68.0,18.0,6.9,6.0,0.265859,2.0,0,,3.0,,2.0,,3.0,,,,,,,,,1.0,,,,,,,,,,adamatrd,1.0,,,,,,,,,,,
12437028,home,Fulham,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,867445,EUR,964742400,M,32,32,False,,34.0,28.0,2.0,,0.0,13.0,14.0,15.0,21.0,2.0,2.0,,,,,,,80.0,46.0,6.3,10.0,0.0137823,,0,,1.0,,1.0,2.0,2.0,,,,,1.0,1.0,,2.0,,,,,,,1.0,1.0,,,esr,,,,,,,,,,,,
12437028,home,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,352770,EUR,831081600,M,17,17,False,,50.0,43.0,1.0,,0.0,10.0,13.0,34.0,42.0,1.0,3.0,,,,,,,90.0,67.0,6.9,13.0,0.203472,1.0,0,,5.0,1.0,,3.0,5.0,1.0,,,,,3.0,2.0,,,,,,,,1.0,1.0,,2.0,alexanderiwobi,,,,,,2.0,,,,,,
