match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_shotOffTarget,stat_errorLeadToAShot,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_penaltyConceded,captain,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_penaltyWon
11406798,home,Fiorentina,Andrea Belotti,andrea-belotti,A. Belotti,F,19,181,3521,M,220223,EUR,756345600,F,20,20,False,6.0,5.0,,,2.0,2.0,3.0,4.0,,,,,55.0,18.0,6.2,6.0,0.00214856,3,,,,,,4.0,8.0,3.0,,,,2.0,1.0,,,2.0,1.0,1.0,0.3282,,gallobelotti,1.0,1.0,,,1.0,,3.0,,,,,,,,1.0,1.0,,
11406798,home,Fiorentina,Arthur,arthur,Arthur,M,29,172,8988,M,794927,EUR,839808000,M,6,6,True,29.0,25.0,2.0,,7.0,8.0,18.0,21.0,2.0,,,,45.0,36.0,7.0,4.0,0.0272985,1,,,,,,,,2.0,,,,,,,,,,,0.02,1.0,arthurmelo,,1.0,,,2.0,2.0,,,,,,,,,,,,
11406798,home,Fiorentina,Nicolás González,nicolas-gonzalez,N. González,M,23,180,17229,M,901325,EUR,891820800,F,10,10,True,15.0,13.0,2.0,1.0,,,15.0,20.0,3.0,,,,35.0,32.0,7.0,8.0,0.319171,2,,,,5.0,2.0,1.0,3.0,3.0,,1.0,,1.0,,,1.0,,2.0,,0.0821,2.0,nicoigonzalez,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,
11406798,home,Fiorentina,Rolando Mandragora,rolando-mandragora,R. Mandragora,M,8,183,2103,M,548178,EUR,867542400,M,38,38,True,18.0,15.0,2.0,1.0,5.0,5.0,11.0,18.0,2.0,,,,35.0,29.0,6.7,8.0,0.0474628,1,,,,5.0,1.0,1.0,3.0,,1.0,,,,,,,1.0,,1.0,0.0438,1.0,,,1.0,,,,,,,,,,,,,,,,
11406798,home,Fiorentina,Christian Kouamé,christian-kouame,C. Kouamé,F,31,185,2375,M,812946,EUR,881366400,F,99,99,True,8.0,7.0,,,,,7.0,10.0,1.0,,,,35.0,18.0,7.1,4.0,0.0100258,1,,,,2.0,,2.0,3.0,7.0,,,,,,,,1.0,4.0,1.0,0.0278,,christianmichael.11,3.0,1.0,,,,,,,,,,,,,,,,
11406798,home,Fiorentina,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195,5064,M,836168,EUR,876614400,D,4,4,True,8.0,6.0,1.0,1.0,3.0,5.0,3.0,3.0,,,,,14.0,10.0,6.7,2.0,0.00058328,0,,,,,,,,,,,,,,,2.0,,,,,,milenkovicn_4,,,,,,,,,,,,,,,,,,
11406798,home,Fiorentina,Oliver Christensen,oliver-christensen,O. Christensen,G,53,190,517,M,860306,EUR,922060800,G,53,53,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406798,home,Fiorentina,Tommaso Martinelli,martinelli-tommaso,T. Martinelli,G,50,194,712,M,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406798,home,Fiorentina,Pietro Comuzzo,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,1210848,EUR,1108857600,D,37,37,True,,,,,,,,,,,,,,,,,,0,,Pietro Comuzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406798,home,Fiorentina,Dodô,dodo,Dodô,D,2,166,3348,M,822518,EUR,911260800,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406798,home,Fiorentina,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,122848,EUR,715305600,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406798,home,Fiorentina,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,32040,EUR,688348800,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406798,home,Fiorentina,Antonín Barák,antonin-barak,A. Barák,M,72,190,780,M,330705,EUR,786412800,M,72,72,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406798,home,Fiorentina,Gino Infantino,gino-infantino,G. Infantino,M,32,178,956,M,1086992,EUR,1053302400,M,19,19,True,,,,,,,,,,,,,,,,,,0,,Gino Infantino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406798,home,Fiorentina,Gaetano Castrovilli,gaetano-castrovilli,G. Castrovilli,M,8,185,640,M,587628,EUR,856137600,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406798,home,Fiorentina,Maxime López,maxime-lopez,M. López,M,21,167,1284,M,352802,EUR,881193600,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406798,away,Genoa,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,845291,EUR,896227200,G,1,1,False,40.0,26.0,27.0,14.0,20.0,25.0,6.0,15.0,11.0,,,2.0,90.0,48.0,6.9,14.0,0.00061268,0,-0.1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11406798,away,Genoa,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,1001828,EUR,1023840000,D,4,4,False,36.0,29.0,1.0,,19.0,23.0,10.0,13.0,,,,,90.0,44.0,6.7,8.0,0.00640389,0,,,,,,1.0,6.0,3.0,1.0,,,,1.0,2.0,1.0,1.0,,4.0,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,
11406798,away,Genoa,Mattia Bani,mattia-bani,M. Bani,D,13,188,270,M,250547,EUR,755481600,D,13,13,False,28.0,22.0,4.0,1.0,21.0,22.0,1.0,6.0,,,,,89.0,40.0,6.5,6.0,0.0003385,0,,,,,,1.0,5.0,4.0,,,,,7.0,,1.0,,1.0,4.0,,,,2.0,,,,1.0,,,,,,,,,,,,,
11406798,away,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,False,31.0,25.0,5.0,2.0,20.0,22.0,5.0,10.0,4.0,,,,90.0,42.0,7.1,7.0,0.00075887,0,,,,1.0,,2.0,2.0,6.0,,,,,4.0,2.0,1.0,,1.0,,,,,4.0,,,,1.0,1.0,,,,,,,,,,,,
11406798,away,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,M,20,20,False,17.0,10.0,,,4.0,6.0,7.0,13.0,2.0,,,,61.0,34.0,6.5,12.0,0.0907479,0,,,,2.0,1.0,1.0,6.0,4.0,2.0,,,,1.0,1.0,,1.0,2.0,1.0,,1.0,,,,,,2.0,,2.0,,,,,,,,,,,
11406798,away,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,25.0,19.0,4.0,1.0,8.0,10.0,11.0,15.0,4.0,,,,90.0,36.0,6.7,9.0,0.0287823,0,,,,,,,4.0,7.0,2.0,1.0,1.0,,1.0,,,2.0,1.0,1.0,,,,,,,,5.0,3.0,1.0,,,,,,,,,,,
11406798,away,Genoa,Milan Badelj,milan-badelj,M. Badelj,M,,186,902,M,39482,EUR,604368000,M,47,47,False,22.0,20.0,1.0,1.0,10.0,11.0,10.0,11.0,,,,,80.0,32.0,6.5,3.0,0.00506549,0,,,,,,,7.0,3.0,4.0,1.0,,,3.0,1.0,,,,2.0,,,,,,,,3.0,1.0,,,True,,,,,,,,,
11406798,away,Genoa,Albert Guðmundsson,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,804909,EUR,866332800,M,11,11,False,27.0,25.0,1.0,1.0,13.0,13.0,12.0,17.0,3.0,,,,90.0,36.0,6.8,6.0,0.0505015,1,,,,3.0,,1.0,8.0,1.0,6.0,,,,1.0,,,1.0,,1.0,0.7884,,,,,,,1.0,1.0,,,,,,1.0,1.0,0.9945,,1.0,,
11406798,away,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,M,3,3,False,18.0,10.0,3.0,,5.0,9.0,7.0,13.0,,,,,61.0,35.0,6.8,11.0,0.0978394,0,,,,4.0,2.0,,3.0,1.0,1.0,1.0,1.0,,,,1.0,,,2.0,,2.0,,,,,,,,,,,,1.0,,,,,,,
11406798,away,Genoa,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,F,10,10,False,11.0,8.0,,,3.0,3.0,5.0,8.0,3.0,,,,44.0,20.0,6.5,7.0,0.0106462,3,,,,,,1.0,2.0,2.0,,,,1.0,,,,3.0,1.0,,0.4883,,,1.0,1.0,,,,,1.0,,,,,1.0,,0.2243,1.0,1.0,,
11406798,away,Genoa,Caleb Ekuban,caleb-ekuban,C. Ekuban,F,18,182,842,M,309156,EUR,764380800,F,18,18,False,8.0,6.0,,,4.0,4.0,2.0,4.0,,,,,61.0,24.0,6.9,6.0,0.00103333,3,,,,,,,4.0,4.0,1.0,2.0,1.0,,,,1.0,1.0,2.0,,0.2372,,,,2.0,,,1.0,1.0,2.0,,,,,1.0,,0.0516,1.0,,,1.0
11406798,away,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,697,M,280991,EUR,831254400,M,2,2,True,14.0,9.0,1.0,1.0,5.0,6.0,4.0,9.0,3.0,,,,46.0,26.0,6.8,8.0,0.00219485,0,,,,1.0,,1.0,2.0,5.0,,1.0,1.0,,3.0,1.0,,2.0,,1.0,,,,4.0,,,,,,,,,,,,,,,,,
11406798,away,Genoa,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,5,175,339,M,250501,EUR,739843200,D,55,55,True,7.0,6.0,1.0,,3.0,3.0,3.0,4.0,2.0,,,,29.0,13.0,6.7,3.0,0.00093778,0,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11406798,away,Genoa,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,945798,EUR,965779200,D,90,90,True,10.0,9.0,1.0,,6.0,7.0,3.0,3.0,3.0,,,,29.0,19.0,6.5,3.0,0.00245423,0,,,,,,2.0,3.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
11406798,away,Genoa,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,914501,EUR,925344000,F,19,19,True,6.0,4.0,,,1.0,1.0,3.0,5.0,,,,,29.0,12.0,6.6,6.0,0.00088524,0,,,,,,,2.0,2.0,,,,,2.0,,,3.0,,2.0,,,mateoretegui,2.0,,,,,,,,,,,,,,,,,
11406798,away,Genoa,Kevin Strootman,kevin-strootman,K. Strootman,M,,186,405,M,34221,EUR,634867200,M,8,8,True,8.0,6.0,,,,,6.0,8.0,,,,,10.0,9.0,6.5,2.0,0.0222255,0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11406798,away,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406798,away,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406798,away,Genoa,Tommaso Pittino,pittino-tommaso,T. Pittino,D,53,192,29,M,1462342,EUR,1105660800,D,53,53,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406798,away,Genoa,Alessandro Vogliacco,alessandro-vogliacco,A. Vogliacco,D,4,186,344,M,807295,EUR,905731200,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406798,away,Genoa,Giorgio Cittadini,giorgio-cittadini,G. Cittadini,D,2,184,117,M,1001847,EUR,1019088000,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406798,away,Genoa,Christos Papadopoulos,papadopoulos-christos,C. Papadopoulos,M,74,188,253,M,1462307,EUR,1099267200,M,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406798,away,Genoa,Emil Bohinen,emil-bohinen,E. Bohinen,M,37,185,230,M,824584,EUR,921196800,M,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406798,away,Genoa,David Ankeye,david-ankeye,D. Ankeye,F,22,191,214,M,1457821,EUR,1022025600,F,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
