match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_challengeLost,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_wonTackle,player_sofascoreId,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
10388339,home,RB Leipzig,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50096,M,964994,EUR,1011744000,D,32,32,True,20.0,17.0,,,10.0,12.0,8.0,1.0,1.0,2.0,,,,19.0,23.0,6.7,3.0,0.0,0.0,0.00300308,0,,,,7.0,,,,,,,,1.0,,2.0,,,,,1.0,,,,,,,,JGvardiol,,,,
10388339,home,RB Leipzig,Marcel Halstenberg,marcel-halstenberg,M. Halstenberg,D,,187,311,M,103364,EUR,685929600,D,23,23,True,18.0,14.0,1.0,1.0,5.0,6.0,16.0,1.0,2.0,2.0,,,,19.0,28.0,7.3,5.0,0.0,0.0,0.460184,0,,,,12.0,4.0,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,3.0,,,,,,
10388339,home,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,True,22.0,21.0,1.0,1.0,8.0,8.0,14.0,,1.0,2.0,,,,19.0,25.0,6.6,2.0,0.0,0.0,0.00930822,0,,,,13.0,,,,2.0,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,
10388339,home,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,True,9.0,4.0,,,,,9.0,4.0,4.0,1.0,,,,14.0,13.0,7.0,6.0,0.1843,0.0,0.00330968,2,,,,4.0,,,,,,,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,
10388339,home,RB Leipzig,Xaver Schlager,xaver-schlager,X. Schlager,M,24,174,1069,M,791079,EUR,875404800,M,24,24,True,5.0,5.0,,,2.0,2.0,3.0,,2.0,1.0,,,,9.0,11.0,6.6,2.0,0.0,0.0,0.00242878,0,,,,3.0,,,,3.0,2.0,1.0,,,,1.0,1.0,1.0,,2.0,,,,,,,,1.0,,,,,
10388339,home,RB Leipzig,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1031,M,22209,EUR,652924800,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388339,home,RB Leipzig,Abdou Diallo,abdou-diallo,A. Diallo,D,37,188,2776,M,280435,EUR,831168000,D,37,37,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388339,home,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,D,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388339,home,RB Leipzig,André Silva,andre-silva,A. Silva,F,9,185,5788,M,190159,EUR,815616000,F,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,andresilva9,,,,
10388339,away,SV Werder Bremen,Jiří Pavlenka,jiri-pavlenka,J. Pavlenka,G,1,196,521,M,154040,EUR,703209600,G,1,1,False,27.0,15.0,15.0,4.0,15.0,19.0,8.0,,,9.0,1.0,2.0,5.0,90.0,42.0,7.0,12.0,0.0,0.0,0.00011648,0,-0.1477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388339,away,SV Werder Bremen,Miloš Veljković,milos-veljkovic,M. Veljković,D,13,188,1253,M,227224,EUR,812073600,D,13,13,False,50.0,36.0,13.0,5.0,29.0,35.0,16.0,3.0,4.0,9.0,,,,90.0,58.0,6.1,15.0,0.0,0.0,0.00353178,0,,,,7.0,1.0,,1.0,8.0,,,,2.0,,1.0,1.0,,,6.0,,1.0,,,,,,1.0,,,,,
10388339,away,SV Werder Bremen,Niklas Stark,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,False,23.0,20.0,2.0,2.0,17.0,19.0,4.0,1.0,4.0,4.0,,,,90.0,32.0,6.3,4.0,0.0,0.0,0.00250397,0,,,,3.0,,,3.0,8.0,,,,3.0,1.0,1.0,3.0,1.0,,4.0,,1.0,,,,,,2.0,,,,,
10388339,away,SV Werder Bremen,Marco Friedl,marco-friedl,M. Friedl,D,32,187,536,M,825771,EUR,890006400,D,32,32,False,41.0,31.0,10.0,5.0,25.0,30.0,11.0,,1.0,8.0,,,,90.0,48.0,6.5,10.0,0.0,0.0,0.00754523,0,,,,6.0,,,1.0,2.0,,,,2.0,2.0,,1.0,,,1.0,,,True,,,,,1.0,,,,,
10388339,away,SV Werder Bremen,Ilia Gruev,ilia-gruev,I. Gruev,M,44,185,2652,M,911679,EUR,957571200,M,28,28,False,26.0,20.0,6.0,2.0,15.0,18.0,8.0,,2.0,2.0,,,,76.0,35.0,6.6,8.0,0.0,0.0,0.00102544,0,,,,5.0,,,,2.0,,,,1.0,,1.0,2.0,1.0,,,,1.0,,1.0,,,,1.0,,,,,
10388339,away,SV Werder Bremen,Mitchell Weiser,mitchell-weiser,M. Weiser,M,8,176,1411,M,138150,EUR,766886400,M,8,8,False,28.0,20.0,2.0,,14.0,17.0,15.0,,9.0,5.0,,,,90.0,62.0,6.9,15.0,0.0,0.0,0.627235,0,,,,8.0,4.0,2.0,1.0,11.0,2.0,2.0,,1.0,,,2.0,1.0,5.0,3.0,,4.0,,3.0,,,2.0,,,,,1.0,
10388339,away,SV Werder Bremen,Jens Stage,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,False,31.0,21.0,5.0,2.0,13.0,18.0,13.0,1.0,5.0,7.0,,,,90.0,43.0,6.9,13.0,0.0,0.0,0.264955,0,,,,8.0,,,3.0,6.0,,,,2.0,,1.0,3.0,2.0,1.0,,,2.0,,1.0,,,1.0,1.0,,,1.0,1.0,
10388339,away,SV Werder Bremen,Leonardo Bittencourt,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,False,22.0,17.0,1.0,1.0,9.0,13.0,10.0,1.0,7.0,5.0,,,,77.0,37.0,6.5,12.0,0.2807,0.7515,0.0184033,2,,,,8.0,1.0,,,10.0,3.0,2.0,1.0,,,,1.0,3.0,3.0,2.0,,5.0,,2.0,1.0,1.0,,1.0,,,,,
10388339,away,SV Werder Bremen,Anthony Jung,anthony-jung,A. Jung,D,5,186,138,M,103442,EUR,689126400,M,3,3,False,44.0,35.0,3.0,1.0,19.0,24.0,20.0,,2.0,5.0,,,,90.0,70.0,6.1,17.0,0.0,0.0,0.0174024,0,,,,16.0,,,,5.0,2.0,1.0,,3.0,,,,1.0,1.0,1.0,,1.0,,2.0,,,1.0,,,,,,
10388339,away,SV Werder Bremen,Romano Schmid,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,F,20,20,False,22.0,17.0,2.0,2.0,12.0,15.0,7.0,,1.0,4.0,,,,86.0,36.0,6.5,11.0,0.4075,0.0,0.00706652,3,,,,5.0,,,4.0,9.0,1.0,,1.0,,,,1.0,2.0,,2.0,,,,2.0,,,,1.0,,2.0,,,
10388339,away,SV Werder Bremen,Marvin Ducksch,marvin-ducksch,M. Ducksch,F,33,187,1088,M,258325,EUR,762998400,F,7,7,False,19.0,10.0,5.0,2.0,4.0,7.0,16.0,1.0,1.0,1.0,,,,76.0,26.0,6.5,14.0,0.4541,0.4907,0.019288,1,,,,6.0,4.0,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0
10388339,away,SV Werder Bremen,Niklas Schmidt,niklas-schmidt,N. Schmidt,M,31,183,151,M,795002,EUR,888710400,M,22,22,True,9.0,3.0,,,3.0,5.0,4.0,,3.0,5.0,,,,14.0,17.0,6.5,8.0,0.0,0.0,6.528e-05,0,,,,,,,,3.0,1.0,1.0,,1.0,,1.0,2.0,,,1.0,,,,2.0,,,,,,,,,
10388339,away,SV Werder Bremen,Maximilian Philipp,maximilian-philipp,M. Philipp,F,26,184,492,M,171927,EUR,762480000,F,17,17,True,2.0,2.0,,,2.0,2.0,,,1.0,,,,,14.0,6.0,6.3,2.0,0.0,0.0,2.228e-05,0,,,,,,,3.0,5.0,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,
10388339,away,SV Werder Bremen,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,1067120,EUR,1008201600,F,21,21,True,1.0,1.0,,,1.0,1.0,,,,,,,,13.0,4.0,6.4,1.0,0.0,0.0,3.075e-05,0,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
10388339,away,SV Werder Bremen,Jean-Manuel Mbom,jean-manuel-mbom,J. Mbom,D,18,185,90,M,941342,EUR,951350400,M,34,34,True,3.0,2.0,,,,,3.0,,1.0,,,,,12.0,4.0,6.1,1.0,0.0,0.0,0.00275093,0,,,,2.0,,,2.0,3.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
10388339,away,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388339,away,SV Werder Bremen,Christian Groß,christian-gross,C. Groß,D,,182,27,M,40323,EUR,602899200,D,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388339,away,SV Werder Bremen,Lee Buchanan,lee-buchanan,L. Buchanan,D,3,175,143,M,973785,EUR,983923200,D,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388339,away,SV Werder Bremen,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,39,39,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Fabio Chiarodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
