match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_keyPass,player_sofascoreId,stat_challengeLost,stat_wasFouled,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_ownGoals,stat_hitWoodwork,stat_goals
14131893,home,Sporting CP,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,1,1,False,19.0,16.0,6.0,3.0,0.0,15.0,16.0,1.0,3.0,7.0,1.0,1.0,5.0,90.0,31.0,6.5,3.0,0.00012548,0.0931,0,-0.0961,-0.03,0.0,-0.23,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131893,home,Sporting CP,Iván Fresneda,,,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,D,22,22,False,27.0,23.0,3.0,1.0,0.0,12.0,14.0,11.0,13.0,4.0,,,,63.0,42.0,6.8,6.0,0.0145934,,0,,0.03,0.27,-0.11,,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131893,home,Sporting CP,Zeno Debast,,,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,D,6,6,False,81.0,61.0,17.0,5.0,0.0,41.0,50.0,20.0,31.0,6.0,,,,90.0,89.0,6.5,20.0,0.0647849,,0,,0.25,0.15,-0.13,,,,2.0,,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14131893,home,Sporting CP,Gonçalo Inácio,Gonçalo,Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,71.0,59.0,8.0,4.0,0.0,37.0,45.0,22.0,26.0,2.0,,,,90.0,86.0,7.1,13.0,0.0326469,,0,,0.29,0.11,-0.13,,,,7.0,1.0,1.0,6.0,2.0,1.0,2.0,3.0,5.0,,1.0,2.0,,goncaloinacio_25,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14131893,home,Sporting CP,Ricardo Mangas,Ricardo,Mangas,mangas-ricardo,R. Mangas,D,91,179,1156,M,878496,EUR,890179200,D,91,91,False,33.0,20.0,3.0,,0.0,8.0,14.0,12.0,19.0,2.0,,,,90.0,66.0,6.2,20.0,0.00964142,,2,,-0.33,0.02,-0.25,,4.0,,7.0,1.0,,2.0,4.0,4.0,2.0,3.0,5.0,,,1.0,,,1.0,,2.0,1.0,0.1367,-0.51,,,,,,,,,,,,,,,,
14131893,home,Sporting CP,Morten Hjulmand,Morten,Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,73.0,66.0,5.0,2.0,0.0,33.0,37.0,33.0,36.0,7.0,,,,90.0,90.0,7.0,11.0,0.041621,,2,,0.21,0.12,-0.03,,1.0,,7.0,,,2.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,,3.0,,2.0,3.0,2.0,,0.0683,-0.34,True,2.0,,,,,,,,,,,,,,
14131893,home,Sporting CP,Giorgi Kochorashvili,,,giorgi-kochorashvili,G. Kochorashvili,M,14,176,3699,M,886402,EUR,930528000,M,14,14,False,36.0,34.0,2.0,1.0,0.0,14.0,14.0,20.0,22.0,2.0,,,,67.0,46.0,6.7,2.0,0.149682,,1,,0.1,0.22,-0.13,,,,3.0,,,,2.0,2.0,1.0,,4.0,,1.0,1.0,,,2.0,1.0,1.0,,0.0374,-0.17,,,,,,,,,,,,,,,,
14131893,home,Sporting CP,Geny Catamo,,,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,M,10,10,False,11.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,9.0,1.0,,,,63.0,36.0,6.6,12.0,0.044553,,1,,0.12,0.27,0.14,,4.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,2.0,,7.0,,,1.0,1.0,,1.0,3.0,,4.0,0.0264,-0.21,,1.0,1.0,2.0,,,,,,,,,,,,
14131893,home,Sporting CP,Francisco Trincão,Francisco,Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,M,17,17,False,23.0,20.0,1.0,1.0,0.0,6.0,7.0,14.0,16.0,3.0,1.0,,,90.0,35.0,6.6,8.0,0.0692413,,3,,0.26,0.29,-0.2,,1.0,,3.0,2.0,1.0,,,,1.0,1.0,4.0,1.0,,,1.0,trincao,1.0,1.0,,2.0,0.1163,0.0,,1.0,2.0,,1.0,0.0768,,,,,,,,,,
14131893,home,Sporting CP,Pedro Gonçalves,,,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,M,8,8,False,29.0,22.0,3.0,2.0,0.0,4.0,5.0,18.0,24.0,3.0,,,,89.0,42.0,6.7,13.0,0.119429,,2,,0.25,0.31,-0.08,,5.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,,2.0,,,,2.0,pedroogoncalves28,,,,1.0,0.3105,-0.51,,,2.0,,,,1.0,,,,,,,,,
