match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,player_gender,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_shotOffTarget,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_goodHighClaim,stat_goals,stat_goalAssist
11061798,home,SC Heerenveen,Sydney van Hooijdonk,Sydney,van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,190,709,943595,EUR,949795200,F,17,17,False,19.0,7.0,,,3.0,5.0,4.0,14.0,2.0,,,90.0,29.0,6.4,15.0,4,20,M,7.0,8.0,,,1.0,,,,,2.0,,5.0,1.0,,1.0,1.0,,2.0,2.0,,,2.0,1.0,,,,1.0,,,
11061798,home,SC Heerenveen,Pelle van Amersfoort,,,pelle-van-amersfoort,P. v. Amersfoort,F,193,129,318585,EUR,828316800,M,11,11,True,4.0,2.0,,,,,2.0,4.0,,,,9.0,7.0,6.5,2.0,2,9,M,2.0,2.0,,,2.0,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,
11061798,home,SC Heerenveen,Tibor Halilović,,,tibor-halilovic,T. Halilović,M,176,395,843167,EUR,795484800,M,10,10,True,4.0,4.0,,,3.0,3.0,2.0,4.0,1.0,,,8.0,7.0,6.8,2.0,0,7,M,1.0,1.0,,,,,,,,,1.0,,,,,,,,,3.0,1.0,,,,,,,,,
11061798,home,SC Heerenveen,Daniel Karlsbakk,Daniel Karlsbakk,,daniel-karlsbakk,D. Karlsbakk,F,186,591,1173573,EUR,1049673600,F,9,9,True,,,,,,,,,1.0,,,8.0,1.0,6.4,1.0,0,11,M,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11061798,home,SC Heerenveen,Jan Bekkema,,,jan-bekkema,J. Bekkema,G,186,29,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061798,home,SC Heerenveen,Bernt Klaverboer,Bernt Klaverboer,,klaverboer-bernt,B. Klaverboer,G,190,124,1195719,EUR,1127692800,G,16,16,True,,,,,,,,,,,,,,,,0,22,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061798,home,SC Heerenveen,Hussein Ali,,,hussein-ali,H. Ali,D,180,1943,962056,EUR,1014940800,D,15,15,True,,,,,,,,,,,,,,,,0,15,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061798,home,SC Heerenveen,Syb van Ottele,,,syb-van-ottele,S. v. Ottele,D,185,93,961686,EUR,1012608000,D,6,6,True,,,,,,,,,,,,,,,,0,6,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061798,home,SC Heerenveen,Alex Timossi Andersson,,,alex-timossi-andersson,A. T. Andersson,D,170,90,876303,EUR,979862400,F,8,8,True,,,,,,,,,,,,,,,,0,21,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061798,home,SC Heerenveen,Roan van der Plaat,,,van-der-plaat-roan,R. v. d. Plaat,D,179,30,1388320,EUR,1042156800,D,40,40,True,,,,,,,,,,,,,,,,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061798,home,SC Heerenveen,Djenahro Nunumete,,,djenahro-nunumete,D. Nunumete,D,179,66,1000673,EUR,1012176000,M,21,21,True,,,,,,,,,,,,,,,,0,21,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061798,home,SC Heerenveen,Antoine Colassin,,,antoine-colassin,A. Colassin,F,188,181,909965,EUR,983145600,F,29,29,True,,,,,,,,,,,,,,,,0,25,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061798,away,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,186,589,253875,EUR,817948800,G,22,22,False,43.0,32.0,15.0,4.0,31.0,34.0,1.0,9.0,8.0,1.0,2.0,90.0,54.0,7.3,12.0,0,22,M,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11061798,away,Feyenoord,Marcus Pedersen,,,marcus-pedersen,M. Pedersen,D,178,658,934409,EUR,963705600,D,2,2,False,20.0,18.0,1.0,1.0,12.0,13.0,7.0,9.0,3.0,,,67.0,34.0,6.2,8.0,0,16,M,,1.0,2.0,,,,,1.0,1.0,2.0,,6.0,1.0,,,1.0,,1.0,,2.0,1.0,1.0,,,,,,,,
11061798,away,Feyenoord,Lutsharel Geertruida,,,lutsharel-geertruida,L. Geertruida,D,185,2491,856739,EUR,963878400,D,4,4,False,74.0,66.0,4.0,3.0,52.0,55.0,14.0,19.0,5.0,,,90.0,82.0,7.2,9.0,0,6,M,1.0,5.0,2.0,2.0,,2.0,,,,,,2.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,
11061798,away,Feyenoord,Dávid Hancko,,,david-hancko,D. Hancko,D,188,4795,807771,EUR,881971200,D,33,33,False,83.0,74.0,13.0,8.0,61.0,63.0,13.0,20.0,7.0,,,90.0,96.0,7.7,9.0,1,17,M,2.0,2.0,,,,4.0,2.0,,,,,7.0,,4.0,,2.0,,4.0,1.0,,,1.0,,,,,,,,
11061798,away,Feyenoord,Quilindschy Hartman,,,quilindschy-hartman,Q. Hartman,D,183,1255,1392044,EUR,1005696000,D,5,5,False,53.0,40.0,11.0,2.0,23.0,28.0,17.0,26.0,7.0,,,90.0,71.0,7.7,16.0,3,3,M,3.0,4.0,,,,1.0,3.0,1.0,,1.0,2.0,4.0,,2.0,,1.0,,3.0,,1.0,,,3.0,,,,,,,
11061798,away,Feyenoord,Mats Wieffer,,,mats-wieffer,M. Wieffer,M,188,2173,959628,EUR,942710400,M,20,20,False,57.0,48.0,2.0,,29.0,31.0,20.0,27.0,10.0,,,90.0,79.0,7.2,12.0,0,27,M,1.0,5.0,2.0,1.0,,2.0,4.0,3.0,2.0,2.0,3.0,11.0,,1.0,,3.0,,4.0,,1.0,1.0,3.0,,,,,,,,
11061798,away,Feyenoord,Orkun Kökçü,,,orkun-kokcu,O. Kökçü,M,175,13536,907461,EUR,978048000,M,10,10,False,75.0,66.0,9.0,5.0,32.0,34.0,34.0,42.0,9.0,,,90.0,91.0,7.0,15.0,1,10,M,,3.0,1.0,1.0,,,1.0,1.0,,4.0,1.0,3.0,,,1.0,1.0,True,,,1.0,,3.0,1.0,,,orkunkokcu,,,,
11061798,away,Feyenoord,Alireza Jahanbakhsh,,,alireza-jahanbakhsh,A. Jahanbakhsh,M,180,3825,331837,EUR,745027200,M,7,7,False,32.0,26.0,1.0,1.0,10.0,11.0,16.0,24.0,6.0,,,90.0,52.0,6.8,14.0,5,27,M,,,,,3.0,,3.0,,,3.0,1.0,7.0,2.0,1.0,,1.0,,4.0,1.0,3.0,,,1.0,,,alirezajb,,,,
11061798,away,Feyenoord,Javairô Dilrosun,,,javairo-dilrosun,J. Dilrosun,F,175,727,803028,EUR,898473600,M,11,11,False,18.0,16.0,,,7.0,8.0,10.0,14.0,4.0,,,67.0,34.0,7.2,7.0,1,24,M,,4.0,2.0,2.0,,1.0,,1.0,,2.0,2.0,1.0,,,1.0,,,1.0,1.0,4.0,1.0,,,,,,,,,
11061798,away,Feyenoord,Oussama Idrissi,,,oussama-idrissi,O. Idrissi,M,175,2824,823963,EUR,825292800,M,26,26,False,42.0,37.0,3.0,3.0,12.0,12.0,26.0,32.0,7.0,,,90.0,69.0,6.6,16.0,0,11,M,,3.0,3.0,1.0,,3.0,1.0,1.0,,5.0,3.0,8.0,3.0,,1.0,1.0,,,,2.0,1.0,3.0,,1.0,,,,,,
11061798,away,Feyenoord,Santiago Giménez,,,santiago-gimenez,S. Giménez,F,182,32463,892141,EUR,987552000,F,29,29,False,13.0,11.0,,,2.0,2.0,9.0,11.0,3.0,,,89.0,25.0,7.3,6.0,2,7,M,1.0,4.0,3.0,1.0,,,,1.0,1.0,1.0,,3.0,,,1.0,1.0,,,1.0,,,,1.0,,,sant.gimenez,,,1.0,
11061798,away,Feyenoord,Neraysho Kasanwirjo,,,neraysho-kasanwirjo,N. Kasanwirjo,D,185,417,961678,EUR,1013990400,D,28,28,True,10.0,8.0,1.0,,6.0,6.0,2.0,4.0,1.0,,,23.0,18.0,6.5,3.0,1,21,M,,1.0,,,1.0,,1.0,1.0,,1.0,,2.0,,,,,,1.0,,,,1.0,,,,,,,,
11061798,away,Feyenoord,Danilo,,,danilo,Danilo,F,174,1242,940647,EUR,923443200,F,9,9,True,9.0,7.0,,,2.0,2.0,5.0,7.0,1.0,,,23.0,14.0,7.1,4.0,2,9,M,1.0,1.0,2.0,,,,,,,,1.0,4.0,,,,,,2.0,1.0,,,,1.0,,1.0,,,,,1.0
11061798,away,Feyenoord,Gernot Trauner,,,gernot-trauner,G. Trauner,D,183,610,121588,EUR,701481600,D,18,18,True,2.0,1.0,,,1.0,2.0,,,,,,1.0,3.0,,1.0,0,18,M,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11061798,away,Feyenoord,Ofir Marciano,,,ofir-marciano,O. Marciano,G,185,59,61562,EUR,623721600,G,21,21,True,,,,,,,,,,,,,,,,0,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061798,away,Feyenoord,Tein Troost,,,tein-troost,T. Troost,G,186,83,961617,EUR,1011052800,G,49,49,True,,,,,,,,,,,,,,,,0,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061798,away,Feyenoord,Jacob Rasmussen,,,jacob-rasmussen,J. Rasmussen,D,190,358,842176,EUR,864777600,D,6,6,True,,,,,,,,,,,,,,,,0,14,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061798,away,Feyenoord,Marcos López,,,marcos-lopez,M. López,D,176,2887,883745,EUR,943056000,D,15,15,True,,,,,,,,,,,,,,,,0,15,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061798,away,Feyenoord,Antoni Milambo,Antoni,Milambo,antoni-milambo,A. Milambo,M,179,1578,1126692,EUR,1112486400,M,48,48,True,,,,,,,,,,,,,,,,0,17,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061798,away,Feyenoord,Mohamed Taabouni,,,taabouni-mohamed,M. Taabouni,M,178,233,947046,EUR,1017360000,M,25,25,True,,,,,,,,,,,,,,,,0,8,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061798,away,Feyenoord,Ezequiel Bullaude,,,ezequiel-bullaude,E. Bullaude,M,184,546,960077,EUR,972518400,M,30,30,True,,,,,,,,,,,,,,,,0,10,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11061798,away,Feyenoord,Igor Paixão,,,igor-paixao,I. Paixão,F,168,12533,981815,EUR,962150400,F,14,14,True,,,,,,,,,,,,,,,,0,14,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
