match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,player_firstName,player_lastName,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_totalCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_accurateCross,stat_blockedScoringAttempt,stat_keyPass,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_errorLeadToAShot,stat_goodHighClaim,stat_goalAssist,stat_hitWoodwork,stat_goals
11391372,home,Nantes,Alban Lafont,alban-lafont,A. Lafont,G,40,195,2914,M,826201,EUR,917049600,G,1,1,False,40.0,29.0,18.0,7.0,25.0,25.0,4.0,15.0,1.0,6.0,2.0,3.0,1.0,1.0,90.0,47.0,6.9,11.0,0.00097695,0,-0.7635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391372,home,Nantes,Kelvin Amian,kelvin-amian,K. Amian,D,98,179,199,M,802143,EUR,886896000,D,98,98,False,1.0,,,,,,,1.0,,,,,,,12.0,2.0,6.4,1.0,,0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391372,home,Nantes,Jean-Charles Castelletto,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,35.0,30.0,3.0,2.0,20.0,22.0,10.0,13.0,1.0,5.0,,,,,90.0,47.0,6.7,6.0,0.00453627,0,,,2.0,,,,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11391372,home,Nantes,Nathan Zeze,zeze-nathan,N. Zeze,D,44,190,847,M,1154687,EUR,1119052800,D,44,44,False,38.0,35.0,2.0,,32.0,33.0,3.0,5.0,6.0,4.0,,,,,90.0,51.0,6.9,3.0,0.0008555,1,,1.0,3.0,2.0,Nathan Zeze,,3.0,1.0,1.0,1.0,,,2.0,1.0,1.0,0.1403,,,,,,,,,,,,,,,,,,,,
11391372,home,Nantes,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,False,46.0,41.0,5.0,4.0,26.0,28.0,15.0,20.0,1.0,6.0,,,,,90.0,67.0,6.8,11.0,0.0131714,0,,2.0,4.0,2.0,,,7.0,,2.0,,1.0,,1.0,,,,2.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,
11391372,home,Nantes,Florent Mollet,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,M,25,25,False,16.0,13.0,,,10.0,10.0,4.0,9.0,2.0,4.0,,,,,78.0,29.0,6.8,6.0,0.033903,1,,2.0,2.0,,,,3.0,1.0,,,2.0,,1.0,,,0.0443,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11391372,home,Nantes,Douglas Augusto,douglas-augusto,D. Augusto,M,66,173,491,M,809034,EUR,853113600,M,6,6,False,41.0,38.0,5.0,4.0,25.0,25.0,13.0,16.0,,2.0,,,,,90.0,52.0,6.7,3.0,0.00837396,0,,,9.0,4.0,,,3.0,1.0,2.0,1.0,,5.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,
11391372,home,Nantes,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,48.0,39.0,9.0,6.0,25.0,26.0,14.0,22.0,,9.0,,,,,90.0,55.0,6.9,10.0,0.0169767,0,,,,,,,3.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,
11391372,home,Nantes,Tino Kadewere,tino-kadewere,T. Kadewere,M,9,180,935,M,810535,EUR,820800000,M,15,15,False,17.0,10.0,2.0,,6.0,6.0,4.0,12.0,,,,,,,78.0,32.0,6.5,15.0,0.00269147,1,,1.0,5.0,,,,6.0,1.0,1.0,,2.0,2.0,4.0,,,0.0539,1.0,,,5.0,,,,,2.0,1.0,3.0,0.361,,,,,,,,
11391372,home,Nantes,Moussa Sissoko,moussa-sissoko,M. Sissoko,M,17,187,1081,M,27014,EUR,619228800,F,17,17,False,17.0,14.0,,,8.0,8.0,6.0,9.0,,3.0,,,,,59.0,18.0,6.9,4.0,0.257317,0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,
