match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_clearanceOffLine,stat_outfielderBlock,stat_totalCross,stat_totalContest,stat_wonContest,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_keyPass,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_aerialWon,player_sofascoreId,stat_totalOffside,stat_blockedScoringAttempt,stat_goodHighClaim,stat_errorLeadToAShot,stat_bigChanceCreated,stat_bigChanceMissed,stat_goalAssist,stat_goals,stat_hitWoodwork
10389905,home,Toulouse,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,96542,EUR,731203200,G,30,30,False,24.0,18.0,12.0,7.0,15.0,17.0,3.0,7.0,1.0,5.0,7.0,9.0,1.0,90.0,40.0,8.3,6.0,0.0,0.0,0.00040731,0,1.8713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389905,home,Toulouse,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,600,M,991479,EUR,991094400,D,4,4,False,38.0,35.0,1.0,1.0,31.0,32.0,4.0,6.0,2.0,8.0,,,,90.0,50.0,6.5,3.0,0.0,0.0,0.00227284,0,,1.0,4.0,5.0,2.0,2.0,4.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10389905,home,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,6.0,5.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,,,,45.0,16.0,7.6,1.0,0.0,0.0,0.00075077,0,,,,6.0,,1.0,3.0,3.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10389905,home,Toulouse,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183,821,M,985262,EUR,973814400,D,23,23,False,42.0,36.0,3.0,2.0,21.0,24.0,15.0,18.0,2.0,4.0,,,,90.0,54.0,6.9,6.0,0.0,0.0,0.00726656,0,,,,5.0,,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389905,home,Toulouse,Mikkel Desler,mikkel-desler,M. Desler,D,3,187,109,M,226958,EUR,793152000,M,3,3,False,37.0,34.0,1.0,1.0,17.0,18.0,17.0,21.0,2.0,4.0,,,,90.0,60.0,7.0,9.0,0.0,0.0,0.0506193,0,,,4.0,7.0,1.0,2.0,6.0,2.0,,,,,,,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,
10389905,home,Toulouse,Stijn Spierings,spierings-stijn,S. Spierings,M,6,189,224,M,788977,EUR,826588800,M,17,17,False,60.0,55.0,4.0,4.0,26.0,27.0,29.0,34.0,,11.0,,,,90.0,76.0,7.1,10.0,0.0251,0.0,0.0269591,1,,,6.0,5.0,2.0,2.0,5.0,3.0,,4.0,,,,,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
10389905,home,Toulouse,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1185,M,190883,EUR,806284800,M,8,8,False,42.0,30.0,7.0,4.0,14.0,17.0,17.0,27.0,,2.0,,,,76.0,54.0,7.2,14.0,0.0649,0.3687,0.080081,3,,,2.0,3.0,1.0,,3.0,,,,,,,,2.0,,,1.0,1.0,,2.0,True,1.0,2.0,,,,,,,,,,,
10389905,home,Toulouse,Oliver Zandén,zanden-oliver,O. Zandén,D,6,183,71,M,999117,EUR,997747200,M,18,18,False,11.0,9.0,,,3.0,4.0,6.0,7.0,2.0,1.0,,,,63.0,20.0,6.1,6.0,0.0,0.0,0.00380432,0,,1.0,4.0,1.0,1.0,,,,,1.0,,,,,,2.0,1.0,,,3.0,,,,,,,,,,,,,,,
10389905,home,Toulouse,Rafael Ratão,rafael-ratao,R. Ratão,F,18,182,3346,M,352838,EUR,817689600,F,21,21,False,27.0,23.0,3.0,2.0,6.0,7.0,17.0,22.0,,6.0,,,,90.0,55.0,6.9,17.0,0.0278,0.0,0.0839258,1,,1.0,9.0,8.0,1.0,1.0,7.0,6.0,,2.0,,,,,2.0,4.0,1.0,2.0,1.0,4.0,3.0,,,,,,,,,,,,,,
10389905,home,Toulouse,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2354,M,905381,EUR,965260800,F,27,27,False,12.0,9.0,1.0,1.0,2.0,2.0,7.0,10.0,3.0,2.0,,,,76.0,21.0,7.1,5.0,0.3232,0.1427,0.0218012,4,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,1.0,2.0,1.0,,,3.0,1.0,,,,,,,,,,
